event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,winner_flag,player_winner,player_loser,country_winner,country_loser,seed_winner,seed_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set2_winner,tiebreak_set2_loser,tiebreak_set3_winner,tiebreak_set3_loser,player_id_winner,player_id_loser
315,2010,Newport,250,2010-07-05T00:00:00,2010-07-11T00:00:00,Grass,32,442500,$,MS001,F,02:03:00,,F,3,F339,"5-7,6-3,6-4",M. Fish,O. Rochus,,,USA,BEL,5-7,6-3,6-4,,,02:03:00,A,M. Fish,O. Rochus,USA,BEL,,,312,/en/stats/leaderboard?page=serve,3,24,60,53,88,89,47,53,49,17,35,67,2,3,16,285,/en/stats/leaderboard?page=serve,3,2,64,56,87,75,42,56,61,19,31,60,3,5,15,73,64,88,30,26,87,51,90,175,70,61,87,27,24,88,49,85,175,,,,,,,F339,R397
315,2010,Newport,250,2010-07-05T00:00:00,2010-07-11T00:00:00,Grass,32,442500,$,MS002,SF,01:26:00,,F,2,R397,"6-3,6-2",O. Rochus,B. Dabul,,,BEL,ARG,6-3,6-2,,,,01:26:00,A,O. Rochus,B. Dabul,BEL,ARG,,,278,/en/stats/leaderboard?page=serve,4,1,58,30,52,80,24,30,55,12,22,75,3,4,9,216,/en/stats/leaderboard?page=serve,1,4,61,42,69,50,21,42,52,14,27,60,6,10,8,69,36,52,49,34,69,58,70,121,51,35,69,31,16,52,42,51,121,,,,,,,R397,D556
315,2010,Newport,250,2010-07-05T00:00:00,2010-07-11T00:00:00,Grass,32,442500,$,MS003,SF,01:31:00,,F,2,F339,"7-6(7),6-4",M. Fish,R. Bloomfield,,,USA,GBR,7-6(7),6-4,,,,01:31:00,A,M. Fish,R. Bloomfield,USA,GBR,,,329,/en/stats/leaderboard?page=serve,1,9,52,30,58,87,26,30,82,23,28,0,0,0,11,297,/en/stats/leaderboard?page=serve,5,7,65,46,71,72,33,46,68,17,25,50,1,2,11,84,49,58,30,21,71,54,70,129,70,50,71,16,9,58,46,59,129,7,5,,,,,F339,B977
315,2010,Newport,250,2010-07-05T00:00:00,2010-07-11T00:00:00,Grass,32,442500,$,MS004,QF,01:08:00,,F,2,D556,"6-4,6-4",B. Dabul,D. Brown,,,ARG,JAM,6-4,6-4,,,,01:08:00,A,B. Dabul,D. Brown,ARG,JAM,,,310,/en/stats/leaderboard?page=serve,0,2,78,50,64,80,40,50,50,7,14,100,2,2,10,266,/en/stats/leaderboard?page=serve,3,7,57,34,60,71,24,34,54,14,26,50,2,4,10,73,47,64,37,22,60,56,69,124,63,38,60,27,17,64,44,55,124,,,,,,,D556,BA65
315,2010,Newport,250,2010-07-05T00:00:00,2010-07-11T00:00:00,Grass,32,442500,$,MS005,QF,01:00:00,,F,2,R397,"6-1,6-3",O. Rochus,R. Klaasen,,,BEL,RSA,6-1,6-3,,,,01:00:00,A,O. Rochus,R. Klaasen,BEL,RSA,,,327,/en/stats/leaderboard?page=serve,0,4,73,32,44,75,24,32,75,9,12,100,2,2,8,206,/en/stats/leaderboard?page=serve,1,3,57,28,49,64,18,28,33,7,21,43,3,7,8,75,33,44,49,24,49,61,57,93,51,25,49,25,11,44,39,36,93,,,,,,,R397,K609
315,2010,Newport,250,2010-07-05T00:00:00,2010-07-11T00:00:00,Grass,32,442500,$,MS006,QF,02:14:00,,F,3,F339,"6-7(6),6-4,6-4",M. Fish,F. Dancevic,,,USA,CAN,6-7(6),6-4,6-4,,,02:14:00,A,M. Fish,F. Dancevic,USA,CAN,,,276,/en/stats/leaderboard?page=serve,2,7,49,45,91,84,38,45,57,26,46,40,2,5,16,236,/en/stats/leaderboard?page=serve,5,6,55,54,98,78,42,54,34,15,44,17,1,6,16,70,64,91,42,41,98,56,105,189,58,57,98,30,27,91,44,84,189,6,8,,,,,F339,D499
315,2010,Newport,250,2010-07-05T00:00:00,2010-07-11T00:00:00,Grass,32,442500,$,MS007,QF,02:27:00,,F,3,B977,"5-7,7-6(7),7-5",R. Bloomfield,R. Harrison,,,GBR,USA,5-7,7-6(7),7-5,,,02:27:00,A,R. Bloomfield,R. Harrison,GBR,USA,,,281,/en/stats/leaderboard?page=serve,4,4,66,79,120,76,60,79,51,21,41,78,7,9,18,281,/en/stats/leaderboard?page=serve,7,13,69,77,112,81,62,77,37,13,35,33,1,3,18,68,81,120,33,37,112,51,118,232,67,75,112,33,39,120,49,114,232,,,7,3,,,B977,H940
315,2010,Newport,250,2010-07-05T00:00:00,2010-07-11T00:00:00,Grass,32,442500,$,MS008,R16,00:47:00,,F,2,BA65,"6-4,6-3",D. Brown,S. Querrey,,,JAM,USA,6-4,6-3,,,,00:47:00,A,D. Brown,S. Querrey,JAM,USA,,,303,/en/stats/leaderboard?page=serve,4,14,67,34,51,97,33,34,29,5,17,0,0,0,9,243,/en/stats/leaderboard?page=serve,4,3,49,26,53,77,20,26,48,13,27,0,0,3,10,75,38,51,38,20,53,56,58,104,62,33,53,25,13,51,44,46,104,,,,,,,BA65,Q927
315,2010,Newport,250,2010-07-05T00:00:00,2010-07-11T00:00:00,Grass,32,442500,$,MS009,R16,01:31:00,,F,2,D556,"7-5,6-2",B. Dabul,G. Soeda,,,ARG,JPN,7-5,6-2,,,,01:31:00,A,B. Dabul,G. Soeda,ARG,JPN,,,306,/en/stats/leaderboard?page=serve,0,3,73,41,56,83,34,41,47,7,15,100,2,2,10,232,/en/stats/leaderboard?page=serve,6,6,54,41,76,68,28,41,40,14,35,80,12,15,10,73,41,56,45,34,76,57,75,132,55,42,76,27,15,56,43,57,132,,,,,,,D556,SC47
315,2010,Newport,250,2010-07-05T00:00:00,2010-07-11T00:00:00,Grass,32,442500,$,MS010,R16,01:10:00,,F,2,R397,"6-3,6-3",O. Rochus,S. Bubka,,,BEL,UKR,6-3,6-3,,,,01:10:00,A,O. Rochus,S. Bubka,BEL,UKR,,,303,/en/stats/leaderboard?page=serve,0,3,61,35,57,80,28,35,59,13,22,100,3,3,9,232,/en/stats/leaderboard?page=serve,1,8,51,29,57,62,18,29,46,13,28,50,3,6,9,72,41,57,46,26,57,59,67,114,54,31,57,28,16,57,41,47,114,,,,,,,R397,BC11
