event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,tiebreak_set2_winner,tiebreak_set2_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,winner_flag,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set3_winner,tiebreak_set3_loser,player_winner,player_loser,player_id_winner,player_id_loser,country_winner,country_loser,seed_winner,seed_loser
6116,2019,Atlanta,250,2019-07-22T00:00:00,2019-07-28T00:00:00,Hard,28,694995,$,MS001,F,01:17:00,,F,2,DH58,"6-3,7-6(7)",A. de Minaur,T. Fritz,,,AUS,USA,6-3,7-6(7),,,,01:17:00,7,2,319,/en/stats/leaderboard?page=serve,5,8,57,31,54,94,29,31,65,15,23,0,0,0,10,267,/en/stats/leaderboard?page=serve,2,9,60,38,63,87,33,38,32,8,25,50,2,4,11,81,44,54,35,22,63,56,66,117,65,41,63,19,10,54,44,51,117,A,,,,,A. de Minaur,T. Fritz,DH58,FB98,AUS,USA,,
6116,2019,Atlanta,250,2019-07-22T00:00:00,2019-07-28T00:00:00,Hard,28,694995,$,MS002,SF,02:29:00,,F,3,DH58,"7-6(7),6-7(5),6-3",A. de Minaur,R. Opelka,,,AUS,USA,7-6(7),6-7(5),6-3,,,02:29:00,5,7,307,/en/stats/leaderboard?page=serve,4,5,51,47,93,96,45,47,59,27,46,0,0,0,16,297,/en/stats/leaderboard?page=serve,5,28,57,67,118,76,51,67,53,27,51,78,7,9,17,77,72,93,34,40,118,53,112,211,66,78,118,23,21,93,47,99,211,A,7,4,,,A. de Minaur,R. Opelka,DH58,O522,AUS,USA,,
6116,2019,Atlanta,250,2019-07-22T00:00:00,2019-07-28T00:00:00,Hard,28,694995,$,MS003,SF,01:38:00,,F,3,FB98,"6-1,3-6,6-3",T. Fritz,C. Norrie,,,USA,GBR,6-1,3-6,6-3,,,01:38:00,,,294,/en/stats/leaderboard?page=serve,3,15,56,47,84,77,36,47,57,21,37,50,1,2,13,253,/en/stats/leaderboard?page=serve,4,4,66,53,80,64,34,53,48,13,27,57,4,7,12,68,57,84,41,33,80,55,90,164,59,47,80,32,27,84,45,74,164,A,,,,,T. Fritz,C. Norrie,FB98,N771,USA,GBR,,
6116,2019,Atlanta,250,2019-07-22T00:00:00,2019-07-28T00:00:00,Hard,28,694995,$,MS004,QF,01:36:00,,F,2,O522,"7-6(7),7-5",R. Opelka,D. Evans,,,USA,GBR,7-6(7),7-5,,,,01:36:00,,,331,/en/stats/leaderboard?page=serve,2,23,64,44,69,82,36,44,64,16,25,0,0,0,12,300,/en/stats/leaderboard?page=serve,2,3,71,48,68,77,37,48,60,12,20,67,2,3,12,75,52,69,28,19,68,52,71,137,72,49,68,25,17,69,48,66,137,A,7,3,,,R. Opelka,D. Evans,O522,E687,USA,GBR,,
6116,2019,Atlanta,250,2019-07-22T00:00:00,2019-07-28T00:00:00,Hard,28,694995,$,MS005,QF,00:40:00,,F,2,DH58,"6-2,3-0",A. de Minaur,B. Tomic,,,AUS,AUS,6-2,3-0,,,,00:40:00,,,316,/en/stats/leaderboard?page=serve,2,8,71,22,31,95,21,22,44,4,9,0,0,0,6,189,/en/stats/leaderboard?page=serve,2,5,61,23,38,65,15,23,20,3,15,40,2,5,5,81,25,31,53,20,38,65,45,69,47,18,38,19,6,31,35,24,69,A,,,,,A. de Minaur,B. Tomic,DH58,TA46,AUS,AUS,,
6116,2019,Atlanta,250,2019-07-22T00:00:00,2019-07-28T00:00:00,Hard,28,694995,$,MS006,QF,01:35:00,,F,2,N771,"7-5,6-4",C. Norrie,A. Popyrin,,,GBR,AUS,7-5,6-4,,,,01:35:00,,,260,/en/stats/leaderboard?page=serve,4,6,63,45,72,73,33,45,41,11,27,67,4,6,11,235,/en/stats/leaderboard?page=serve,4,8,61,44,72,75,33,44,32,9,28,56,5,9,11,61,44,72,42,30,72,51,74,144,58,42,72,39,28,72,49,70,144,A,,,,,C. Norrie,A. Popyrin,N771,P09Z,GBR,AUS,,
6116,2019,Atlanta,250,2019-07-22T00:00:00,2019-07-28T00:00:00,Hard,28,694995,$,MS007,QF,01:06:00,,F,2,FB98,"6-1,7-6(7)",T. Fritz,M. Kecmanovic,,,USA,SRB,6-1,7-6(7),,,,01:06:00,7,1,313,/en/stats/leaderboard?page=serve,4,11,54,31,57,90,28,31,62,16,26,0,0,0,10,269,/en/stats/leaderboard?page=serve,1,6,51,24,47,79,19,24,57,13,23,33,1,3,9,77,44,57,32,15,47,57,59,104,68,32,47,23,13,57,43,45,104,A,,,,,T. Fritz,M. Kecmanovic,FB98,KI95,USA,SRB,,
6116,2019,Atlanta,250,2019-07-22T00:00:00,2019-07-28T00:00:00,Hard,28,694995,$,MS008,R16,02:33:00,,F,3,O522,"7-6(7),6-7(5),7-6(7)",R. Opelka,J. Isner,,,USA,USA,7-6(7),6-7(5),7-6(7),,,02:33:00,5,7,345,/en/stats/leaderboard?page=serve,3,31,59,66,111,91,60,66,67,30,45,100,3,3,18,333,/en/stats/leaderboard?page=serve,8,33,64,71,111,89,63,71,55,22,40,100,2,2,18,81,90,111,23,26,111,52,116,222,77,85,111,19,21,111,48,106,222,A,7,2,7,5,R. Opelka,J. Isner,O522,I186,USA,USA,,
6116,2019,Atlanta,250,2019-07-22T00:00:00,2019-07-28T00:00:00,Hard,28,694995,$,MS009,R16,02:29:00,,F,3,E687,"7-6(7),5-7,6-2",D. Evans,R. Albot,,,GBR,MDA,7-6(7),5-7,6-2,,,02:29:00,,,243,/en/stats/leaderboard?page=serve,10,4,51,58,114,84,49,58,39,22,56,79,15,19,16,241,/en/stats/leaderboard?page=serve,6,3,53,46,86,70,32,46,53,21,40,17,1,6,16,62,71,114,38,33,86,52,104,200,62,53,86,38,43,114,48,96,200,A,7,5,,,D. Evans,R. Albot,E687,A829,GBR,MDA,,
6116,2019,Atlanta,250,2019-07-22T00:00:00,2019-07-28T00:00:00,Hard,28,694995,$,MS010,R16,01:08:00,,F,2,DH58,"6-4,6-4",A. de Minaur,B. Klahn,,,AUS,USA,6-4,6-4,,,,01:08:00,,,321,/en/stats/leaderboard?page=serve,2,4,49,23,47,91,21,23,79,19,24,0,0,0,10,269,/en/stats/leaderboard?page=serve,4,4,56,29,52,76,22,29,57,13,23,0,0,2,10,85,40,47,33,17,52,58,57,99,67,35,52,15,7,47,42,42,99,A,,,,,A. de Minaur,B. Klahn,DH58,KA98,AUS,USA,,
