event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,winner_flag,player_winner,player_loser,country_winner,country_loser,seed_winner,seed_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set2_winner,tiebreak_set2_loser,settime_tot_winner,settime_tot_loser,tiebreak_set3_winner,tiebreak_set3_loser,player_id_winner,player_id_loser
422,2013,ATP Masters 1000 Cincinnati,1000,2013-08-11T00:00:00,2013-08-18T00:00:00,Hard,56,3079555,$,MS001,F,01:55:00,,F,2,N409,"7-6(10),7-6(7)",R. Nadal,J. Isner,,,ESP,USA,7-6(10),7-6(7),,,,01:55:00,A,R. Nadal,J. Isner,ESP,USA,,,332,/en/stats/leaderboard?page=serve,2,6,73,56,77,84,47,56,71,15,21,100,3,3,12,329,/en/stats/leaderboard?page=serve,1,11,77,62,81,74,46,62,68,13,19,0,0,0,12,81,62,77,27,22,81,53,84,158,73,59,81,19,15,77,47,74,158,10,8,7,3,01:55:00,01:55:00,,,N409,I186
422,2013,ATP Masters 1000 Cincinnati,1000,2013-08-11T00:00:00,2013-08-18T00:00:00,Hard,56,3079555,$,MS002,SF,02:48:00,,F,3,I186,"6-7(5),7-6(11),6-3",J. Isner,J. del Potro,,,USA,ARG,6-7(5),7-6(11),6-3,,,02:48:00,A,J. Isner,J. del Potro,USA,ARG,,,303,/en/stats/leaderboard?page=serve,6,23,66,84,127,77,65,84,49,21,43,86,6,7,17,278,/en/stats/leaderboard?page=serve,9,10,61,69,113,72,50,69,57,25,44,71,5,7,16,68,86,127,34,38,113,52,124,240,66,75,113,32,41,127,48,116,240,5,7,11,9,02:48:00,02:48:00,,,I186,D683
422,2013,ATP Masters 1000 Cincinnati,1000,2013-08-11T00:00:00,2013-08-18T00:00:00,Hard,56,3079555,$,MS003,SF,02:06:00,,F,2,N409,"7-5,7-6(7)",R. Nadal,T. Berdych,,,ESP,CZE,7-5,7-6(7),,,,02:06:00,A,R. Nadal,T. Berdych,ESP,CZE,,,299,/en/stats/leaderboard?page=serve,6,7,71,57,80,75,43,57,61,14,23,83,5,6,12,259,/en/stats/leaderboard?page=serve,4,6,53,47,89,83,39,47,38,16,42,50,2,4,12,71,57,80,38,34,89,54,91,169,62,55,89,29,23,80,46,78,169,,,7,4,02:06:00,02:06:00,,,N409,BA47
422,2013,ATP Masters 1000 Cincinnati,1000,2013-08-11T00:00:00,2013-08-18T00:00:00,Hard,56,3079555,$,MS004,QF,02:24:00,,F,3,I186,"7-6(7),3-6,7-5",J. Isner,N. Djokovic,,,USA,SRB,7-6(7),3-6,7-5,,,02:24:00,A,J. Isner,N. Djokovic,USA,SRB,,,319,/en/stats/leaderboard?page=serve,0,9,74,69,93,80,55,69,63,15,24,75,3,4,16,295,/en/stats/leaderboard?page=serve,5,9,67,85,127,73,62,85,57,24,42,90,9,10,17,75,70,93,32,41,127,50,111,220,68,86,127,25,23,93,50,109,220,7,5,,,02:24:00,02:24:00,,,I186,D643
422,2013,ATP Masters 1000 Cincinnati,1000,2013-08-11T00:00:00,2013-08-18T00:00:00,Hard,56,3079555,$,MS005,QF,01:47:00,,F,3,D683,"6-4,3-6,6-1",J. del Potro,D. Tursunov,,,ARG,RUS,6-4,3-6,6-1,,,01:47:00,A,J. del Potro,D. Tursunov,ARG,RUS,,,315,/en/stats/leaderboard?page=serve,4,15,69,47,68,81,38,47,62,13,21,50,1,2,13,266,/en/stats/leaderboard?page=serve,2,7,63,57,90,67,38,57,55,18,33,70,7,10,13,75,51,68,38,34,90,54,85,158,62,56,90,25,17,68,46,73,158,,,,,01:47:00,01:47:00,,,D683,T315
422,2013,ATP Masters 1000 Cincinnati,1000,2013-08-11T00:00:00,2013-08-18T00:00:00,Hard,56,3079555,$,MS006,QF,02:14:00,,F,3,N409,"5-7,6-4,6-3",R. Nadal,R. Federer,,,ESP,SUI,5-7,6-4,6-3,,,02:14:00,A,R. Nadal,R. Federer,ESP,SUI,,,302,/en/stats/leaderboard?page=serve,1,3,73,69,94,74,51,69,60,15,25,50,1,2,16,284,/en/stats/leaderboard?page=serve,0,4,64,65,102,68,44,65,62,23,37,78,7,9,15,70,66,94,34,35,102,52,101,196,66,67,102,30,28,94,48,95,196,,,,,02:14:00,02:14:00,,,N409,F324
422,2013,ATP Masters 1000 Cincinnati,1000,2013-08-11T00:00:00,2013-08-18T00:00:00,Hard,56,3079555,$,MS007,QF,01:33:00,,F,2,BA47,"6-3,6-4",T. Berdych,A. Murray,,,CZE,GBR,6-3,6-4,,,,01:33:00,A,T. Berdych,A. Murray,CZE,GBR,,,296,/en/stats/leaderboard?page=serve,1,2,56,37,66,73,27,37,66,19,29,100,4,4,10,268,/en/stats/leaderboard?page=serve,2,10,54,31,57,71,22,31,58,15,26,67,4,6,9,70,46,66,35,20,57,54,66,123,65,37,57,30,20,66,46,57,123,,,,,01:33:00,01:33:00,,,BA47,MC10
422,2013,ATP Masters 1000 Cincinnati,1000,2013-08-11T00:00:00,2013-08-18T00:00:00,Hard,56,3079555,$,MS008,R16,00:50:00,,F,2,D643,"6-2,6-0",N. Djokovic,D. Goffin,,,SRB,BEL,6-2,6-0,,,,00:50:00,A,N. Djokovic,D. Goffin,SRB,BEL,,,320,/en/stats/leaderboard?page=serve,2,5,57,20,35,80,16,20,80,12,15,0,0,0,7,155,/en/stats/leaderboard?page=serve,3,2,48,22,46,55,12,22,25,6,24,29,2,7,7,80,28,35,61,28,46,69,56,81,39,18,46,20,7,35,31,25,81,,,,,00:50:00,00:50:00,,,D643,GB88
422,2013,ATP Masters 1000 Cincinnati,1000,2013-08-11T00:00:00,2013-08-18T00:00:00,Hard,56,3079555,$,MS009,R16,01:37:00,,F,2,I186,"7-6(7),6-4",J. Isner,M. Raonic,,,USA,CAN,7-6(7),6-4,,,,01:37:00,A,J. Isner,M. Raonic,USA,CAN,,,305,/en/stats/leaderboard?page=serve,2,13,58,39,67,82,32,39,64,18,28,0,0,1,11,272,/en/stats/leaderboard?page=serve,3,4,63,47,75,70,33,47,57,16,28,75,6,8,11,75,50,67,35,26,75,54,76,142,65,49,75,25,17,67,46,66,142,7,5,,,01:37:00,01:37:00,,,I186,R975
422,2013,ATP Masters 1000 Cincinnati,1000,2013-08-11T00:00:00,2013-08-18T00:00:00,Hard,56,3079555,$,MS010,R16,01:16:00,,F,2,T315,"6-2,6-4",D. Tursunov,D. Ferrer,,,RUS,ESP,6-2,6-4,,,,01:16:00,A,D. Tursunov,D. Ferrer,RUS,ESP,,,301,/en/stats/leaderboard?page=serve,2,6,61,33,54,79,26,33,57,12,21,0,0,0,9,234,/en/stats/leaderboard?page=serve,0,4,54,34,63,62,21,34,48,14,29,50,3,6,9,70,38,54,44,28,63,56,66,117,56,35,63,30,16,54,44,51,117,,,,,01:16:00,01:16:00,,,T315,F401
