event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,winner_flag,player_winner,player_loser,country_winner,country_loser,seed_winner,seed_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,tiebreak_set1_winner,tiebreak_set1_loser,settime_tot_winner,settime_tot_loser,tiebreak_set2_winner,tiebreak_set2_loser,tiebreak_set3_winner,tiebreak_set3_loser,player_id_winner,player_id_loser
533,2016,Sao Paulo,250,2016-02-22T00:00:00,2016-02-28T00:00:00,Clay,28,436220,$,MS001,F,01:25:00,,F,2,C882,"7-6(7),6-3",P. Cuevas,P. Carreno Busta,,,URU,ESP,7-6(7),6-3,,,,01:25:00,A,P. Cuevas,P. Carreno Busta,URU,ESP,,,287,/en/stats/leaderboard?page=serve,5,3,70,43,61,79,34,43,50,9,18,50,1,2,10,255,/en/stats/leaderboard?page=serve,1,1,60,42,70,69,29,42,54,15,28,40,2,5,11,70,43,61,37,26,70,53,69,131,63,44,70,30,18,61,47,62,131,7,4,01:25:00,01:25:00,,,,,C882,CD85
533,2016,Sao Paulo,250,2016-02-22T00:00:00,2016-02-28T00:00:00,Clay,28,436220,$,MS002,SF,01:09:00,,F,2,C882,"6-3,6-4",P. Cuevas,D. Lajovic,,,URU,SRB,6-3,6-4,,,,01:09:00,A,P. Cuevas,D. Lajovic,URU,SRB,,,288,/en/stats/leaderboard?page=serve,3,7,62,39,63,82,32,39,50,12,24,88,7,8,10,229,/en/stats/leaderboard?page=serve,2,1,62,29,47,69,20,29,33,6,18,0,0,3,9,70,44,63,45,21,47,59,65,110,55,26,47,30,19,63,41,45,110,,,01:09:00,01:09:00,,,,,C882,L987
533,2016,Sao Paulo,250,2016-02-22T00:00:00,2016-02-28T00:00:00,Clay,28,436220,$,MS003,SF,00:52:00,,F,2,CD85,"6-1,6-1",P. Carreno Busta,I. Cervantes,,,ESP,ESP,6-1,6-1,,,,00:52:00,A,P. Carreno Busta,I. Cervantes,ESP,ESP,,,300,/en/stats/leaderboard?page=serve,0,2,50,21,42,86,18,21,62,13,21,100,1,1,7,168,/en/stats/leaderboard?page=serve,2,3,51,23,45,52,12,23,36,8,22,50,5,10,7,74,31,42,56,25,45,64,56,87,44,20,45,26,11,42,36,31,87,,,00:52:00,00:52:00,,,,,CD85,CA33
533,2016,Sao Paulo,250,2016-02-22T00:00:00,2016-02-28T00:00:00,Clay,28,436220,$,MS004,QF,01:39:00,,F,3,L987,"6-3,4-6,6-0",D. Lajovic,G. Elias,,,SRB,POR,6-3,4-6,6-0,,,01:39:00,A,D. Lajovic,G. Elias,SRB,POR,,,290,/en/stats/leaderboard?page=serve,0,5,59,39,66,79,31,39,63,17,27,33,1,3,13,220,/en/stats/leaderboard?page=serve,3,4,47,30,64,67,20,30,47,16,34,38,3,8,12,73,48,66,44,28,64,58,76,130,56,36,64,27,18,66,42,54,130,,,01:39:00,01:39:00,,,,,L987,E698
533,2016,Sao Paulo,250,2016-02-22T00:00:00,2016-02-28T00:00:00,Clay,28,436220,$,MS005,QF,02:03:00,,F,3,C882,"4-6,6-3,6-3",P. Cuevas,T. Monteiro,,,URU,BRA,4-6,6-3,6-3,,,02:03:00,A,P. Cuevas,T. Monteiro,URU,BRA,,,295,/en/stats/leaderboard?page=serve,2,13,69,55,80,78,43,55,52,13,25,75,6,8,14,242,/en/stats/leaderboard?page=serve,2,2,71,64,90,69,44,64,31,8,26,60,6,10,14,70,56,80,42,38,90,55,94,170,58,52,90,30,24,80,45,76,170,,,02:03:00,02:03:00,,,,,C882,MJ08
533,2016,Sao Paulo,250,2016-02-22T00:00:00,2016-02-28T00:00:00,Clay,28,436220,$,MS006,QF,02:28:00,,F,3,CA33,"7-6(8),2-6,6-4",I. Cervantes,F. Delbonis,,,ESP,ARG,7-6(8),2-6,6-4,,,02:28:00,A,I. Cervantes,F. Delbonis,ESP,ARG,,,265,/en/stats/leaderboard?page=serve,6,7,49,48,98,79,38,48,56,28,50,67,6,9,15,276,/en/stats/leaderboard?page=serve,1,7,53,51,96,73,37,51,58,26,45,60,3,5,15,67,66,98,34,33,96,51,99,194,66,63,96,33,32,98,49,95,194,8,6,02:28:00,02:28:00,,,,,CA33,D874
533,2016,Sao Paulo,250,2016-02-22T00:00:00,2016-02-28T00:00:00,Clay,28,436220,$,MS007,QF,00:51:00,,F,2,CD85,"6-0,6-3",P. Carreno Busta,R. Carballes Baena,,,ESP,ESP,6-0,6-3,,,,00:51:00,A,P. Carreno Busta,R. Carballes Baena,ESP,ESP,,,322,/en/stats/leaderboard?page=serve,1,8,75,30,40,90,27,30,50,5,10,0,0,0,8,202,/en/stats/leaderboard?page=serve,2,2,68,28,41,54,15,28,38,5,13,0,0,4,7,80,32,40,51,21,41,65,53,81,49,20,41,20,8,40,35,28,81,,,00:51:00,00:51:00,,,,,CD85,CF59
533,2016,Sao Paulo,250,2016-02-22T00:00:00,2016-02-28T00:00:00,Clay,28,436220,$,MS008,R16,01:40:00,,F,3,L987,"6-0,4-6,6-3",D. Lajovic,B. Paire,,,SRB,FRA,6-0,4-6,6-3,,,01:40:00,A,D. Lajovic,B. Paire,SRB,FRA,,,280,/en/stats/leaderboard?page=serve,2,1,63,44,70,80,35,44,54,14,26,33,1,3,13,214,/en/stats/leaderboard?page=serve,3,4,46,49,106,69,34,49,40,23,57,72,13,18,12,70,49,70,46,49,106,56,98,176,54,57,106,30,21,70,44,78,176,,,01:40:00,01:40:00,,,,,L987,PD31
533,2016,Sao Paulo,250,2016-02-22T00:00:00,2016-02-28T00:00:00,Clay,28,436220,$,MS009,R16,01:20:00,,F,2,E698,"6-4,6-3",G. Elias,S. Giraldo,,,POR,COL,6-4,6-3,,,,01:20:00,A,G. Elias,S. Giraldo,POR,COL,,,306,/en/stats/leaderboard?page=serve,2,2,51,27,53,78,21,27,77,20,26,100,1,1,10,260,/en/stats/leaderboard?page=serve,3,3,65,37,57,68,25,37,50,10,20,50,2,4,9,77,41,53,39,22,57,57,63,110,61,35,57,23,12,53,43,47,110,,,01:20:00,01:20:00,,,,,E698,G725
533,2016,Sao Paulo,250,2016-02-22T00:00:00,2016-02-28T00:00:00,Clay,28,436220,$,MS010,R16,01:14:00,,F,2,C882,"6-3,7-5",P. Cuevas,F. Bagnis,,,URU,ARG,6-3,7-5,,,,01:14:00,A,P. Cuevas,F. Bagnis,URU,ARG,,,264,/en/stats/leaderboard?page=serve,6,7,56,28,50,86,24,28,41,9,22,0,0,2,10,197,/en/stats/leaderboard?page=serve,7,3,49,36,74,72,26,36,26,10,38,62,8,13,11,66,33,50,51,38,74,57,71,124,49,36,74,34,17,50,43,53,124,,,01:14:00,01:14:00,,,,,C882,BF23
