event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,player_a,player_b,player_a_id,player_b_id,country_a,country_b,seed_a,seed_b,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,serverating_tot_a,serveratinglink_tot_a,doublefaults_tot_a,aces_tot_a,firstserve_percent_tot_a,firstserve_dividend_tot_a,firstserve_divisor_tot_a,firstservepointswon_percent_tot_a,firstservepointswon_dividend_tot_a,firstservepointswon_divisor_tot_a,secondservepointswon_percent_tot_a,secondservepointswon_dividend_tot_a,secondservepointswon_divisor_tot_a,breakpointssaved_percent_tot_a,breakpointssaved_dividend_tot_a,breakpointssaved_divisor_tot_a,servicegamesplayed_tot_a,serverating_tot_b,serveratinglink_tot_b,doublefaults_tot_b,aces_tot_b,firstserve_percent_tot_b,firstserve_dividend_tot_b,firstserve_divisor_tot_b,firstservepointswon_percent_tot_b,firstservepointswon_dividend_tot_b,firstservepointswon_divisor_tot_b,secondservepointswon_percent_tot_b,secondservepointswon_dividend_tot_b,secondservepointswon_divisor_tot_b,breakpointssaved_percent_tot_b,breakpointssaved_dividend_tot_b,breakpointssaved_divisor_tot_b,servicegamesplayed_tot_b,totalservicepointswon_percent_tot_a,totalservicepointswon_dividend_tot_a,totalservicepointswon_divisor_tot_a,totalreturnpointswon_percent_tot_a,totalreturnpointswon_dividend_tot_a,totalreturnpointswon_divisor_tot_a,totalpointswon_percent_tot_a,totalpointswon_dividend_tot_a,totalpointswon_divisor_tot_a,totalservicepointswon_percent_tot_b,totalservicepointswon_dividend_tot_b,totalservicepointswon_divisor_tot_b,totalreturnpointswon_percent_tot_b,totalreturnpointswon_dividend_tot_b,totalreturnpointswon_divisor_tot_b,totalpointswon_percent_tot_b,totalpointswon_dividend_tot_b,totalpointswon_divisor_tot_b,winner_flag,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser
560,2026,US Open,GS,2026-08-30T00:00:00,2026-09-13T00:00:00,Hard,128,47540000,$,MS011,Round of 16,,,F,5,,F. Cerundolo,A. Blockx,C0AU,B0PG,ARG,BEL,24,28,,,,,,,,,,,,,2026-08-30T00:00:00,176.0,/en/stats/leaderboard?page=serve,6.0,5.0,60.0,79.0,132.0,72.0,57.0,79.0,45.0,24.0,53.0,50.0,6.0,12.0,0.0,181.0,/en/stats/leaderboard?page=serve,7.0,10.0,56.0,77.0,138.0,74.0,57.0,77.0,48.0,29.0,61.0,82.0,14.0,17.0,0.0,61.0,81.0,132.0,38.0,52.0,138.0,49.0,133.0,270.0,62.0,86.0,138.0,39.0,51.0,132.0,51.0,137.0,270.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
560,2026,US Open,GS,2026-08-30T00:00:00,2026-09-13T00:00:00,Hard,128,47540000,$,MS012,Round of 16,,,F,5,,D. Medvedev,F. Tiafoe,MM58,TD51,RUS,USA,7,11,,,,,,,,,,,,,2026-08-30T00:00:00,179.0,/en/stats/leaderboard?page=serve,5.0,14.0,58.0,66.0,113.0,74.0,49.0,66.0,38.0,18.0,47.0,38.0,3.0,8.0,0.0,186.0,/en/stats/leaderboard?page=serve,0.0,4.0,63.0,73.0,116.0,68.0,50.0,73.0,51.0,22.0,43.0,56.0,5.0,9.0,0.0,59.0,67.0,113.0,38.0,44.0,116.0,48.0,111.0,229.0,62.0,72.0,116.0,41.0,46.0,113.0,52.0,118.0,229.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
560,2026,US Open,GS,2026-08-30T00:00:00,2026-09-13T00:00:00,Hard,128,47540000,$,MS013,Round of 16,,,F,5,,A. Michelsen,T. Etcheverry,M0QI,EA24,USA,ARG,,27,,,,,,,,,,,,,2026-08-30T00:00:00,198.0,/en/stats/leaderboard?page=serve,7.0,12.0,54.0,55.0,102.0,82.0,45.0,55.0,57.0,27.0,47.0,80.0,4.0,5.0,0.0,189.0,/en/stats/leaderboard?page=serve,0.0,6.0,51.0,50.0,98.0,84.0,42.0,50.0,48.0,23.0,48.0,25.0,1.0,4.0,0.0,71.0,72.0,102.0,34.0,33.0,98.0,53.0,105.0,200.0,66.0,65.0,98.0,29.0,30.0,102.0,48.0,95.0,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
560,2026,US Open,GS,2026-08-30T00:00:00,2026-09-13T00:00:00,Hard,128,47540000,$,MS014,Round of 16,,,F,5,,B. Shelton,S. Tsitsipas,S0S1,TE51,USA,GRE,8,,,,,,,,,,,,,,2026-08-30T00:00:00,237.0,/en/stats/leaderboard?page=serve,1.0,12.0,81.0,58.0,72.0,81.0,47.0,58.0,64.0,9.0,14.0,0.0,0.0,0.0,0.0,185.0,/en/stats/leaderboard?page=serve,3.0,2.0,66.0,47.0,71.0,66.0,31.0,47.0,54.0,13.0,24.0,33.0,2.0,6.0,0.0,78.0,56.0,72.0,38.0,27.0,71.0,58.0,83.0,143.0,62.0,44.0,71.0,22.0,16.0,72.0,42.0,60.0,143.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
560,2026,US Open,GS,2026-08-30T00:00:00,2026-09-13T00:00:00,Hard,128,47540000,$,MS015,Round of 16,,,F,5,,T. Paul,C. Alcaraz,PL56,A0E2,USA,ESP,20,2,,,,,,,,,,,,,2026-08-30T00:00:00,178.0,/en/stats/leaderboard?page=serve,1.0,4.0,64.0,57.0,89.0,58.0,33.0,57.0,53.0,17.0,32.0,71.0,10.0,14.0,0.0,210.0,/en/stats/leaderboard?page=serve,2.0,3.0,75.0,64.0,85.0,72.0,46.0,64.0,62.0,13.0,21.0,75.0,3.0,4.0,0.0,56.0,50.0,89.0,31.0,26.0,85.0,44.0,76.0,174.0,69.0,59.0,85.0,44.0,39.0,89.0,56.0,98.0,174.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
560,2026,US Open,GS,2026-08-30T00:00:00,2026-09-13T00:00:00,Hard,128,47540000,$,MS016,Round of 32,,,F,5,,A. Zverev,A. Tabilo,Z355,TE30,GER,CHI,1,25,,,,,,,,,,,,,2026-08-30T00:00:00,209.0,/en/stats/leaderboard?page=serve,2.0,10.0,89.0,78.0,88.0,72.0,56.0,78.0,40.0,4.0,10.0,75.0,6.0,8.0,0.0,174.0,/en/stats/leaderboard?page=serve,3.0,7.0,88.0,88.0,100.0,57.0,50.0,88.0,25.0,3.0,12.0,54.0,7.0,13.0,0.0,68.0,60.0,88.0,47.0,47.0,100.0,57.0,107.0,188.0,53.0,53.0,100.0,32.0,28.0,88.0,43.0,81.0,188.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
560,2026,US Open,GS,2026-08-30T00:00:00,2026-09-13T00:00:00,Hard,128,47540000,$,MS017,Round of 32,,,F,5,,L. Darderi,D. Sweeny,D0FJ,S0IA,ITA,AUS,21,,,,,,,,,,,,,,2026-08-30T00:00:00,187.0,/en/stats/leaderboard?page=serve,4.0,7.0,62.0,58.0,94.0,72.0,42.0,58.0,50.0,18.0,36.0,75.0,6.0,8.0,0.0,167.0,/en/stats/leaderboard?page=serve,4.0,2.0,64.0,53.0,83.0,55.0,29.0,53.0,50.0,15.0,30.0,25.0,2.0,8.0,0.0,64.0,60.0,94.0,47.0,39.0,83.0,56.0,99.0,177.0,53.0,44.0,83.0,36.0,34.0,94.0,44.0,78.0,177.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
560,2026,US Open,GS,2026-08-30T00:00:00,2026-09-13T00:00:00,Hard,128,47540000,$,MS018,Round of 32,,,F,5,,M. Zheng,A. Gea,Z0BZ,g0ix,USA,FRA,,,,,,,,,,,,,,,2026-08-30T00:00:00,163.0,/en/stats/leaderboard?page=serve,6.0,7.0,47.0,81.0,174.0,63.0,51.0,81.0,52.0,48.0,93.0,71.0,17.0,24.0,0.0,179.0,/en/stats/leaderboard?page=serve,8.0,6.0,66.0,99.0,150.0,74.0,73.0,99.0,41.0,21.0,51.0,40.0,4.0,10.0,0.0,57.0,99.0,174.0,37.0,56.0,150.0,48.0,155.0,324.0,63.0,94.0,150.0,43.0,75.0,174.0,52.0,169.0,324.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
560,2026,US Open,GS,2026-08-30T00:00:00,2026-09-13T00:00:00,Hard,128,47540000,$,MS019,Round of 32,,,F,5,,Z. Bergs,B. van de Zandschulp,BU13,V812,BEL,NED,31,,,,,,,,,,,,,,2026-08-30T00:00:00,180.0,/en/stats/leaderboard?page=serve,12.0,11.0,78.0,150.0,193.0,63.0,95.0,150.0,40.0,17.0,43.0,57.0,8.0,14.0,0.0,174.0,/en/stats/leaderboard?page=serve,16.0,15.0,69.0,117.0,170.0,64.0,75.0,117.0,42.0,22.0,53.0,42.0,5.0,12.0,0.0,58.0,112.0,193.0,43.0,73.0,170.0,51.0,185.0,363.0,57.0,97.0,170.0,42.0,81.0,193.0,49.0,178.0,363.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
560,2026,US Open,GS,2026-08-30T00:00:00,2026-09-13T00:00:00,Hard,128,47540000,$,MS020,Round of 32,,,F,5,,K. Khachanov,B. Bonzi,KE29,BM95,RUS,FRA,,,,,,,,,,,,,,,2026-08-30T00:00:00,187.0,/en/stats/leaderboard?page=serve,5.0,12.0,65.0,61.0,94.0,82.0,50.0,61.0,33.0,11.0,33.0,75.0,3.0,4.0,0.0,160.0,/en/stats/leaderboard?page=serve,7.0,6.0,56.0,47.0,84.0,70.0,33.0,47.0,35.0,13.0,37.0,50.0,5.0,10.0,0.0,65.0,61.0,94.0,45.0,38.0,84.0,56.0,99.0,178.0,55.0,46.0,84.0,35.0,33.0,94.0,44.0,79.0,178.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
560,2026,US Open,GS,2026-08-30T00:00:00,2026-09-13T00:00:00,Hard,128,47540000,$,MS021,Round of 32,,,F,5,,J. Mensik,L. Tien,M0NI,T0HA,CZE,USA,17,14,,,,,,,,,,,,,2026-08-30T00:00:00,199.0,/en/stats/leaderboard?page=serve,8.0,23.0,60.0,82.0,137.0,80.0,66.0,82.0,44.0,24.0,55.0,50.0,7.0,14.0,0.0,182.0,/en/stats/leaderboard?page=serve,8.0,4.0,67.0,113.0,169.0,64.0,72.0,113.0,55.0,31.0,56.0,64.0,9.0,14.0,0.0,66.0,90.0,137.0,39.0,66.0,169.0,51.0,156.0,306.0,61.0,103.0,169.0,34.0,47.0,137.0,49.0,150.0,306.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
560,2026,US Open,GS,2026-08-30T00:00:00,2026-09-13T00:00:00,Hard,128,47540000,$,MS022,Round of 32,,,F,5,,T. Fritz,F. Cerundolo,FB98,C0AU,USA,ARG,9,24,,,,,,,,,,,,,2026-08-30T00:00:00,198.0,/en/stats/leaderboard?page=serve,5.0,12.0,92.0,150.0,163.0,61.0,92.0,150.0,38.0,5.0,13.0,68.0,13.0,19.0,0.0,182.0,/en/stats/leaderboard?page=serve,9.0,10.0,88.0,129.0,146.0,64.0,82.0,129.0,29.0,5.0,17.0,58.0,7.0,12.0,0.0,60.0,97.0,163.0,40.0,59.0,146.0,50.0,156.0,309.0,60.0,87.0,146.0,40.0,66.0,163.0,50.0,153.0,309.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
560,2026,US Open,GS,2026-08-30T00:00:00,2026-09-13T00:00:00,Hard,128,47540000,$,MS023,Round of 32,,,F,5,,A. Blockx,F. Cobolli,B0PG,C0E9,BEL,ITA,28,5,,,,,,,,,,,,,2026-08-30T00:00:00,214.0,/en/stats/leaderboard?page=serve,4.0,17.0,56.0,55.0,98.0,85.0,47.0,55.0,60.0,26.0,43.0,71.0,5.0,7.0,0.0,159.0,/en/stats/leaderboard?page=serve,5.0,5.0,58.0,75.0,129.0,60.0,45.0,75.0,41.0,22.0,54.0,62.0,13.0,21.0,0.0,74.0,73.0,98.0,48.0,62.0,129.0,59.0,135.0,227.0,52.0,67.0,129.0,26.0,25.0,98.0,41.0,92.0,227.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
560,2026,US Open,GS,2026-08-30T00:00:00,2026-09-13T00:00:00,Hard,128,47540000,$,MS024,Round of 32,,,F,5,,D. Medvedev,A. Rinderknech,MM58,RC91,RUS,FRA,7,26,,,,,,,,,,,,,2026-08-30T00:00:00,208.0,/en/stats/leaderboard?page=serve,6.0,10.0,81.0,66.0,81.0,76.0,50.0,66.0,47.0,7.0,15.0,50.0,1.0,2.0,0.0,179.0,/en/stats/leaderboard?page=serve,1.0,9.0,90.0,74.0,82.0,68.0,50.0,74.0,13.0,1.0,8.0,20.0,1.0,5.0,0.0,70.0,57.0,81.0,38.0,31.0,82.0,54.0,88.0,163.0,62.0,51.0,82.0,30.0,24.0,81.0,46.0,75.0,163.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
