event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,winner_flag,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set3_winner,tiebreak_set3_loser,tiebreak_set4_winner,tiebreak_set4_loser,tiebreak_set2_winner,tiebreak_set2_loser,tiebreak_set5_winner,tiebreak_set5_loser,player_winner,player_loser,player_id_winner,player_id_loser,country_winner,country_loser,seed_winner,seed_loser
580,2019,Australian Open,GS,2019-01-14T00:00:00,2019-01-27T00:00:00,Hard,128,29687000,A$,MS011,R16,03:15:00,,F,4,PF39,"6-7(4),6-4,7-5,7-6(7)",L. Pouille,B. Coric,,,FRA,CRO,6-7(4),6-4,7-5,7-6(7),,03:15:00,311,/en/stats/leaderboard?page=serve,2,19,65,88,135,83,73,88,55,26,47,67,4,6,23,287,/en/stats/leaderboard?page=serve,5,24,77,120,155,75,90,120,34,12,35,67,8,12,23,73,99,135,34,53,155,52,152,290,66,102,155,27,36,135,48,138,290,A,4,7,,,7,2,,,,,L. Pouille,B. Coric,PF39,CG80,FRA,CRO,,
580,2019,Australian Open,GS,2019-01-14T00:00:00,2019-01-27T00:00:00,Hard,128,29687000,A$,MS012,R16,03:58:00,,F,5,BD06,"6-7(6),6-3,6-2,4-6,6-4",R. Bautista Agut,M. Cilic,,,ESP,CRO,6-7(6),6-3,6-2,4-6,6-4,03:58:00,307,/en/stats/leaderboard?page=serve,3,10,69,106,154,70,74,106,69,33,48,60,3,5,25,269,/en/stats/leaderboard?page=serve,6,17,61,102,167,75,77,102,43,28,65,62,8,13,24,69,107,154,37,62,167,53,169,321,63,105,167,31,47,154,47,152,321,A,6,8,,,,,,,,,R. Bautista Agut,M. Cilic,BD06,C977,ESP,CRO,,
580,2019,Australian Open,GS,2019-01-14T00:00:00,2019-01-27T00:00:00,Hard,128,29687000,A$,MS013,R16,03:45:00,,F,4,TE51,"6-7(11),7-6(7),7-5,7-6(7)",S. Tsitsipas,R. Federer,,,GRE,SUI,6-7(11),7-6(7),7-5,7-6(7),,03:45:00,321,/en/stats/leaderboard?page=serve,1,20,60,112,188,78,87,112,64,49,76,100,12,12,24,314,/en/stats/leaderboard?page=serve,0,12,67,105,156,79,83,105,61,31,51,67,2,3,24,72,136,188,27,42,156,52,178,344,73,114,156,28,52,188,48,166,344,A,11,13,,,7,5,7,3,,,S. Tsitsipas,R. Federer,TE51,F324,GRE,SUI,,
580,2019,Australian Open,GS,2019-01-14T00:00:00,2019-01-27T00:00:00,Hard,128,29687000,A$,MS014,R16,03:39:00,,F,4,TD51,"7-5,7-6(8),6-7(1),7-5",F. Tiafoe,G. Dimitrov,,,USA,BUL,7-5,7-6(8),6-7(1),7-5,,03:39:00,274,/en/stats/leaderboard?page=serve,4,10,65,123,190,67,82,123,49,33,67,83,15,18,24,283,/en/stats/leaderboard?page=serve,6,21,65,95,147,74,70,95,50,26,52,62,8,13,24,61,115,190,35,51,147,49,166,337,65,96,147,39,75,190,51,171,337,A,,,1,7,,,8,6,,,F. Tiafoe,G. Dimitrov,TD51,D875,USA,BUL,,
580,2019,Australian Open,GS,2019-01-14T00:00:00,2019-01-27T00:00:00,Hard,128,29687000,A$,MS015,R16,02:05:00,,F,3,N409,"6-0,6-1,7-6(7)",R. Nadal,T. Berdych,,,ESP,CZE,6-0,6-1,7-6(7),,,02:05:00,317,/en/stats/leaderboard?page=serve,1,5,69,56,81,80,45,56,64,16,25,100,2,2,13,221,/en/stats/leaderboard?page=serve,3,5,47,37,78,70,26,37,44,18,41,62,8,13,12,75,61,81,44,34,78,60,95,159,56,44,78,25,20,81,40,64,159,A,,,7,4,,,,,,,R. Nadal,T. Berdych,N409,BA47,ESP,CZE,,
580,2019,Australian Open,GS,2019-01-14T00:00:00,2019-01-27T00:00:00,Hard,128,29687000,A$,MS016,R32,02:22:00,,F,4,D643,"6-3,6-4,4-6,6-0",N. Djokovic,D. Shapovalov,,,SRB,CAN,6-3,6-4,4-6,6-0,,02:22:00,282,/en/stats/leaderboard?page=serve,4,5,61,55,90,75,41,55,63,22,35,40,2,5,17,214,/en/stats/leaderboard?page=serve,5,6,56,61,108,70,43,61,32,15,47,38,5,13,18,70,63,90,46,50,108,57,113,198,54,58,108,30,27,90,43,85,198,A,,,,,,,,,,,N. Djokovic,D. Shapovalov,D643,SU55,SRB,CAN,,
580,2019,Australian Open,GS,2019-01-14T00:00:00,2019-01-27T00:00:00,Hard,128,29687000,A$,MS017,R32,02:01:00,,F,3,MM58,"6-2,7-6(7),6-3",D. Medvedev,D. Goffin,,,RUS,BEL,6-2,7-6(7),6-3,,,02:01:00,271,/en/stats/leaderboard?page=serve,2,7,66,56,85,86,48,56,34,10,29,25,1,4,15,219,/en/stats/leaderboard?page=serve,2,4,61,56,92,57,32,56,42,15,36,45,5,11,14,68,58,85,49,45,92,58,103,177,51,47,92,32,27,85,42,74,177,A,,,,,,,7,3,,,D. Medvedev,D. Goffin,MM58,GB88,RUS,BEL,,
580,2019,Australian Open,GS,2019-01-14T00:00:00,2019-01-27T00:00:00,Hard,128,29687000,A$,MS018,R32,02:30:00,,F,4,CD85,"6-2,6-4,2-6,6-4",P. Carreno Busta,F. Fognini,,,ESP,ITA,6-2,6-4,2-6,6-4,,02:30:00,257,/en/stats/leaderboard?page=serve,3,10,70,75,107,64,48,75,50,16,32,57,8,14,18,211,/en/stats/leaderboard?page=serve,7,8,64,74,116,70,52,74,21,9,42,53,9,17,18,60,64,107,47,55,116,53,119,223,53,61,116,40,43,107,47,104,223,A,,,,,,,,,,,P. Carreno Busta,F. Fognini,CD85,F510,ESP,ITA,,
580,2019,Australian Open,GS,2019-01-14T00:00:00,2019-01-27T00:00:00,Hard,128,29687000,A$,MS019,R32,02:06:00,,F,3,N552,"7-6(8),6-1,6-2",K. Nishikori,J. Sousa,,,JPN,POR,7-6(8),6-1,6-2,,,02:06:00,305,/en/stats/leaderboard?page=serve,3,3,65,52,80,77,40,52,71,20,28,50,1,2,14,236,/en/stats/leaderboard?page=serve,1,9,56,49,88,73,36,49,38,15,39,29,2,7,13,75,60,80,42,37,88,58,97,168,58,51,88,25,20,80,42,71,168,A,8,6,,,,,,,,,K. Nishikori,J. Sousa,N552,SH90,JPN,POR,,
580,2019,Australian Open,GS,2019-01-14T00:00:00,2019-01-27T00:00:00,Hard,128,29687000,A$,MS020,R32,01:52:00,,F,3,Z355,"6-3,6-3,6-2",A. Zverev,A. Bolt,,,GER,AUS,6-3,6-3,6-2,,,01:52:00,301,/en/stats/leaderboard?page=serve,4,14,65,55,85,71,39,55,63,19,30,83,5,6,13,223,/en/stats/leaderboard?page=serve,1,5,64,58,90,64,37,58,38,12,32,50,6,12,13,68,58,85,46,41,90,57,99,175,54,49,90,32,27,85,43,76,175,A,,,,,,,,,,,A. Zverev,A. Bolt,Z355,BI81,GER,AUS,,
580,2019,Australian Open,GS,2019-01-14T00:00:00,2019-01-27T00:00:00,Hard,128,29687000,A$,MS021,R32,02:01:00,,F,3,R975,"6-4,6-4,7-6(8)",M. Raonic,P. Herbert,,,CAN,FRA,6-4,6-4,7-6(8),,,02:01:00,331,/en/stats/leaderboard?page=serve,2,23,70,60,86,85,51,60,62,16,26,0,0,1,16,290,/en/stats/leaderboard?page=serve,2,8,78,73,93,70,51,73,55,11,20,25,1,4,16,78,67,86,33,31,93,55,98,179,67,62,93,22,19,86,45,81,179,A,,,8,6,,,,,,,M. Raonic,P. Herbert,R975,H996,CAN,FRA,,
580,2019,Australian Open,GS,2019-01-14T00:00:00,2019-01-27T00:00:00,Hard,128,29687000,A$,MS022,R32,02:43:00,,F,4,CG80,"2-6,6-3,6-4,6-3",B. Coric,F. Krajinovic,,,CRO,SRB,2-6,6-3,6-4,6-3,,02:43:00,270,/en/stats/leaderboard?page=serve,7,14,64,75,117,73,55,75,43,18,42,67,6,9,18,261,/en/stats/leaderboard?page=serve,2,12,69,77,112,73,56,77,37,13,35,64,9,14,18,62,73,117,38,43,112,51,116,229,62,69,112,38,44,117,49,113,229,A,,,,,,,,,,,B. Coric,F. Krajinovic,CG80,KB05,CRO,SRB,,
580,2019,Australian Open,GS,2019-01-14T00:00:00,2019-01-27T00:00:00,Hard,128,29687000,A$,MS023,R32,03:43:00,,F,5,PF39,"7-6(7),6-3,6-7(10),4-6,6-3",L. Pouille,A. Popyrin,,,FRA,AUS,7-6(7),6-3,6-7(10),4-6,6-3,03:43:00,301,/en/stats/leaderboard?page=serve,8,16,60,103,171,75,77,103,66,45,68,71,5,7,27,284,/en/stats/leaderboard?page=serve,9,16,62,111,179,76,84,111,51,35,68,77,10,13,25,71,122,171,34,60,179,52,182,350,66,119,179,29,49,171,48,168,350,A,7,3,10,12,,,,,,,L. Pouille,A. Popyrin,PF39,P09Z,FRA,AUS,,
580,2019,Australian Open,GS,2019-01-14T00:00:00,2019-01-27T00:00:00,Hard,128,29687000,A$,MS024,R32,04:18:00,,F,5,C977,"4-6,3-6,6-1,7-6(10),6-3",M. Cilic,F. Verdasco,,,CRO,ESP,4-6,3-6,6-1,7-6(10),6-3,04:18:00,282,/en/stats/leaderboard?page=serve,5,8,58,89,153,82,73,89,52,33,64,67,6,9,24,294,/en/stats/leaderboard?page=serve,5,27,68,113,165,68,77,113,54,28,52,79,15,19,23,69,106,153,36,60,165,52,166,318,64,105,165,31,47,153,48,152,318,A,,,,,10,8,,,,,M. Cilic,F. Verdasco,C977,V306,CRO,ESP,,
580,2019,Australian Open,GS,2019-01-14T00:00:00,2019-01-27T00:00:00,Hard,128,29687000,A$,MS025,R32,02:08:00,,F,3,BD06,"6-4,7-5,6-4",R. Bautista Agut,K. Khachanov,,,ESP,RUS,6-4,7-5,6-4,,,02:08:00,287,/en/stats/leaderboard?page=serve,2,5,65,56,86,82,46,56,50,15,30,0,0,2,16,234,/en/stats/leaderboard?page=serve,5,8,52,52,100,65,34,52,46,22,48,64,9,14,16,71,61,86,44,44,100,56,105,186,56,56,100,29,25,86,44,81,186,A,,,,,,,,,,,R. Bautista Agut,K. Khachanov,BD06,KE29,ESP,RUS,,
580,2019,Australian Open,GS,2019-01-14T00:00:00,2019-01-27T00:00:00,Hard,128,29687000,A$,MS026,R32,02:54:00,,F,4,TE51,"6-3,3-6,7-6(9),6-4",S. Tsitsipas,N. Basilashvili,,,GRE,GEO,6-3,3-6,7-6(9),6-4,,02:54:00,302,/en/stats/leaderboard?page=serve,1,18,63,83,131,78,65,83,54,26,48,50,2,4,20,282,/en/stats/leaderboard?page=serve,6,14,60,78,130,71,55,78,58,30,52,50,3,6,20,69,91,131,35,45,130,52,136,261,65,85,130,31,40,131,48,125,261,A,,,9,7,,,,,,,S. Tsitsipas,N. Basilashvili,TE51,BG23,GRE,GEO,,
580,2019,Australian Open,GS,2019-01-14T00:00:00,2019-01-27T00:00:00,Hard,128,29687000,A$,MS027,R32,01:28:00,,F,3,F324,"6-2,7-5,6-2",R. Federer,T. Fritz,,,SUI,USA,6-2,7-5,6-2,,,01:28:00,324,/en/stats/leaderboard?page=serve,3,10,61,43,70,93,40,43,63,17,27,0,0,0,14,253,/en/stats/leaderboard?page=serve,0,8,58,45,78,62,28,45,61,20,33,44,4,9,14,81,57,70,38,30,78,59,87,148,62,48,78,19,13,70,41,61,148,A,,,,,,,,,,,R. Federer,T. Fritz,F324,FB98,SUI,USA,,
580,2019,Australian Open,GS,2019-01-14T00:00:00,2019-01-27T00:00:00,Hard,128,29687000,A$,MS028,R32,03:17:00,,F,5,TD51,"6-7(3),6-3,4-6,6-4,6-3",F. Tiafoe,A. Seppi,,,USA,ITA,6-7(3),6-3,4-6,6-4,6-3,03:17:00,303,/en/stats/leaderboard?page=serve,5,16,62,85,138,80,68,85,58,31,53,67,4,6,25,288,/en/stats/leaderboard?page=serve,4,19,65,97,149,74,72,97,54,28,52,50,5,10,25,72,99,138,33,49,149,52,148,287,67,100,149,28,39,138,48,139,287,A,3,7,,,,,,,,,F. Tiafoe,A. Seppi,TD51,SA93,USA,ITA,,
580,2019,Australian Open,GS,2019-01-14T00:00:00,2019-01-27T00:00:00,Hard,128,29687000,A$,MS029,R32,02:07:00,,F,3,D875,"7-6(7),6-4,6-4",G. Dimitrov,T. Fabbiano,,,BUL,ITA,7-6(7),6-4,6-4,,,02:07:00,306,/en/stats/leaderboard?page=serve,3,13,63,53,84,85,45,53,61,19,31,50,2,4,16,260,/en/stats/leaderboard?page=serve,2,4,59,58,98,66,38,58,58,23,40,20,1,5,16,76,64,84,38,37,98,55,101,182,62,61,98,24,20,84,45,81,182,A,7,5,,,,,,,,,G. Dimitrov,T. Fabbiano,D875,F586,BUL,ITA,,
580,2019,Australian Open,GS,2019-01-14T00:00:00,2019-01-27T00:00:00,Hard,128,29687000,A$,MS030,R32,03:00:00,,F,4,BA47,"5-7,6-3,7-5,6-4",T. Berdych,D. Schwartzman,,,CZE,ARG,5-7,6-3,7-5,6-4,,03:00:00,302,/en/stats/leaderboard?page=serve,1,19,58,83,143,83,69,83,48,29,60,88,7,8,22,281,/en/stats/leaderboard?page=serve,2,8,60,76,126,78,59,76,52,26,50,57,4,7,21,69,98,143,33,41,126,52,139,269,67,85,126,31,45,143,48,130,269,A,,,,,,,,,,,T. Berdych,D. Schwartzman,BA47,SM37,CZE,ARG,,
580,2019,Australian Open,GS,2019-01-14T00:00:00,2019-01-27T00:00:00,Hard,128,29687000,A$,MS031,R32,02:22:00,,F,3,N409,"6-1,6-2,6-4",R. Nadal,A. de Minaur,,,ESP,AUS,6-1,6-2,6-4,,,02:22:00,293,/en/stats/leaderboard?page=serve,6,6,75,65,87,82,53,65,36,8,22,100,4,4,13,219,/en/stats/leaderboard?page=serve,2,3,57,54,94,63,34,54,40,16,40,62,8,13,12,70,61,87,47,44,94,58,105,181,53,50,94,30,26,87,42,76,181,A,,,,,,,,,,,R. Nadal,A. de Minaur,N409,DH58,ESP,AUS,,
580,2019,Australian Open,GS,2019-01-14T00:00:00,2019-01-27T00:00:00,Hard,128,29687000,A$,MS032,R64,02:04:00,,F,3,D643,"6-3,7-5,6-4",N. Djokovic,J. Tsonga,,,SRB,FRA,6-3,7-5,6-4,,,02:04:00,311,/en/stats/leaderboard?page=serve,1,12,70,61,87,74,45,61,69,18,26,60,3,5,16,246,/en/stats/leaderboard?page=serve,1,10,54,50,92,72,36,50,45,19,42,44,4,9,15,72,63,87,40,37,92,56,100,179,60,55,92,28,24,87,44,79,179,A,,,,,,,,,,,N. Djokovic,J. Tsonga,D643,T786,SRB,FRA,,
580,2019,Australian Open,GS,2019-01-14T00:00:00,2019-01-27T00:00:00,Hard,128,29687000,A$,MS033,R64,02:08:00,,F,3,SU55,"6-3,7-6(7),6-3",D. Shapovalov,T. Daniel,,,CAN,JPN,6-3,7-6(7),6-3,,,02:08:00,317,/en/stats/leaderboard?page=serve,4,16,68,67,99,84,56,67,53,17,32,100,7,7,16,271,/en/stats/leaderboard?page=serve,5,6,63,49,78,84,41,49,38,11,29,0,0,2,14,74,73,99,33,26,78,56,99,177,67,52,78,26,26,99,44,78,177,A,,,,,,,7,2,,,D. Shapovalov,T. Daniel,SU55,DA81,CAN,JPN,,
580,2019,Australian Open,GS,2019-01-14T00:00:00,2019-01-27T00:00:00,Hard,128,29687000,A$,MS034,R64,02:42:00,,F,4,GB88,"5-7,7-5,6-2,6-4",D. Goffin,M. Copil,,,BEL,ROU,5-7,7-5,6-2,6-4,,02:42:00,303,/en/stats/leaderboard?page=serve,2,12,73,82,112,80,66,82,50,15,30,33,1,3,21,276,/en/stats/leaderboard?page=serve,3,20,60,74,123,72,53,74,51,25,49,38,3,8,21,72,81,112,37,45,123,54,126,235,63,78,123,28,31,112,46,109,235,A,,,,,,,,,,,D. Goffin,M. Copil,GB88,CA99,BEL,ROU,,
580,2019,Australian Open,GS,2019-01-14T00:00:00,2019-01-27T00:00:00,Hard,128,29687000,A$,MS035,R64,01:31:00,,F,3,MM58,"6-3,6-3,6-3",D. Medvedev,R. Harrison,,,RUS,USA,6-3,6-3,6-3,,,01:31:00,331,/en/stats/leaderboard?page=serve,1,10,62,40,65,88,35,40,72,18,25,0,0,0,13,224,/en/stats/leaderboard?page=serve,4,4,53,41,77,68,28,41,39,14,36,29,2,7,14,82,53,65,45,35,77,62,88,142,55,42,77,18,12,65,38,54,142,A,,,,,,,,,,,D. Medvedev,R. Harrison,MM58,H940,RUS,USA,,
580,2019,Australian Open,GS,2019-01-14T00:00:00,2019-01-27T00:00:00,Hard,128,29687000,A$,MS036,R64,02:23:00,,F,3,F510,"7-6(7),6-3,7-6(7)",F. Fognini,L. Mayer,,,ITA,ARG,7-6(7),6-3,7-6(7),,,02:23:00,307,/en/stats/leaderboard?page=serve,3,5,70,71,102,83,59,71,58,18,31,50,1,2,17,283,/en/stats/leaderboard?page=serve,2,13,58,60,104,77,46,60,50,22,44,60,3,5,16,75,77,102,35,36,104,55,113,206,65,68,104,25,25,102,45,93,206,A,7,3,7,5,,,,,,,F. Fognini,L. Mayer,F510,MD56,ITA,ARG,,
