event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,winner_flag,tiebreak_set2_winner,tiebreak_set2_loser,tiebreak_set1_winner,tiebreak_set1_loser,player_winner,player_loser,player_id_winner,player_id_loser,country_winner,country_loser,seed_winner,seed_loser
7309,2005,Lyon,WS,2005-10-24T00:00:00,2005-10-30T00:00:00,Carpet,32,775000,$,MS001,F,01:00:00,,F,2,R485,"6-3,6-2",A. Roddick,G. Monfils,,,USA,FRA,6-3,6-2,,,,01:00:00,330,/en/stats/leaderboard?page=serve,0,9,74,35,47,89,31,35,58,7,12,100,2,2,9,238,/en/stats/leaderboard?page=serve,2,6,64,35,55,63,22,35,45,9,20,25,1,4,8,81,38,47,44,24,55,61,62,102,56,31,55,19,9,47,39,40,102,A,,,,,A. Roddick,G. Monfils,R485,MC65,USA,FRA,,
7309,2005,Lyon,WS,2005-10-24T00:00:00,2005-10-30T00:00:00,Carpet,32,775000,$,MS002,SF,01:39:00,,F,2,R485,"6-4,7-6(7)",A. Roddick,F. Santoro,,,USA,FRA,6-4,7-6(7),,,,01:39:00,329,/en/stats/leaderboard?page=serve,0,23,71,51,72,78,40,51,57,12,21,100,1,1,11,279,/en/stats/leaderboard?page=serve,0,3,56,45,80,73,33,45,57,20,35,67,2,3,11,72,52,72,34,27,80,52,79,152,66,53,80,28,20,72,48,73,152,A,7.0,5.0,,,A. Roddick,F. Santoro,R485,S424,USA,FRA,,
7309,2005,Lyon,WS,2005-10-24T00:00:00,2005-10-30T00:00:00,Carpet,32,775000,$,MS003,SF,01:36:00,,F,2,MC65,"6-4,7-5",G. Monfils,S. Grosjean,,,FRA,FRA,6-4,7-5,,,,01:36:00,278,/en/stats/leaderboard?page=serve,2,5,52,35,67,77,27,35,56,18,32,75,3,4,11,245,/en/stats/leaderboard?page=serve,2,0,50,32,64,81,26,32,44,14,32,63,5,8,11,67,45,67,38,24,64,53,69,131,63,40,64,33,22,67,47,62,131,A,,,,,G. Monfils,S. Grosjean,MC65,G379,FRA,FRA,,
7309,2005,Lyon,WS,2005-10-24T00:00:00,2005-10-30T00:00:00,Carpet,32,775000,$,MS004,QF,01:04:00,,F,2,R485,"6-4,6-4",A. Roddick,M. Ancic,,,USA,CRO,6-4,6-4,,,,01:04:00,349,/en/stats/leaderboard?page=serve,0,13,73,35,48,86,30,35,77,10,13,0,0,0,10,281,/en/stats/leaderboard?page=serve,0,4,74,40,54,73,29,40,50,7,14,67,4,6,10,83,40,48,33,18,54,57,58,102,67,36,54,17,8,48,43,44,102,A,,,,,A. Roddick,M. Ancic,R485,A385,USA,CRO,,
7309,2005,Lyon,WS,2005-10-24T00:00:00,2005-10-30T00:00:00,Carpet,32,775000,$,MS005,QF,01:07:00,,F,2,S424,"6-2,6-2",F. Santoro,V. Spadea,,,FRA,USA,6-2,6-2,,,,01:07:00,275,/en/stats/leaderboard?page=serve,0,3,57,28,49,71,20,28,57,12,21,50,1,2,8,180,/en/stats/leaderboard?page=serve,3,1,68,32,47,50,16,32,27,4,15,58,7,12,8,65,32,49,57,27,47,61,59,96,43,20,47,35,17,49,39,37,96,A,,,,,F. Santoro,V. Spadea,S424,S544,FRA,USA,,
7309,2005,Lyon,WS,2005-10-24T00:00:00,2005-10-30T00:00:00,Carpet,32,775000,$,MS006,QF,01:07:00,,F,2,MC65,"6-4,6-1",G. Monfils,M. Gicquel,,,FRA,FRA,6-4,6-1,,,,01:07:00,287,/en/stats/leaderboard?page=serve,1,9,57,25,44,88,22,25,47,9,19,67,2,3,8,193,/en/stats/leaderboard?page=serve,3,2,58,35,60,60,21,35,32,8,25,29,2,7,9,70,31,44,52,31,60,60,62,104,48,29,60,30,13,44,40,42,104,A,,,,,G. Monfils,M. Gicquel,MC65,G436,FRA,FRA,,
7309,2005,Lyon,WS,2005-10-24T00:00:00,2005-10-30T00:00:00,Carpet,32,775000,$,MS007,QF,01:24:00,,F,2,G379,"6-3,7-6(7)",S. Grosjean,O. Rochus,,,FRA,BEL,6-3,7-6(7),,,,01:24:00,301,/en/stats/leaderboard?page=serve,3,16,63,40,63,78,31,40,57,13,23,0,0,1,11,272,/en/stats/leaderboard?page=serve,0,2,70,48,69,63,30,48,57,12,21,60,3,5,10,70,44,63,39,27,69,54,71,132,61,42,69,30,19,63,46,61,132,A,7.0,4.0,,,S. Grosjean,O. Rochus,G379,R397,FRA,BEL,,
7309,2005,Lyon,WS,2005-10-24T00:00:00,2005-10-30T00:00:00,Carpet,32,775000,$,MS008,R16,01:30:00,,F,2,R485,"7-6(7),6-3",A. Roddick,N. Mahut,,,USA,FRA,7-6(7),6-3,,,,01:30:00,347,/en/stats/leaderboard?page=serve,0,13,67,34,51,91,31,34,76,13,17,0,0,0,10,265,/en/stats/leaderboard?page=serve,2,9,60,48,80,73,35,48,44,14,32,50,2,4,11,86,44,51,39,31,80,57,75,131,61,49,80,14,7,51,43,56,131,A,,,7.0,5.0,A. Roddick,N. Mahut,R485,M873,USA,FRA,,
7309,2005,Lyon,WS,2005-10-24T00:00:00,2005-10-30T00:00:00,Carpet,32,775000,$,MS009,R16,02:27:00,,F,3,A385,"6-7(4),7-6(7),6-4",M. Ancic,T. Enqvist,,,CRO,SWE,6-7(4),7-6(7),6-4,,,02:27:00,337,/en/stats/leaderboard?page=serve,2,32,64,72,112,85,61,72,58,23,40,100,4,4,17,314,/en/stats/leaderboard?page=serve,1,13,59,58,98,84,49,58,65,26,40,50,1,2,17,75,84,112,23,23,98,51,107,210,77,75,98,25,28,112,49,103,210,A,7.0,5.0,4.0,7.0,M. Ancic,T. Enqvist,A385,E113,CRO,SWE,,
7309,2005,Lyon,WS,2005-10-24T00:00:00,2005-10-30T00:00:00,Carpet,32,775000,$,MS010,R16,01:10:00,,F,2,S544,"6-4,6-3",V. Spadea,M. Llodra,,,USA,FRA,6-4,6-3,,,,01:10:00,305,/en/stats/leaderboard?page=serve,2,2,63,32,51,84,27,32,68,13,19,75,3,4,10,245,/en/stats/leaderboard?page=serve,2,9,59,40,68,70,28,40,43,12,28,57,4,7,9,78,40,51,41,28,68,57,68,119,59,40,68,22,11,51,43,51,119,A,,,,,V. Spadea,M. Llodra,S544,L428,USA,FRA,,
