event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set2_winner,tiebreak_set2_loser,tiebreak_set3_winner,tiebreak_set3_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,winner_flag,player_winner,player_loser,player_id_winner,player_id_loser,country_winner,country_loser,seed_winner,seed_loser
891,2019,Pune,250,2018-12-31T00:00:00,2019-01-05T00:00:00,Hard,28,527880,$,MS011,R16,01:12:00,,F,2,PD31,"6-4,6-2",B. Paire,J. Vesely,,,FRA,CZE,6-4,6-2,,,,01:12:00,,,,,,,281,/en/stats/leaderboard?page=serve,6,11,42,22,53,91,20,22,55,17,31,75,3,4,9,216,/en/stats/leaderboard?page=serve,3,2,60,39,65,56,22,39,46,12,26,69,9,13,9,70,37,53,48,31,65,58,68,118,52,34,65,30,16,53,42,50,118,A,B. Paire,J. Vesely,PD31,V708,FRA,CZE,,
891,2019,Pune,250,2018-12-31T00:00:00,2019-01-05T00:00:00,Hard,28,527880,$,MS012,R16,03:09:00,,F,3,D632,"4-6,7-6(7),6-2",S. Darcis,M. Mmoh,,,BEL,USA,4-6,7-6(7),6-2,,,03:09:00,,,7,4,,,269,/en/stats/leaderboard?page=serve,5,5,62,81,131,63,51,81,58,29,50,89,16,18,15,269,/en/stats/leaderboard?page=serve,1,2,66,71,108,65,46,71,57,21,37,79,11,14,15,61,80,131,38,41,108,51,121,239,62,67,108,39,51,131,49,118,239,A,S. Darcis,M. Mmoh,D632,MP01,BEL,USA,,
891,2019,Pune,250,2018-12-31T00:00:00,2019-01-05T00:00:00,Hard,28,527880,$,MS013,R16,02:47:00,,F,3,J267,"6-7(6),7-6(7),6-3",M. Jaziri,R. Ramanathan,,,TUN,IND,6-7(6),7-6(7),6-3,,,02:47:00,6,8,7,5,,,263,/en/stats/leaderboard?page=serve,6,6,55,78,143,76,59,78,45,29,65,80,8,10,16,273,/en/stats/leaderboard?page=serve,8,20,69,77,112,73,56,77,43,15,35,56,5,9,17,62,88,143,37,41,112,51,129,255,63,71,112,38,55,143,49,126,255,A,M. Jaziri,R. Ramanathan,J267,RB56,TUN,IND,,
891,2019,Pune,250,2018-12-31T00:00:00,2019-01-05T00:00:00,Hard,28,527880,$,MS014,R16,01:12:00,,F,2,K336,"6-4,7-5",I. Karlovic,E. Donskoy,,,CRO,RUS,6-4,7-5,,,,01:12:00,,,,,,,359,/en/stats/leaderboard?page=serve,2,17,71,36,51,86,31,36,87,13,15,0,0,0,11,265,/en/stats/leaderboard?page=serve,3,8,51,35,68,80,28,35,48,16,33,50,2,4,11,86,44,51,35,24,68,57,68,119,65,44,68,14,7,51,43,51,119,A,I. Karlovic,E. Donskoy,K336,D864,CRO,RUS,,
891,2019,Pune,250,2018-12-31T00:00:00,2019-01-05T00:00:00,Hard,28,527880,$,MS015,R16,01:38:00,,F,2,G858,"7-6(7),6-2",E. Gulbis,H. Chung,,,LAT,KOR,7-6(7),6-2,,,,01:38:00,7,2,,,,,252,/en/stats/leaderboard?page=serve,1,8,51,32,63,72,23,32,52,16,31,25,1,4,10,205,/en/stats/leaderboard?page=serve,3,0,56,35,62,46,16,35,56,15,27,38,3,8,10,62,39,63,50,31,62,56,70,125,50,31,62,38,24,63,44,55,125,A,E. Gulbis,H. Chung,G858,CH27,LAT,KOR,,
891,2019,Pune,250,2018-12-31T00:00:00,2019-01-05T00:00:00,Hard,28,527880,$,MS017,R32,01:43:00,,F,2,DB63,"7-5,7-6(8)",L. Djere,A. Kadhe,,,SRB,IND,7-5,7-6(8),,,,01:43:00,,,8,6,,,303,/en/stats/leaderboard?page=serve,2,8,61,43,70,86,37,43,59,16,27,67,2,3,12,276,/en/stats/leaderboard?page=serve,1,6,66,61,93,66,40,61,56,18,32,78,7,9,12,76,53,70,38,35,93,54,88,163,62,58,93,24,17,70,46,75,163,A,L. Djere,A. Kadhe,DB63,KD43,SRB,IND,,
891,2019,Pune,250,2018-12-31T00:00:00,2019-01-05T00:00:00,Hard,28,527880,$,MS018,R32,01:23:00,,F,2,BA98,"6-4,6-4",S. Bolelli,D. Istomin,,,ITA,UZB,6-4,6-4,,,,01:23:00,,,,,,,295,/en/stats/leaderboard?page=serve,1,3,70,43,61,72,31,43,61,11,18,75,3,4,10,269,/en/stats/leaderboard?page=serve,2,7,65,35,54,66,23,35,63,12,19,0,0,3,10,69,42,61,35,19,54,53,61,115,65,35,54,31,19,61,47,54,115,A,S. Bolelli,D. Istomin,BA98,I165,ITA,UZB,,
891,2019,Pune,250,2018-12-31T00:00:00,2019-01-05T00:00:00,Hard,28,527880,$,MS019,R32,01:44:00,,F,2,MU94,"6-2,7-6(7)",J. Munar,R. Albot,,,ESP,MDA,6-2,7-6(7),,,,01:44:00,,,7,4,,,284,/en/stats/leaderboard?page=serve,1,4,74,58,78,67,39,58,50,10,20,90,9,10,10,241,/en/stats/leaderboard?page=serve,4,1,62,42,68,62,26,42,50,13,26,63,5,8,10,63,49,78,43,29,68,53,78,146,57,39,68,37,29,78,47,68,146,A,J. Munar,R. Albot,MU94,A829,ESP,MDA,,
891,2019,Pune,250,2018-12-31T00:00:00,2019-01-05T00:00:00,Hard,28,527880,$,MS021,R32,02:18:00,,F,3,I305,"6-7(9),6-2,6-3",I. Ivashka,H. Hurkacz,,,BLR,POL,6-7(9),6-2,6-3,,,02:18:00,9,11,,,,,295,/en/stats/leaderboard?page=serve,7,2,58,64,110,75,48,64,67,31,46,100,6,6,15,269,/en/stats/leaderboard?page=serve,3,9,68,67,99,73,49,67,44,14,32,50,3,6,14,72,79,110,36,36,99,55,115,209,64,63,99,28,31,110,45,94,209,A,I. Ivashka,H. Hurkacz,I305,HB71,BLR,POL,,
891,2019,Pune,250,2018-12-31T00:00:00,2019-01-05T00:00:00,Hard,28,527880,$,MS022,R32,02:17:00,,F,3,V708,"4-6,6-4,6-4",J. Vesely,A. Hoang,,,CZE,FRA,4-6,6-4,6-4,,,02:17:00,,,,,,,291,/en/stats/leaderboard?page=serve,1,10,58,47,81,79,37,47,59,20,34,60,3,5,15,282,/en/stats/leaderboard?page=serve,3,6,74,78,106,64,50,78,61,17,28,63,5,8,15,70,57,81,37,39,106,51,96,187,63,67,106,30,24,81,49,91,187,A,J. Vesely,A. Hoang,V708,HA71,CZE,FRA,,
891,2019,Pune,250,2018-12-31T00:00:00,2019-01-05T00:00:00,Hard,28,527880,$,MS023,R32,01:28:00,,F,2,PD31,"7-6(7),6-3",B. Paire,T. Monteiro,,,FRA,BRA,7-6(7),6-3,,,,01:28:00,7,5,,,,,306,/en/stats/leaderboard?page=serve,3,18,56,44,79,84,37,44,51,18,35,100,7,7,10,277,/en/stats/leaderboard?page=serve,1,5,71,50,70,76,38,50,45,9,20,50,2,4,11,70,55,79,33,23,70,52,78,149,67,47,70,30,24,79,48,71,149,A,B. Paire,T. Monteiro,PD31,MJ08,FRA,BRA,,
891,2019,Pune,250,2018-12-31T00:00:00,2019-01-05T00:00:00,Hard,28,527880,$,MS024,R32,01:34:00,,F,2,D632,"6-3,6-4",S. Darcis,R. Carballes Baena,,,BEL,ESP,6-3,6-4,,,,01:34:00,,,,,,,266,/en/stats/leaderboard?page=serve,2,6,59,39,66,64,25,39,59,16,27,71,5,7,10,211,/en/stats/leaderboard?page=serve,6,3,57,32,56,69,22,32,33,8,24,20,1,5,9,62,41,66,46,26,56,55,67,122,54,30,56,38,25,66,45,55,122,A,S. Darcis,R. Carballes Baena,D632,CF59,BEL,ESP,,
891,2019,Pune,250,2018-12-31T00:00:00,2019-01-05T00:00:00,Hard,28,527880,$,MS025,R32,01:15:00,,F,2,MP01,"7-5,6-3",M. Mmoh,P. Gunneswaran,,,USA,IND,7-5,6-3,,,,01:15:00,,,,,,,319,/en/stats/leaderboard?page=serve,0,5,81,39,48,87,34,39,56,5,9,50,1,2,10,225,/en/stats/leaderboard?page=serve,2,2,51,32,63,72,23,32,39,12,31,20,1,5,11,81,39,48,44,28,63,60,67,111,56,35,63,19,9,48,40,44,111,A,M. Mmoh,P. Gunneswaran,MP01,GA94,USA,IND,,
891,2019,Pune,250,2018-12-31T00:00:00,2019-01-05T00:00:00,Hard,28,527880,$,MS026,R32,01:58:00,,F,3,RB56,"4-6,6-4,6-3",R. Ramanathan,M. Granollers,,,IND,ESP,4-6,6-4,6-3,,,01:58:00,,,,,,,287,/en/stats/leaderboard?page=serve,6,9,71,64,90,77,49,64,50,13,26,33,1,3,15,276,/en/stats/leaderboard?page=serve,2,3,75,61,81,67,41,61,55,11,20,25,1,4,14,69,62,90,36,29,81,53,91,171,64,52,81,31,28,90,47,80,171,A,R. Ramanathan,M. Granollers,RB56,G710,IND,ESP,,
891,2019,Pune,250,2018-12-31T00:00:00,2019-01-05T00:00:00,Hard,28,527880,$,MS028,R32,02:31:00,,F,3,D864,"6-3,5-7,7-6(8)",E. Donskoy,P. Andujar,,,RUS,ESP,6-3,5-7,7-6(8),,,02:31:00,,,,,8,6,270,/en/stats/leaderboard?page=serve,0,7,63,69,109,71,49,69,48,19,40,63,5,8,16,241,/en/stats/leaderboard?page=serve,8,1,48,51,106,75,38,51,49,27,55,33,2,6,17,62,68,109,39,41,106,51,109,215,61,65,106,38,41,109,49,106,215,A,E. Donskoy,P. Andujar,D864,A596,RUS,ESP,,
891,2019,Pune,250,2018-12-31T00:00:00,2019-01-05T00:00:00,Hard,28,527880,$,MS029,R32,01:15:00,,F,2,K336,"6-4,7-5",I. Karlovic,F. Auger-Aliassime,,,CRO,CAN,6-4,7-5,,,,01:15:00,,,,,,,330,/en/stats/leaderboard?page=serve,1,13,62,34,55,85,29,34,71,15,21,0,0,0,11,285,/en/stats/leaderboard?page=serve,3,7,70,39,56,77,30,39,53,9,17,0,0,2,11,80,44,55,30,17,56,55,61,111,70,39,56,20,11,55,45,50,111,A,I. Karlovic,F. Auger-Aliassime,K336,AG37,CRO,CAN,,
891,2019,Pune,250,2018-12-31T00:00:00,2019-01-05T00:00:00,Hard,28,527880,$,MS030,R32,02:15:00,,F,3,G858,"6-4,4-6,6-4",E. Gulbis,P. Sousa,,,LAT,POR,6-4,4-6,6-4,,,02:15:00,,,,,,,284,/en/stats/leaderboard?page=serve,6,14,60,61,102,74,45,61,56,23,41,78,7,9,15,261,/en/stats/leaderboard?page=serve,2,1,64,61,96,67,41,61,51,18,35,70,7,10,15,67,68,102,39,37,96,53,105,198,61,59,96,33,34,102,47,93,198,A,E. Gulbis,P. Sousa,G858,S483,LAT,POR,,
