event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,winner_flag,tiebreak_set4_winner,tiebreak_set4_loser,tiebreak_set2_winner,tiebreak_set2_loser,tiebreak_set3_winner,tiebreak_set3_loser,tiebreak_set1_winner,tiebreak_set1_loser,player_winner,player_loser,player_id_winner,player_id_loser,country_winner,country_loser,seed_winner,seed_loser
580,2005,Australian Open,GS,2005-01-17T00:00:00,2005-01-30T00:00:00,Hard,128,6743444,$,MS025,R32,03:11:00,,F,4,N301,"6-7(3),7-5,6-2,6-3",D. Nalbandian,F. Gonzalez,,,ARG,CHI,6-7(3),7-5,6-2,6-3,,03:11:00,279,/en/stats/leaderboard?page=serve,5,10,64,82,128,77,63,82,48,22,46,75,9,12,20,227,/en/stats/leaderboard?page=serve,8,7,63,106,167,65,69,106,39,24,61,67,16,24,21,66,85,128,44,74,167,54,159,295,56,93,167,34,43,128,46,136,295,A,,,,,,,3.0,7.0,D. Nalbandian,F. Gonzalez,N301,G415,ARG,CHI,,
580,2005,Australian Open,GS,2005-01-17T00:00:00,2005-01-30T00:00:00,Hard,128,6743444,$,MS026,R32,01:29:00,,F,3,N409,"6-1,6-1,6-3",R. Nadal,B. Reynolds,,,ESP,USA,6-1,6-1,6-3,,,01:29:00,287,/en/stats/leaderboard?page=serve,3,2,62,43,69,81,35,43,54,14,26,50,1,2,12,176,/en/stats/leaderboard?page=serve,9,3,54,37,69,54,20,37,38,12,32,50,7,14,11,71,49,69,54,37,69,62,86,138,46,32,69,29,20,69,38,52,138,A,,,,,,,,,R. Nadal,B. Reynolds,N409,R483,ESP,USA,,
580,2005,Australian Open,GS,2005-01-17T00:00:00,2005-01-30T00:00:00,Hard,128,6743444,$,MS027,R32,02:17:00,,F,4,H432,"6-2,4-6,6-1,6-4",L. Hewitt,J. Chela,,,AUS,ARG,6-2,4-6,6-1,6-4,,02:17:00,275,/en/stats/leaderboard?page=serve,3,9,62,65,105,74,48,65,50,20,40,40,2,5,18,232,/en/stats/leaderboard?page=serve,3,1,68,70,103,56,39,70,52,17,33,56,9,16,17,65,68,105,46,47,103,55,115,208,54,56,103,35,37,105,45,93,208,A,,,,,,,,,L. Hewitt,J. Chela,H432,C514,AUS,ARG,,
580,2005,Australian Open,GS,2005-01-17T00:00:00,2005-01-30T00:00:00,Hard,128,6743444,$,MS028,R32,02:06:00,,F,3,D402,"6-4,6-2,6-2",N. Davydenko,T. Henman,,,RUS,GBR,6-4,6-2,6-2,,,02:06:00,311,/en/stats/leaderboard?page=serve,0,1,73,67,92,69,46,67,68,17,25,100,5,5,13,224,/en/stats/leaderboard?page=serve,5,2,59,57,97,67,38,57,40,16,40,67,10,15,13,68,63,92,44,43,97,56,106,189,56,54,97,32,29,92,44,83,189,A,,,,,,,,,N. Davydenko,T. Henman,D402,H336,RUS,GBR,,
580,2005,Australian Open,GS,2005-01-17T00:00:00,2005-01-30T00:00:00,Hard,128,6743444,$,MS029,R32,01:34:00,,F,3,C433,"6-1,6-2,6-2",G. Canas,R. Stepanek,,,ARG,CZE,6-1,6-2,6-2,,,01:34:00,296,/en/stats/leaderboard?page=serve,1,3,63,42,67,76,32,42,64,16,25,75,3,4,12,177,/en/stats/leaderboard?page=serve,1,1,61,40,66,53,21,40,27,7,26,50,7,14,11,72,48,67,58,38,66,65,86,133,42,28,66,28,19,67,35,47,133,A,,,,,,,,,G. Canas,R. Stepanek,C433,S694,ARG,CZE,,
580,2005,Australian Open,GS,2005-01-17T00:00:00,2005-01-30T00:00:00,Hard,128,6743444,$,MS030,R32,02:03:00,,F,3,K435,"7-5,6-3,6-2",P. Kohlschreiber,J. Lisnard,,,GER,MON,7-5,6-3,6-2,,,02:03:00,289,/en/stats/leaderboard?page=serve,2,1,60,53,89,74,39,53,64,23,36,80,4,5,14,215,/en/stats/leaderboard?page=serve,5,2,50,50,100,58,29,50,50,25,50,33,3,9,15,70,62,89,46,46,100,57,108,189,54,54,100,30,27,89,43,81,189,A,,,,,,,,,P. Kohlschreiber,J. Lisnard,K435,L386,GER,MON,,
580,2005,Australian Open,GS,2005-01-17T00:00:00,2005-01-30T00:00:00,Hard,128,6743444,$,MS031,R32,01:35:00,,F,3,R485,"6-2,6-2,7-5",A. Roddick,J. Melzer,,,USA,AUT,6-2,6-2,7-5,,,01:35:00,344,/en/stats/leaderboard?page=serve,0,22,68,52,76,83,43,52,71,17,24,100,3,3,14,235,/en/stats/leaderboard?page=serve,3,2,67,63,94,57,36,63,48,15,31,50,5,10,14,79,60,76,46,43,94,61,103,170,54,51,94,21,16,76,39,67,170,A,,,,,,,,,A. Roddick,J. Melzer,R485,M762,USA,AUT,,
580,2005,Australian Open,GS,2005-01-17T00:00:00,2005-01-30T00:00:00,Hard,128,6743444,$,MS032,R64,01:53:00,,F,3,F324,"6-3,6-4,6-4",R. Federer,T. Suzuki,,,SUI,JPN,6-3,6-4,6-4,,,01:53:00,314,/en/stats/leaderboard?page=serve,0,7,70,59,84,76,45,59,68,17,25,75,3,4,15,260,/en/stats/leaderboard?page=serve,3,7,68,71,105,55,39,71,62,21,34,64,7,11,14,74,62,84,43,45,105,57,107,189,57,60,105,26,22,84,43,82,189,A,,,,,,,,,R. Federer,T. Suzuki,F324,S550,SUI,JPN,,
580,2005,Australian Open,GS,2005-01-17T00:00:00,2005-01-30T00:00:00,Hard,128,6743444,$,MS033,R64,01:46:00,,F,3,N289,"6-3,6-4,6-2",J. Nieminen,P. Srichaphan,,,FIN,THA,6-3,6-4,6-2,,,01:46:00,311,/en/stats/leaderboard?page=serve,0,5,73,65,89,75,49,65,58,14,24,100,3,3,14,248,/en/stats/leaderboard?page=serve,4,5,62,47,76,64,30,47,52,15,29,20,1,5,13,71,63,89,41,31,76,57,94,165,59,45,76,29,26,89,43,71,165,A,,,,,,,,,J. Nieminen,P. Srichaphan,N289,S675,FIN,THA,,
580,2005,Australian Open,GS,2005-01-17T00:00:00,2005-01-30T00:00:00,Hard,128,6743444,$,MS034,R64,02:46:00,,F,4,B837,"7-6(7),6-4,6-7(2),6-2",M. Baghdatis,I. Ljubicic,,,CYP,CRO,7-6(7),6-4,6-7(2),6-2,,02:46:00,315,/en/stats/leaderboard?page=serve,3,13,57,67,117,81,54,67,72,36,50,88,7,8,21,279,/en/stats/leaderboard?page=serve,1,20,61,86,141,74,64,86,45,25,55,71,10,14,21,77,90,117,37,52,141,55,142,258,63,89,141,23,27,117,45,116,258,A,,,,,2.0,7.0,7.0,1.0,M. Baghdatis,I. Ljubicic,B837,L360,CYP,CRO,,
580,2005,Australian Open,GS,2005-01-17T00:00:00,2005-01-30T00:00:00,Hard,128,6743444,$,MS035,R64,02:40:00,,F,4,R419,"6-4,2-6,6-2,6-4",T. Robredo,T. Zib,,,ESP,CZE,6-4,2-6,6-2,6-4,,02:40:00,264,/en/stats/leaderboard?page=serve,8,16,57,64,112,72,46,64,50,24,48,43,3,7,18,233,/en/stats/leaderboard?page=serve,3,3,55,71,128,63,45,71,49,28,57,63,10,16,18,63,70,112,43,55,128,52,125,240,57,73,128,38,42,112,48,115,240,A,,,,,,,,,T. Robredo,T. Zib,R419,Z074,ESP,CZE,,
580,2005,Australian Open,GS,2005-01-17T00:00:00,2005-01-30T00:00:00,Hard,128,6743444,$,MS036,R64,01:50:00,,F,3,J194,"6-3,7-5,6-4",J. Johansson,P. Wessels,,,SWE,NED,6-3,7-5,6-4,,,01:50:00,314,/en/stats/leaderboard?page=serve,4,21,62,65,105,77,50,65,58,23,40,100,3,3,16,279,/en/stats/leaderboard?page=serve,2,5,63,55,88,75,41,55,58,19,33,50,3,6,15,70,73,105,32,28,88,52,101,193,68,60,88,30,32,105,48,92,193,A,,,,,,,,,J. Johansson,P. Wessels,J194,W254,SWE,NED,,
580,2005,Australian Open,GS,2005-01-17T00:00:00,2005-01-30T00:00:00,Hard,128,6743444,$,MS037,R64,02:41:00,,F,4,L397,"4-6,6-3,6-4,7-6(7)",F. Lopez,S. Sargsian,,,ESP,ARM,4-6,6-3,6-4,7-6(7),,02:41:00,275,/en/stats/leaderboard?page=serve,3,17,60,81,134,81,66,81,40,21,53,67,8,12,21,265,/en/stats/leaderboard?page=serve,6,5,75,97,129,66,64,97,50,16,32,58,7,12,20,65,87,134,38,49,129,52,136,263,62,80,129,35,47,134,48,127,263,A,7.0,3.0,,,,,,,F. Lopez,S. Sargsian,L397,S545,ESP,ARM,,
580,2005,Australian Open,GS,2005-01-17T00:00:00,2005-01-30T00:00:00,Hard,128,6743444,$,MS038,R64,01:37:00,,F,3,D362,"6-4,6-1,6-4",T. Dent,M. Tabara,,,USA,CZE,6-4,6-1,6-4,,,01:37:00,216,/en/stats/leaderboard?page=serve,15,6,63,58,92,72,42,58,26,9,34,64,9,14,14,144,/en/stats/leaderboard?page=serve,11,2,37,28,75,54,15,28,32,15,47,36,5,14,13,55,51,92,60,45,75,57,96,167,40,30,75,45,41,92,43,71,167,A,,,,,,,,,T. Dent,M. Tabara,D362,T243,USA,CZE,,
580,2005,Australian Open,GS,2005-01-17T00:00:00,2005-01-30T00:00:00,Hard,128,6743444,$,MS039,R64,01:27:00,,F,3,A092,"6-3,6-1,6-0",A. Agassi,R. Schuettler,,,USA,GER,6-3,6-1,6-0,,,01:27:00,309,/en/stats/leaderboard?page=serve,3,7,65,48,74,71,34,48,69,18,26,100,5,5,11,181,/en/stats/leaderboard?page=serve,8,6,55,44,80,64,28,44,28,10,36,42,5,12,11,70,52,74,53,42,80,61,94,154,48,38,80,30,22,74,39,60,154,A,,,,,,,,,A. Agassi,R. Schuettler,A092,S636,USA,GER,,
580,2005,Australian Open,GS,2005-01-17T00:00:00,2005-01-30T00:00:00,Hard,128,6743444,$,MS040,R64,01:21:00,,F,3,S741,"6-4,6-1,6-3",M. Safin,B. Ulihrach,,,RUS,CZE,6-4,6-1,6-3,,,01:21:00,306,/en/stats/leaderboard?page=serve,0,10,60,40,67,85,34,40,59,16,27,0,0,1,13,211,/en/stats/leaderboard?page=serve,5,4,57,47,83,55,26,47,47,17,36,33,3,9,13,75,50,67,48,40,83,60,90,150,52,43,83,25,17,67,40,60,150,A,,,,,,,,,M. Safin,B. Ulihrach,S741,U032,RUS,CZE,,
580,2005,Australian Open,GS,2005-01-17T00:00:00,2005-01-30T00:00:00,Hard,128,6743444,$,MS041,R64,01:48:00,,F,3,A385,"7-5,6-2,6-1",M. Ancic,B. Phau,,,CRO,GER,7-5,6-2,6-1,,,01:48:00,310,/en/stats/leaderboard?page=serve,2,12,66,50,76,84,42,50,58,15,26,75,3,4,14,208,/en/stats/leaderboard?page=serve,6,1,59,53,90,58,31,53,43,16,37,45,5,11,13,75,57,76,48,43,90,60,100,166,52,47,90,25,19,76,40,66,166,A,,,,,,,,,M. Ancic,B. Phau,A385,P436,CRO,GER,,
580,2005,Australian Open,GS,2005-01-17T00:00:00,2005-01-30T00:00:00,Hard,128,6743444,$,MS042,R64,01:51:00,,F,3,R397,"6-1,6-3,6-3",O. Rochus,G. Monfils,,,BEL,FRA,6-1,6-3,6-3,,,01:51:00,268,/en/stats/leaderboard?page=serve,1,0,63,47,75,77,36,47,46,13,28,60,3,5,12,178,/en/stats/leaderboard?page=serve,4,3,49,49,101,59,29,49,33,17,52,47,7,15,13,65,49,75,54,55,101,59,104,176,46,46,101,35,26,75,41,72,176,A,,,,,,,,,O. Rochus,G. Monfils,R397,MC65,BEL,FRA,,
580,2005,Australian Open,GS,2005-01-17T00:00:00,2005-01-30T00:00:00,Hard,128,6743444,$,MS043,R64,03:32:00,,F,5,B804,"5-7,2-6,6-2,7-6(7),6-3",K. Beck,T. Haas,,,SVK,GER,5-7,2-6,6-2,7-6(7),6-3,03:32:00,257,/en/stats/leaderboard?page=serve,11,14,53,77,145,79,61,77,46,31,68,57,8,14,25,253,/en/stats/leaderboard?page=serve,9,13,53,85,161,66,56,85,55,42,76,63,10,16,24,63,92,145,39,63,161,51,155,306,61,98,161,37,53,145,49,151,306,A,7.0,5.0,,,,,,,K. Beck,T. Haas,B804,H355,SVK,GER,,
580,2005,Australian Open,GS,2005-01-17T00:00:00,2005-01-30T00:00:00,Hard,128,6743444,$,MS044,R64,03:00:00,,F,4,G374,"2-6,6-4,7-5,7-6(7)",G. Gaudio,M. Fish,,,ARG,USA,2-6,6-4,7-5,7-6(7),,03:00:00,242,/en/stats/leaderboard?page=serve,11,8,49,63,128,76,48,63,49,32,65,45,5,11,21,249,/en/stats/leaderboard?page=serve,6,17,49,67,138,69,46,67,49,35,71,50,6,12,21,63,80,128,41,57,138,52,137,266,59,81,138,38,48,128,48,129,266,A,7.0,4.0,,,,,,,G. Gaudio,M. Fish,G374,F339,ARG,USA,,
580,2005,Australian Open,GS,2005-01-17T00:00:00,2005-01-30T00:00:00,Hard,128,6743444,$,MS045,R64,02:45:00,,F,4,H377,"6-2,7-6(7),3-6,7-5",D. Hrbaty,J. Tipsarevic,,,SVK,SRB,6-2,7-6(7),3-6,7-5,,02:45:00,285,/en/stats/leaderboard?page=serve,6,12,65,78,120,72,56,78,62,26,42,56,5,9,20,240,/en/stats/leaderboard?page=serve,4,13,46,65,141,65,42,65,49,37,76,57,8,14,21,68,82,120,44,62,141,55,144,261,56,79,141,32,38,120,45,117,261,A,,,7.0,1.0,,,,,D. Hrbaty,J. Tipsarevic,H377,T742,SVK,SRB,,
580,2005,Australian Open,GS,2005-01-17T00:00:00,2005-01-30T00:00:00,Hard,128,6743444,$,MS046,R64,03:15:00,,F,5,J129,"6-4,5-7,6-3,2-6,7-5",T. Johansson,A. Calleri,,,SWE,ARG,6-4,5-7,6-3,2-6,7-5,03:15:00,281,/en/stats/leaderboard?page=serve,4,17,54,72,133,83,60,72,51,31,61,38,3,8,25,267,/en/stats/leaderboard?page=serve,6,15,56,89,158,71,63,89,55,38,69,50,6,12,26,68,91,133,36,57,158,51,148,291,64,101,158,32,42,133,49,143,291,A,,,,,,,,,T. Johansson,A. Calleri,J129,C478,SWE,ARG,,
580,2005,Australian Open,GS,2005-01-17T00:00:00,2005-01-30T00:00:00,Hard,128,6743444,$,MS047,R64,01:40:00,,F,3,K358,"6-2,6-4,6-2",K. Kim,G. Garcia-Lopez,,,USA,ESP,6-2,6-4,6-2,,,01:40:00,322,/en/stats/leaderboard?page=serve,1,5,71,51,72,80,41,51,67,14,21,100,2,2,13,222,/en/stats/leaderboard?page=serve,3,3,61,53,87,68,36,53,32,11,34,55,6,11,13,76,55,72,46,40,87,60,95,159,54,47,87,24,17,72,40,64,159,A,,,,,,,,,K. Kim,G. Garcia-Lopez,K358,G476,USA,ESP,,
580,2005,Australian Open,GS,2005-01-17T00:00:00,2005-01-30T00:00:00,Hard,128,6743444,$,MS048,R64,03:57:00,,F,4,C524,"6-4,6-7(3),6-3,7-6(7)",G. Coria,R. Mello,,,ARG,BRA,6-4,6-7(3),6-3,7-6(7),,03:57:00,236,/en/stats/leaderboard?page=serve,2,4,59,91,153,64,58,91,45,28,62,46,6,13,21,224,/en/stats/leaderboard?page=serve,5,8,61,102,167,60,61,102,46,30,65,58,14,24,22,56,86,153,46,76,167,51,162,320,54,91,167,44,67,153,49,158,320,A,7.0,3.0,3.0,7.0,,,,,G. Coria,R. Mello,C524,M708,ARG,BRA,,
580,2005,Australian Open,GS,2005-01-17T00:00:00,2005-01-30T00:00:00,Hard,128,6743444,$,MS049,R64,01:23:00,,F,3,F316,"6-1,6-2,6-0",J. Ferrero,M. Zabaleta,,,ESP,ARG,6-1,6-2,6-0,,,01:23:00,305,/en/stats/leaderboard?page=serve,1,2,71,52,73,71,37,52,62,13,21,100,3,3,11,170,/en/stats/leaderboard?page=serve,5,2,50,29,58,59,17,29,34,10,29,36,4,11,10,68,50,73,53,31,58,62,81,131,47,27,58,32,23,73,38,50,131,A,,,,,,,,,J. Ferrero,M. Zabaleta,F316,Z073,ESP,ARG,,
580,2005,Australian Open,GS,2005-01-17T00:00:00,2005-01-30T00:00:00,Hard,128,6743444,$,MS050,R64,01:55:00,,F,3,G415,"7-5,6-2,6-3",F. Gonzalez,I. Andreev,,,CHI,RUS,7-5,6-2,6-3,,,01:55:00,319,/en/stats/leaderboard?page=serve,2,4,67,55,82,80,44,55,70,19,27,100,1,1,15,240,/en/stats/leaderboard?page=serve,4,3,62,68,110,65,44,68,43,18,42,78,14,18,14,77,63,82,44,48,110,58,111,192,56,62,110,23,19,82,42,81,192,A,,,,,,,,,F. Gonzalez,I. Andreev,G415,A511,CHI,RUS,,
580,2005,Australian Open,GS,2005-01-17T00:00:00,2005-01-30T00:00:00,Hard,128,6743444,$,MS051,R64,02:23:00,,F,4,N301,"6-0,6-3,2-6,6-2",D. Nalbandian,S. Ventura,,,ARG,ESP,6-0,6-3,2-6,6-2,,02:23:00,280,/en/stats/leaderboard?page=serve,1,3,58,57,99,67,38,57,67,28,42,67,4,6,15,213,/en/stats/leaderboard?page=serve,5,10,41,45,109,67,30,45,44,28,64,53,8,15,16,67,66,99,47,51,109,56,117,208,53,58,109,33,33,99,44,91,208,A,,,,,,,,,D. Nalbandian,S. Ventura,N301,V251,ARG,ESP,,
580,2005,Australian Open,GS,2005-01-17T00:00:00,2005-01-30T00:00:00,Hard,128,6743444,$,MS052,R64,03:37:00,,F,5,N409,"6-1,4-6,4-6,7-5,6-3",R. Nadal,M. Youzhny,,,ESP,RUS,6-1,4-6,4-6,7-5,6-3,03:37:00,257,/en/stats/leaderboard?page=serve,2,0,71,108,153,66,71,108,47,21,45,57,8,14,24,230,/en/stats/leaderboard?page=serve,5,9,52,73,140,64,47,73,48,32,67,36,5,14,24,60,92,153,44,61,140,52,153,293,56,79,140,40,61,153,48,140,293,A,,,,,,,,,R. Nadal,M. Youzhny,N409,Y061,ESP,RUS,,
580,2005,Australian Open,GS,2005-01-17T00:00:00,2005-01-30T00:00:00,Hard,128,6743444,$,MS053,R64,01:47:00,,F,3,R483,"7-6(8),6-2,6-2",B. Reynolds,A. Pavel,,,USA,ROU,7-6(8),6-2,6-2,,,01:47:00,288,/en/stats/leaderboard?page=serve,1,10,58,48,83,73,35,48,63,22,35,71,5,7,14,222,/en/stats/leaderboard?page=serve,6,5,67,62,92,66,41,62,33,10,30,40,4,10,14,69,57,83,45,41,92,56,98,175,55,51,92,31,26,83,44,77,175,A,,,,,,,8.0,6.0,B. Reynolds,A. Pavel,R483,P280,USA,ROU,,
580,2005,Australian Open,GS,2005-01-17T00:00:00,2005-01-30T00:00:00,Hard,128,6743444,$,MS054,R64,02:07:00,,F,3,C514,"7-6(9),6-2,7-6(7)",J. Chela,G. Carraz,,,ARG,FRA,7-6(9),6-2,7-6(7),,,02:07:00,316,/en/stats/leaderboard?page=serve,2,5,70,71,102,79,56,71,71,22,31,86,6,7,16,274,/en/stats/leaderboard?page=serve,3,8,62,68,109,72,49,68,54,22,41,63,5,8,16,76,78,102,35,38,109,55,116,211,65,71,109,24,24,102,45,95,211,A,,,,,7.0,3.0,9.0,7.0,J. Chela,G. Carraz,C514,C400,ARG,FRA,,
580,2005,Australian Open,GS,2005-01-17T00:00:00,2005-01-30T00:00:00,Hard,128,6743444,$,MS055,R64,02:35:00,,F,4,H432,"4-6,7-6(10),6-0,6-3",L. Hewitt,J. Blake,,,AUS,USA,4-6,7-6(10),6-0,6-3,,02:35:00,271,/en/stats/leaderboard?page=serve,7,7,59,65,110,82,53,65,47,21,45,40,2,5,18,229,/en/stats/leaderboard?page=serve,8,9,54,76,141,62,47,76,49,32,65,56,9,16,19,67,74,110,44,62,141,54,136,251,56,79,141,33,36,110,46,115,251,A,,,10.0,8.0,,,,,L. Hewitt,J. Blake,H432,B676,AUS,USA,,
580,2005,Australian Open,GS,2005-01-17T00:00:00,2005-01-30T00:00:00,Hard,128,6743444,$,MS056,R64,01:53:00,,F,3,H336,"7-5,6-1,6-4",T. Henman,V. Hanescu,,,GBR,ROU,7-5,6-1,6-4,,,01:53:00,306,/en/stats/leaderboard?page=serve,2,10,65,54,83,78,42,54,62,18,29,80,4,5,15,261,/en/stats/leaderboard?page=serve,1,8,71,65,91,57,37,65,62,16,26,58,7,12,14,72,60,83,42,38,91,56,98,174,58,53,91,28,23,83,44,76,174,A,,,,,,,,,T. Henman,V. Hanescu,H336,H528,GBR,ROU,,
580,2005,Australian Open,GS,2005-01-17T00:00:00,2005-01-30T00:00:00,Hard,128,6743444,$,MS057,R64,01:50:00,,F,3,D402,"6-4,6-4,6-2",N. Davydenko,C. Rochus,,,RUS,BEL,6-4,6-4,6-2,,,01:50:00,276,/en/stats/leaderboard?page=serve,4,14,56,49,87,80,39,49,45,17,38,60,3,5,14,225,/en/stats/leaderboard?page=serve,0,0,65,62,96,56,35,62,47,16,34,40,4,10,14,64,56,87,47,45,96,55,101,183,53,51,96,36,31,87,45,82,183,A,,,,,,,,,N. Davydenko,C. Rochus,D402,R336,RUS,BEL,,
580,2005,Australian Open,GS,2005-01-17T00:00:00,2005-01-30T00:00:00,Hard,128,6743444,$,MS058,R64,03:29:00,,F,5,S694,"7-6(7),6-1,1-6,6-7(2),6-0",R. Stepanek,J. Hernych,,,CZE,CZE,7-6(7),6-1,1-6,6-7(2),6-0,03:29:00,255,/en/stats/leaderboard?page=serve,6,11,58,91,156,75,68,91,40,26,65,58,7,12,22,240,/en/stats/leaderboard?page=serve,3,0,64,93,146,59,55,93,57,30,53,50,8,16,22,60,94,156,42,61,146,51,155,302,58,85,146,40,62,156,49,147,302,A,2.0,7.0,,,,,7.0,5.0,R. Stepanek,J. Hernych,S694,H442,CZE,CZE,,
580,2005,Australian Open,GS,2005-01-17T00:00:00,2005-01-30T00:00:00,Hard,128,6743444,$,MS059,R64,02:46:00,,F,4,C433,"3-6,7-5,6-3,6-0",G. Canas,F. Verdasco,,,ARG,ESP,3-6,7-5,6-3,6-0,,02:46:00,253,/en/stats/leaderboard?page=serve,5,9,61,68,112,66,45,68,50,22,44,55,6,11,18,207,/en/stats/leaderboard?page=serve,6,2,61,72,119,49,35,72,51,24,47,50,9,18,18,60,67,112,50,60,119,55,127,231,50,59,119,40,45,112,45,104,231,A,,,,,,,,,G. Canas,F. Verdasco,C433,V306,ARG,ESP,,
580,2005,Australian Open,GS,2005-01-17T00:00:00,2005-01-30T00:00:00,Hard,128,6743444,$,MS060,R64,03:28:00,,F,5,L386,"1-6,4-6,6-3,6-4,6-3",J. Lisnard,S. Grosjean,,,MON,FRA,1-6,4-6,6-3,6-4,6-3,03:28:00,217,/en/stats/leaderboard?page=serve,8,1,52,66,126,67,44,66,42,25,60,20,2,10,22,227,/en/stats/leaderboard?page=serve,6,11,58,96,166,63,60,96,41,29,70,57,12,21,23,55,69,126,46,77,166,50,146,292,54,89,166,45,57,126,50,146,292,A,,,,,,,,,J. Lisnard,S. Grosjean,L386,G379,MON,FRA,,
580,2005,Australian Open,GS,2005-01-17T00:00:00,2005-01-30T00:00:00,Hard,128,6743444,$,MS061,R64,00:41:00,,F,2,K435,"6-0,2-0",P. Kohlschreiber,N. Massu,,,GER,CHI,6-0,2-0,,,,00:41:00,310,/en/stats/leaderboard?page=serve,0,5,66,19,29,79,15,19,60,6,10,100,2,2,4,82,/en/stats/leaderboard?page=serve,2,0,43,9,21,33,3,9,8,1,12,20,1,5,4,72,21,29,81,17,21,76,38,50,19,4,21,28,8,29,24,12,50,A,,,,,,,,,P. Kohlschreiber,N. Massu,K435,M655,GER,CHI,,
580,2005,Australian Open,GS,2005-01-17T00:00:00,2005-01-30T00:00:00,Hard,128,6743444,$,MS062,R64,01:45:00,,F,3,M762,"6-3,6-2,7-6(7)",J. Melzer,N. Healey,,,AUT,AUS,6-3,6-2,7-6(7),,,01:45:00,298,/en/stats/leaderboard?page=serve,3,3,72,63,87,83,52,63,50,12,24,0,0,1,15,243,/en/stats/leaderboard?page=serve,5,6,50,39,78,67,26,39,54,21,39,43,3,7,14,74,64,87,40,31,78,58,95,165,60,47,78,26,23,87,42,70,165,A,,,,,7.0,3.0,,,J. Melzer,N. Healey,M762,H431,AUT,AUS,,
580,2005,Australian Open,GS,2005-01-17T00:00:00,2005-01-30T00:00:00,Hard,128,6743444,$,MS063,R64,01:33:00,,F,4,R485,"6-0,3-6,6-2,6-3",A. Roddick,G. Rusedski,,,USA,GBR,6-0,3-6,6-2,6-3,,01:33:00,330,/en/stats/leaderboard?page=serve,2,11,72,55,76,89,49,55,67,14,21,50,1,2,16,239,/en/stats/leaderboard?page=serve,4,12,62,63,101,70,44,63,37,14,38,63,10,16,16,83,63,76,43,43,101,60,106,177,57,58,101,17,13,76,40,71,177,A,,,,,,,,,A. Roddick,G. Rusedski,R485,R237,USA,GBR,,
580,2005,Australian Open,GS,2005-01-17T00:00:00,2005-01-30T00:00:00,Hard,128,6743444,$,MS064,R128,01:34:00,,F,3,F324,"6-1,6-1,6-2",R. Federer,F. Santoro,,,SUI,FRA,6-1,6-1,6-2,,,01:34:00,299,/en/stats/leaderboard?page=serve,1,4,60,41,68,80,33,41,56,15,27,100,6,6,11,196,/en/stats/leaderboard?page=serve,2,1,69,68,98,49,33,68,43,13,30,61,11,18,11,71,48,68,53,52,98,60,100,166,47,46,98,29,20,68,40,66,166,A,,,,,,,,,R. Federer,F. Santoro,F324,S424,SUI,FRA,,
580,2005,Australian Open,GS,2005-01-17T00:00:00,2005-01-30T00:00:00,Hard,128,6743444,$,MS065,R128,01:47:00,,F,3,S550,"6-4,6-3,6-3",T. Suzuki,J. Gambill,,,JPN,USA,6-4,6-3,6-3,,,01:47:00,319,/en/stats/leaderboard?page=serve,1,10,63,51,81,80,41,51,67,20,30,100,2,2,14,258,/en/stats/leaderboard?page=serve,2,10,57,49,86,76,37,49,46,17,37,33,2,6,14,75,61,81,37,32,86,56,93,167,63,54,86,25,20,81,44,74,167,A,,,,,,,,,T. Suzuki,J. Gambill,S550,G352,JPN,USA,,
