event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,winner_flag,player_winner,player_loser,country_winner,country_loser,seed_winner,seed_loser,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set2_winner,tiebreak_set2_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,tiebreak_set3_winner,tiebreak_set3_loser,player_id_winner,player_id_loser
438,2008,Moscow,WS,2008-10-06T00:00:00,2008-10-12T00:00:00,Hard,32,1024000,$,MS016,R32,01:19:00,,F,2,D402,"6-1,7-5",N. Davydenko,F. Serra,,,RUS,FRA,6-1,7-5,,,,01:19:00,A,N. Davydenko,F. Serra,RUS,FRA,,,,,,,301,/en/stats/leaderboard?page=serve,1,6,50,31,62,65,20,31,81,25,31,100,4,4,10,243,/en/stats/leaderboard?page=serve,0,1,77,46,60,63,29,46,36,5,14,57,4,7,9,73,45,62,43,26,60,58,71,122,57,34,60,27,17,62,42,51,122,,,D402,S963
438,2008,Moscow,WS,2008-10-06T00:00:00,2008-10-12T00:00:00,Hard,32,1024000,$,MS017,R32,01:24:00,,F,2,G476,"6-2,6-4",G. Garcia-Lopez,N. Devilder,,,ESP,FRA,6-2,6-4,,,,01:24:00,A,G. Garcia-Lopez,N. Devilder,ESP,FRA,,,,,,,264,/en/stats/leaderboard?page=serve,4,1,61,36,59,83,30,36,35,8,23,83,5,6,9,214,/en/stats/leaderboard?page=serve,4,4,60,40,67,58,23,40,41,11,27,64,7,11,9,64,38,59,49,33,67,56,71,126,51,34,67,36,21,59,44,55,126,,,G476,D469
438,2008,Moscow,WS,2008-10-06T00:00:00,2008-10-12T00:00:00,Hard,32,1024000,$,MS018,R32,01:18:00,,F,2,B747,"6-4,6-3",J. Benneteau,H. Levy,,,FRA,ISR,6-4,6-3,,,,01:18:00,A,J. Benneteau,H. Levy,FRA,ISR,,,,,,,303,/en/stats/leaderboard?page=serve,3,9,74,39,53,87,34,39,36,5,14,0,0,0,9,241,/en/stats/leaderboard?page=serve,1,1,63,45,72,60,27,45,48,13,27,70,7,10,10,74,39,53,44,32,72,57,71,125,56,40,72,26,14,53,43,54,125,,,B747,L336
438,2008,Moscow,WS,2008-10-06T00:00:00,2008-10-12T00:00:00,Hard,32,1024000,$,MS019,R32,02:06:00,,F,3,S741,"7-6(7),3-6,6-4",M. Safin,N. Okun,,,RUS,ISR,7-6(7),3-6,6-4,,,02:06:00,A,M. Safin,N. Okun,RUS,ISR,,,7.0,5.0,,,282,/en/stats/leaderboard?page=serve,1,12,53,49,93,80,39,49,52,23,44,67,4,6,15,290,/en/stats/leaderboard?page=serve,2,7,64,68,106,71,48,68,63,24,38,80,8,10,16,67,62,93,32,34,106,48,96,199,68,72,106,33,31,93,52,103,199,,,S741,O133
438,2008,Moscow,WS,2008-10-06T00:00:00,2008-10-12T00:00:00,Hard,32,1024000,$,MS020,R32,02:43:00,,F,3,G681,"7-5,4-6,7-6(7)",T. Gabashvili,M. Youzhny,,,RUS,RUS,7-5,4-6,7-6(7),,,02:43:00,A,T. Gabashvili,M. Youzhny,RUS,RUS,,,,,,,279,/en/stats/leaderboard?page=serve,6,9,57,58,102,79,46,58,52,23,44,75,6,8,17,273,/en/stats/leaderboard?page=serve,7,7,61,70,114,76,53,70,48,21,44,71,5,7,17,68,69,102,35,40,114,50,109,216,65,74,114,32,33,102,50,107,216,7.0,1.0,G681,Y061
438,2008,Moscow,WS,2008-10-06T00:00:00,2008-10-12T00:00:00,Hard,32,1024000,$,MS021,R32,01:28:00,,F,2,Z168,"6-3,7-6(9)",M. Zverev,D. Gremelmayr,,,GER,GER,6-3,7-6(9),,,,01:28:00,A,M. Zverev,D. Gremelmayr,GER,GER,,,,,9.0,7.0,269,/en/stats/leaderboard?page=serve,5,7,53,39,73,77,30,39,56,19,34,50,2,4,11,241,/en/stats/leaderboard?page=serve,2,2,58,52,89,62,32,52,51,19,37,80,12,15,10,67,49,73,43,38,89,54,87,162,57,51,89,33,24,73,46,75,162,,,Z168,G512
438,2008,Moscow,WS,2008-10-06T00:00:00,2008-10-12T00:00:00,Hard,32,1024000,$,MS022,R32,00:51:00,,F,2,T840,"6-1,6-3",V. Troicki,E. Donskoy,,,SRB,RUS,6-1,6-3,,,,00:51:00,A,V. Troicki,E. Donskoy,SRB,RUS,,,,,,,322,/en/stats/leaderboard?page=serve,2,9,63,25,40,92,23,25,60,9,15,0,0,0,8,211,/en/stats/leaderboard?page=serve,1,1,54,26,48,62,16,26,45,10,22,33,2,6,8,80,32,40,46,22,48,61,54,88,54,26,48,20,8,40,39,34,88,,,T840,D864
438,2008,Moscow,WS,2008-10-06T00:00:00,2008-10-12T00:00:00,Hard,32,1024000,$,MS023,R32,02:06:00,,F,3,T742,"4-6,6-3,7-6(8)",J. Tipsarevic,A. Kudryavtsev,,,SRB,RUS,4-6,6-3,7-6(8),,,02:06:00,A,J. Tipsarevic,A. Kudryavtsev,SRB,RUS,,,,,,,295,/en/stats/leaderboard?page=serve,3,12,57,58,102,79,46,58,57,25,44,50,1,2,16,300,/en/stats/leaderboard?page=serve,3,19,51,47,92,89,42,47,51,23,45,67,2,3,15,70,71,102,29,27,92,51,98,194,71,65,92,30,31,102,49,96,194,8.0,6.0,T742,K596
438,2008,Moscow,WS,2008-10-06T00:00:00,2008-10-12T00:00:00,Hard,32,1024000,$,MS024,R32,01:26:00,,F,2,I165,"7-6(7),6-3",D. Istomin,M. Llodra,,,UZB,FRA,7-6(7),6-3,,,,01:26:00,A,D. Istomin,M. Llodra,UZB,FRA,,,7.0,2.0,,,279,/en/stats/leaderboard?page=serve,4,3,68,55,81,76,42,55,46,12,26,83,5,6,11,266,/en/stats/leaderboard?page=serve,3,1,75,49,65,69,34,49,44,7,16,33,1,3,10,67,54,81,37,24,65,53,78,146,63,41,65,33,27,81,47,68,146,,,I165,L428
438,2008,Moscow,WS,2008-10-06T00:00:00,2008-10-12T00:00:00,Hard,32,1024000,$,MS025,R32,02:35:00,,F,3,S424,"4-6,7-6(7),6-4",F. Santoro,Y. Schukin,,,FRA,KAZ,4-6,7-6(7),6-4,,,02:35:00,A,F. Santoro,Y. Schukin,FRA,KAZ,,,,,7.0,2.0,306,/en/stats/leaderboard?page=serve,2,13,60,60,100,82,49,60,60,24,40,50,1,2,16,282,/en/stats/leaderboard?page=serve,5,7,58,66,113,76,50,66,53,25,47,88,7,8,16,73,73,100,34,38,113,52,111,213,66,75,113,27,27,100,48,102,213,,,S424,S809
438,2008,Moscow,WS,2008-10-06T00:00:00,2008-10-12T00:00:00,Hard,32,1024000,$,MS026,R32,01:35:00,,F,3,SC56,"6-3,3-6,6-2",D. Sela,V. Hanescu,,,ISR,ROU,6-3,3-6,6-2,,,01:35:00,A,D. Sela,V. Hanescu,ISR,ROU,,,,,,,270,/en/stats/leaderboard?page=serve,2,2,55,42,77,62,26,42,69,24,35,0,0,2,13,254,/en/stats/leaderboard?page=serve,4,8,76,58,76,66,38,58,39,7,18,33,2,6,13,65,50,77,41,31,76,53,81,153,59,45,76,35,27,77,47,72,153,,,SC56,H528
438,2008,Moscow,WS,2008-10-06T00:00:00,2008-10-12T00:00:00,Hard,32,1024000,$,MS027,R32,01:27:00,,F,2,M850,"6-3,6-2",P. Mathieu,S. Stakhovsky,,,FRA,UKR,6-3,6-2,,,,01:27:00,A,P. Mathieu,S. Stakhovsky,FRA,UKR,,,,,,,298,/en/stats/leaderboard?page=serve,2,0,55,30,55,77,23,30,68,17,25,100,3,3,9,236,/en/stats/leaderboard?page=serve,0,4,67,41,61,63,26,41,40,8,20,75,9,12,8,73,40,55,44,27,61,58,67,116,56,34,61,27,15,55,42,49,116,,,M850,SC77
438,2008,Moscow,WS,2008-10-06T00:00:00,2008-10-12T00:00:00,Hard,32,1024000,$,MS028,R32,01:44:00,,F,3,K403,"6-1,4-6,6-1",I. Kunitsyn,M. Kukushkin,,,RUS,KAZ,6-1,4-6,6-1,,,01:44:00,A,I. Kunitsyn,M. Kukushkin,RUS,KAZ,,,,,,,278,/en/stats/leaderboard?page=serve,0,3,57,36,63,72,26,36,63,17,27,50,2,4,12,202,/en/stats/leaderboard?page=serve,5,2,61,48,79,52,25,48,42,13,31,50,6,12,12,68,43,63,52,41,79,59,84,142,48,38,79,32,20,63,41,58,142,,,K403,K926
438,2008,Moscow,WS,2008-10-06T00:00:00,2008-10-12T00:00:00,Hard,32,1024000,$,MS029,R32,01:02:00,,F,2,G569,"6-3,6-4",R. Ginepri,J. Vanek,,,USA,CZE,6-3,6-4,,,,01:02:00,A,R. Ginepri,J. Vanek,USA,CZE,,,,,,,334,/en/stats/leaderboard?page=serve,1,5,71,34,48,88,30,34,71,10,14,0,0,0,10,264,/en/stats/leaderboard?page=serve,3,11,65,42,65,79,33,42,35,8,23,60,3,5,9,83,40,48,37,24,65,57,64,113,63,41,65,17,8,48,43,49,113,,,G569,V207
438,2008,Moscow,WS,2008-10-06T00:00:00,2008-10-12T00:00:00,Hard,32,1024000,$,MS030,R32,01:44:00,,F,3,CA12,"3-6,6-1,6-4",J. Chardy,P. Starace,,,FRA,ITA,3-6,6-1,6-4,,,01:44:00,A,J. Chardy,P. Starace,FRA,ITA,,,,,,,299,/en/stats/leaderboard?page=serve,2,4,65,50,77,70,35,50,70,19,27,0,0,1,13,253,/en/stats/leaderboard?page=serve,3,3,56,50,89,62,31,50,59,23,39,50,3,6,13,70,54,77,39,35,89,54,89,166,61,54,89,30,23,77,46,77,166,,,CA12,S843
438,2008,Moscow,WS,2008-10-06T00:00:00,2008-10-12T00:00:00,Hard,32,1024000,$,MS031,R32,00:39:00,,F,1,A511,6-2,I. Andreev,Y. Lu,,,RUS,TPE,6-2,,,,,00:39:00,A,I. Andreev,Y. Lu,RUS,TPE,,,,,,,289,/en/stats/leaderboard?page=serve,1,1,59,16,27,75,12,16,55,6,11,0,0,0,4,211,/en/stats/leaderboard?page=serve,2,0,58,15,26,60,9,15,45,5,11,0,0,2,4,67,18,27,46,12,26,57,30,53,54,14,26,33,9,27,43,23,53,,,A511,L575
