event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,winner_flag,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set2_winner,tiebreak_set2_loser,tiebreak_set3_winner,tiebreak_set3_loser,player_winner,player_loser,player_id_winner,player_id_loser,country_winner,country_loser,seed_winner,seed_loser
5014,2019,ATP Masters 1000 Shanghai,1000,2019-10-06T00:00:00,2019-10-13T00:00:00,Hard,56,7473620,$,MS001,F,01:14:00,,F,2,MM58,"6-4,6-1",D. Medvedev,A. Zverev,,,RUS,GER,6-4,6-1,,,,01:14:00,275,/en/stats/leaderboard?page=serve,2,4,58,33,57,85,28,33,42,10,24,83,5,6,9,208,/en/stats/leaderboard?page=serve,3,7,65,31,48,65,20,31,24,4,17,20,1,5,8,67,38,57,50,24,48,59,62,105,50,24,48,33,19,57,41,43,105,A,,,,,,,D. Medvedev,A. Zverev,MM58,Z355,RUS,GER,,
5014,2019,ATP Masters 1000 Shanghai,1000,2019-10-06T00:00:00,2019-10-13T00:00:00,Hard,56,7473620,$,MS002,SF,01:37:00,,F,2,MM58,"7-6(7),7-5",D. Medvedev,S. Tsitsipas,,,RUS,GRE,7-6(7),7-5,,,,01:37:00,311,/en/stats/leaderboard?page=serve,1,6,64,43,67,84,36,43,67,16,24,80,4,5,12,281,/en/stats/leaderboard?page=serve,3,9,66,49,74,82,40,49,44,11,25,33,1,3,12,78,52,67,31,23,74,53,75,141,69,51,74,22,15,67,47,66,141,A,7,5,,,,,D. Medvedev,S. Tsitsipas,MM58,TE51,RUS,GRE,,
5014,2019,ATP Masters 1000 Shanghai,1000,2019-10-06T00:00:00,2019-10-13T00:00:00,Hard,56,7473620,$,MS003,SF,01:07:00,,F,2,Z355,"6-3,6-4",A. Zverev,M. Berrettini,,,GER,ITA,6-3,6-4,,,,01:07:00,347,/en/stats/leaderboard?page=serve,1,11,81,38,47,89,34,38,67,6,9,0,0,0,10,266,/en/stats/leaderboard?page=serve,0,2,52,26,50,77,20,26,58,14,24,60,3,5,9,85,40,47,32,16,50,58,56,97,68,34,50,15,7,47,42,41,97,A,,,,,,,A. Zverev,M. Berrettini,Z355,BK40,GER,ITA,,
5014,2019,ATP Masters 1000 Shanghai,1000,2019-10-06T00:00:00,2019-10-13T00:00:00,Hard,56,7473620,$,MS004,QF,02:03:00,,F,3,TE51,"3-6,7-5,6-3",S. Tsitsipas,N. Djokovic,,,GRE,SRB,3-6,7-5,6-3,,,02:03:00,304,/en/stats/leaderboard?page=serve,3,11,72,59,82,83,49,59,48,11,23,0,0,1,15,309,/en/stats/leaderboard?page=serve,2,8,74,64,86,70,45,64,73,16,22,71,5,7,15,73,60,82,29,25,86,51,85,168,71,61,86,27,22,82,49,83,168,A,,,,,,,S. Tsitsipas,N. Djokovic,TE51,D643,GRE,SRB,,
5014,2019,ATP Masters 1000 Shanghai,1000,2019-10-06T00:00:00,2019-10-13T00:00:00,Hard,56,7473620,$,MS005,QF,01:26:00,,F,2,MM58,"6-3,7-6(7)",D. Medvedev,F. Fognini,,,RUS,ITA,6-3,7-6(7),,,,01:26:00,328,/en/stats/leaderboard?page=serve,2,12,77,46,60,91,42,46,50,7,14,0,0,0,11,268,/en/stats/leaderboard?page=serve,5,3,60,41,68,76,31,41,44,12,27,75,3,4,10,82,49,60,37,25,68,58,74,128,63,43,68,18,11,60,42,54,128,A,,,7,4,,,D. Medvedev,F. Fognini,MM58,F510,RUS,ITA,,
5014,2019,ATP Masters 1000 Shanghai,1000,2019-10-06T00:00:00,2019-10-13T00:00:00,Hard,56,7473620,$,MS006,QF,01:41:00,,F,2,BK40,"7-6(10),6-4",M. Berrettini,D. Thiem,,,ITA,AUT,7-6(10),6-4,,,,01:41:00,311,/en/stats/leaderboard?page=serve,1,6,65,48,74,83,40,48,58,15,26,100,3,3,11,319,/en/stats/leaderboard?page=serve,1,6,69,43,62,81,35,43,74,14,19,67,2,3,11,74,55,74,21,13,62,50,68,136,79,49,62,26,19,74,50,68,136,A,10,8,,,,,M. Berrettini,D. Thiem,BK40,TB69,ITA,AUT,,
5014,2019,ATP Masters 1000 Shanghai,1000,2019-10-06T00:00:00,2019-10-13T00:00:00,Hard,56,7473620,$,MS007,QF,02:04:00,,F,3,Z355,"6-3,6-7(7),6-3",A. Zverev,R. Federer,,,GER,SUI,6-3,6-7(7),6-3,,,02:04:00,318,/en/stats/leaderboard?page=serve,1,17,78,70,90,77,54,70,60,12,20,33,1,3,16,260,/en/stats/leaderboard?page=serve,0,3,64,59,92,64,38,59,58,19,33,50,4,8,14,73,66,90,38,35,92,55,101,182,62,57,92,27,24,90,45,81,182,A,,,7,9,,,A. Zverev,R. Federer,Z355,F324,GER,SUI,,
5014,2019,ATP Masters 1000 Shanghai,1000,2019-10-06T00:00:00,2019-10-13T00:00:00,Hard,56,7473620,$,MS008,R16,01:15:00,,F,2,D643,"7-5,6-3",N. Djokovic,J. Isner,,,SRB,USA,7-5,6-3,,,,01:15:00,346,/en/stats/leaderboard?page=serve,3,9,79,41,52,88,36,41,73,8,11,0,0,0,11,296,/en/stats/leaderboard?page=serve,0,9,76,48,63,58,28,48,73,11,15,0,0,2,10,85,44,52,38,24,63,59,68,115,62,39,63,15,8,52,41,47,115,A,,,,,,,N. Djokovic,J. Isner,D643,I186,SRB,USA,,
5014,2019,ATP Masters 1000 Shanghai,1000,2019-10-06T00:00:00,2019-10-13T00:00:00,Hard,56,7473620,$,MS009,R16,02:13:00,,F,3,TE51,"7-5,3-6,7-6(7)",S. Tsitsipas,H. Hurkacz,,,GRE,POL,7-5,3-6,7-6(7),,,02:13:00,305,/en/stats/leaderboard?page=serve,1,7,57,55,97,75,41,55,74,31,42,80,4,5,16,308,/en/stats/leaderboard?page=serve,6,9,67,63,94,83,52,63,61,19,31,50,1,2,17,74,72,97,24,23,94,50,95,191,76,71,94,26,25,97,50,96,191,A,,,,,7,5,S. Tsitsipas,H. Hurkacz,TE51,HB71,GRE,POL,,
5014,2019,ATP Masters 1000 Shanghai,1000,2019-10-06T00:00:00,2019-10-13T00:00:00,Hard,56,7473620,$,MS010,R16,02:06:00,,F,2,MM58,"7-6(9),7-5",D. Medvedev,V. Pospisil,,,RUS,CAN,7-6(9),7-5,,,,02:06:00,273,/en/stats/leaderboard?page=serve,4,11,70,62,88,82,51,62,31,8,26,78,7,9,12,245,/en/stats/leaderboard?page=serve,3,2,52,44,85,73,32,44,46,19,41,50,3,6,12,67,59,88,40,34,85,54,93,173,60,51,85,33,29,88,46,80,173,A,9,7,,,,,D. Medvedev,V. Pospisil,MM58,PD07,RUS,CAN,,
