event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,winner_flag,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set2_winner,tiebreak_set2_loser,player_winner,player_loser,player_id_winner,player_id_loser,country_winner,country_loser,seed_winner,seed_loser
308,1999,Munich,WS,1999-04-26T00:00:00,1999-05-02T00:00:00,Clay,32,500000,$,MS001,F,01:22:00,,F,2,S568,"6-4,6-3",F. Squillari,A. Pavel,,,ARG,ROU,6-4,6-3,,,,01:22:00,278,/en/stats/leaderboard?page=serve,3,3,53,32,60,81,26,32,54,15,28,50,1,2,10,243,/en/stats/leaderboard?page=serve,1,3,76,55,72,58,32,55,41,7,17,79,11,14,9,68,41,60,46,33,72,56,74,132,54,39,72,32,19,60,44,58,132,A,,,,,F. Squillari,A. Pavel,S568,P280,ARG,ROU,,
308,1999,Munich,WS,1999-04-26T00:00:00,1999-05-02T00:00:00,Clay,32,500000,$,MS002,SF,01:54:00,,F,3,S568,"4-6,6-1,6-2",F. Squillari,M. Zabaleta,,,ARG,ARG,4-6,6-1,6-2,,,01:54:00,269,/en/stats/leaderboard?page=serve,3,5,67,62,92,69,43,62,47,14,30,86,12,14,13,216,/en/stats/leaderboard?page=serve,6,0,52,39,75,62,24,39,50,18,36,29,2,7,12,62,57,92,44,33,75,54,90,167,56,42,75,38,35,92,46,77,167,A,,,,,F. Squillari,M. Zabaleta,S568,Z073,ARG,ARG,,
308,1999,Munich,WS,1999-04-26T00:00:00,1999-05-02T00:00:00,Clay,32,500000,$,MS003,SF,01:25:00,,F,2,P280,"7-5,6-4",A. Pavel,A. Berasategui,,,ROU,ESP,7-5,6-4,,,,01:25:00,270,/en/stats/leaderboard?page=serve,0,0,76,53,70,72,38,53,41,7,17,71,5,7,11,249,/en/stats/leaderboard?page=serve,3,3,84,66,79,56,37,66,46,6,13,60,6,10,11,64,45,70,46,36,79,54,81,149,54,43,79,36,25,70,46,68,149,A,,,,,A. Pavel,A. Berasategui,P280,B428,ROU,ESP,,
308,1999,Munich,WS,1999-04-26T00:00:00,1999-05-02T00:00:00,Clay,32,500000,$,MS004,QF,00:57:00,,F,2,Z073,"6-2,6-1",M. Zabaleta,L. Burgsmuller,,,ARG,GER,6-2,6-1,,,,00:57:00,313,/en/stats/leaderboard?page=serve,2,3,58,21,36,81,17,21,73,11,15,0,0,0,7,192,/en/stats/leaderboard?page=serve,0,7,60,31,52,55,17,31,33,7,21,38,3,8,8,78,28,36,54,28,52,64,56,88,46,24,52,22,8,36,36,32,88,A,,,,,M. Zabaleta,L. Burgsmuller,Z073,B484,ARG,GER,,
308,1999,Munich,WS,1999-04-26T00:00:00,1999-05-02T00:00:00,Clay,32,500000,$,MS005,QF,01:11:00,,F,2,S568,"6-2,6-2",F. Squillari,M. Kohlmann,,,ARG,GER,6-2,6-2,,,,01:11:00,285,/en/stats/leaderboard?page=serve,1,1,66,29,44,79,23,29,53,8,15,0,0,1,8,182,/en/stats/leaderboard?page=serve,3,3,51,32,63,59,19,32,35,11,31,62,8,13,8,70,31,44,52,33,63,60,64,107,48,30,63,30,13,44,40,43,107,A,,,,,F. Squillari,M. Kohlmann,S568,K257,ARG,GER,,
308,1999,Munich,WS,1999-04-26T00:00:00,1999-05-02T00:00:00,Clay,32,500000,$,MS006,QF,01:12:00,,F,2,B428,"7-6(8),6-2",A. Berasategui,V. Santopadre,,,ESP,ITA,7-6(8),6-2,,,,01:12:00,339,/en/stats/leaderboard?page=serve,1,0,92,54,59,78,42,54,80,4,5,0,0,1,10,250,/en/stats/leaderboard?page=serve,1,4,66,41,62,68,28,41,43,9,21,40,2,5,10,78,46,59,40,25,62,59,71,121,60,37,62,22,13,59,41,50,121,A,8,6,,,A. Berasategui,V. Santopadre,B428,S413,ESP,ITA,,
308,1999,Munich,WS,1999-04-26T00:00:00,1999-05-02T00:00:00,Clay,32,500000,$,MS007,QF,01:01:00,,F,2,P280,"6-1,6-4",A. Pavel,H. Dreekmann,,,ROU,GER,6-1,6-4,,,,01:01:00,332,/en/stats/leaderboard?page=serve,1,4,82,31,38,90,28,31,57,4,7,0,0,0,8,220,/en/stats/leaderboard?page=serve,1,5,54,31,57,65,20,31,42,11,26,56,5,9,9,84,32,38,46,26,57,61,58,95,54,31,57,16,6,38,39,37,95,A,,,,,A. Pavel,H. Dreekmann,P280,D249,ROU,GER,,
308,1999,Munich,WS,1999-04-26T00:00:00,1999-05-02T00:00:00,Clay,32,500000,$,MS008,R16,01:08:00,,F,2,Z073,"6-4,6-4",M. Zabaleta,C. Vinck,,,ARG,GER,6-4,6-4,,,,01:08:00,303,/en/stats/leaderboard?page=serve,4,3,57,32,56,84,27,32,63,15,24,100,1,1,10,283,/en/stats/leaderboard?page=serve,3,1,76,38,50,79,30,38,50,6,12,0,0,2,10,75,42,56,28,14,50,53,56,106,72,36,50,25,14,56,47,50,106,A,,,,,M. Zabaleta,C. Vinck,Z073,V175,ARG,GER,,
308,1999,Munich,WS,1999-04-26T00:00:00,1999-05-02T00:00:00,Clay,32,500000,$,MS009,R16,01:00:00,,F,2,B484,"6-1,6-3",L. Burgsmuller,O. Gross,,,GER,GER,6-1,6-3,,,,01:00:00,285,/en/stats/leaderboard?page=serve,1,0,73,36,49,72,26,36,54,7,13,83,5,6,8,182,/en/stats/leaderboard?page=serve,6,0,62,31,50,52,16,31,37,7,19,29,2,7,8,67,33,49,54,27,50,61,60,99,46,23,50,33,16,49,39,39,99,A,,,,,L. Burgsmuller,O. Gross,B484,G297,GER,GER,,
308,1999,Munich,WS,1999-04-26T00:00:00,1999-05-02T00:00:00,Clay,32,500000,$,MS010,R16,02:06:00,,F,3,S568,"6-2,6-7(1),6-1",F. Squillari,T. Haas,,,ARG,GER,6-2,6-7(1),6-1,,,02:06:00,273,/en/stats/leaderboard?page=serve,6,6,67,75,112,68,51,75,46,17,37,93,13,14,14,227,/en/stats/leaderboard?page=serve,2,5,59,51,86,73,37,51,31,11,35,38,3,8,13,61,68,112,44,38,86,54,106,198,56,48,86,39,44,112,46,92,198,A,,,1,7,F. Squillari,T. Haas,S568,H355,ARG,GER,,
