event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,player_a,player_b,player_a_id,player_b_id,country_a,country_b,seed_a,seed_b,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,serverating_set1_loser,serveratinglink_set1_loser,doublefaults_set1_loser,aces_set1_loser,firstserve_percent_set1_loser,firstserve_dividend_set1_loser,firstserve_divisor_set1_loser,firstservepointswon_percent_set1_loser,firstservepointswon_dividend_set1_loser,firstservepointswon_divisor_set1_loser,secondservepointswon_percent_set1_loser,secondservepointswon_dividend_set1_loser,secondservepointswon_divisor_set1_loser,breakpointssaved_percent_set1_loser,breakpointssaved_dividend_set1_loser,breakpointssaved_divisor_set1_loser,servicegamesplayed_set1_loser,serverating_set1_winner,serveratinglink_set1_winner,doublefaults_set1_winner,aces_set1_winner,firstserve_percent_set1_winner,firstserve_dividend_set1_winner,firstserve_divisor_set1_winner,firstservepointswon_percent_set1_winner,firstservepointswon_dividend_set1_winner,firstservepointswon_divisor_set1_winner,secondservepointswon_percent_set1_winner,secondservepointswon_dividend_set1_winner,secondservepointswon_divisor_set1_winner,breakpointssaved_percent_set1_winner,breakpointssaved_dividend_set1_winner,breakpointssaved_divisor_set1_winner,servicegamesplayed_set1_winner,returnrating_set1_loser,returnratinglink_set1_loser,firstservereturnpointswon_percent_set1_loser,firstservereturnpointswon_dividend_set1_loser,firstservereturnpointswon_divisor_set1_loser,secondservereturnpointswon_percent_set1_loser,secondservereturnpointswon_dividend_set1_loser,secondservereturnpointswon_divisor_set1_loser,breakpointsconverted_percent_set1_loser,breakpointsconverted_dividend_set1_loser,breakpointsconverted_divisor_set1_loser,returngamesplayed_set1_loser,returnrating_set1_winner,returnratinglink_set1_winner,firstservereturnpointswon_percent_set1_winner,firstservereturnpointswon_dividend_set1_winner,firstservereturnpointswon_divisor_set1_winner,secondservereturnpointswon_percent_set1_winner,secondservereturnpointswon_dividend_set1_winner,secondservereturnpointswon_divisor_set1_winner,breakpointsconverted_percent_set1_winner,breakpointsconverted_dividend_set1_winner,breakpointsconverted_divisor_set1_winner,returngamesplayed_set1_winner,totalservicepointswon_percent_set1_loser,totalservicepointswon_dividend_set1_loser,totalservicepointswon_divisor_set1_loser,totalreturnpointswon_percent_set1_loser,totalreturnpointswon_dividend_set1_loser,totalreturnpointswon_divisor_set1_loser,totalpointswon_percent_set1_loser,totalpointswon_dividend_set1_loser,totalpointswon_divisor_set1_loser,totalservicepointswon_percent_set1_winner,totalservicepointswon_dividend_set1_winner,totalservicepointswon_divisor_set1_winner,totalreturnpointswon_percent_set1_winner,totalreturnpointswon_dividend_set1_winner,totalreturnpointswon_divisor_set1_winner,totalpointswon_percent_set1_winner,totalpointswon_dividend_set1_winner,totalpointswon_divisor_set1_winner,serverating_set2_loser,serveratinglink_set2_loser,doublefaults_set2_loser,aces_set2_loser,firstserve_percent_set2_loser,firstserve_dividend_set2_loser,firstserve_divisor_set2_loser,firstservepointswon_percent_set2_loser,firstservepointswon_dividend_set2_loser,firstservepointswon_divisor_set2_loser,secondservepointswon_percent_set2_loser,secondservepointswon_dividend_set2_loser,secondservepointswon_divisor_set2_loser,breakpointssaved_percent_set2_loser,breakpointssaved_dividend_set2_loser,breakpointssaved_divisor_set2_loser,servicegamesplayed_set2_loser,serverating_set2_winner,serveratinglink_set2_winner,doublefaults_set2_winner,aces_set2_winner,firstserve_percent_set2_winner,firstserve_dividend_set2_winner,firstserve_divisor_set2_winner,firstservepointswon_percent_set2_winner,firstservepointswon_dividend_set2_winner,firstservepointswon_divisor_set2_winner,secondservepointswon_percent_set2_winner,secondservepointswon_dividend_set2_winner,secondservepointswon_divisor_set2_winner,breakpointssaved_percent_set2_winner,breakpointssaved_dividend_set2_winner,breakpointssaved_divisor_set2_winner,servicegamesplayed_set2_winner,returnrating_set2_loser,returnratinglink_set2_loser,firstservereturnpointswon_percent_set2_loser,firstservereturnpointswon_dividend_set2_loser,firstservereturnpointswon_divisor_set2_loser,secondservereturnpointswon_percent_set2_loser,secondservereturnpointswon_dividend_set2_loser,secondservereturnpointswon_divisor_set2_loser,breakpointsconverted_percent_set2_loser,breakpointsconverted_dividend_set2_loser,breakpointsconverted_divisor_set2_loser,returngamesplayed_set2_loser,returnrating_set2_winner,returnratinglink_set2_winner,firstservereturnpointswon_percent_set2_winner,firstservereturnpointswon_dividend_set2_winner,firstservereturnpointswon_divisor_set2_winner,secondservereturnpointswon_percent_set2_winner,secondservereturnpointswon_dividend_set2_winner,secondservereturnpointswon_divisor_set2_winner,breakpointsconverted_percent_set2_winner,breakpointsconverted_dividend_set2_winner,breakpointsconverted_divisor_set2_winner,returngamesplayed_set2_winner,totalservicepointswon_percent_set2_loser,totalservicepointswon_dividend_set2_loser,totalservicepointswon_divisor_set2_loser,totalreturnpointswon_percent_set2_loser,totalreturnpointswon_dividend_set2_loser,totalreturnpointswon_divisor_set2_loser,totalpointswon_percent_set2_loser,totalpointswon_dividend_set2_loser,totalpointswon_divisor_set2_loser,totalservicepointswon_percent_set2_winner,totalservicepointswon_dividend_set2_winner,totalservicepointswon_divisor_set2_winner,totalreturnpointswon_percent_set2_winner,totalreturnpointswon_dividend_set2_winner,totalreturnpointswon_divisor_set2_winner,totalpointswon_percent_set2_winner,totalpointswon_dividend_set2_winner,totalpointswon_divisor_set2_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,winner_flag,tiebreak_set2_loser,serverating_set3_winner,serveratinglink_set3_winner,doublefaults_set3_winner,aces_set3_winner,firstserve_percent_set3_winner,firstserve_dividend_set3_winner,firstserve_divisor_set3_winner,firstservepointswon_percent_set3_winner,firstservepointswon_dividend_set3_winner,firstservepointswon_divisor_set3_winner,secondservepointswon_percent_set3_winner,secondservepointswon_dividend_set3_winner,secondservepointswon_divisor_set3_winner,breakpointssaved_percent_set3_winner,breakpointssaved_dividend_set3_winner,breakpointssaved_divisor_set3_winner,servicegamesplayed_set3_winner,serverating_set3_loser,serveratinglink_set3_loser,doublefaults_set3_loser,aces_set3_loser,firstserve_percent_set3_loser,firstserve_dividend_set3_loser,firstserve_divisor_set3_loser,firstservepointswon_percent_set3_loser,firstservepointswon_dividend_set3_loser,firstservepointswon_divisor_set3_loser,secondservepointswon_percent_set3_loser,secondservepointswon_dividend_set3_loser,secondservepointswon_divisor_set3_loser,breakpointssaved_percent_set3_loser,breakpointssaved_dividend_set3_loser,breakpointssaved_divisor_set3_loser,servicegamesplayed_set3_loser,returnrating_set3_winner,returnratinglink_set3_winner,firstservereturnpointswon_percent_set3_winner,firstservereturnpointswon_dividend_set3_winner,firstservereturnpointswon_divisor_set3_winner,secondservereturnpointswon_percent_set3_winner,secondservereturnpointswon_dividend_set3_winner,secondservereturnpointswon_divisor_set3_winner,breakpointsconverted_percent_set3_winner,breakpointsconverted_dividend_set3_winner,breakpointsconverted_divisor_set3_winner,returngamesplayed_set3_winner,returnrating_set3_loser,returnratinglink_set3_loser,firstservereturnpointswon_percent_set3_loser,firstservereturnpointswon_dividend_set3_loser,firstservereturnpointswon_divisor_set3_loser,secondservereturnpointswon_percent_set3_loser,secondservereturnpointswon_dividend_set3_loser,secondservereturnpointswon_divisor_set3_loser,breakpointsconverted_percent_set3_loser,breakpointsconverted_dividend_set3_loser,breakpointsconverted_divisor_set3_loser,returngamesplayed_set3_loser,totalservicepointswon_percent_set3_winner,totalservicepointswon_dividend_set3_winner,totalservicepointswon_divisor_set3_winner,totalreturnpointswon_percent_set3_winner,totalreturnpointswon_dividend_set3_winner,totalreturnpointswon_divisor_set3_winner,totalpointswon_percent_set3_winner,totalpointswon_dividend_set3_winner,totalpointswon_divisor_set3_winner,totalservicepointswon_percent_set3_loser,totalservicepointswon_dividend_set3_loser,totalservicepointswon_divisor_set3_loser,totalreturnpointswon_percent_set3_loser,totalreturnpointswon_dividend_set3_loser,totalreturnpointswon_divisor_set3_loser,totalpointswon_percent_set3_loser,totalpointswon_dividend_set3_loser,totalpointswon_divisor_set3_loser,tiebreak_set1_loser
7874,2026,Lille,CH,2026-02-16T00:00:00,2026-02-22T00:00:00,Hard,32,203900,€,MS001,Final,01:18:08,"Game Set and Match Luca Van Assche. 
 Luca Van Assche wins the match  6-2  6-4 .",F,3,V0DZ,A. Blockx,L. Van Assche,B0PG,V0DZ,BEL,FRA,4,7,"Game Set and Match Luca Van Assche. 
 Luca Van Assche wins the match  6-2  6-4 .",L. Van Assche,A. Blockx,7,4,FRA,BEL,2-6,4-6,,,,01:18:08,184,/en/stats/leaderboard?page=serve,0,0,78,18,23,56,10,18,0,0,5,0,0,2,4,291,/en/stats/leaderboard?page=serve,0,1,50,15,30,67,10,15,73,11,15,100,2,2,4,60,/en/stats/leaderboard?page=return,33,5,15,27,4,15,0,0,2,4,294,/en/stats/leaderboard?page=return,44,8,18,100,5,5,100,2,2,4,43,10,23,30,9,30,36,19,53,70,21,30,57,13,23,64,34,53,287,/en/stats/leaderboard?page=serve,2,3,74,17,23,82,14,17,50,3,6,0,0,1,5,314,/en/stats/leaderboard?page=serve,2,0,64,18,28,72,13,18,80,8,10,100,1,1,5,48,/en/stats/leaderboard?page=return,28,5,18,20,2,10,0,0,1,5,188,/en/stats/leaderboard?page=return,18,3,17,50,3,6,100,1,1,5,74,17,23,25,7,28,47,24,51,75,21,28,26,6,23,53,27,51,239,/en/stats/leaderboard?page=serve,2,3,76,35,46,69,24,35,27,3,11,0,0,3,9,302,/en/stats/leaderboard?page=serve,2,1,57,33,58,70,23,33,76,19,25,100,3,3,9,59,27,46,28,16,58,41,43,104,72,42,58,41,19,46,59,61,104,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7874,2026,Lille,CH,2026-02-16T00:00:00,2026-02-22T00:00:00,Hard,32,203900,€,MS002,Semifinals,01:23:39,"Game Set and Match Alexander Blockx. 
 Alexander Blockx wins the match  6-3  7-6(4).",F,3,B0PG,J. Kym,A. Blockx,K0EP,B0PG,SUI,BEL,,4,"Game Set and Match Alexander Blockx. 
 Alexander Blockx wins the match  6-3  7-6(4).",A. Blockx,J. Kym,4,,BEL,SUI,3-6,6-7(4),,,,01:23:39,268,/en/stats/leaderboard?page=serve,1,4,78,21,27,62,13,21,50,3,6,67,2,3,4,303,/en/stats/leaderboard?page=serve,0,5,61,19,31,79,15,19,58,7,12,100,1,1,5,63,/en/stats/leaderboard?page=return,21,4,19,42,5,12,0,0,1,5,146,/en/stats/leaderboard?page=return,38,8,21,50,3,6,33,1,3,4,59,16,27,29,9,31,43,25,58,71,22,31,41,11,27,57,33,58,338,/en/stats/leaderboard?page=serve,1,4,76,25,33,84,21,25,75,6,8,0,0,0,6,307,/en/stats/leaderboard?page=serve,0,7,64,29,45,86,25,29,50,8,16,100,1,1,6,64,/en/stats/leaderboard?page=return,14,4,29,50,8,16,0,0,1,6,41,/en/stats/leaderboard?page=return,16,4,25,25,2,8,0,0,0,6,82,27,33,27,12,45,50,39,78,73,33,45,18,6,33,50,39,78,311,/en/stats/leaderboard?page=serve,2,8,77,46,60,74,34,46,64,9,14,67,2,3,10,312,/en/stats/leaderboard?page=serve,0,12,63,48,76,83,40,48,54,15,28,100,2,2,11,72,43,60,28,21,76,47,64,136,72,55,76,28,17,60,53,72,136,B,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7874,2026,Lille,CH,2026-02-16T00:00:00,2026-02-22T00:00:00,Hard,32,203900,€,MS003,Semifinals,01:00:13,"Game Set and Match Luca Van Assche. 
 Luca Van Assche wins the match  6-1  6-1 .",F,3,V0DZ,M. Kouame,L. Van Assche,K0O4,V0DZ,FRA,FRA,,7,"Game Set and Match Luca Van Assche. 
 Luca Van Assche wins the match  6-1  6-1 .",L. Van Assche,M. Kouame,7,,FRA,FRA,1-6,1-6,,,,01:00:13,150,/en/stats/leaderboard?page=serve,1,1,52,14,27,50,7,14,23,3,13,25,1,4,4,351,/en/stats/leaderboard?page=serve,0,0,71,10,14,80,8,10,100,4,4,0,0,0,3,20,/en/stats/leaderboard?page=return,20,2,10,0,0,4,0,0,0,3,277,/en/stats/leaderboard?page=return,50,7,14,77,10,13,75,3,4,4,37,10,27,14,2,14,29,12,41,86,12,14,63,17,27,71,29,41,156,/en/stats/leaderboard?page=serve,1,1,56,9,16,67,6,9,0,0,7,0,0,2,3,316,/en/stats/leaderboard?page=serve,1,0,67,14,21,79,11,14,71,5,7,0,0,0,4,50,/en/stats/leaderboard?page=return,21,3,14,29,2,7,0,0,0,4,299,/en/stats/leaderboard?page=return,33,3,9,100,7,7,100,2,2,3,38,6,16,24,5,21,30,11,37,76,16,21,63,10,16,70,26,37,153,/en/stats/leaderboard?page=serve,2,2,53,23,43,57,13,23,15,3,20,17,1,6,7,329,/en/stats/leaderboard?page=serve,1,0,69,24,35,79,19,24,82,9,11,0,0,0,7,37,16,43,20,7,35,29,23,78,80,28,35,63,27,43,71,55,78,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7874,2026,Lille,CH,2026-02-16T00:00:00,2026-02-22T00:00:00,Hard,32,203900,€,MS004,Quarterfinals,02:00:05,"Game Set and Match Jerome Kym. 
 Jerome Kym wins the match  6-4  5-7  6-2 .",F,3,K0EP,J. Kym,T. Droguet,K0EP,D0DW,SUI,FRA,,6,"Game Set and Match Jerome Kym. 
 Jerome Kym wins the match  6-4  5-7  6-2 .",J. Kym,T. Droguet,,6,SUI,FRA,6-4,5-7,6-2,,,02:00:05,220,/en/stats/leaderboard?page=serve,1,3,38,10,26,70,7,10,50,8,16,0,0,2,5,291,/en/stats/leaderboard?page=serve,0,2,58,15,26,60,9,15,91,10,11,80,4,5,5,89,/en/stats/leaderboard?page=return,40,6,15,9,1,11,20,1,5,5,220,/en/stats/leaderboard?page=return,30,3,10,50,8,16,100,2,2,5,58,15,26,27,7,26,42,22,52,73,19,26,42,11,26,58,30,52,282,/en/stats/leaderboard?page=serve,0,8,76,28,37,71,20,28,44,4,9,67,2,3,6,253,/en/stats/leaderboard?page=serve,1,3,82,27,33,70,19,27,33,2,6,0,0,2,6,230,/en/stats/leaderboard?page=return,30,8,27,67,4,6,100,2,2,6,134,/en/stats/leaderboard?page=return,29,8,28,56,5,9,33,1,3,6,65,24,37,36,12,33,51,36,70,64,21,33,35,13,37,49,34,70,250,/en/stats/leaderboard?page=serve,2,15,58,53,92,72,38,53,41,16,39,44,4,9,15,294,/en/stats/leaderboard?page=serve,1,8,71,56,79,75,42,56,61,14,23,57,4,7,15,59,54,92,29,23,79,45,77,171,71,56,79,41,38,92,55,94,171,A,,306.0,/en/stats/leaderboard?page=serve,0.0,3.0,70.0,14.0,20.0,100.0,14.0,14.0,33.0,2.0,6.0,0.0,0.0,0.0,4.0,207.0,/en/stats/leaderboard?page=serve,1.0,4.0,52.0,15.0,29.0,73.0,11.0,15.0,29.0,4.0,14.0,50.0,2.0,4.0,4.0,198.0,/en/stats/leaderboard?page=return,27.0,4.0,15.0,71.0,10.0,14.0,50.0,2.0,4.0,4.0,67.0,/en/stats/leaderboard?page=return,0.0,0.0,14.0,67.0,4.0,6.0,0.0,0.0,0.0,4.0,80.0,16.0,20.0,48.0,14.0,29.0,61.0,30.0,49.0,52.0,15.0,29.0,20.0,4.0,20.0,39.0,19.0,49.0,
7874,2026,Lille,CH,2026-02-16T00:00:00,2026-02-22T00:00:00,Hard,32,203900,€,MS006,Quarterfinals,01:48:49,"Game Set and Match Moise Kouame. 
 Moise Kouame wins the match  6-3  6-3 .",F,3,K0O4,M. Kouame,N. Basavareddy,K0O4,B0NN,FRA,USA,,,"Game Set and Match Moise Kouame. 
 Moise Kouame wins the match  6-3  6-3 .",M. Kouame,N. Basavareddy,,,FRA,USA,6-3,6-3,,,,01:48:49,243,/en/stats/leaderboard?page=serve,0,3,60,18,30,72,13,18,33,4,12,67,2,3,4,291,/en/stats/leaderboard?page=serve,1,2,64,27,42,59,16,27,67,10,15,100,7,7,5,74,/en/stats/leaderboard?page=return,41,11,27,33,5,15,0,0,7,5,153,/en/stats/leaderboard?page=return,28,5,18,67,8,12,33,1,3,4,57,17,30,38,16,42,46,33,72,62,26,42,43,13,30,54,39,72,219,/en/stats/leaderboard?page=serve,6,4,53,20,38,80,16,20,28,5,18,71,5,7,5,284,/en/stats/leaderboard?page=serve,2,3,59,17,29,82,14,17,42,5,12,100,1,1,4,76,/en/stats/leaderboard?page=return,18,3,17,58,7,12,0,0,1,4,161,/en/stats/leaderboard?page=return,20,4,20,72,13,18,29,2,7,5,55,21,38,34,10,29,46,31,67,66,19,29,45,17,38,54,36,67,229,/en/stats/leaderboard?page=serve,6,7,56,38,68,76,29,38,30,9,30,70,7,10,9,288,/en/stats/leaderboard?page=serve,3,5,62,44,71,68,30,44,56,15,27,100,8,8,9,56,38,68,37,26,71,46,64,139,63,45,71,44,30,68,54,75,139,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7874,2026,Lille,CH,2026-02-16T00:00:00,2026-02-22T00:00:00,Hard,32,203900,€,MS007,Quarterfinals,01:28:14,"Game Set and Match Luca Van Assche. 
 Luca Van Assche wins the match  6-2  6-3 .",F,3,V0DZ,L. Van Assche,C. Chidekh,V0DZ,C0BH,FRA,FRA,7,,"Game Set and Match Luca Van Assche. 
 Luca Van Assche wins the match  6-2  6-3 .",L. Van Assche,C. Chidekh,7,,FRA,FRA,6-2,6-3,,,,01:28:14,215,/en/stats/leaderboard?page=serve,3,3,64,18,28,61,11,18,40,4,10,71,5,7,4,275,/en/stats/leaderboard?page=serve,1,0,48,16,33,69,11,16,59,10,17,100,3,3,4,72,/en/stats/leaderboard?page=return,31,5,16,41,7,17,0,0,3,4,178,/en/stats/leaderboard?page=return,39,7,18,60,6,10,29,2,7,4,54,15,28,36,12,33,44,27,61,64,21,33,46,13,28,56,34,61,183,/en/stats/leaderboard?page=serve,2,0,64,14,22,43,6,14,38,3,8,0,0,3,5,268,/en/stats/leaderboard?page=serve,1,2,75,24,32,54,13,24,63,5,8,86,6,7,4,123,/en/stats/leaderboard?page=return,46,11,24,38,3,8,14,1,7,4,280,/en/stats/leaderboard?page=return,57,8,14,63,5,8,100,3,3,5,41,9,22,44,14,32,43,23,54,56,18,32,59,13,22,57,31,54,198,/en/stats/leaderboard?page=serve,5,3,64,32,50,53,17,32,39,7,18,50,5,10,9,269,/en/stats/leaderboard?page=serve,2,2,62,40,65,60,24,40,60,15,25,90,9,10,8,48,24,50,40,26,65,43,50,115,60,39,65,52,26,50,57,65,115,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7874,2026,Lille,CH,2026-02-16T00:00:00,2026-02-22T00:00:00,Hard,32,203900,€,MS008,Round of 16,01:20:06,"Game Set and Match Jerome Kym. 
 Jerome Kym wins the match  6-4  6-3 .",F,3,K0EP,M. Landaluce,J. Kym,L0IL,K0EP,ESP,SUI,,,"Game Set and Match Jerome Kym. 
 Jerome Kym wins the match  6-4  6-3 .",J. Kym,M. Landaluce,,,SUI,ESP,4-6,3-6,,,,01:20:06,219,/en/stats/leaderboard?page=serve,2,1,58,18,31,56,10,18,46,6,13,60,3,5,5,259,/en/stats/leaderboard?page=serve,0,6,74,23,31,74,17,23,25,2,8,50,1,2,5,171,/en/stats/leaderboard?page=return,26,6,23,75,6,8,50,1,2,5,178,/en/stats/leaderboard?page=return,44,8,18,54,7,13,40,2,5,5,52,16,31,39,12,31,45,28,62,61,19,31,48,15,31,55,34,62,255,/en/stats/leaderboard?page=serve,1,1,60,15,25,60,9,15,60,6,10,50,1,2,4,317,/en/stats/leaderboard?page=serve,0,5,77,20,26,85,17,20,50,3,6,0,0,0,5,65,/en/stats/leaderboard?page=return,15,3,20,50,3,6,0,0,0,5,155,/en/stats/leaderboard?page=return,40,6,15,40,4,10,50,1,2,4,60,15,25,23,6,26,41,21,51,77,20,26,40,10,25,59,30,51,234,/en/stats/leaderboard?page=serve,3,2,59,33,56,58,19,33,52,12,23,57,4,7,9,291,/en/stats/leaderboard?page=serve,0,11,75,43,57,79,34,43,36,5,14,50,1,2,10,55,31,56,32,18,57,43,49,113,68,39,57,45,25,56,57,64,113,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7874,2026,Lille,CH,2026-02-16T00:00:00,2026-02-22T00:00:00,Hard,32,203900,€,MS009,Round of 16,01:50:24,"Game Set and Match Titouan Droguet. 
 Titouan Droguet wins the match  7-6(6) 6-2 .",F,3,D0DW,T. Skatov,T. Droguet,S0GR,D0DW,KAZ,FRA,,6,"Game Set and Match Titouan Droguet. 
 Titouan Droguet wins the match  7-6(6) 6-2 .",T. Droguet,T. Skatov,6,,FRA,KAZ,6-7(6),2-6,,,,01:50:24,305,/en/stats/leaderboard?page=serve,0,1,63,25,40,68,17,25,73,11,15,0,0,0,6,293,/en/stats/leaderboard?page=serve,0,1,53,23,43,74,17,23,65,13,20,0,0,0,6,61,/en/stats/leaderboard?page=return,26,6,23,35,7,20,0,0,0,6,59,/en/stats/leaderboard?page=return,32,8,25,27,4,15,0,0,0,6,70,28,40,30,13,43,49,41,83,70,30,43,30,12,40,51,42,83,199,/en/stats/leaderboard?page=serve,1,2,64,14,22,71,10,14,13,1,8,0,0,2,4,287,/en/stats/leaderboard?page=serve,0,4,62,16,26,81,13,16,40,4,10,100,3,3,4,79,/en/stats/leaderboard?page=return,19,3,16,60,6,10,0,0,3,4,267,/en/stats/leaderboard?page=return,29,4,14,88,7,8,100,2,2,4,50,11,22,35,9,26,42,20,48,65,17,26,50,11,22,58,28,48,266,/en/stats/leaderboard?page=serve,1,3,63,39,62,69,27,39,52,12,23,0,0,2,10,296,/en/stats/leaderboard?page=serve,0,5,57,39,69,77,30,39,57,17,30,100,3,3,10,63,39,62,32,22,69,47,61,131,68,47,69,37,23,62,53,70,131,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0
7874,2026,Lille,CH,2026-02-16T00:00:00,2026-02-22T00:00:00,Hard,32,203900,€,MS010,Round of 16,01:10:38,"Game Set and Match Alexander Blockx. 
 Alexander Blockx wins the match  6-1  7-6(3).",F,3,B0PG,A. Blockx,A. Bouquier,B0PG,B0ER,BEL,FRA,4,,"Game Set and Match Alexander Blockx. 
 Alexander Blockx wins the match  6-1  7-6(3).",A. Blockx,A. Bouquier,4,,BEL,FRA,6-1,7-6(3),,,,01:10:38,175,/en/stats/leaderboard?page=serve,1,2,62,13,21,54,7,13,25,2,8,60,3,5,3,338,/en/stats/leaderboard?page=serve,0,3,75,15,20,80,12,15,80,4,5,0,0,0,4,40,/en/stats/leaderboard?page=return,20,3,15,20,1,5,0,0,0,4,227,/en/stats/leaderboard?page=return,46,6,13,75,6,8,40,2,5,3,43,9,21,20,4,20,32,13,41,80,16,20,57,12,21,68,28,41,311,/en/stats/leaderboard?page=serve,1,2,73,33,45,70,23,33,67,8,12,100,4,4,6,335,/en/stats/leaderboard?page=serve,0,5,59,20,34,85,17,20,86,12,14,0,0,0,6,29,/en/stats/leaderboard?page=return,15,3,20,14,2,14,0,0,0,6,63,/en/stats/leaderboard?page=return,30,10,33,33,4,12,0,0,4,6,69,31,45,15,5,34,46,36,79,85,29,34,31,14,45,54,43,79,264,/en/stats/leaderboard?page=serve,2,4,70,46,66,65,30,46,50,10,20,78,7,9,9,340,/en/stats/leaderboard?page=serve,0,8,65,35,54,83,29,35,84,16,19,0,0,0,10,61,40,66,17,9,54,41,49,120,83,45,54,39,26,66,59,71,120,A,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7874,2026,Lille,CH,2026-02-16T00:00:00,2026-02-22T00:00:00,Hard,32,203900,€,MS011,Round of 16,01:02:16,"Game Set and Match Benjamin Bonzi. 
 Benjamin Bonzi wins the match  6-2  6-2 .",F,3,BM95,J. Engel,B. Bonzi,E0DD,BM95,GER,FRA,,8,"Game Set and Match Benjamin Bonzi. 
 Benjamin Bonzi wins the match  6-2  6-2 .",B. Bonzi,J. Engel,8,,FRA,GER,2-6,2-6,,,,01:02:16,219,/en/stats/leaderboard?page=serve,0,1,65,15,23,53,8,15,50,4,8,60,3,5,4,320,/en/stats/leaderboard?page=serve,0,2,60,12,20,83,10,12,75,6,8,0,0,0,4,42,/en/stats/leaderboard?page=return,17,2,12,25,2,8,0,0,0,4,187,/en/stats/leaderboard?page=return,47,7,15,50,4,8,40,2,5,4,52,12,23,20,4,20,37,16,43,80,16,20,48,11,23,63,27,43,204,/en/stats/leaderboard?page=serve,1,1,69,22,32,55,12,22,30,3,10,71,5,7,4,314,/en/stats/leaderboard?page=serve,0,4,50,10,20,90,9,10,70,7,10,0,0,0,4,40,/en/stats/leaderboard?page=return,10,1,10,30,3,10,0,0,0,4,194,/en/stats/leaderboard?page=return,45,10,22,70,7,10,29,2,7,4,47,15,32,20,4,20,37,19,52,80,16,20,53,17,32,63,33,52,211,/en/stats/leaderboard?page=serve,1,2,67,37,55,54,20,37,39,7,18,67,8,12,8,319,/en/stats/leaderboard?page=serve,0,6,55,22,40,86,19,22,72,13,18,0,0,0,8,49,27,55,20,8,40,37,35,95,80,32,40,51,28,55,63,60,95,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
