event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,winner_flag,player_winner,player_loser,country_winner,country_loser,seed_winner,seed_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,tiebreak_set3_winner,tiebreak_set3_loser,settime_tot_winner,settime_tot_loser,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set4_winner,tiebreak_set4_loser,tiebreak_set2_winner,tiebreak_set2_loser,tiebreak_set5_winner,tiebreak_set5_loser,player_id_winner,player_id_loser
560,2022,US Open,GS,2022-08-29T00:00:00,2022-09-11T00:00:00,Hard,128,27915200,$,MS001,F,03:20:00,,F,4,A0E2,"6-4,2-6,7-6(7),6-3",C. Alcaraz,C. Ruud,,,ESP,NOR,6-4,2-6,7-6(7),6-3,,03:20:00,A,C. Alcaraz,C. Ruud,ESP,NOR,,,285,/en/stats/leaderboard?page=serve,3,14,64,85,132,74,63,85,51,24,47,70,7,10,20,278,/en/stats/leaderboard?page=serve,2,4,61,71,117,66,47,71,65,30,46,73,8,11,19,66,87,132,34,40,117,51,127,249,66,77,117,34,45,132,49,122,249,7,1,03:20:00,03:20:00,,,,,,,,,A0E2,RH16
560,2022,US Open,GS,2022-08-29T00:00:00,2022-09-11T00:00:00,Hard,128,27915200,$,MS002,SF,03:00:00,,F,4,RH16,"7-6(7),6-2,5-7,6-2",C. Ruud,K. Khachanov,,,NOR,RUS,7-6(7),6-2,5-7,6-2,,03:00:00,A,C. Ruud,K. Khachanov,NOR,RUS,,,300,/en/stats/leaderboard?page=serve,1,10,64,69,108,83,57,69,59,23,39,40,2,5,20,266,/en/stats/leaderboard?page=serve,3,15,68,84,124,68,57,84,48,19,40,54,7,13,20,74,80,108,39,48,124,55,128,232,61,76,124,26,28,108,45,104,232,,,03:00:00,03:00:00,7,5,,,,,,,RH16,KE29
560,2022,US Open,GS,2022-08-29T00:00:00,2022-09-11T00:00:00,Hard,128,27915200,$,MS003,SF,04:19:00,,F,5,A0E2,"6-7(6),6-3,6-1,6-7(5),6-3",C. Alcaraz,F. Tiafoe,,,ESP,USA,6-7(6),6-3,6-1,6-7(5),6-3,04:19:00,A,C. Alcaraz,F. Tiafoe,ESP,USA,,,294,/en/stats/leaderboard?page=serve,3,6,70,105,150,74,78,105,60,27,45,57,4,7,24,240,/en/stats/leaderboard?page=serve,6,15,47,76,163,71,54,76,49,43,87,55,11,20,25,70,105,150,40,66,163,55,171,313,60,97,163,30,45,150,45,142,313,,,04:19:00,04:19:00,6,8,5,7,,,,,A0E2,TD51
560,2022,US Open,GS,2022-08-29T00:00:00,2022-09-11T00:00:00,Hard,128,27915200,$,MS004,QF,03:39:00,,F,5,KE29,"7-5,4-6,7-5,6-7(3),6-4",K. Khachanov,N. Kyrgios,,,RUS,AUS,7-5,4-6,7-5,6-7(3),6-4,03:39:00,A,K. Khachanov,N. Kyrgios,RUS,AUS,,,320,/en/stats/leaderboard?page=serve,3,30,60,99,166,77,76,99,64,43,67,78,7,9,28,309,/en/stats/leaderboard?page=serve,5,31,72,115,160,79,91,115,47,21,45,50,4,8,28,72,119,166,30,48,160,51,167,326,70,112,160,28,47,166,49,159,326,,,03:39:00,03:39:00,,,3,7,,,,,KE29,KE17
560,2022,US Open,GS,2022-08-29T00:00:00,2022-09-11T00:00:00,Hard,128,27915200,$,MS005,QF,02:36:00,,F,3,RH16,"6-1,6-4,7-6(7)",C. Ruud,M. Berrettini,,,NOR,ITA,6-1,6-4,7-6(7),,,02:36:00,A,C. Ruud,M. Berrettini,NOR,ITA,,,274,/en/stats/leaderboard?page=serve,2,0,65,63,97,75,47,63,50,17,34,78,7,9,15,244,/en/stats/leaderboard?page=serve,3,13,60,59,98,64,38,59,46,18,39,64,9,14,14,66,64,97,43,42,98,54,106,195,57,56,98,34,33,97,46,89,195,7,4,02:36:00,02:36:00,,,,,,,,,RH16,BK40
560,2022,US Open,GS,2022-08-29T00:00:00,2022-09-11T00:00:00,Hard,128,27915200,$,MS006,QF,05:15:00,,F,5,A0E2,"6-3,6-7(7),6-7(0),7-5,6-3",C. Alcaraz,J. Sinner,,,ESP,ITA,6-3,6-7(7),6-7(0),7-5,6-3,05:15:00,A,C. Alcaraz,J. Sinner,ESP,ITA,,,259,/en/stats/leaderboard?page=serve,6,5,64,108,169,63,68,108,59,36,61,56,9,16,27,218,/en/stats/leaderboard?page=serve,13,9,54,115,213,66,76,115,43,42,98,58,15,26,27,62,104,169,45,95,213,52,199,382,55,118,213,38,65,169,48,183,382,0,7,05:15:00,05:15:00,,,,,7,9,,,A0E2,S0AG
560,2022,US Open,GS,2022-08-29T00:00:00,2022-09-11T00:00:00,Hard,128,27915200,$,MS007,QF,02:36:00,,F,3,TD51,"7-6(7),7-6(7),6-4",F. Tiafoe,A. Rublev,,,USA,RUS,7-6(7),7-6(7),6-4,,,02:36:00,A,F. Tiafoe,A. Rublev,USA,RUS,,,316,/en/stats/leaderboard?page=serve,3,18,49,54,110,89,48,54,63,35,56,100,3,3,17,292,/en/stats/leaderboard?page=serve,1,14,55,60,109,77,46,60,53,26,49,75,3,4,17,75,83,110,34,37,109,55,120,219,66,72,109,25,27,110,45,99,219,,,02:36:00,02:36:00,7,3,,,7,0,,,TD51,RE44
560,2022,US Open,GS,2022-08-29T00:00:00,2022-09-11T00:00:00,Hard,128,27915200,$,MS008,R16,02:53:00,,F,4,KE17,"7-6(13),3-6,6-3,6-2",N. Kyrgios,D. Medvedev,,,AUS,RUS,7-6(13),3-6,6-3,6-2,,02:53:00,A,N. Kyrgios,D. Medvedev,AUS,RUS,,,290,/en/stats/leaderboard?page=serve,7,21,71,85,120,75,64,85,46,16,35,63,5,8,19,271,/en/stats/leaderboard?page=serve,2,22,59,75,127,75,56,75,44,23,52,29,2,7,19,67,80,120,38,48,127,52,128,247,62,79,127,33,40,120,48,119,247,,,02:53:00,02:53:00,13,11,,,,,,,KE17,MM58
560,2022,US Open,GS,2022-08-29T00:00:00,2022-09-11T00:00:00,Hard,128,27915200,$,MS009,R16,03:21:00,,F,5,KE29,"4-6,6-3,6-1,4-6,6-3",K. Khachanov,P. Carreno Busta,,,RUS,ESP,4-6,6-3,6-1,4-6,6-3,03:21:00,A,K. Khachanov,P. Carreno Busta,RUS,ESP,,,297,/en/stats/leaderboard?page=serve,6,11,57,69,122,78,54,69,66,35,53,0,0,2,23,264,/en/stats/leaderboard?page=serve,6,9,63,87,139,71,62,87,50,26,52,67,10,15,22,73,89,122,37,51,139,54,140,261,63,88,139,27,33,122,46,121,261,,,03:21:00,03:21:00,,,,,,,,,KE29,CD85
560,2022,US Open,GS,2022-08-29T00:00:00,2022-09-11T00:00:00,Hard,128,27915200,$,MS010,R16,03:45:00,,F,5,BK40,"3-6,7-6(7),6-3,4-6,6-2",M. Berrettini,A. Davidovich Fokina,,,ITA,ESP,3-6,7-6(7),6-3,4-6,6-2,03:45:00,A,M. Berrettini,A. Davidovich Fokina,ITA,ESP,,,290,/en/stats/leaderboard?page=serve,3,18,54,73,135,84,61,73,55,34,62,69,9,13,23,262,/en/stats/leaderboard?page=serve,6,4,66,97,146,69,67,97,53,26,49,40,4,10,25,70,95,135,36,53,146,53,148,281,64,93,146,30,40,135,47,133,281,,,03:45:00,03:45:00,,,,,7,2,,,BK40,DH50
