event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,winner_flag,player_winner,player_loser,country_winner,country_loser,seed_winner,seed_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,settime_tot_winner,settime_tot_loser,tiebreak_set2_winner,tiebreak_set2_loser,tiebreak_set1_winner,tiebreak_set1_loser,player_id_winner,player_id_loser
533,2012,Sao Paulo,250,2012-02-13T00:00:00,2012-02-19T00:00:00,Clay,28,475300,$,MS001,F,02:02:00,,F,3,A479,"6-3,4-6,6-4",N. Almagro,F. Volandri,,,ESP,ITA,6-3,4-6,6-4,,,02:02:00,A,N. Almagro,F. Volandri,ESP,ITA,,,299,/en/stats/leaderboard?page=serve,2,18,58,42,73,88,37,42,52,16,31,33,1,3,14,254,/en/stats/leaderboard?page=serve,2,0,72,77,107,58,45,77,53,16,30,64,7,11,15,73,53,73,43,46,107,55,99,180,57,61,107,27,20,73,45,81,180,02:02:00,02:02:00,,,,,A479,V254
533,2012,Sao Paulo,250,2012-02-13T00:00:00,2012-02-19T00:00:00,Clay,28,475300,$,MS002,SF,01:49:00,,F,2,A479,"6-4,7-6(7)",N. Almagro,A. Ramos-Vinolas,,,ESP,ESP,6-4,7-6(7),,,,01:49:00,A,N. Almagro,A. Ramos-Vinolas,ESP,ESP,,,311,/en/stats/leaderboard?page=serve,1,6,61,40,66,78,31,40,77,20,26,50,1,2,11,271,/en/stats/leaderboard?page=serve,4,6,61,46,76,70,32,46,57,17,30,75,6,8,11,77,51,66,36,27,76,55,78,142,64,49,76,23,15,66,45,64,142,01:49:00,01:49:00,7,4,,,A479,R772
533,2012,Sao Paulo,250,2012-02-13T00:00:00,2012-02-19T00:00:00,Clay,28,475300,$,MS003,SF,02:33:00,,F,3,V254,"5-7,6-0,6-2",F. Volandri,T. Bellucci,,,ITA,BRA,5-7,6-0,6-2,,,02:33:00,A,F. Volandri,T. Bellucci,ITA,BRA,,,283,/en/stats/leaderboard?page=serve,2,3,70,56,80,70,39,56,58,14,24,60,3,5,13,210,/en/stats/leaderboard?page=serve,4,2,57,63,110,62,39,63,40,19,47,67,12,18,13,66,53,80,47,52,110,55,105,190,53,58,110,34,27,80,45,85,190,02:33:00,02:33:00,,,,,V254,BD20
533,2012,Sao Paulo,250,2012-02-13T00:00:00,2012-02-19T00:00:00,Clay,28,475300,$,MS004,QF,01:31:00,,F,2,A479,"6-3,6-2",N. Almagro,C. Berlocq,,,ESP,ARG,6-3,6-2,,,,01:31:00,A,N. Almagro,C. Berlocq,ESP,ARG,,,298,/en/stats/leaderboard?page=serve,0,6,52,28,54,75,21,28,65,17,26,100,1,1,9,220,/en/stats/leaderboard?page=serve,5,5,48,29,61,72,21,29,38,12,32,73,8,11,8,70,38,54,46,28,61,57,66,115,54,33,61,30,16,54,43,49,115,01:31:00,01:31:00,,,,,A479,B884
533,2012,Sao Paulo,250,2012-02-13T00:00:00,2012-02-19T00:00:00,Clay,28,475300,$,MS005,QF,01:56:00,,F,2,R772,"7-6(7),6-3",A. Ramos-Vinolas,F. Verdasco,,,ESP,ESP,7-6(7),6-3,,,,01:56:00,A,A. Ramos-Vinolas,F. Verdasco,ESP,ESP,,,279,/en/stats/leaderboard?page=serve,3,5,64,48,75,79,38,48,44,12,27,75,3,4,11,271,/en/stats/leaderboard?page=serve,1,6,70,51,73,61,31,51,55,12,22,67,4,6,10,67,50,75,41,30,73,54,80,148,59,43,73,33,25,75,46,68,148,01:56:00,01:56:00,,,7,5,R772,V306
533,2012,Sao Paulo,250,2012-02-13T00:00:00,2012-02-19T00:00:00,Clay,28,475300,$,MS006,QF,02:37:00,,F,3,BD20,"3-6,6-2,7-5",T. Bellucci,L. Mayer,,,BRA,ARG,3-6,6-2,7-5,,,02:37:00,A,T. Bellucci,L. Mayer,BRA,ARG,,,282,/en/stats/leaderboard?page=serve,3,8,54,43,79,74,32,43,64,23,36,50,2,4,14,237,/en/stats/leaderboard?page=serve,7,6,54,56,104,71,40,56,40,19,48,69,9,13,15,70,55,79,43,45,104,55,100,183,57,59,104,30,24,79,45,83,183,02:37:00,02:37:00,,,,,BD20,MD56
533,2012,Sao Paulo,250,2012-02-13T00:00:00,2012-02-19T00:00:00,Clay,28,475300,$,MS007,QF,02:23:00,,F,3,V254,"3-6,6-3,7-5",F. Volandri,D. Nalbandian,,,ITA,ARG,3-6,6-3,7-5,,,02:23:00,A,F. Volandri,D. Nalbandian,ITA,ARG,,,272,/en/stats/leaderboard?page=serve,3,0,69,72,105,68,49,72,52,17,33,80,8,10,15,258,/en/stats/leaderboard?page=serve,4,2,66,66,100,67,44,66,47,16,34,70,7,10,15,63,66,105,40,40,100,52,106,205,60,60,100,37,39,105,48,99,205,02:23:00,02:23:00,,,,,V254,N301
533,2012,Sao Paulo,250,2012-02-13T00:00:00,2012-02-19T00:00:00,Clay,28,475300,$,MS008,R16,02:07:00,,F,3,A479,"6-3,6-7(4),6-3",N. Almagro,V. Hanescu,,,ESP,ROU,6-3,6-7(4),6-3,,,02:07:00,A,N. Almagro,V. Hanescu,ESP,ROU,,,314,/en/stats/leaderboard?page=serve,1,12,53,48,91,90,43,48,60,26,43,0,0,0,16,290,/en/stats/leaderboard?page=serve,2,9,77,72,94,76,55,72,45,10,22,75,6,8,14,76,69,91,31,29,94,53,98,185,69,65,94,24,22,91,47,87,185,02:07:00,02:07:00,4,7,,,A479,H528
533,2012,Sao Paulo,250,2012-02-13T00:00:00,2012-02-19T00:00:00,Clay,28,475300,$,MS009,R16,01:57:00,,F,3,B884,"3-6,6-2,6-3",C. Berlocq,P. Starace,,,ARG,ITA,3-6,6-2,6-3,,,01:57:00,A,C. Berlocq,P. Starace,ARG,ITA,,,267,/en/stats/leaderboard?page=serve,3,2,68,46,68,65,30,46,59,13,22,40,2,5,13,238,/en/stats/leaderboard?page=serve,3,0,76,65,85,54,35,65,50,10,20,62,8,13,13,63,43,68,47,40,85,54,83,153,53,45,85,37,25,68,46,70,153,01:57:00,01:57:00,,,,,B884,S843
533,2012,Sao Paulo,250,2012-02-13T00:00:00,2012-02-19T00:00:00,Clay,28,475300,$,MS010,R16,02:42:00,,F,3,V306,"6-4,6-7(2),7-5",F. Verdasco,J. Marti,,,ESP,ESP,6-4,6-7(2),7-5,,,02:42:00,A,F. Verdasco,J. Marti,ESP,ESP,,,277,/en/stats/leaderboard?page=serve,6,6,72,72,100,69,50,72,54,15,28,70,7,10,17,249,/en/stats/leaderboard?page=serve,2,5,58,64,110,70,45,64,48,22,46,44,4,9,17,65,65,100,39,43,110,51,108,210,61,67,110,35,35,100,49,102,210,02:42:00,02:42:00,2,7,,,V306,MI08
