event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,winner_flag,player_winner,player_loser,country_winner,country_loser,seed_winner,seed_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set2_winner,tiebreak_set2_loser,tiebreak_set3_winner,tiebreak_set3_loser,player_id_winner,player_id_loser
425,2010,Barcelona,500,2010-04-19T00:00:00,2010-04-25T00:00:00,Clay,56,1550000,€,MS001,F,02:04:00,,F,3,V306,"6-3,4-6,6-3",F. Verdasco,R. Soderling,,,ESP,SWE,6-3,4-6,6-3,,,02:04:00,A,F. Verdasco,R. Soderling,ESP,SWE,,,302,/en/stats/leaderboard?page=serve,2,3,75,61,81,66,40,61,75,15,20,60,3,5,14,251,/en/stats/leaderboard?page=serve,2,4,65,56,86,66,37,56,47,14,30,64,7,11,14,68,55,81,41,35,86,54,90,167,59,51,86,32,26,81,46,77,167,,,,,,,V306,SA49
425,2010,Barcelona,500,2010-04-19T00:00:00,2010-04-25T00:00:00,Clay,56,1550000,€,MS002,SF,02:36:00,,F,3,V306,"6-7(3),7-5,6-1",F. Verdasco,D. Ferrer,,,ESP,ESP,6-7(3),7-5,6-1,,,02:36:00,A,F. Verdasco,D. Ferrer,ESP,ESP,,,285,/en/stats/leaderboard?page=serve,2,4,74,68,92,72,49,68,50,12,24,33,1,3,16,246,/en/stats/leaderboard?page=serve,0,1,74,87,117,62,54,87,43,13,30,71,12,17,15,66,61,92,43,50,117,53,111,209,57,67,117,34,31,92,47,98,209,3.0,7.0,,,,,V306,F401
425,2010,Barcelona,500,2010-04-19T00:00:00,2010-04-25T00:00:00,Clay,56,1550000,€,MS003,SF,01:16:00,,F,2,SA49,"6-1,6-4",R. Soderling,T. de Bakker,,,SWE,NED,6-1,6-4,,,,01:16:00,A,R. Soderling,T. de Bakker,SWE,NED,,,261,/en/stats/leaderboard?page=serve,2,3,43,25,58,68,17,25,61,20,33,80,4,5,9,211,/en/stats/leaderboard?page=serve,2,4,52,31,60,52,16,31,55,16,29,64,7,11,8,64,37,58,47,28,60,55,65,118,53,32,60,36,21,58,45,53,118,,,,,,,SA49,D776
425,2010,Barcelona,500,2010-04-19T00:00:00,2010-04-25T00:00:00,Clay,56,1550000,€,MS004,QF,01:33:00,,F,2,F401,"6-4,6-0",D. Ferrer,T. Bellucci,,,ESP,BRA,6-4,6-0,,,,01:33:00,A,D. Ferrer,T. Bellucci,ESP,BRA,,,288,/en/stats/leaderboard?page=serve,1,0,63,40,64,68,27,40,58,14,24,100,4,4,8,207,/en/stats/leaderboard?page=serve,1,2,55,31,56,61,19,31,40,10,25,64,7,11,8,64,41,64,48,27,56,57,68,120,52,29,56,36,23,64,43,52,120,,,,,,,F401,BD20
425,2010,Barcelona,500,2010-04-19T00:00:00,2010-04-25T00:00:00,Clay,56,1550000,€,MS005,QF,01:57:00,,F,2,V306,"6-2,7-6(7)",F. Verdasco,E. Gulbis,,,ESP,LAT,6-2,7-6(7),,,,01:57:00,A,F. Verdasco,E. Gulbis,ESP,LAT,,,274,/en/stats/leaderboard?page=serve,5,3,78,65,83,69,45,65,39,7,18,89,8,9,10,246,/en/stats/leaderboard?page=serve,2,0,64,42,66,60,25,42,54,13,24,0,0,3,10,63,52,83,42,28,66,54,80,149,58,38,66,37,31,83,46,69,149,,,7.0,4.0,,,V306,G858
425,2010,Barcelona,500,2010-04-19T00:00:00,2010-04-25T00:00:00,Clay,56,1550000,€,MS006,QF,02:06:00,,F,3,D776,"6-4,3-6,6-3",T. de Bakker,J. Tsonga,,,NED,FRA,6-4,3-6,6-3,,,02:06:00,A,T. de Bakker,J. Tsonga,NED,FRA,,,266,/en/stats/leaderboard?page=serve,0,5,57,43,75,67,29,43,59,19,32,40,2,5,14,236,/en/stats/leaderboard?page=serve,5,1,58,56,96,61,34,56,50,20,40,56,5,9,14,64,48,75,44,42,96,53,90,171,56,54,96,36,27,75,47,81,171,,,,,,,D776,T786
425,2010,Barcelona,500,2010-04-19T00:00:00,2010-04-25T00:00:00,Clay,56,1550000,€,MS007,QF,01:08:00,,F,2,SA49,"6-2,6-3",R. Soderling,E. Schwank,,,SWE,ARG,6-2,6-3,,,,01:08:00,A,R. Soderling,E. Schwank,SWE,ARG,,,304,/en/stats/leaderboard?page=serve,2,7,62,34,55,85,29,34,52,11,21,100,1,1,9,228,/en/stats/leaderboard?page=serve,4,4,49,21,43,67,14,21,50,11,22,25,1,4,8,73,40,55,42,18,43,59,58,98,58,25,43,27,15,55,41,40,98,,,,,,,SA49,SE66
425,2010,Barcelona,500,2010-04-19T00:00:00,2010-04-25T00:00:00,Clay,56,1550000,€,MS008,R16,01:47:00,,F,2,BD20,"6-4,6-4",T. Bellucci,G. Garcia-Lopez,,,BRA,ESP,6-4,6-4,,,,01:47:00,A,T. Bellucci,G. Garcia-Lopez,BRA,ESP,,,282,/en/stats/leaderboard?page=serve,2,2,70,46,66,72,33,46,50,10,20,80,4,5,10,244,/en/stats/leaderboard?page=serve,3,4,63,39,62,62,24,39,48,11,23,25,1,4,10,65,43,66,44,27,62,55,70,128,56,35,62,35,23,66,45,58,128,,,,,,,BD20,G476
425,2010,Barcelona,500,2010-04-19T00:00:00,2010-04-25T00:00:00,Clay,56,1550000,€,MS009,R16,00:45:00,,F,2,F401,"6-0,3-0",D. Ferrer,S. Bolelli,,,ESP,ITA,6-0,3-0,,,,00:45:00,A,D. Ferrer,S. Bolelli,ESP,ITA,,,305,/en/stats/leaderboard?page=serve,0,0,64,16,25,63,10,16,78,7,9,0,0,0,4,114,/en/stats/leaderboard?page=serve,0,0,59,19,32,32,6,19,23,3,13,44,4,9,5,68,17,25,72,23,32,70,40,57,28,9,32,32,8,25,30,17,57,,,,,,,F401,BA98
425,2010,Barcelona,500,2010-04-19T00:00:00,2010-04-25T00:00:00,Clay,56,1550000,€,MS010,R16,01:02:00,,F,2,G858,"6-1,6-3",E. Gulbis,A. Ramos-Vinolas,,,LAT,ESP,6-1,6-3,,,,01:02:00,A,E. Gulbis,A. Ramos-Vinolas,LAT,ESP,,,312,/en/stats/leaderboard?page=serve,1,9,69,33,48,82,27,33,53,8,15,100,1,1,8,227,/en/stats/leaderboard?page=serve,1,3,79,33,42,52,17,33,44,4,9,20,1,5,8,73,35,48,50,21,42,62,56,90,50,21,42,27,13,48,38,34,90,,,,,,,G858,R772
