event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,winner_flag,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set2_winner,tiebreak_set2_loser,tiebreak_set3_winner,tiebreak_set3_loser,doublefaults_isstatbetter_tot_winner,player_winner,player_loser,player_id_winner,player_id_loser,country_winner,country_loser,seed_winner,seed_loser
338,1998,Sydney,WS,1998-01-12T00:00:00,1998-01-18T00:00:00,Hard,32,315000,$,MS011,R16,01:34:00,,F,2,H336,"7-6(7),6-4",T. Henman,A. Portas,,,GBR,ESP,7-6(7),6-4,,,,01:34:00,305,/en/stats/leaderboard?page=serve,1,8,58,36,62,81,29,36,69,18,26,50,1,2,11,255,/en/stats/leaderboard?page=serve,6,7,57,52,91,62,32,52,54,21,39,80,8,10,11,76,47,62,42,38,91,56,85,153,58,53,91,24,15,62,44,68,153,A,7,5,,,,,,T. Henman,A. Portas,H336,P305,GBR,ESP,,
338,1998,Sydney,WS,1998-01-12T00:00:00,1998-01-18T00:00:00,Hard,32,315000,$,MS012,R16,01:38:00,,F,2,S331,"7-6(7),7-5",J. Stoltenberg,H. Dreekmann,,,AUS,GER,7-6(7),7-5,,,,01:38:00,260,/en/stats/leaderboard?page=serve,1,6,57,46,81,72,33,46,51,18,35,70,7,10,12,238,/en/stats/leaderboard?page=serve,3,1,61,55,90,56,31,55,57,20,35,69,9,13,12,63,51,81,43,39,90,53,90,171,57,51,90,37,30,81,47,81,171,A,7,5,,,,,,J. Stoltenberg,H. Dreekmann,S331,D249,AUS,GER,,
338,1998,Sydney,WS,1998-01-12T00:00:00,1998-01-18T00:00:00,Hard,32,315000,$,MS013,R16,00:25:00,,F,1,K237,5-0,K. Kucera,N. Kiefer,,,SVK,GER,5-0,,,,,00:25:00,226,/en/stats/leaderboard?page=serve,4,5,64,14,22,86,12,14,25,2,8,,0,,4,205,/en/stats/leaderboard?page=serve,2,3,59,13,22,62,8,13,33,3,9,71,5,7,4,64,14,22,50,11,22,57,25,44,50,11,22,36,8,22,43,19,44,A,,,,,,,,K. Kucera,N. Kiefer,K237,K316,SVK,GER,,
338,1998,Sydney,WS,1998-01-12T00:00:00,1998-01-18T00:00:00,Hard,32,315000,$,MS014,R16,01:35:00,,F,3,C378,"3-6,6-4,6-3",A. Costa,M. Gustafsson,,,ESP,SWE,3-6,6-4,6-3,,,01:35:00,249,/en/stats/leaderboard?page=serve,4,7,71,60,85,55,33,60,56,14,25,58,7,12,14,214,/en/stats/leaderboard?page=serve,8,4,57,43,76,74,32,43,30,10,33,54,7,13,14,55,47,85,45,34,76,50,81,161,55,42,76,45,38,85,50,80,161,A,,,,,,,,A. Costa,M. Gustafsson,C378,G182,ESP,SWE,,
338,1998,Sydney,WS,1998-01-12T00:00:00,1998-01-18T00:00:00,Hard,32,315000,$,MS015,R16,03:04:00,,F,3,T195,"5-7,6-3,7-5",M. Tebbutt,L. Hewitt,,,AUS,AUS,5-7,6-3,7-5,,,03:04:00,264,/en/stats/leaderboard?page=serve,9,22,57,64,113,75,48,64,43,21,49,64,7,11,17,230,/en/stats/leaderboard?page=serve,7,5,50,50,100,74,37,50,40,20,50,44,4,9,16,61,69,113,43,43,100,53,112,213,57,57,100,39,44,113,47,101,213,A,,,,,,,,M. Tebbutt,L. Hewitt,T195,H432,AUS,AUS,,
338,1998,Sydney,WS,1998-01-12T00:00:00,1998-01-18T00:00:00,Hard,32,315000,$,MS016,R32,00:58:00,,F,2,R255,"6-4,6-3",P. Rafter,T. Woodbridge,,,AUS,AUS,6-4,6-3,,,,00:58:00,301,/en/stats/leaderboard?page=serve,1,5,71,32,45,84,27,32,54,7,13,50,1,2,9,250,/en/stats/leaderboard?page=serve,1,0,78,38,49,58,22,38,55,6,11,33,2,6,10,76,34,45,43,21,49,59,55,94,57,28,49,24,11,45,41,39,94,A,,,,,,,,P. Rafter,T. Woodbridge,R255,W136,AUS,AUS,,
338,1998,Sydney,WS,1998-01-12T00:00:00,1998-01-18T00:00:00,Hard,32,315000,$,MS017,R32,01:34:00,,F,3,B428,"6-4,6-7(6),6-3",A. Berasategui,F. Santoro,,,ESP,FRA,6-4,6-7(6),6-3,,,01:34:00,275,/en/stats/leaderboard?page=serve,5,2,76,74,97,66,49,74,61,14,23,64,7,11,16,228,/en/stats/leaderboard?page=serve,5,2,60,60,100,68,41,60,43,17,40,50,6,12,15,65,63,97,42,42,100,53,105,197,58,58,100,35,34,97,47,92,197,A,,,6,8,,,,A. Berasategui,F. Santoro,B428,S424,ESP,FRA,,
338,1998,Sydney,WS,1998-01-12T00:00:00,1998-01-18T00:00:00,Hard,32,315000,$,MS018,R32,01:18:00,,F,2,C252,"6-3,7-5",F. Clavet,T. Johansson,,,ESP,SWE,6-3,7-5,,,,01:18:00,277,/en/stats/leaderboard?page=serve,5,2,67,45,67,78,35,45,45,10,22,83,5,6,11,232,/en/stats/leaderboard?page=serve,3,5,53,31,59,61,19,31,46,13,28,50,3,6,10,67,45,67,46,27,59,57,72,126,54,32,59,33,22,67,43,54,126,A,,,,,,,,F. Clavet,T. Johansson,C252,J129,ESP,SWE,,
338,1998,Sydney,WS,1998-01-12T00:00:00,1998-01-18T00:00:00,Hard,32,315000,$,MS019,R32,01:51:00,,F,3,M442,"6-4,5-7,6-3",T. Martin,C. Pioline,,,USA,FRA,6-4,5-7,6-3,,,01:51:00,271,/en/stats/leaderboard?page=serve,2,6,58,49,84,63,31,49,66,23,35,50,3,6,15,241,/en/stats/leaderboard?page=serve,4,4,55,46,84,65,30,46,53,20,38,38,3,8,16,64,54,84,40,34,84,52,88,168,60,50,84,36,30,84,48,80,168,A,,,,,,,,T. Martin,C. Pioline,M442,P226,USA,FRA,,
338,1998,Sydney,WS,1998-01-12T00:00:00,1998-01-18T00:00:00,Hard,32,315000,$,MS020,R32,02:14:00,,F,3,E113,"6-7(6),6-4,6-4",T. Enqvist,C. Moya,,,SWE,ESP,6-7(6),6-4,6-4,,,02:14:00,271,/en/stats/leaderboard?page=serve,3,3,56,60,107,77,46,60,51,24,47,78,7,9,16,260,/en/stats/leaderboard?page=serve,1,6,59,67,114,61,41,67,60,28,47,64,7,11,16,65,70,107,39,45,114,52,115,221,61,69,114,35,37,107,48,106,221,A,6,8,,,,,,T. Enqvist,C. Moya,E113,M605,SWE,ESP,,
338,1998,Sydney,WS,1998-01-12T00:00:00,1998-01-18T00:00:00,Hard,32,315000,$,MS021,R32,01:51:00,,F,3,D270,"7-6(8),3-6,6-1",S. Draper,S. Sargsian,,,AUS,ARM,7-6(8),3-6,6-1,,,01:51:00,264,/en/stats/leaderboard?page=serve,3,4,56,50,90,66,33,50,63,25,40,57,4,7,14,254,/en/stats/leaderboard?page=serve,2,2,57,51,89,65,33,51,61,23,38,43,3,7,14,64,58,90,37,33,89,51,91,179,63,56,89,36,32,90,49,88,179,A,8,6,,,,,,S. Draper,S. Sargsian,D270,S545,AUS,ARM,,
338,1998,Sydney,WS,1998-01-12T00:00:00,1998-01-18T00:00:00,Hard,32,315000,$,MS022,R32,00:51:00,,F,2,P305,"6-3,6-3",A. Portas,M. Norman,,,ESP,SWE,6-3,6-3,,,,00:51:00,230,/en/stats/leaderboard?page=serve,,7,74,34,46,82,28,34,67,8,12,0,0,,9,227,/en/stats/leaderboard?page=serve,6,8,44,24,54,75,18,24,40,12,30,67,6,9,9,78,36,46,44,24,54,60,60,100,56,30,54,22,10,46,40,40,100,A,,,,,,,False,A. Portas,M. Norman,P305,N250,ESP,SWE,,
338,1998,Sydney,WS,1998-01-12T00:00:00,1998-01-18T00:00:00,Hard,32,315000,$,MS023,R32,01:50:00,,F,3,H336,"6-2,3-6,6-4",T. Henman,M. Woodforde,,,GBR,AUS,6-2,3-6,6-4,,,01:50:00,250,/en/stats/leaderboard?page=serve,3,2,58,49,85,84,41,49,33,12,36,50,3,6,13,223,/en/stats/leaderboard?page=serve,3,1,48,44,91,64,28,44,49,23,47,62,8,13,14,62,53,85,44,40,91,53,93,176,56,51,91,38,32,85,47,83,176,A,,,,,,,,T. Henman,M. Woodforde,H336,W035,GBR,AUS,,
338,1998,Sydney,WS,1998-01-12T00:00:00,1998-01-18T00:00:00,Hard,32,315000,$,MS024,R32,01:09:00,,F,2,D249,"6-2,6-4",H. Dreekmann,A. Corretja,,,GER,ESP,6-2,6-4,,,,01:09:00,278,/en/stats/leaderboard?page=serve,3,3,51,25,49,76,19,25,63,15,24,50,1,2,9,235,/en/stats/leaderboard?page=serve,1,1,70,35,50,57,20,35,53,8,15,56,5,9,9,69,34,49,44,22,50,57,56,99,56,28,50,31,15,49,43,43,99,A,,,,,,,,H. Dreekmann,A. Corretja,D249,C344,GER,ESP,,
338,1998,Sydney,WS,1998-01-12T00:00:00,1998-01-18T00:00:00,Hard,32,315000,$,MS025,R32,01:00:00,,F,2,S331,"6-3,6-2",J. Stoltenberg,J. Alonso,,,AUS,ESP,6-3,6-2,,,,01:00:00,291,/en/stats/leaderboard?page=serve,1,7,63,34,54,74,25,34,60,12,20,75,3,4,9,198,/en/stats/leaderboard?page=serve,4,2,41,17,41,59,10,17,50,12,24,20,1,5,8,69,37,54,46,19,41,59,56,95,54,22,41,31,17,54,41,39,95,A,,,,,,,,J. Stoltenberg,J. Alonso,S331,A272,AUS,ESP,,
338,1998,Sydney,WS,1998-01-12T00:00:00,1998-01-18T00:00:00,Hard,32,315000,$,MS026,R32,01:02:00,,F,2,K237,"6-2,6-2",K. Kucera,S. Schalken,,,SVK,NED,6-2,6-2,,,,01:02:00,256,/en/stats/leaderboard?page=serve,7,6,41,22,54,73,16,22,56,18,32,80,4,5,8,175,/en/stats/leaderboard?page=serve,3,0,58,29,50,59,17,29,24,5,21,58,7,12,8,63,34,54,56,28,50,60,62,104,44,22,50,37,20,54,40,42,104,A,,,,,,,,K. Kucera,S. Schalken,K237,S572,SVK,NED,,
338,1998,Sydney,WS,1998-01-12T00:00:00,1998-01-18T00:00:00,Hard,32,315000,$,MS027,R32,01:05:00,,F,2,K316,"7-5,6-1",N. Kiefer,S. Bruguera,,,GER,ESP,7-5,6-1,,,,01:05:00,310,/en/stats/leaderboard?page=serve,1,11,64,35,55,91,32,35,55,11,20,,0,,10,228,/en/stats/leaderboard?page=serve,3,2,52,37,71,70,26,37,41,14,34,67,6,9,9,78,43,55,44,31,71,59,74,126,56,40,71,22,12,55,41,52,126,A,,,,,,,,N. Kiefer,S. Bruguera,K316,B350,GER,ESP,,
338,1998,Sydney,WS,1998-01-12T00:00:00,1998-01-18T00:00:00,Hard,32,315000,$,MS028,R32,01:00:00,,F,2,C378,"6-3,6-4",A. Costa,H. Arazi,,,ESP,MAR,6-3,6-4,,,,01:00:00,278,/en/stats/leaderboard?page=serve,1,1,67,36,54,64,23,36,67,12,18,0,0,2,10,216,/en/stats/leaderboard?page=serve,2,5,50,25,50,52,13,25,56,14,25,50,4,8,9,65,35,54,46,23,50,56,58,104,54,27,50,35,19,54,44,46,104,A,,,,,,,,A. Costa,H. Arazi,C378,A226,ESP,MAR,,
338,1998,Sydney,WS,1998-01-12T00:00:00,1998-01-18T00:00:00,Hard,32,315000,$,MS029,R32,01:27:00,,F,2,G182,"7-6(7),6-3",M. Gustafsson,D. Norman,,,SWE,BEL,7-6(7),6-3,,,,01:27:00,274,/en/stats/leaderboard?page=serve,6,3,76,63,83,71,45,63,40,8,20,86,6,7,11,267,/en/stats/leaderboard?page=serve,4,6,58,40,69,68,27,40,59,17,29,60,3,5,10,64,53,83,36,25,69,51,78,152,64,44,69,36,30,83,49,74,152,A,7,5,,,,,,M. Gustafsson,D. Norman,G182,N233,SWE,BEL,,
338,1998,Sydney,WS,1998-01-12T00:00:00,1998-01-18T00:00:00,Hard,32,315000,$,MS030,R32,02:01:00,,F,3,T195,"4-6,6-4,7-5",M. Tebbutt,M. Rosset,,,AUS,SUI,4-6,6-4,7-5,,,02:01:00,266,/en/stats/leaderboard?page=serve,8,9,58,58,100,76,44,58,50,21,42,67,6,9,16,252,/en/stats/leaderboard?page=serve,9,6,59,58,99,67,39,58,54,22,41,60,6,10,16,65,65,100,38,38,99,52,103,199,62,61,99,35,35,100,48,96,199,A,,,,,,,,M. Tebbutt,M. Rosset,T195,R214,AUS,SUI,,
338,1998,Sydney,WS,1998-01-12T00:00:00,1998-01-18T00:00:00,Hard,32,315000,$,MS031,R32,02:41:00,,F,3,H432,"6-3,6-7(4),6-4",L. Hewitt,J. Bjorkman,,,AUS,SWE,6-3,6-7(4),6-4,,,02:41:00,248,/en/stats/leaderboard?page=serve,8,5,52,66,128,71,47,66,47,29,62,79,11,14,16,237,/en/stats/leaderboard?page=serve,2,12,52,62,120,61,38,62,48,28,58,69,11,16,15,59,76,128,45,54,120,52,130,248,55,66,120,41,52,128,48,118,248,A,,,4,7,,,,L. Hewitt,J. Bjorkman,H432,B446,AUS,SWE,,
