event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,winner_flag,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set2_winner,tiebreak_set2_loser,player_winner,player_loser,player_id_winner,player_id_loser,country_winner,country_loser,seed_winner,seed_loser
316,2006,Bastad,WS,2006-07-10T00:00:00,2006-07-16T00:00:00,Clay,32,355000,$,MS001,F,01:15:00,,F,2,R419,"6-2,6-1",T. Robredo,N. Davydenko,,,ESP,RUS,6-2,6-1,,,,01:15:00,298,/en/stats/leaderboard?page=serve,0,0,64,28,44,71,20,28,63,10,16,0,0,0,7,200,/en/stats/leaderboard?page=serve,2,0,74,45,61,47,21,45,44,7,16,64,9,14,8,68,30,44,54,33,61,60,63,105,46,28,61,32,14,44,40,42,105,A,,,,,T. Robredo,N. Davydenko,R419,D402,ESP,RUS,,
316,2006,Bastad,WS,2006-07-10T00:00:00,2006-07-16T00:00:00,Clay,32,355000,$,MS002,SF,01:17:00,,F,2,D402,"6-3,6-3",N. Davydenko,A. Calleri,,,RUS,ARG,6-3,6-3,,,,01:17:00,295,/en/stats/leaderboard?page=serve,1,0,69,37,54,68,25,37,71,12,17,80,4,5,9,213,/en/stats/leaderboard?page=serve,2,2,57,35,61,63,22,35,38,10,26,50,4,8,9,69,37,54,48,29,61,57,66,115,52,32,61,31,17,54,43,49,115,A,,,,,N. Davydenko,A. Calleri,D402,C478,RUS,ARG,,
316,2006,Bastad,WS,2006-07-10T00:00:00,2006-07-16T00:00:00,Clay,32,355000,$,MS003,SF,01:51:00,,F,3,R419,"3-6,6-2,6-4",T. Robredo,J. Nieminen,,,ESP,FIN,3-6,6-2,6-4,,,01:51:00,282,/en/stats/leaderboard?page=serve,1,0,83,65,78,60,39,65,69,9,13,50,4,8,14,220,/en/stats/leaderboard?page=serve,2,0,70,59,84,63,37,59,28,7,25,50,5,10,13,62,48,78,48,40,84,54,88,162,52,44,84,38,30,78,46,74,162,A,,,,,T. Robredo,J. Nieminen,R419,N289,ESP,FIN,,
316,2006,Bastad,WS,2006-07-10T00:00:00,2006-07-16T00:00:00,Clay,32,355000,$,MS004,QF,01:24:00,,F,2,D402,"6-4,6-3",N. Davydenko,N. Massu,,,RUS,CHI,6-4,6-3,,,,01:24:00,296,/en/stats/leaderboard?page=serve,1,1,67,32,48,72,23,32,69,11,16,0,0,1,9,219,/en/stats/leaderboard?page=serve,4,2,50,29,58,66,19,29,45,13,29,50,4,8,10,71,34,48,45,26,58,57,60,106,55,32,58,29,14,48,43,46,106,A,,,,,N. Davydenko,N. Massu,D402,M655,RUS,CHI,,
316,2006,Bastad,WS,2006-07-10T00:00:00,2006-07-16T00:00:00,Clay,32,355000,$,MS005,QF,01:20:00,,F,2,C478,"6-4,6-4",A. Calleri,R. Soderling,,,ARG,SWE,6-4,6-4,,,,01:20:00,285,/en/stats/leaderboard?page=serve,2,6,53,31,58,71,22,31,67,18,27,0,0,1,10,244,/en/stats/leaderboard?page=serve,4,3,67,46,69,65,30,46,43,10,23,63,5,8,10,69,40,58,42,29,69,54,69,127,58,40,69,31,18,58,46,58,127,A,,,,,A. Calleri,R. Soderling,C478,SA49,ARG,SWE,,
316,2006,Bastad,WS,2006-07-10T00:00:00,2006-07-16T00:00:00,Clay,32,355000,$,MS006,QF,01:15:00,,F,2,N289,"7-6(7),6-2",J. Nieminen,J. Ferrero,,,FIN,ESP,7-6(7),6-2,,,,01:15:00,311,/en/stats/leaderboard?page=serve,1,4,58,35,60,86,30,35,64,16,25,100,3,3,10,279,/en/stats/leaderboard?page=serve,1,3,74,42,57,76,32,42,47,7,15,0,0,2,10,77,46,60,32,18,57,55,64,117,68,39,57,23,14,60,45,53,117,A,7,5,,,J. Nieminen,J. Ferrero,N289,F316,FIN,ESP,,
316,2006,Bastad,WS,2006-07-10T00:00:00,2006-07-16T00:00:00,Clay,32,355000,$,MS007,QF,01:51:00,,F,3,R419,"4-6,6-3,6-1",T. Robredo,E. Korolev,,,ESP,KAZ,4-6,6-3,6-1,,,01:51:00,284,/en/stats/leaderboard?page=serve,2,2,82,54,66,76,41,54,42,5,12,60,3,5,13,216,/en/stats/leaderboard?page=serve,5,1,57,56,98,57,32,56,45,19,42,64,9,14,13,70,46,66,48,47,98,57,93,164,52,51,98,30,20,66,43,71,164,A,,,,,T. Robredo,E. Korolev,R419,K760,ESP,KAZ,,
316,2006,Bastad,WS,2006-07-10T00:00:00,2006-07-16T00:00:00,Clay,32,355000,$,MS008,R16,01:44:00,,F,3,D402,"6-0,3-6,6-1",N. Davydenko,Y. Schukin,,,RUS,KAZ,6-0,3-6,6-1,,,01:44:00,291,/en/stats/leaderboard?page=serve,2,6,72,49,68,78,38,49,47,9,19,88,7,8,11,213,/en/stats/leaderboard?page=serve,0,1,60,46,77,63,29,46,35,11,31,38,3,8,11,69,47,68,48,37,77,58,84,145,52,40,77,31,21,68,42,61,145,A,,,,,N. Davydenko,Y. Schukin,D402,S809,RUS,KAZ,,
316,2006,Bastad,WS,2006-07-10T00:00:00,2006-07-16T00:00:00,Clay,32,355000,$,MS009,R16,01:27:00,,F,2,M655,"6-4,6-2",N. Massu,J. Acasuso,,,CHI,ARG,6-4,6-2,,,,01:27:00,317,/en/stats/leaderboard?page=serve,0,4,66,35,53,80,28,35,67,12,18,100,1,1,9,239,/en/stats/leaderboard?page=serve,1,3,60,38,63,55,21,38,56,14,25,57,4,7,9,75,40,53,44,28,63,59,68,116,56,35,63,25,13,53,41,48,116,A,,,,,N. Massu,J. Acasuso,M655,A389,CHI,ARG,,
316,2006,Bastad,WS,2006-07-10T00:00:00,2006-07-16T00:00:00,Clay,32,355000,$,MS010,R16,01:11:00,,F,2,C478,"6-3,6-4",A. Calleri,N. Almagro,,,ARG,ESP,6-3,6-4,,,,01:11:00,281,/en/stats/leaderboard?page=serve,2,5,60,36,60,78,28,36,50,12,24,67,2,3,10,236,/en/stats/leaderboard?page=serve,4,1,66,39,59,67,26,39,40,8,20,63,5,8,9,67,40,60,42,25,59,55,65,119,58,34,59,33,20,60,45,54,119,A,,,,,A. Calleri,N. Almagro,C478,A479,ARG,ESP,,
