event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,winner_flag,player_winner,player_loser,country_winner,country_loser,seed_winner,seed_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set2_winner,tiebreak_set2_loser,player_id_winner,player_id_loser
499,2009,Delray Beach,250,2009-02-23T00:00:00,2009-03-01T00:00:00,Hard,32,442500,$,MS001,F,01:33:00,,F,2,F339,"7-5,6-3",M. Fish,E. Korolev,,,USA,KAZ,7-5,6-3,,,,01:33:00,A,M. Fish,E. Korolev,USA,KAZ,,,259,/en/stats/leaderboard?page=serve,2,6,53,43,81,74,32,43,47,18,38,71,5,7,11,233,/en/stats/leaderboard?page=serve,1,1,57,34,60,62,21,34,54,14,26,56,5,9,10,62,50,81,42,25,60,53,75,141,58,35,60,38,31,81,47,66,141,,,,,F339,K760
499,2009,Delray Beach,250,2009-02-23T00:00:00,2009-03-01T00:00:00,Hard,32,442500,$,MS002,SF,01:17:00,,F,2,F339,"6-4,6-1",M. Fish,J. Chardy,,,USA,FRA,6-4,6-1,,,,01:17:00,A,M. Fish,J. Chardy,USA,FRA,,,290,/en/stats/leaderboard?page=serve,1,9,57,30,53,80,24,30,57,13,23,67,2,3,9,195,/en/stats/leaderboard?page=serve,2,2,51,30,59,60,18,30,34,10,29,50,4,8,8,70,37,53,53,31,59,61,68,112,47,28,59,30,16,53,39,44,112,,,,,F339,CA12
499,2009,Delray Beach,250,2009-02-23T00:00:00,2009-03-01T00:00:00,Hard,32,442500,$,MS003,SF,01:20:00,,F,2,K760,"6-1,7-5",E. Korolev,C. Rochus,,,KAZ,BEL,6-1,7-5,,,,01:20:00,A,E. Korolev,C. Rochus,KAZ,BEL,,,259,/en/stats/leaderboard?page=serve,2,7,55,29,53,76,22,29,46,11,24,33,1,3,9,190,/en/stats/leaderboard?page=serve,3,1,62,48,77,56,27,48,34,10,29,57,8,14,10,62,33,53,52,40,77,56,73,130,48,37,77,38,20,53,44,57,130,,,,,K760,R336
499,2009,Delray Beach,250,2009-02-23T00:00:00,2009-03-01T00:00:00,Hard,32,442500,$,MS004,QF,01:29:00,,F,2,F339,"7-6(7),7-6(7)",M. Fish,F. Serra,,,USA,FRA,7-6(7),7-6(7),,,,01:29:00,A,M. Fish,F. Serra,USA,FRA,,,310,/en/stats/leaderboard?page=serve,0,9,59,41,70,85,35,41,66,19,29,0,0,1,12,296,/en/stats/leaderboard?page=serve,2,8,70,54,77,72,39,54,57,13,23,67,2,3,12,77,54,70,32,25,77,54,79,147,68,52,77,23,16,70,46,68,147,7.0,2.0,7.0,4.0,F339,S963
499,2009,Delray Beach,250,2009-02-23T00:00:00,2009-03-01T00:00:00,Hard,32,442500,$,MS005,QF,01:49:00,,F,2,CA12,"7-6(9),7-6(7)",J. Chardy,M. Baghdatis,,,FRA,CYP,7-6(9),7-6(7),,,,01:49:00,A,J. Chardy,M. Baghdatis,FRA,CYP,,,279,/en/stats/leaderboard?page=serve,4,3,63,52,83,79,41,52,55,17,31,67,4,6,12,275,/en/stats/leaderboard?page=serve,3,3,54,43,80,81,35,43,57,21,37,60,3,5,12,70,58,83,30,24,80,50,82,163,70,56,80,30,25,83,50,81,163,9.0,7.0,7.0,3.0,CA12,B837
499,2009,Delray Beach,250,2009-02-23T00:00:00,2009-03-01T00:00:00,Hard,32,442500,$,MS006,QF,00:55:00,,F,2,K760,"6-2,6-2",E. Korolev,G. Garcia-Lopez,,,KAZ,ESP,6-2,6-2,,,,00:55:00,A,E. Korolev,G. Garcia-Lopez,KAZ,ESP,,,293,/en/stats/leaderboard?page=serve,0,7,55,22,40,77,17,22,67,12,18,0,0,1,8,179,/en/stats/leaderboard?page=serve,4,1,68,32,47,50,16,32,27,4,15,44,4,9,8,73,29,40,57,27,47,64,56,87,43,20,47,28,11,40,36,31,87,,,,,K760,G476
499,2009,Delray Beach,250,2009-02-23T00:00:00,2009-03-01T00:00:00,Hard,32,442500,$,MS007,QF,01:31:00,,F,2,R336,"6-3,7-6(8)",C. Rochus,S. Koubek,,,BEL,AUT,6-3,7-6(8),,,,01:31:00,A,C. Rochus,S. Koubek,BEL,AUT,,,259,/en/stats/leaderboard?page=serve,6,1,64,49,77,76,37,49,43,12,28,71,5,7,11,242,/en/stats/leaderboard?page=serve,3,5,41,27,66,78,21,27,51,20,39,40,2,5,10,64,49,77,38,25,66,52,74,143,62,41,66,36,28,77,48,69,143,,,8.0,6.0,R336,K310
499,2009,Delray Beach,250,2009-02-23T00:00:00,2009-03-01T00:00:00,Hard,32,442500,$,MS008,R16,01:08:00,,F,2,F339,"6-4,6-1",M. Fish,V. Spadea,,,USA,USA,6-4,6-1,,,,01:08:00,A,M. Fish,V. Spadea,USA,USA,,,252,/en/stats/leaderboard?page=serve,3,6,51,30,59,73,22,30,48,14,29,67,4,6,9,208,/en/stats/leaderboard?page=serve,0,3,73,35,48,49,17,35,46,6,13,38,3,8,8,61,36,59,52,25,48,57,61,107,48,23,48,39,23,59,43,46,107,,,,,F339,S544
499,2009,Delray Beach,250,2009-02-23T00:00:00,2009-03-01T00:00:00,Hard,32,442500,$,MS009,R16,01:54:00,,F,3,S963,"6-3,4-6,6-4",F. Serra,M. Zverev,,,FRA,GER,6-3,4-6,6-4,,,01:54:00,A,F. Serra,M. Zverev,FRA,GER,,,231,/en/stats/leaderboard?page=serve,3,3,68,56,82,68,38,56,35,9,26,14,1,7,15,208,/en/stats/leaderboard?page=serve,4,5,59,54,92,61,33,54,37,14,38,59,10,17,14,57,47,82,49,45,92,53,92,174,51,47,92,43,35,82,47,82,174,,,,,S963,Z168
499,2009,Delray Beach,250,2009-02-23T00:00:00,2009-03-01T00:00:00,Hard,32,442500,$,MS010,R16,01:23:00,,F,2,B837,"7-6(9),6-3",M. Baghdatis,D. Sela,,,CYP,ISR,7-6(9),6-3,,,,01:23:00,A,M. Baghdatis,D. Sela,CYP,ISR,,,253,/en/stats/leaderboard?page=serve,1,4,50,33,66,61,20,33,67,22,33,40,2,5,11,231,/en/stats/leaderboard?page=serve,4,0,64,42,66,57,24,42,54,13,24,0,0,4,10,64,42,66,44,29,66,54,71,132,56,37,66,36,24,66,46,61,132,9.0,7.0,,,B837,SC56
