event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,winner_flag,player_winner,player_loser,country_winner,country_loser,seed_winner,seed_loser,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set3_winner,tiebreak_set3_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,tiebreak_set2_winner,tiebreak_set2_loser,player_id_winner,player_id_loser
6003,2010,Kuala Lumpur,250,2010-09-27T00:00:00,2010-10-03T00:00:00,Hard,28,850000,$,MS001,F,02:32:00,,F,3,Y061,"6-7(7),6-2,7-6(7)",M. Youzhny,A. Golubev,,,RUS,KAZ,6-7(7),6-2,7-6(7),,,02:32:00,A,M. Youzhny,A. Golubev,RUS,KAZ,,,7.0,9.0,7.0,3.0,280,/en/stats/leaderboard?page=serve,4,1,60,61,102,75,46,61,61,25,41,50,2,4,16,259,/en/stats/leaderboard?page=serve,2,4,58,62,106,60,37,62,64,28,44,33,2,6,16,70,71,102,39,41,106,54,112,208,61,65,106,30,31,102,46,96,208,,,Y061,G806
6003,2010,Kuala Lumpur,250,2010-09-27T00:00:00,2010-10-03T00:00:00,Hard,28,850000,$,MS002,SF,01:47:00,,F,2,G806,"7-5,7-6(7)",A. Golubev,D. Ferrer,,,KAZ,ESP,7-5,7-6(7),,,,01:47:00,A,A. Golubev,D. Ferrer,KAZ,ESP,,,,,,,302,/en/stats/leaderboard?page=serve,2,4,63,44,70,73,32,44,73,19,26,50,1,2,12,276,/en/stats/leaderboard?page=serve,0,0,75,64,85,66,42,64,52,11,21,78,7,9,12,73,51,70,38,32,85,54,83,155,62,53,85,27,19,70,46,72,155,7.0,4.0,G806,F401
6003,2010,Kuala Lumpur,250,2010-09-27T00:00:00,2010-10-03T00:00:00,Hard,28,850000,$,MS003,SF,01:38:00,,F,3,Y061,"3-6,6-0,6-2",M. Youzhny,I. Andreev,,,RUS,RUS,3-6,6-0,6-2,,,01:38:00,A,M. Youzhny,I. Andreev,RUS,RUS,,,,,,,298,/en/stats/leaderboard?page=serve,2,3,70,43,61,77,33,43,67,12,18,50,2,4,12,214,/en/stats/leaderboard?page=serve,7,3,57,42,74,60,25,42,47,15,32,55,6,11,11,74,45,61,46,34,74,59,79,135,54,40,74,26,16,61,41,56,135,,,Y061,A511
6003,2010,Kuala Lumpur,250,2010-09-27T00:00:00,2010-10-03T00:00:00,Hard,28,850000,$,MS004,QF,01:12:00,,F,2,G806,"6-3,6-2",A. Golubev,R. Soderling,,,KAZ,SWE,6-3,6-2,,,,01:12:00,A,A. Golubev,R. Soderling,KAZ,SWE,,,,,,,301,/en/stats/leaderboard?page=serve,1,6,54,28,52,75,21,28,67,16,24,100,4,4,8,211,/en/stats/leaderboard?page=serve,6,5,53,32,60,72,23,32,32,9,28,50,4,8,9,71,37,52,47,28,60,58,65,112,53,32,60,29,15,52,42,47,112,,,G806,SA49
6003,2010,Kuala Lumpur,250,2010-09-27T00:00:00,2010-10-03T00:00:00,Hard,28,850000,$,MS005,QF,02:28:00,,F,3,F401,"4-6,7-5,6-4",D. Ferrer,T. Berdych,,,ESP,CZE,4-6,7-5,6-4,,,02:28:00,A,D. Ferrer,T. Berdych,ESP,CZE,,,,,,,291,/en/stats/leaderboard?page=serve,1,5,67,68,101,69,47,68,64,21,33,75,6,8,16,278,/en/stats/leaderboard?page=serve,3,5,53,42,80,79,33,42,63,24,38,0,0,3,16,67,68,101,29,23,80,50,91,181,71,57,80,33,33,101,50,90,181,,,F401,BA47
6003,2010,Kuala Lumpur,250,2010-09-27T00:00:00,2010-10-03T00:00:00,Hard,28,850000,$,MS006,QF,02:41:00,,F,3,Y061,"6-7(5),7-5,6-1",M. Youzhny,M. Baghdatis,,,RUS,CYP,6-7(5),7-5,6-1,,,02:41:00,A,M. Youzhny,M. Baghdatis,RUS,CYP,,,5.0,7.0,,,249,/en/stats/leaderboard?page=serve,6,4,59,66,112,71,47,66,46,21,46,56,5,9,16,216,/en/stats/leaderboard?page=serve,5,6,52,48,92,69,33,48,41,18,44,36,4,11,15,61,68,112,45,41,92,53,109,204,55,51,92,39,44,112,47,95,204,,,Y061,B837
6003,2010,Kuala Lumpur,250,2010-09-27T00:00:00,2010-10-03T00:00:00,Hard,28,850000,$,MS007,QF,01:28:00,,F,3,A511,"6-1,3-6,6-3",I. Andreev,M. Raonic,,,RUS,CAN,6-1,3-6,6-3,,,01:28:00,A,I. Andreev,M. Raonic,RUS,CAN,,,,,,,301,/en/stats/leaderboard?page=serve,2,2,61,43,70,74,32,43,74,20,27,67,2,3,13,248,/en/stats/leaderboard?page=serve,5,6,53,39,73,72,28,39,47,16,34,40,2,5,12,74,52,70,40,29,73,57,81,143,60,44,73,26,18,70,43,62,143,,,A511,R975
6003,2010,Kuala Lumpur,250,2010-09-27T00:00:00,2010-10-03T00:00:00,Hard,28,850000,$,MS008,R16,01:03:00,,F,2,SA49,"6-0,6-1",R. Soderling,E. Roger-Vasselin,,,SWE,FRA,6-0,6-1,,,,01:03:00,A,R. Soderling,E. Roger-Vasselin,SWE,FRA,,,,,,,296,/en/stats/leaderboard?page=serve,2,4,53,20,38,80,16,20,61,11,18,100,2,2,6,143,/en/stats/leaderboard?page=serve,5,4,50,30,60,50,15,30,30,9,30,57,8,14,7,71,27,38,60,36,60,64,63,98,40,24,60,29,11,38,36,35,98,,,SA49,R613
6003,2010,Kuala Lumpur,250,2010-09-27T00:00:00,2010-10-03T00:00:00,Hard,28,850000,$,MS009,R16,01:40:00,,F,2,G806,"6-4,7-6(7)",A. Golubev,K. Anderson,,,KAZ,RSA,6-4,7-6(7),,,,01:40:00,A,A. Golubev,K. Anderson,KAZ,RSA,,,,,,,269,/en/stats/leaderboard?page=serve,3,3,62,42,68,76,32,42,50,13,26,0,0,2,11,253,/en/stats/leaderboard?page=serve,3,6,66,45,68,73,33,45,39,9,23,40,2,5,11,66,45,68,38,26,68,52,71,136,62,42,68,34,23,68,48,65,136,7.0,4.0,G806,A678
6003,2010,Kuala Lumpur,250,2010-09-27T00:00:00,2010-10-03T00:00:00,Hard,28,850000,$,MS010,R16,01:23:00,,F,2,BA47,"6-4,6-3",T. Berdych,D. Istomin,,,CZE,UZB,6-4,6-3,,,,01:23:00,A,T. Berdych,D. Istomin,CZE,UZB,,,,,,,280,/en/stats/leaderboard?page=serve,1,7,56,24,43,83,20,24,58,11,19,33,1,3,9,216,/en/stats/leaderboard?page=serve,0,5,64,47,73,55,26,47,42,11,26,55,6,11,10,72,31,43,49,36,73,58,67,116,51,37,73,28,12,43,42,49,116,,,BA47,I165
