event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,tiebreak_set1_winner,tiebreak_set1_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,winner_flag,tiebreak_set2_winner,tiebreak_set2_loser,tiebreak_set3_winner,tiebreak_set3_loser,player_winner,player_loser,player_id_winner,player_id_loser,country_winner,country_loser,seed_winner,seed_loser
717,2018,Houston,250,2018-04-09T00:00:00,2018-04-15T00:00:00,Clay,28,557050,$,MS001,F,02:22:00,,F,3,J386,"7-6(7),2-6,6-4",S. Johnson,T. Sandgren,,,USA,USA,7-6(7),2-6,6-4,,,02:22:00,7,2,270,/en/stats/leaderboard?page=serve,3,5,59,53,90,75,40,53,54,20,37,40,2,5,15,272,/en/stats/leaderboard?page=serve,3,6,57,61,107,69,42,61,57,26,46,86,12,14,15,67,60,90,36,39,107,50,99,197,64,68,107,33,30,90,50,98,197,A,,,,,S. Johnson,T. Sandgren,J386,SL08,USA,USA,,
717,2018,Houston,250,2018-04-09T00:00:00,2018-04-15T00:00:00,Clay,28,557050,$,MS002,SF,02:22:00,,F,3,J386,"7-5,6-7(4),6-2",S. Johnson,T. Fritz,,,USA,USA,7-5,6-7(4),6-2,,,02:22:00,,,289,/en/stats/leaderboard?page=serve,4,8,59,60,101,77,46,60,56,23,41,75,3,4,16,262,/en/stats/leaderboard?page=serve,3,5,68,78,114,67,52,78,50,18,36,73,11,15,16,68,69,101,39,44,114,53,113,215,61,70,114,32,32,101,47,102,215,A,4,7,,,S. Johnson,T. Fritz,J386,FB98,USA,USA,,
717,2018,Houston,250,2018-04-09T00:00:00,2018-04-15T00:00:00,Clay,28,557050,$,MS003,SF,01:38:00,,F,2,SL08,"7-6(7),7-6(7)",T. Sandgren,I. Karlovic,,,USA,CRO,7-6(7),7-6(7),,,,01:38:00,7,2,282,/en/stats/leaderboard?page=serve,5,5,63,50,79,84,42,50,52,15,29,60,3,5,12,295,/en/stats/leaderboard?page=serve,1,10,59,41,69,83,34,41,61,17,28,60,3,5,12,72,57,79,26,18,69,51,75,148,74,51,69,28,22,79,49,73,148,A,7,4,,,T. Sandgren,I. Karlovic,SL08,K336,USA,CRO,,
717,2018,Houston,250,2018-04-09T00:00:00,2018-04-15T00:00:00,Clay,28,557050,$,MS004,QF,02:37:00,,F,3,J386,"7-6(7),4-6,7-6(7)",S. Johnson,J. Isner,,,USA,USA,7-6(7),4-6,7-6(7),,,02:37:00,7,4,317,/en/stats/leaderboard?page=serve,0,7,68,73,108,79,58,73,69,24,35,80,4,5,17,331,/en/stats/leaderboard?page=serve,4,28,66,69,104,90,62,69,51,18,35,100,2,2,17,76,82,108,23,24,104,50,106,212,77,80,104,24,26,108,50,106,212,A,,,7,5,S. Johnson,J. Isner,J386,I186,USA,USA,,
717,2018,Houston,250,2018-04-09T00:00:00,2018-04-15T00:00:00,Clay,28,557050,$,MS005,QF,02:22:00,,F,3,FB98,"6-3,3-6,6-4",T. Fritz,J. Sock,,,USA,USA,6-3,3-6,6-4,,,02:22:00,,,280,/en/stats/leaderboard?page=serve,5,14,62,56,90,68,38,56,56,19,34,71,5,7,14,254,/en/stats/leaderboard?page=serve,6,2,60,58,97,79,46,58,41,16,39,75,9,12,14,63,57,90,36,35,97,49,92,187,64,62,97,37,33,90,51,95,187,A,,,,,T. Fritz,J. Sock,FB98,SM25,USA,USA,,
717,2018,Houston,250,2018-04-09T00:00:00,2018-04-15T00:00:00,Clay,28,557050,$,MS006,QF,01:33:00,,F,3,K336,"3-6,6-2,6-3",I. Karlovic,N. Kyrgios,,,CRO,AUS,3-6,6-2,6-3,,,01:33:00,,,310,/en/stats/leaderboard?page=serve,4,18,64,44,69,84,37,44,56,14,25,75,3,4,13,270,/en/stats/leaderboard?page=serve,1,3,68,55,81,62,34,55,62,16,26,63,5,8,13,74,51,69,38,31,81,55,82,150,62,50,81,26,18,69,45,68,150,A,,,,,I. Karlovic,N. Kyrgios,K336,KE17,CRO,AUS,,
717,2018,Houston,250,2018-04-09T00:00:00,2018-04-15T00:00:00,Clay,28,557050,$,MS007,QF,02:19:00,,F,3,SL08,"4-6,7-5,6-3",T. Sandgren,G. Pella,,,USA,ARG,4-6,7-5,6-3,,,02:19:00,,,264,/en/stats/leaderboard?page=serve,7,9,59,66,112,65,43,66,57,26,46,70,7,10,16,260,/en/stats/leaderboard?page=serve,1,5,64,54,84,69,37,54,50,15,30,50,4,8,15,62,69,112,38,32,84,52,101,196,62,52,84,38,43,112,48,95,196,A,,,,,T. Sandgren,G. Pella,SL08,PC11,USA,ARG,,
717,2018,Houston,250,2018-04-09T00:00:00,2018-04-15T00:00:00,Clay,28,557050,$,MS008,R16,01:05:00,,F,2,I186,"6-4,6-2",J. Isner,H. Laaksonen,,,USA,SUI,6-4,6-2,,,,01:05:00,,,333,/en/stats/leaderboard?page=serve,0,13,67,30,45,93,28,30,60,9,15,0,0,0,9,236,/en/stats/leaderboard?page=serve,4,5,56,35,63,63,22,35,50,14,28,70,7,10,9,82,37,45,43,27,63,59,64,108,57,36,63,18,8,45,41,44,108,A,,,,,J. Isner,H. Laaksonen,I186,L949,USA,SUI,,
717,2018,Houston,250,2018-04-09T00:00:00,2018-04-15T00:00:00,Clay,28,557050,$,MS009,R16,01:17:00,,F,2,J386,"6-3,6-4",S. Johnson,F. Tiafoe,,,USA,USA,6-3,6-4,,,,01:17:00,,,280,/en/stats/leaderboard?page=serve,4,12,52,35,67,71,25,35,59,19,32,86,6,7,10,245,/en/stats/leaderboard?page=serve,1,4,60,31,52,68,21,31,48,10,21,40,2,5,9,66,44,67,40,21,52,55,65,119,60,31,52,34,23,67,45,54,119,A,,,,,S. Johnson,F. Tiafoe,J386,TD51,USA,USA,,
717,2018,Houston,250,2018-04-09T00:00:00,2018-04-15T00:00:00,Clay,28,557050,$,MS010,R16,01:29:00,,F,2,SM25,"6-4,6-4",J. Sock,H. Zeballos,,,USA,ARG,6-4,6-4,,,,01:29:00,,,317,/en/stats/leaderboard?page=serve,3,6,51,25,49,88,22,25,75,18,24,0,0,0,10,253,/en/stats/leaderboard?page=serve,7,4,59,47,80,72,34,47,45,15,33,85,11,13,10,82,40,49,39,31,80,55,71,129,61,49,80,18,9,49,45,58,129,A,,,,,J. Sock,H. Zeballos,SM25,Z184,USA,ARG,,
