event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,player_a,player_b,player_a_id,player_b_id,country_a,country_b,seed_a,seed_b,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,serverating_tot_a,serveratinglink_tot_a,doublefaults_tot_a,aces_tot_a,firstserve_percent_tot_a,firstserve_dividend_tot_a,firstserve_divisor_tot_a,firstservepointswon_percent_tot_a,firstservepointswon_dividend_tot_a,firstservepointswon_divisor_tot_a,secondservepointswon_percent_tot_a,secondservepointswon_dividend_tot_a,secondservepointswon_divisor_tot_a,breakpointssaved_percent_tot_a,breakpointssaved_dividend_tot_a,breakpointssaved_divisor_tot_a,servicegamesplayed_tot_a,serverating_tot_b,serveratinglink_tot_b,doublefaults_tot_b,aces_tot_b,firstserve_percent_tot_b,firstserve_dividend_tot_b,firstserve_divisor_tot_b,firstservepointswon_percent_tot_b,firstservepointswon_dividend_tot_b,firstservepointswon_divisor_tot_b,secondservepointswon_percent_tot_b,secondservepointswon_dividend_tot_b,secondservepointswon_divisor_tot_b,breakpointssaved_percent_tot_b,breakpointssaved_dividend_tot_b,breakpointssaved_divisor_tot_b,servicegamesplayed_tot_b,totalservicepointswon_percent_tot_a,totalservicepointswon_dividend_tot_a,totalservicepointswon_divisor_tot_a,totalreturnpointswon_percent_tot_a,totalreturnpointswon_dividend_tot_a,totalreturnpointswon_divisor_tot_a,totalpointswon_percent_tot_a,totalpointswon_dividend_tot_a,totalpointswon_divisor_tot_a,totalservicepointswon_percent_tot_b,totalservicepointswon_dividend_tot_b,totalservicepointswon_divisor_tot_b,totalreturnpointswon_percent_tot_b,totalreturnpointswon_dividend_tot_b,totalreturnpointswon_divisor_tot_b,totalpointswon_percent_tot_b,totalpointswon_dividend_tot_b,totalpointswon_divisor_tot_b,winner_flag,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser
540,2026,Wimbledon,GS,2026-06-29T00:00:00,2026-07-12T00:00:00,Grass,128,30060000,£,MS021,Round of 32,,,F,5,DH50,A. Davidovich Fokina,M. Fucsovics,DH50,F724,ESP,HUN,22,,,A. Davidovich Fokina,M. Fucsovics,22,,ESP,HUN,,,,,,2026-06-29T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,224.0,/en/stats/leaderboard?page=serve,1.0,7.0,74.0,64.0,87.0,83.0,53.0,64.0,61.0,14.0,23.0,100.0,4.0,4.0,0.0,174.0,/en/stats/leaderboard?page=serve,8.0,7.0,58.0,70.0,121.0,66.0,46.0,70.0,51.0,26.0,51.0,80.0,12.0,15.0,0.0,77.0,67.0,87.0,40.0,49.0,121.0,56.0,116.0,208.0,60.0,72.0,121.0,23.0,20.0,87.0,44.0,92.0,208.0
540,2026,Wimbledon,GS,2026-06-29T00:00:00,2026-07-12T00:00:00,Grass,128,30060000,£,MS022,Round of 32,,,F,5,,R. Safiullin,J. Fonseca,SX50,F0FV,RUS,BRA,,24,,,,,,,,,,,,,2026-06-29T00:00:00,199.0,/en/stats/leaderboard?page=serve,0.0,1.0,71.0,62.0,87.0,79.0,49.0,62.0,48.0,12.0,25.0,100.0,5.0,5.0,0.0,182.0,/en/stats/leaderboard?page=serve,1.0,4.0,76.0,75.0,99.0,61.0,46.0,75.0,42.0,10.0,24.0,73.0,11.0,15.0,0.0,70.0,61.0,87.0,43.0,43.0,99.0,56.0,104.0,186.0,57.0,56.0,99.0,30.0,26.0,87.0,44.0,82.0,186.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
540,2026,Wimbledon,GS,2026-06-29T00:00:00,2026-07-12T00:00:00,Grass,128,30060000,£,MS023,Round of 32,,,F,5,,A. Rinderknech,N. Djokovic,RC91,D643,FRA,SRB,25,7,,,,,,,,,,,,,2026-06-29T00:00:00,225.0,/en/stats/leaderboard?page=serve,4.0,21.0,63.0,70.0,112.0,81.0,57.0,70.0,64.0,27.0,42.0,67.0,6.0,9.0,0.0,226.0,/en/stats/leaderboard?page=serve,3.0,15.0,72.0,82.0,114.0,70.0,57.0,82.0,72.0,23.0,32.0,40.0,2.0,5.0,0.0,75.0,84.0,112.0,30.0,34.0,114.0,52.0,118.0,226.0,70.0,80.0,114.0,25.0,28.0,112.0,48.0,108.0,226.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
540,2026,Wimbledon,GS,2026-06-29T00:00:00,2026-07-12T00:00:00,Grass,128,30060000,£,MS024,Round of 32,,,F,5,,A. de Minaur,Z. Svajda,DH58,S0K7,AUS,USA,5,,,,,,,,,,,,,,2026-06-29T00:00:00,208.0,/en/stats/leaderboard?page=serve,3.0,7.0,83.0,97.0,117.0,66.0,64.0,97.0,55.0,11.0,20.0,64.0,7.0,11.0,0.0,185.0,/en/stats/leaderboard?page=serve,2.0,10.0,76.0,94.0,123.0,60.0,56.0,94.0,41.0,12.0,29.0,56.0,10.0,18.0,0.0,64.0,75.0,117.0,45.0,55.0,123.0,54.0,130.0,240.0,55.0,68.0,123.0,36.0,42.0,117.0,46.0,110.0,240.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
540,2026,Wimbledon,GS,2026-06-29T00:00:00,2026-07-12T00:00:00,Grass,128,30060000,£,MS025,Round of 32,,,F,5,,K. Khachanov,F. Cobolli,KE29,C0E9,RUS,ITA,19,9,,,,,,,,,,,,,2026-06-29T00:00:00,200.0,/en/stats/leaderboard?page=serve,3.0,12.0,77.0,115.0,150.0,74.0,85.0,115.0,40.0,14.0,35.0,60.0,6.0,10.0,0.0,193.0,/en/stats/leaderboard?page=serve,5.0,14.0,68.0,120.0,177.0,69.0,83.0,120.0,47.0,27.0,57.0,81.0,13.0,16.0,0.0,66.0,99.0,150.0,38.0,67.0,177.0,51.0,166.0,327.0,62.0,110.0,177.0,34.0,51.0,150.0,49.0,161.0,327.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
540,2026,Wimbledon,GS,2026-06-29T00:00:00,2026-07-12T00:00:00,Grass,128,30060000,£,MS026,Round of 32,,,F,5,,G. Dimitrov,M. Berrettini,D875,BK40,BUL,ITA,,,,,,,,,,,,,,,2026-06-29T00:00:00,225.0,/en/stats/leaderboard?page=serve,4.0,14.0,69.0,90.0,131.0,73.0,66.0,90.0,73.0,30.0,41.0,0.0,0.0,3.0,0.0,208.0,/en/stats/leaderboard?page=serve,3.0,23.0,75.0,108.0,144.0,77.0,83.0,108.0,36.0,13.0,36.0,64.0,7.0,11.0,0.0,73.0,96.0,131.0,33.0,48.0,144.0,52.0,144.0,275.0,67.0,96.0,144.0,27.0,35.0,131.0,48.0,131.0,275.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
540,2026,Wimbledon,GS,2026-06-29T00:00:00,2026-07-12T00:00:00,Grass,128,30060000,£,MS027,Round of 32,,,F,5,,Z. Bergs,A. Fery,BU13,F0DM,BEL,GBR,,,,,,,,,,,,,,,2026-06-29T00:00:00,176.0,/en/stats/leaderboard?page=serve,14.0,14.0,77.0,131.0,170.0,71.0,93.0,131.0,28.0,11.0,39.0,44.0,4.0,9.0,0.0,178.0,/en/stats/leaderboard?page=serve,4.0,5.0,84.0,159.0,190.0,64.0,101.0,159.0,29.0,9.0,31.0,38.0,5.0,13.0,0.0,61.0,104.0,170.0,42.0,80.0,190.0,51.0,184.0,360.0,58.0,110.0,190.0,39.0,66.0,170.0,49.0,176.0,360.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
540,2026,Wimbledon,GS,2026-06-29T00:00:00,2026-07-12T00:00:00,Grass,128,30060000,£,MS028,Round of 32,,,F,5,,T. Fritz,L. Sonego,FB98,SU87,USA,ITA,6,,,,,,,,,,,,,,2026-06-29T00:00:00,226.0,/en/stats/leaderboard?page=serve,1.0,13.0,78.0,97.0,124.0,80.0,78.0,97.0,56.0,15.0,27.0,80.0,4.0,5.0,0.0,215.0,/en/stats/leaderboard?page=serve,2.0,16.0,85.0,104.0,123.0,74.0,77.0,104.0,42.0,8.0,19.0,50.0,2.0,4.0,0.0,75.0,93.0,124.0,31.0,38.0,123.0,53.0,131.0,247.0,69.0,85.0,123.0,25.0,31.0,124.0,47.0,116.0,247.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
540,2026,Wimbledon,GS,2026-06-29T00:00:00,2026-07-12T00:00:00,Grass,128,30060000,£,MS029,Round of 32,,,F,5,,F. Tiafoe,A. Bublik,TD51,BK92,USA,KAZ,17,10,,,,,,,,,,,,,2026-06-29T00:00:00,206.0,/en/stats/leaderboard?page=serve,7.0,12.0,69.0,133.0,193.0,72.0,96.0,133.0,60.0,36.0,60.0,90.0,9.0,10.0,0.0,246.0,/en/stats/leaderboard?page=serve,6.0,48.0,76.0,130.0,170.0,83.0,108.0,130.0,45.0,18.0,40.0,78.0,7.0,9.0,0.0,68.0,132.0,193.0,26.0,44.0,170.0,48.0,176.0,363.0,74.0,126.0,170.0,32.0,61.0,193.0,52.0,187.0,363.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
540,2026,Wimbledon,GS,2026-06-29T00:00:00,2026-07-12T00:00:00,Grass,128,30060000,£,MS030,Round of 32,,,F,5,,J. Lehecka,J. Munar,L0BV,MU94,CZE,ESP,13,,,,,,,,,,,,,,2026-06-29T00:00:00,204.0,/en/stats/leaderboard?page=serve,5.0,16.0,78.0,99.0,127.0,72.0,71.0,99.0,43.0,12.0,28.0,75.0,6.0,8.0,0.0,187.0,/en/stats/leaderboard?page=serve,6.0,7.0,64.0,83.0,129.0,72.0,60.0,83.0,50.0,23.0,46.0,60.0,6.0,10.0,0.0,65.0,83.0,127.0,36.0,46.0,129.0,50.0,129.0,256.0,64.0,83.0,129.0,35.0,44.0,127.0,50.0,127.0,256.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
540,2026,Wimbledon,GS,2026-06-29T00:00:00,2026-07-12T00:00:00,Grass,128,30060000,£,MS031,Round of 32,,,F,5,,M. Giron,A. Zverev,GC88,Z355,USA,GER,,2,,,,,,,,,,,,,2026-06-29T00:00:00,172.0,/en/stats/leaderboard?page=serve,3.0,1.0,66.0,82.0,124.0,72.0,59.0,82.0,36.0,15.0,42.0,75.0,12.0,16.0,0.0,222.0,/en/stats/leaderboard?page=serve,3.0,17.0,80.0,77.0,96.0,75.0,58.0,77.0,53.0,10.0,19.0,75.0,3.0,4.0,0.0,60.0,74.0,124.0,29.0,28.0,96.0,46.0,102.0,220.0,71.0,68.0,96.0,40.0,50.0,124.0,54.0,118.0,220.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
540,2026,Wimbledon,GS,2026-06-29T00:00:00,2026-07-12T00:00:00,Grass,128,30060000,£,MS032,Round of 64,,,F,5,S0AG,J. Sinner,N. Borges,S0AG,BT72,ITA,POR,1,,,J. Sinner,N. Borges,1,,ITA,POR,,,,,,2026-06-29T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,222.0,/en/stats/leaderboard?page=serve,4.0,22.0,66.0,67.0,101.0,82.0,55.0,67.0,56.0,19.0,34.0,50.0,2.0,4.0,0.0,196.0,/en/stats/leaderboard?page=serve,1.0,6.0,77.0,92.0,119.0,70.0,64.0,92.0,44.0,12.0,27.0,63.0,5.0,8.0,0.0,73.0,74.0,101.0,36.0,43.0,119.0,53.0,117.0,220.0,64.0,76.0,119.0,27.0,27.0,101.0,47.0,103.0,220.0
540,2026,Wimbledon,GS,2026-06-29T00:00:00,2026-07-12T00:00:00,Grass,128,30060000,£,MS033,Round of 64,,,F,5,B0CD,J. Brooksby,I. Buse,B0CD,B0ID,USA,PER,,31,,J. Brooksby,I. Buse,,31,USA,PER,,,,,,2026-06-29T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,204.0,/en/stats/leaderboard?page=serve,0.0,5.0,67.0,46.0,69.0,80.0,37.0,46.0,52.0,12.0,23.0,75.0,3.0,4.0,0.0,168.0,/en/stats/leaderboard?page=serve,1.0,2.0,68.0,48.0,71.0,56.0,27.0,48.0,43.0,10.0,23.0,36.0,4.0,11.0,0.0,71.0,49.0,69.0,48.0,34.0,71.0,59.0,83.0,140.0,52.0,37.0,71.0,29.0,20.0,69.0,41.0,57.0,140.0
540,2026,Wimbledon,GS,2026-06-29T00:00:00,2026-07-12T00:00:00,Grass,128,30060000,£,MS034,Round of 64,,,F,5,,R. Jodar,P. Carreno Busta,J0DZ,CD85,ESP,ESP,23,,,,,,,,,,,,,,2026-06-29T00:00:00,173.0,/en/stats/leaderboard?page=serve,7.0,6.0,79.0,129.0,164.0,64.0,82.0,129.0,31.0,11.0,35.0,72.0,13.0,18.0,0.0,196.0,/en/stats/leaderboard?page=serve,3.0,9.0,77.0,116.0,151.0,67.0,78.0,116.0,46.0,16.0,35.0,71.0,12.0,17.0,0.0,57.0,93.0,164.0,38.0,57.0,151.0,48.0,150.0,315.0,62.0,94.0,151.0,43.0,71.0,164.0,52.0,165.0,315.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
540,2026,Wimbledon,GS,2026-06-29T00:00:00,2026-07-12T00:00:00,Grass,128,30060000,£,MS035,Round of 64,,,F,5,M0HU,S. Mochizuki,E. Quinn,M0HU,Q02l,JPN,USA,,,,S. Mochizuki,E. Quinn,,,JPN,USA,,,,,,2026-06-29T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,191.0,/en/stats/leaderboard?page=serve,3.0,6.0,58.0,67.0,115.0,82.0,55.0,67.0,48.0,23.0,48.0,83.0,10.0,12.0,0.0,179.0,/en/stats/leaderboard?page=serve,7.0,12.0,70.0,79.0,113.0,63.0,50.0,79.0,41.0,14.0,34.0,55.0,6.0,11.0,0.0,68.0,78.0,115.0,43.0,49.0,113.0,56.0,127.0,228.0,57.0,64.0,113.0,32.0,37.0,115.0,44.0,101.0,228.0
540,2026,Wimbledon,GS,2026-06-29T00:00:00,2026-07-12T00:00:00,Grass,128,30060000,£,MS036,Round of 64,,,F,5,HB71,H. Hurkacz,S. Ofner,HB71,O513,POL,AUT,,,,H. Hurkacz,S. Ofner,,,POL,AUT,,,,,,2026-06-29T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,216.0,/en/stats/leaderboard?page=serve,4.0,16.0,79.0,81.0,103.0,80.0,65.0,81.0,45.0,10.0,22.0,86.0,6.0,7.0,0.0,203.0,/en/stats/leaderboard?page=serve,2.0,11.0,64.0,66.0,103.0,76.0,50.0,66.0,54.0,20.0,37.0,40.0,2.0,5.0,0.0,73.0,75.0,103.0,32.0,33.0,103.0,52.0,108.0,206.0,68.0,70.0,103.0,27.0,28.0,103.0,48.0,98.0,206.0
540,2026,Wimbledon,GS,2026-06-29T00:00:00,2026-07-12T00:00:00,Grass,128,30060000,£,MS037,Round of 64,,,F,5,PL56,S. Kwon,T. Paul,KF17,PL56,KOR,USA,,21,,T. Paul,S. Kwon,21,,USA,KOR,,,,,,2026-06-29T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,222.0,/en/stats/leaderboard?page=serve,1.0,19.0,65.0,60.0,93.0,78.0,47.0,60.0,61.0,20.0,33.0,0.0,0.0,1.0,0.0,175.0,/en/stats/leaderboard?page=serve,5.0,6.0,60.0,56.0,93.0,71.0,40.0,56.0,43.0,16.0,37.0,50.0,4.0,8.0,0.0,72.0,67.0,93.0,40.0,37.0,93.0,56.0,104.0,186.0,60.0,56.0,93.0,28.0,26.0,93.0,44.0,82.0,186.0
540,2026,Wimbledon,GS,2026-06-29T00:00:00,2026-07-12T00:00:00,Grass,128,30060000,£,MS038,Round of 64,,,F,5,,B. Nakashima,J. Struff,N0AE,SL28,USA,GER,28,,,,,,,,,,,,,,2026-06-29T00:00:00,253.0,/en/stats/leaderboard?page=serve,2.0,41.0,77.0,151.0,195.0,76.0,115.0,151.0,61.0,27.0,44.0,83.0,5.0,6.0,0.0,230.0,/en/stats/leaderboard?page=serve,10.0,45.0,72.0,152.0,210.0,80.0,121.0,152.0,43.0,25.0,58.0,83.0,10.0,12.0,0.0,73.0,142.0,195.0,30.0,64.0,210.0,51.0,206.0,405.0,70.0,146.0,210.0,27.0,53.0,195.0,49.0,199.0,405.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
540,2026,Wimbledon,GS,2026-06-29T00:00:00,2026-07-12T00:00:00,Grass,128,30060000,£,MS039,Round of 64,,,F,5,MM58,D. Merida,D. Medvedev,M0N7,MM58,ESP,RUS,,8,,D. Medvedev,D. Merida,8,,RUS,ESP,,,,,,2026-06-29T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,201.0,/en/stats/leaderboard?page=serve,3.0,13.0,89.0,101.0,114.0,71.0,72.0,101.0,31.0,4.0,13.0,67.0,4.0,6.0,0.0,184.0,/en/stats/leaderboard?page=serve,1.0,2.0,87.0,103.0,118.0,63.0,65.0,103.0,33.0,5.0,15.0,17.0,1.0,6.0,0.0,67.0,76.0,114.0,41.0,48.0,118.0,53.0,124.0,232.0,59.0,70.0,118.0,33.0,38.0,114.0,47.0,108.0,232.0
540,2026,Wimbledon,GS,2026-06-29T00:00:00,2026-07-12T00:00:00,Grass,128,30060000,£,MS040,Round of 64,,,F,5,AG37,F. Auger-Aliassime,D. Prizmic,AG37,P0HW,CAN,CRO,3,,,F. Auger-Aliassime,D. Prizmic,3,,CAN,CRO,,,,,,2026-06-29T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,207.0,/en/stats/leaderboard?page=serve,7.0,15.0,69.0,71.0,103.0,86.0,61.0,71.0,44.0,14.0,32.0,100.0,2.0,2.0,0.0,196.0,/en/stats/leaderboard?page=serve,2.0,3.0,60.0,56.0,94.0,77.0,43.0,56.0,58.0,22.0,38.0,50.0,2.0,4.0,0.0,73.0,75.0,103.0,31.0,29.0,94.0,53.0,104.0,197.0,69.0,65.0,94.0,27.0,28.0,103.0,47.0,93.0,197.0
540,2026,Wimbledon,GS,2026-06-29T00:00:00,2026-07-12T00:00:00,Grass,128,30060000,£,MS041,Round of 64,,,F,5,Z0BZ,N. Mejia,M. Zheng,M0AW,Z0BZ,COL,USA,,,,M. Zheng,N. Mejia,,,USA,COL,,,,,,2026-06-29T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,212.0,/en/stats/leaderboard?page=serve,3.0,20.0,66.0,100.0,151.0,78.0,78.0,100.0,51.0,26.0,51.0,100.0,12.0,12.0,0.0,192.0,/en/stats/leaderboard?page=serve,2.0,5.0,64.0,85.0,133.0,65.0,55.0,85.0,60.0,29.0,48.0,50.0,4.0,8.0,0.0,69.0,104.0,151.0,37.0,49.0,133.0,54.0,153.0,284.0,63.0,84.0,133.0,31.0,47.0,151.0,46.0,131.0,284.0
540,2026,Wimbledon,GS,2026-06-29T00:00:00,2026-07-12T00:00:00,Grass,128,30060000,£,MS042,Round of 64,,,F,5,DH50,A. Davidovich Fokina,F. Marozsan,DH50,M0CI,ESP,HUN,22,,,A. Davidovich Fokina,F. Marozsan,22,,ESP,HUN,,,,,,2026-06-29T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,221.0,/en/stats/leaderboard?page=serve,1.0,9.0,63.0,41.0,65.0,83.0,34.0,41.0,67.0,16.0,24.0,100.0,1.0,1.0,0.0,162.0,/en/stats/leaderboard?page=serve,4.0,6.0,63.0,45.0,71.0,51.0,23.0,45.0,46.0,12.0,26.0,33.0,3.0,9.0,0.0,77.0,50.0,65.0,51.0,36.0,71.0,63.0,86.0,136.0,49.0,35.0,71.0,23.0,15.0,65.0,37.0,50.0,136.0
540,2026,Wimbledon,GS,2026-06-29T00:00:00,2026-07-12T00:00:00,Grass,128,30060000,£,MS043,Round of 64,,,F,5,F724,M. Fucsovics,L. Tien,F724,T0HA,HUN,USA,,16,,M. Fucsovics,L. Tien,,16,HUN,USA,,,,,,2026-06-29T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,176.0,/en/stats/leaderboard?page=serve,8.0,7.0,71.0,121.0,170.0,65.0,79.0,121.0,41.0,20.0,49.0,78.0,14.0,18.0,0.0,163.0,/en/stats/leaderboard?page=serve,10.0,6.0,68.0,102.0,149.0,59.0,60.0,102.0,40.0,19.0,47.0,60.0,9.0,15.0,0.0,58.0,99.0,170.0,47.0,70.0,149.0,53.0,169.0,319.0,53.0,79.0,149.0,42.0,71.0,170.0,47.0,150.0,319.0
540,2026,Wimbledon,GS,2026-06-29T00:00:00,2026-07-12T00:00:00,Grass,128,30060000,£,MS044,Round of 64,,,F,5,SX50,R. Safiullin,B. van de Zandschulp,SX50,V812,RUS,NED,,,,R. Safiullin,B. van de Zandschulp,,,RUS,NED,,,,,,2026-06-29T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,203.0,/en/stats/leaderboard?page=serve,5.0,8.0,80.0,126.0,158.0,67.0,85.0,126.0,53.0,17.0,32.0,67.0,8.0,12.0,0.0,184.0,/en/stats/leaderboard?page=serve,8.0,12.0,72.0,115.0,160.0,66.0,76.0,115.0,42.0,19.0,45.0,60.0,9.0,15.0,0.0,65.0,102.0,158.0,41.0,65.0,160.0,53.0,167.0,318.0,59.0,95.0,160.0,35.0,56.0,158.0,47.0,151.0,318.0
540,2026,Wimbledon,GS,2026-06-29T00:00:00,2026-07-12T00:00:00,Grass,128,30060000,£,MS045,Round of 64,,,F,5,F0FV,J. de Jong,J. Fonseca,D0C1,F0FV,NED,BRA,,24,,J. Fonseca,J. de Jong,24,,BRA,NED,,,,,,2026-06-29T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,205.0,/en/stats/leaderboard?page=serve,3.0,12.0,70.0,66.0,94.0,76.0,50.0,66.0,50.0,14.0,28.0,83.0,5.0,6.0,0.0,172.0,/en/stats/leaderboard?page=serve,4.0,8.0,61.0,61.0,100.0,66.0,40.0,61.0,41.0,16.0,39.0,50.0,5.0,10.0,0.0,68.0,64.0,94.0,44.0,44.0,100.0,56.0,108.0,194.0,56.0,56.0,100.0,32.0,30.0,94.0,44.0,86.0,194.0
540,2026,Wimbledon,GS,2026-06-29T00:00:00,2026-07-12T00:00:00,Grass,128,30060000,£,MS046,Round of 64,,,F,5,RC91,A. Rinderknech,M. Damm,RC91,D0DT,FRA,USA,25,,,A. Rinderknech,M. Damm,25,,FRA,USA,,,,,,2026-06-29T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,244.0,/en/stats/leaderboard?page=serve,3.0,20.0,73.0,66.0,91.0,82.0,54.0,66.0,72.0,18.0,25.0,100.0,4.0,4.0,0.0,199.0,/en/stats/leaderboard?page=serve,4.0,10.0,69.0,68.0,99.0,72.0,49.0,68.0,52.0,16.0,31.0,71.0,5.0,7.0,0.0,79.0,72.0,91.0,34.0,34.0,99.0,56.0,106.0,190.0,66.0,65.0,99.0,21.0,19.0,91.0,44.0,84.0,190.0
540,2026,Wimbledon,GS,2026-06-29T00:00:00,2026-07-12T00:00:00,Grass,128,30060000,£,MS047,Round of 64,,,F,5,D643,S. Tsitsipas,N. Djokovic,TE51,D643,GRE,SRB,,7,,N. Djokovic,S. Tsitsipas,7,,SRB,GRE,,,,,,2026-06-29T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,234.0,/en/stats/leaderboard?page=serve,2.0,12.0,71.0,50.0,70.0,88.0,44.0,50.0,65.0,13.0,20.0,100.0,5.0,5.0,0.0,185.0,/en/stats/leaderboard?page=serve,1.0,16.0,63.0,45.0,71.0,80.0,36.0,45.0,27.0,7.0,26.0,20.0,1.0,5.0,0.0,81.0,57.0,70.0,39.0,28.0,71.0,60.0,85.0,141.0,61.0,43.0,71.0,19.0,13.0,70.0,40.0,56.0,141.0
540,2026,Wimbledon,GS,2026-06-29T00:00:00,2026-07-12T00:00:00,Grass,128,30060000,£,MS048,Round of 64,,,F,5,,A. de Minaur,A. Mannarino,DH58,ME82,AUS,FRA,5,,,,,,,,,,,,,,2026-06-29T00:00:00,164.0,/en/stats/leaderboard?page=serve,7.0,7.0,61.0,60.0,99.0,80.0,48.0,60.0,23.0,9.0,39.0,82.0,9.0,11.0,0.0,147.0,/en/stats/leaderboard?page=serve,4.0,0.0,59.0,38.0,64.0,50.0,19.0,38.0,42.0,11.0,26.0,50.0,7.0,14.0,0.0,58.0,57.0,99.0,53.0,34.0,64.0,56.0,91.0,163.0,47.0,30.0,64.0,42.0,42.0,99.0,44.0,72.0,163.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
