event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,winner_flag,player_winner,player_loser,country_winner,country_loser,seed_winner,seed_loser,tiebreak_set2_winner,tiebreak_set2_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set4_winner,tiebreak_set4_loser,tiebreak_set3_winner,tiebreak_set3_loser,player_id_winner,player_id_loser
520,2009,Roland Garros,GS,2009-05-25T00:00:00,2009-06-07T00:00:00,Clay,128,7322320,€,MS011,R16,01:27:00,,F,3,G415,"6-2,6-4,6-2",F. Gonzalez,V. Hanescu,,,CHI,ROU,6-2,6-4,6-2,,,01:27:00,A,F. Gonzalez,V. Hanescu,CHI,ROU,,,,,316,/en/stats/leaderboard?page=serve,0,6,52,35,67,86,30,35,72,23,32,0,0,0,13,236,/en/stats/leaderboard?page=serve,2,2,69,52,75,63,33,52,43,10,23,38,3,8,13,79,53,67,43,32,75,60,85,142,57,43,75,21,14,67,40,57,142,,,,,,,G415,H528
520,2009,Roland Garros,GS,2009-05-25T00:00:00,2009-06-07T00:00:00,Clay,128,7322320,€,MS012,R16,02:41:00,,F,4,D683,"6-1,6-7(5),6-1,6-4",J. del Potro,J. Tsonga,,,ARG,FRA,6-1,6-7(5),6-1,6-4,,02:41:00,A,J. del Potro,J. Tsonga,ARG,FRA,,,5.0,7.0,320,/en/stats/leaderboard?page=serve,4,9,69,69,100,81,56,69,71,22,31,0,0,1,19,240,/en/stats/leaderboard?page=serve,2,7,54,61,113,61,37,61,56,29,52,54,7,13,17,78,78,100,42,47,113,59,125,213,58,66,113,22,22,100,41,88,213,,,,,,,D683,T786
520,2009,Roland Garros,GS,2009-05-25T00:00:00,2009-06-07T00:00:00,Clay,128,7322320,€,MS013,R16,03:16:00,,F,4,R419,"6-4,5-7,7-6(7),6-2",T. Robredo,P. Kohlschreiber,,,ESP,GER,6-4,5-7,7-6(7),6-2,,03:16:00,A,T. Robredo,P. Kohlschreiber,ESP,GER,,,,,305,/en/stats/leaderboard?page=serve,2,7,61,75,122,84,63,75,60,28,47,83,5,6,21,274,/en/stats/leaderboard?page=serve,2,2,55,73,133,64,47,73,70,42,60,70,7,10,21,75,91,122,33,44,133,53,135,255,67,89,133,25,31,122,47,120,255,,,,,7.0,4.0,R419,K435
520,2009,Roland Garros,GS,2009-05-25T00:00:00,2009-06-07T00:00:00,Clay,128,7322320,€,MS014,R16,01:51:00,,F,3,MC65,"6-4,6-2,6-3",G. Monfils,A. Roddick,,,FRA,USA,6-4,6-2,6-3,,,01:51:00,A,G. Monfils,A. Roddick,FRA,USA,,,,,300,/en/stats/leaderboard?page=serve,3,17,59,49,83,76,37,49,59,20,34,90,9,10,13,235,/en/stats/leaderboard?page=serve,1,4,71,60,84,58,35,60,46,11,24,45,5,11,14,69,57,83,45,38,84,57,95,167,55,46,84,31,26,83,43,72,167,,,,,,,MC65,R485
520,2009,Roland Garros,GS,2009-05-25T00:00:00,2009-06-07T00:00:00,Clay,128,7322320,€,MS015,R16,03:07:00,,F,5,F324,"6-7(4),5-7,6-4,6-0,6-2",R. Federer,T. Haas,,,SUI,GER,6-7(4),5-7,6-4,6-0,6-2,03:07:00,A,R. Federer,T. Haas,SUI,GER,,,,,314,/en/stats/leaderboard?page=serve,1,16,63,82,130,85,70,82,60,29,48,60,3,5,24,264,/en/stats/leaderboard?page=serve,3,11,64,93,145,68,63,93,54,28,52,53,8,15,24,76,99,130,37,54,145,56,153,275,63,91,145,24,31,130,44,122,275,4.0,7.0,,,,,F324,H355
520,2009,Roland Garros,GS,2009-05-25T00:00:00,2009-06-07T00:00:00,Clay,128,7322320,€,MS016,R32,01:51:00,,F,3,N409,"6-1,6-3,6-1",R. Nadal,L. Hewitt,,,ESP,AUS,6-1,6-3,6-1,,,01:51:00,A,R. Nadal,L. Hewitt,ESP,AUS,,,,,313,/en/stats/leaderboard?page=serve,0,7,76,50,66,76,38,50,63,10,16,67,2,3,12,185,/en/stats/leaderboard?page=serve,2,2,61,46,75,57,26,46,31,9,29,46,6,13,11,73,48,66,53,40,75,62,88,141,47,35,75,27,18,66,38,53,141,,,,,,,N409,H432
520,2009,Roland Garros,GS,2009-05-25T00:00:00,2009-06-07T00:00:00,Clay,128,7322320,€,MS017,R32,03:36:00,,F,4,SA49,"6-7(5),7-5,6-2,7-6(7)",R. Soderling,D. Ferrer,,,SWE,ESP,6-7(5),7-5,6-2,7-6(7),,03:36:00,A,R. Soderling,D. Ferrer,SWE,ESP,,,,,270,/en/stats/leaderboard?page=serve,3,6,58,87,151,79,69,87,44,28,64,75,9,12,22,246,/en/stats/leaderboard?page=serve,4,4,64,98,153,65,64,98,45,25,55,65,11,17,22,64,97,151,42,64,153,53,161,304,58,89,153,36,54,151,47,143,304,5.0,7.0,7.0,5.0,,,SA49,F401
520,2009,Roland Garros,GS,2009-05-25T00:00:00,2009-06-07T00:00:00,Clay,128,7322320,€,MS018,R32,02:57:00,,F,4,D402,"6-3,4-6,6-3,6-2",N. Davydenko,S. Wawrinka,,,RUS,SUI,6-3,4-6,6-3,6-2,,02:57:00,A,N. Davydenko,S. Wawrinka,RUS,SUI,,,,,297,/en/stats/leaderboard?page=serve,3,2,64,70,109,76,53,70,64,25,39,50,1,2,18,248,/en/stats/leaderboard?page=serve,3,7,51,58,113,66,38,58,55,30,55,44,4,9,18,72,78,109,40,45,113,55,123,222,60,68,113,28,31,109,45,99,222,,,,,,,D402,W367
520,2009,Roland Garros,GS,2009-05-25T00:00:00,2009-06-07T00:00:00,Clay,128,7322320,€,MS019,R32,02:47:00,,F,3,V306,"6-2,7-6(7),7-6(10)",F. Verdasco,N. Almagro,,,ESP,ESP,6-2,7-6(7),7-6(10),,,02:47:00,A,F. Verdasco,N. Almagro,ESP,ESP,,,7.0,4.0,272,/en/stats/leaderboard?page=serve,4,3,88,97,110,75,73,97,23,3,13,0,0,2,16,246,/en/stats/leaderboard?page=serve,2,5,48,60,126,68,41,60,52,34,66,56,5,9,16,69,76,110,40,51,126,54,127,236,60,75,126,31,34,110,46,109,236,,,,,10.0,8.0,V306,A479
520,2009,Roland Garros,GS,2009-05-25T00:00:00,2009-06-07T00:00:00,Clay,128,7322320,€,MS020,R32,01:51:00,,F,2,MC10,"7-6(7),6-3",A. Murray,J. Tipsarevic,,,GBR,SRB,7-6(7),6-3,,,,01:51:00,A,A. Murray,J. Tipsarevic,GBR,SRB,,,,,238,/en/stats/leaderboard?page=serve,0,6,51,35,69,71,25,35,50,17,34,33,2,6,10,201,/en/stats/leaderboard?page=serve,2,6,54,42,78,62,26,42,36,13,36,25,2,8,11,61,42,69,50,39,78,55,81,147,50,39,78,39,27,69,45,66,147,7.0,3.0,,,,,MC10,T742
520,2009,Roland Garros,GS,2009-05-25T00:00:00,2009-06-07T00:00:00,Clay,128,7322320,€,MS021,R32,02:06:00,,F,3,C977,"6-1,7-6(7),6-3",M. Cilic,R. Stepanek,,,CRO,CZE,6-1,7-6(7),6-3,,,02:06:00,A,M. Cilic,R. Stepanek,CRO,CZE,,,7.0,4.0,275,/en/stats/leaderboard?page=serve,5,8,54,49,90,73,36,49,59,24,41,0,0,2,15,225,/en/stats/leaderboard?page=serve,4,0,65,59,91,53,31,59,50,16,32,64,9,14,13,67,60,90,48,44,91,57,104,181,52,47,91,33,30,90,43,77,181,,,,,,,C977,S694
520,2009,Roland Garros,GS,2009-05-25T00:00:00,2009-06-07T00:00:00,Clay,128,7322320,€,MS022,R32,01:54:00,,F,3,G415,"7-5,6-3,7-5",F. Gonzalez,J. Ouanna,,,CHI,FRA,7-5,6-3,7-5,,,01:54:00,A,F. Gonzalez,J. Ouanna,CHI,FRA,,,,,300,/en/stats/leaderboard?page=serve,4,11,76,60,79,83,50,60,47,9,19,0,0,2,16,227,/en/stats/leaderboard?page=serve,4,1,59,68,115,71,48,68,36,17,47,50,6,12,17,75,59,79,43,50,115,56,109,194,57,65,115,25,20,79,44,85,194,,,,,,,G415,O264
520,2009,Roland Garros,GS,2009-05-25T00:00:00,2009-06-07T00:00:00,Clay,128,7322320,€,MS023,R32,02:22:00,,F,3,H528,"6-4,6-4,6-2",V. Hanescu,G. Simon,,,ROU,FRA,6-4,6-4,6-2,,,02:22:00,A,V. Hanescu,G. Simon,ROU,FRA,,,,,297,/en/stats/leaderboard?page=serve,3,6,67,67,100,79,53,67,48,16,33,100,6,6,14,239,/en/stats/leaderboard?page=serve,4,7,55,64,116,72,46,64,38,20,52,73,11,15,14,69,69,100,43,50,116,55,119,216,57,66,116,31,31,100,45,97,216,,,,,,,H528,SD32
520,2009,Roland Garros,GS,2009-05-25T00:00:00,2009-06-07T00:00:00,Clay,128,7322320,€,MS024,R32,02:22:00,,F,3,D683,"6-4,7-5,6-4",J. del Potro,I. Andreev,,,ARG,RUS,6-4,7-5,6-4,,,02:22:00,A,J. del Potro,I. Andreev,ARG,RUS,,,,,275,/en/stats/leaderboard?page=serve,5,6,56,55,98,82,45,55,49,21,43,50,2,4,16,261,/en/stats/leaderboard?page=serve,0,1,69,63,91,62,39,63,61,17,28,38,3,8,16,67,66,98,38,35,91,53,101,189,62,56,91,33,32,98,47,88,189,,,,,,,D683,A511
520,2009,Roland Garros,GS,2009-05-25T00:00:00,2009-06-07T00:00:00,Clay,128,7322320,€,MS025,R32,01:24:00,,F,3,T786,"6-2,6-2,6-2",J. Tsonga,C. Rochus,,,FRA,BEL,6-2,6-2,6-2,,,01:24:00,A,J. Tsonga,C. Rochus,FRA,BEL,,,,,324,/en/stats/leaderboard?page=serve,2,8,69,44,64,84,37,44,65,13,20,100,1,1,12,215,/en/stats/leaderboard?page=serve,1,0,70,42,60,52,22,42,44,8,18,0,0,6,12,78,50,64,50,30,60,65,80,124,50,30,60,22,14,64,35,44,124,,,,,,,T786,R336
520,2009,Roland Garros,GS,2009-05-25T00:00:00,2009-06-07T00:00:00,Clay,128,7322320,€,MS026,R32,02:26:00,,F,4,R419,"4-6,7-5,6-1,6-0",T. Robredo,M. Gonzalez,,,ESP,ARG,4-6,7-5,6-1,6-0,,02:26:00,A,T. Robredo,M. Gonzalez,ESP,ARG,,,,,280,/en/stats/leaderboard?page=serve,5,4,54,53,99,72,38,53,67,31,46,50,2,4,18,235,/en/stats/leaderboard?page=serve,2,0,70,74,105,54,40,74,55,17,31,36,4,11,17,70,69,99,46,48,105,57,117,204,54,57,105,30,30,99,43,87,204,,,,,,,R419,G585
520,2009,Roland Garros,GS,2009-05-25T00:00:00,2009-06-07T00:00:00,Clay,128,7322320,€,MS027,R32,02:21:00,,F,3,K435,"6-4,6-4,6-4",P. Kohlschreiber,N. Djokovic,,,GER,SRB,6-4,6-4,6-4,,,02:21:00,A,P. Kohlschreiber,N. Djokovic,GER,SRB,,,,,281,/en/stats/leaderboard?page=serve,1,1,66,65,98,65,42,65,64,21,33,67,4,6,15,237,/en/stats/leaderboard?page=serve,3,3,64,58,90,66,38,58,41,13,32,50,5,10,15,64,63,98,43,39,90,54,102,188,57,51,90,36,35,98,46,86,188,,,,,,,K435,D643
520,2009,Roland Garros,GS,2009-05-25T00:00:00,2009-06-07T00:00:00,Clay,128,7322320,€,MS028,R32,01:44:00,,F,3,R485,"6-1,6-4,6-4",A. Roddick,M. Gicquel,,,USA,FRA,6-1,6-4,6-4,,,01:44:00,A,A. Roddick,M. Gicquel,USA,FRA,,,,,317,/en/stats/leaderboard?page=serve,0,7,68,55,81,84,46,55,58,15,26,100,3,3,14,238,/en/stats/leaderboard?page=serve,4,7,49,38,77,63,24,38,54,21,39,43,3,7,13,75,61,81,42,32,77,59,93,158,58,45,77,25,20,81,41,65,158,,,,,,,R485,G436
520,2009,Roland Garros,GS,2009-05-25T00:00:00,2009-06-07T00:00:00,Clay,128,7322320,€,MS029,R32,02:17:00,,F,4,MC65,"6-2,4-6,6-3,6-1",G. Monfils,J. Melzer,,,FRA,AUT,6-2,4-6,6-3,6-1,,02:17:00,A,G. Monfils,J. Melzer,FRA,AUT,,,,,285,/en/stats/leaderboard?page=serve,1,12,64,72,112,74,53,72,48,19,40,75,6,8,17,226,/en/stats/leaderboard?page=serve,0,2,64,62,97,68,42,62,34,12,35,36,4,11,17,64,72,112,44,43,97,55,115,209,56,54,97,36,40,112,45,94,209,,,,,,,MC65,M762
520,2009,Roland Garros,GS,2009-05-25T00:00:00,2009-06-07T00:00:00,Clay,128,7322320,€,MS030,R32,02:37:00,,F,4,H355,"7-5,6-3,4-6,6-4",T. Haas,J. Chardy,,,GER,FRA,7-5,6-3,4-6,6-4,,02:37:00,A,T. Haas,J. Chardy,GER,FRA,,,,,289,/en/stats/leaderboard?page=serve,1,16,66,76,116,78,59,76,50,20,40,60,6,10,21,246,/en/stats/leaderboard?page=serve,3,5,62,79,128,59,47,79,53,26,49,50,6,12,20,68,79,116,43,55,128,55,134,244,57,73,128,32,37,116,45,110,244,,,,,,,H355,CA12
520,2009,Roland Garros,GS,2009-05-25T00:00:00,2009-06-07T00:00:00,Clay,128,7322320,€,MS031,R32,02:46:00,,F,4,F324,"4-6,6-1,6-4,6-4",R. Federer,P. Mathieu,,,SUI,FRA,4-6,6-1,6-4,6-4,,02:46:00,A,R. Federer,P. Mathieu,SUI,FRA,,,,,290,/en/stats/leaderboard?page=serve,3,14,59,65,110,82,53,65,49,22,45,71,5,7,19,249,/en/stats/leaderboard?page=serve,3,8,60,75,126,65,49,75,47,24,51,69,11,16,18,68,75,110,42,53,126,54,128,236,58,73,126,32,35,110,46,108,236,,,,,,,F324,M850
520,2009,Roland Garros,GS,2009-05-25T00:00:00,2009-06-07T00:00:00,Clay,128,7322320,€,MS032,R64,02:17:00,,F,3,N409,"6-1,6-4,6-2",R. Nadal,T. Gabashvili,,,ESP,RUS,6-1,6-4,6-2,,,02:17:00,A,R. Nadal,T. Gabashvili,ESP,RUS,,,,,310,/en/stats/leaderboard?page=serve,1,2,65,50,77,74,37,50,70,19,27,100,4,4,13,219,/en/stats/leaderboard?page=serve,3,2,61,52,85,65,34,52,36,12,33,62,8,13,12,73,56,77,46,39,85,59,95,162,54,46,85,27,21,77,41,67,162,,,,,,,N409,G681
520,2009,Roland Garros,GS,2009-05-25T00:00:00,2009-06-07T00:00:00,Clay,128,7322320,€,MS033,R64,01:54:00,,F,3,H432,"6-4,6-3,6-1",L. Hewitt,A. Golubev,,,AUS,KAZ,6-4,6-3,6-1,,,01:54:00,A,L. Hewitt,A. Golubev,AUS,KAZ,,,,,301,/en/stats/leaderboard?page=serve,1,2,56,45,80,78,35,45,66,23,35,100,8,8,13,218,/en/stats/leaderboard?page=serve,5,4,55,51,93,63,32,51,40,17,42,50,5,10,13,73,58,80,47,44,93,59,102,173,53,49,93,28,22,80,41,71,173,,,,,,,H432,G806
520,2009,Roland Garros,GS,2009-05-25T00:00:00,2009-06-07T00:00:00,Clay,128,7322320,€,MS034,R64,02:01:00,,F,3,SA49,"6-4,7-6(7),6-4",R. Soderling,D. Istomin,,,SWE,UZB,6-4,7-6(7),6-4,,,02:01:00,A,R. Soderling,D. Istomin,SWE,UZB,,,7.0,4.0,298,/en/stats/leaderboard?page=serve,1,6,59,56,95,82,46,56,59,23,39,75,3,4,16,277,/en/stats/leaderboard?page=serve,2,16,66,70,106,69,48,70,47,17,36,57,4,7,16,73,69,95,39,41,106,55,110,201,61,65,106,27,26,95,45,91,201,,,,,,,SA49,I165
520,2009,Roland Garros,GS,2009-05-25T00:00:00,2009-06-07T00:00:00,Clay,128,7322320,€,MS035,R64,04:05:00,,F,5,F401,"6-3,5-7,6-4,3-6,6-2",D. Ferrer,N. Kiefer,,,ESP,GER,6-3,5-7,6-4,3-6,6-2,04:05:00,A,D. Ferrer,N. Kiefer,ESP,GER,,,,,283,/en/stats/leaderboard?page=serve,3,6,72,117,163,69,81,117,52,24,46,73,8,11,24,256,/en/stats/leaderboard?page=serve,10,15,52,90,174,72,65,90,48,40,84,74,14,19,24,64,105,163,40,69,174,52,174,337,60,105,174,36,58,163,48,163,337,,,,,,,F401,K316
520,2009,Roland Garros,GS,2009-05-25T00:00:00,2009-06-07T00:00:00,Clay,128,7322320,€,MS036,R64,02:44:00,,F,4,D402,"4-6,6-3,6-0,6-2",N. Davydenko,D. Junqueira,,,RUS,ARG,4-6,6-3,6-0,6-2,,02:44:00,A,N. Davydenko,D. Junqueira,RUS,ARG,,,,,278,/en/stats/leaderboard?page=serve,1,2,73,63,86,68,43,63,61,14,23,56,5,9,16,205,/en/stats/leaderboard?page=serve,1,0,69,85,123,51,43,85,45,17,38,57,13,23,17,66,57,86,51,63,123,57,120,209,49,60,123,34,29,86,43,89,209,,,,,,,D402,J214
520,2009,Roland Garros,GS,2009-05-25T00:00:00,2009-06-07T00:00:00,Clay,128,7322320,€,MS037,R64,01:14:00,,F,3,W367,"6-1,6-1,6-2",S. Wawrinka,N. Massu,,,SUI,CHI,6-1,6-1,6-2,,,01:14:00,A,S. Wawrinka,N. Massu,SUI,CHI,,,,,335,/en/stats/leaderboard?page=serve,2,11,62,33,53,94,31,33,70,14,20,0,0,0,11,185,/en/stats/leaderboard?page=serve,1,0,61,37,61,51,19,37,38,9,24,36,4,11,11,85,45,53,54,33,61,68,78,114,46,28,61,15,8,53,32,36,114,,,,,,,W367,M655
