event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,winner_flag,player_winner,player_loser,country_winner,country_loser,seed_winner,seed_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,tiebreak_set1_winner,tiebreak_set1_loser,settime_tot_winner,settime_tot_loser,tiebreak_set3_winner,tiebreak_set3_loser,tiebreak_set2_winner,tiebreak_set2_loser,tiebreak_set4_winner,tiebreak_set4_loser,tiebreak_set5_winner,tiebreak_set5_loser,player_id_winner,player_id_loser
540,2021,Wimbledon,GS,2021-06-28T00:00:00,2021-07-11T00:00:00,Grass,128,17066000,£,MS001,F,03:24:00,,F,4,D643,"6-7(4),6-4,6-4,6-3",N. Djokovic,M. Berrettini,,,SRB,ITA,6-7(4),6-4,6-4,6-3,,03:24:00,A,N. Djokovic,M. Berrettini,SRB,ITA,,,284,/en/stats/leaderboard?page=serve,4,5,61,75,122,79,59,75,53,25,47,71,5,7,20,257,/en/stats/leaderboard?page=serve,3,16,59,91,154,76,69,91,38,24,63,60,9,15,21,69,84,122,40,61,154,53,145,276,60,93,154,31,38,122,47,131,276,4,7,03:24:00,03:24:00,,,,,,,,,D643,BK40
540,2021,Wimbledon,GS,2021-06-28T00:00:00,2021-07-11T00:00:00,Grass,128,17066000,£,MS002,SF,02:44:00,,F,3,D643,"7-6(7),7-5,7-5",N. Djokovic,D. Shapovalov,,,SRB,CAN,7-6(7),7-5,7-5,,,02:44:00,A,N. Djokovic,D. Shapovalov,SRB,CAN,,,296,/en/stats/leaderboard?page=serve,5,8,61,68,112,81,55,68,57,25,44,91,10,11,18,270,/en/stats/leaderboard?page=serve,6,5,67,72,108,79,57,72,42,15,36,70,7,10,18,71,80,112,33,36,108,53,116,220,67,72,108,29,32,112,47,104,220,7,3,02:44:00,02:44:00,,,,,,,,,D643,SU55
540,2021,Wimbledon,GS,2021-06-28T00:00:00,2021-07-11T00:00:00,Grass,128,17066000,£,MS003,SF,02:36:00,,F,4,BK40,"6-3,6-0,6-7(3),6-4",M. Berrettini,H. Hurkacz,,,ITA,POL,6-3,6-0,6-7(3),6-4,,02:36:00,A,M. Berrettini,H. Hurkacz,ITA,POL,,,331,/en/stats/leaderboard?page=serve,1,22,63,65,103,86,56,65,61,23,38,100,2,2,18,247,/en/stats/leaderboard?page=serve,1,5,57,69,121,68,47,69,50,26,52,40,4,10,19,77,79,103,40,48,121,57,127,224,60,73,121,23,24,103,43,97,224,,,02:36:00,02:36:00,3,7,,,,,,,BK40,HB71
540,2021,Wimbledon,GS,2021-06-28T00:00:00,2021-07-11T00:00:00,Grass,128,17066000,£,MS004,QF,02:17:00,,F,3,D643,"6-3,6-4,6-4",N. Djokovic,M. Fucsovics,,,SRB,HUN,6-3,6-4,6-4,,,02:17:00,A,N. Djokovic,M. Fucsovics,SRB,HUN,,,286,/en/stats/leaderboard?page=serve,3,4,66,61,93,82,50,61,44,14,32,83,5,6,15,246,/en/stats/leaderboard?page=serve,5,5,64,65,101,58,38,65,53,19,36,71,10,14,14,69,64,93,44,44,101,56,108,194,56,57,101,31,29,93,44,86,194,,,02:17:00,02:17:00,,,,,,,,,D643,F724
540,2021,Wimbledon,GS,2021-06-28T00:00:00,2021-07-11T00:00:00,Grass,128,17066000,£,MS005,QF,03:26:00,,F,5,SU55,"6-4,3-6,5-7,6-1,6-4",D. Shapovalov,K. Khachanov,,,CAN,RUS,6-4,3-6,5-7,6-1,6-4,03:26:00,A,D. Shapovalov,K. Khachanov,CAN,RUS,,,294,/en/stats/leaderboard?page=serve,10,18,63,83,131,86,71,83,50,24,48,63,5,8,24,254,/en/stats/leaderboard?page=serve,7,3,61,99,162,67,66,99,51,32,63,74,14,19,24,73,95,131,40,64,162,54,159,293,60,98,162,27,36,131,46,134,293,,,03:26:00,03:26:00,,,,,,,,,SU55,KE29
540,2021,Wimbledon,GS,2021-06-28T00:00:00,2021-07-11T00:00:00,Grass,128,17066000,£,MS006,QF,03:04:00,,F,4,BK40,"6-3,5-7,7-5,6-3",M. Berrettini,F. Auger-Aliassime,,,ITA,CAN,6-3,5-7,7-5,6-3,,03:04:00,A,M. Berrettini,F. Auger-Aliassime,ITA,CAN,,,286,/en/stats/leaderboard?page=serve,3,12,66,90,136,76,68,90,50,23,46,75,9,12,21,260,/en/stats/leaderboard?page=serve,6,13,59,65,110,72,47,65,51,23,45,57,8,14,21,67,91,136,36,40,110,53,131,246,64,70,110,33,45,136,47,115,246,,,03:04:00,03:04:00,,,,,,,,,BK40,AG37
540,2021,Wimbledon,GS,2021-06-28T00:00:00,2021-07-11T00:00:00,Grass,128,17066000,£,MS007,QF,01:49:00,,F,3,HB71,"6-3,7-6(7),6-0",H. Hurkacz,R. Federer,,,POL,SUI,6-3,7-6(7),6-0,,,01:49:00,A,H. Hurkacz,R. Federer,POL,SUI,,,293,/en/stats/leaderboard?page=serve,3,10,59,52,88,79,41,52,56,20,36,75,3,4,14,228,/en/stats/leaderboard?page=serve,3,5,65,60,93,67,40,60,33,11,33,67,10,15,13,69,61,88,45,42,93,57,103,181,55,51,93,31,27,88,43,78,181,,,01:49:00,01:49:00,,,7,4,,,,,HB71,F324
540,2021,Wimbledon,GS,2021-06-28T00:00:00,2021-07-11T00:00:00,Grass,128,17066000,£,MS008,R16,01:49:00,,F,3,D643,"6-2,6-4,6-2",N. Djokovic,C. Garin,,,SRB,CHI,6-2,6-4,6-2,,,01:49:00,A,N. Djokovic,C. Garin,SRB,CHI,,,322,/en/stats/leaderboard?page=serve,1,9,58,39,67,92,36,39,64,18,28,100,2,2,13,216,/en/stats/leaderboard?page=serve,5,2,56,48,85,56,27,48,46,17,37,58,7,12,13,81,54,67,48,41,85,63,95,152,52,44,85,19,13,67,38,57,152,,,01:49:00,01:49:00,,,,,,,,,D643,GD64
540,2021,Wimbledon,GS,2021-06-28T00:00:00,2021-07-11T00:00:00,Grass,128,17066000,£,MS009,R16,02:41:00,,F,5,F724,"6-3,4-6,4-6,6-0,6-3",M. Fucsovics,A. Rublev,,,HUN,RUS,6-3,4-6,4-6,6-0,6-3,02:41:00,A,M. Fucsovics,A. Rublev,HUN,RUS,,,275,/en/stats/leaderboard?page=serve,10,9,57,68,119,88,60,68,45,23,51,63,5,8,22,254,/en/stats/leaderboard?page=serve,1,4,68,79,117,65,51,79,50,19,38,46,6,13,22,70,83,119,40,47,117,55,130,236,60,70,117,30,36,119,45,106,236,,,02:41:00,02:41:00,,,,,,,,,F724,RE44
540,2021,Wimbledon,GS,2021-06-28T00:00:00,2021-07-11T00:00:00,Grass,128,17066000,£,MS010,R16,03:49:00,,F,5,KE29,"3-6,6-4,6-3,5-7,10-8",K. Khachanov,S. Korda,,,RUS,USA,3-6,6-4,6-3,5-7,10-8,03:49:00,A,K. Khachanov,S. Korda,RUS,USA,,,261,/en/stats/leaderboard?page=serve,5,17,65,112,172,69,77,112,47,28,60,47,8,17,29,250,/en/stats/leaderboard?page=serve,2,6,68,108,158,65,70,108,48,24,50,33,5,15,29,61,105,172,41,64,158,51,169,330,59,94,158,39,67,172,49,161,330,,,03:49:00,03:49:00,,,,,,,,,KE29,K0AH
