event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,winner_flag,player_winner,player_loser,country_winner,country_loser,seed_winner,seed_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,tiebreak_set2_winner,tiebreak_set2_loser,tiebreak_set3_winner,tiebreak_set3_loser,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set4_winner,tiebreak_set4_loser,player_id_winner,player_id_loser
520,2007,Roland Garros,GS,2007-05-28T00:00:00,2007-06-10T00:00:00,Clay,128,9334932,$,MS011,R16,02:04:00,,F,3,C433,"6-0,6-4,6-2",G. Canas,J. Monaco,,,ARG,ARG,6-0,6-4,6-2,,,02:04:00,A,G. Canas,J. Monaco,ARG,ARG,,,262,/en/stats/leaderboard?page=serve,4,3,46,31,67,81,25,31,53,19,36,50,2,4,12,178,/en/stats/leaderboard?page=serve,1,1,60,46,77,33,15,46,52,16,31,33,4,12,12,66,44,67,60,46,77,63,90,144,40,31,77,34,23,67,38,54,144,,,,,,,,,C433,MA21
520,2007,Roland Garros,GS,2007-05-28T00:00:00,2007-06-10T00:00:00,Clay,128,9334932,$,MS012,R16,02:45:00,,F,3,D643,"6-3,6-3,7-6(7)",N. Djokovic,F. Verdasco,,,SRB,ESP,6-3,6-3,7-6(7),,,02:45:00,A,N. Djokovic,F. Verdasco,SRB,ESP,,,300,/en/stats/leaderboard?page=serve,1,9,72,81,113,68,55,81,59,19,32,86,6,7,15,252,/en/stats/leaderboard?page=serve,2,3,74,86,116,64,55,86,40,12,30,79,15,19,15,65,74,113,42,49,116,54,123,229,58,67,116,35,39,113,46,106,229,,,7.0,1.0,,,,,D643,V306
520,2007,Roland Garros,GS,2007-05-28T00:00:00,2007-06-10T00:00:00,Clay,128,9334932,$,MS013,R16,02:28:00,,F,4,A511,"2-6,6-1,6-3,6-4",I. Andreev,M. Baghdatis,,,RUS,CYP,2-6,6-1,6-3,6-4,,02:28:00,A,I. Andreev,M. Baghdatis,RUS,CYP,,,269,/en/stats/leaderboard?page=serve,3,0,74,78,106,65,51,78,57,16,28,43,3,7,17,224,/en/stats/leaderboard?page=serve,2,4,48,53,110,72,38,53,44,25,57,42,5,12,17,63,67,106,43,47,110,53,114,216,57,63,110,37,39,106,47,102,216,,,,,,,,,A511,B837
520,2007,Roland Garros,GS,2007-05-28T00:00:00,2007-06-10T00:00:00,Clay,128,9334932,$,MS014,R16,02:38:00,,F,3,M605,"7-6(7),6-2,7-5",C. Moya,J. Bjorkman,,,ESP,SWE,7-6(7),6-2,7-5,,,02:38:00,A,C. Moya,J. Bjorkman,ESP,SWE,,,257,/en/stats/leaderboard?page=serve,9,3,54,59,110,73,43,59,55,28,51,79,11,14,16,223,/en/stats/leaderboard?page=serve,1,3,51,58,113,59,34,58,49,27,55,54,7,13,16,65,71,110,46,52,113,55,123,223,54,61,113,35,39,110,45,100,223,,,,,7.0,5.0,,,M605,B446
520,2007,Roland Garros,GS,2007-05-28T00:00:00,2007-06-10T00:00:00,Clay,128,9334932,$,MS015,R16,02:21:00,,F,3,N409,"6-3,6-1,7-6(7)",R. Nadal,L. Hewitt,,,ESP,AUS,6-3,6-1,7-6(7),,,02:21:00,A,R. Nadal,L. Hewitt,ESP,AUS,,,280,/en/stats/leaderboard?page=serve,1,4,71,62,87,77,48,62,44,11,25,67,4,6,14,219,/en/stats/leaderboard?page=serve,3,8,57,47,82,66,31,47,34,12,35,33,3,9,14,68,59,87,48,39,82,58,98,169,52,43,82,32,28,87,42,71,169,,,7.0,5.0,,,,,N409,H432
520,2007,Roland Garros,GS,2007-05-28T00:00:00,2007-06-10T00:00:00,Clay,128,9334932,$,MS016,R32,01:31:00,,F,3,F324,"6-2,6-3,6-0",R. Federer,P. Starace,,,SUI,ITA,6-2,6-3,6-0,,,01:31:00,A,R. Federer,P. Starace,SUI,ITA,,,300,/en/stats/leaderboard?page=serve,2,5,62,47,76,83,39,47,52,15,29,100,3,3,12,200,/en/stats/leaderboard?page=serve,2,1,58,40,69,50,20,40,48,14,29,45,5,11,11,71,54,76,51,35,69,61,89,145,49,34,69,29,22,76,39,56,145,,,,,,,,,F324,S843
520,2007,Roland Garros,GS,2007-05-28T00:00:00,2007-06-10T00:00:00,Clay,128,9334932,$,MS017,R32,03:27:00,,F,4,Y061,"6-7(3),7-6(7),6-2,6-2",M. Youzhny,J. Ferrero,,,RUS,ESP,6-7(3),7-6(7),6-2,6-2,,03:27:00,A,M. Youzhny,J. Ferrero,RUS,ESP,,,270,/en/stats/leaderboard?page=serve,1,12,63,86,137,72,62,86,49,25,51,44,4,9,20,222,/en/stats/leaderboard?page=serve,1,2,64,91,143,58,53,91,44,23,52,50,9,18,20,64,87,137,47,67,143,55,154,280,53,76,143,36,50,137,45,126,280,7.0,3.0,,,3.0,7.0,,,Y061,F316
520,2007,Roland Garros,GS,2007-05-28T00:00:00,2007-06-10T00:00:00,Clay,128,9334932,$,MS018,R32,01:42:00,,F,3,R419,"6-3,6-4,6-0",T. Robredo,J. Tipsarevic,,,ESP,SRB,6-3,6-4,6-0,,,01:42:00,A,T. Robredo,J. Tipsarevic,ESP,SRB,,,318,/en/stats/leaderboard?page=serve,0,3,65,47,72,74,35,47,76,19,25,0,0,0,13,221,/en/stats/leaderboard?page=serve,0,3,61,49,80,57,28,49,42,13,31,17,1,6,12,75,54,72,49,39,80,61,93,152,51,41,80,25,18,72,39,59,152,,,,,,,,,R419,T742
520,2007,Roland Garros,GS,2007-05-28T00:00:00,2007-06-10T00:00:00,Clay,128,9334932,$,MS019,R32,03:51:00,,F,5,V254,"6-4,6-7(4),4-6,6-3,6-4",F. Volandri,I. Ljubicic,,,ITA,CRO,6-4,6-7(4),4-6,6-3,6-4,03:51:00,A,F. Volandri,I. Ljubicic,ITA,CRO,,,279,/en/stats/leaderboard?page=serve,3,0,80,137,171,63,86,137,59,20,34,44,4,9,26,263,/en/stats/leaderboard?page=serve,3,16,59,93,157,66,61,93,53,34,64,53,8,15,25,62,106,171,39,62,157,51,168,328,61,95,157,38,65,171,49,160,328,4.0,7.0,,,,,,,V254,L360
520,2007,Roland Garros,GS,2007-05-28T00:00:00,2007-06-10T00:00:00,Clay,128,9334932,$,MS020,R32,01:53:00,,F,3,D402,"6-4,6-2,6-4",N. Davydenko,M. Llodra,,,RUS,FRA,6-4,6-2,6-4,,,01:53:00,A,N. Davydenko,M. Llodra,RUS,FRA,,,303,/en/stats/leaderboard?page=serve,6,3,79,57,72,82,47,57,53,8,15,0,0,1,14,238,/en/stats/leaderboard?page=serve,3,6,66,65,99,55,36,65,50,17,34,64,9,14,14,76,55,72,46,46,99,59,101,171,54,53,99,24,17,72,41,70,171,,,,,,,,,D402,L428
520,2007,Roland Garros,GS,2007-05-28T00:00:00,2007-06-10T00:00:00,Clay,128,9334932,$,MS021,R32,03:34:00,,F,4,N301,"7-6(7),5-7,6-4,7-6(7)",D. Nalbandian,G. Monfils,,,ARG,FRA,7-6(7),5-7,6-4,7-6(7),,03:34:00,A,D. Nalbandian,G. Monfils,ARG,FRA,,,280,/en/stats/leaderboard?page=serve,6,3,60,99,166,75,74,99,57,38,67,80,8,10,23,305,/en/stats/leaderboard?page=serve,3,25,65,102,158,73,74,102,54,30,56,80,8,10,23,67,112,166,34,54,158,51,166,324,66,104,158,33,54,166,49,158,324,,,,,7.0,5.0,7.0,5.0,N301,MC65
520,2007,Roland Garros,GS,2007-05-28T00:00:00,2007-06-10T00:00:00,Clay,128,9334932,$,MS022,R32,02:25:00,,F,4,C433,"6-2,6-2,2-6,6-3",G. Canas,K. Vliegen,,,ARG,BEL,6-2,6-2,2-6,6-3,,02:25:00,A,G. Canas,K. Vliegen,ARG,BEL,,,275,/en/stats/leaderboard?page=serve,0,3,56,49,87,82,40,49,53,20,38,25,1,4,16,235,/en/stats/leaderboard?page=serve,0,2,64,64,100,64,41,64,47,17,36,46,6,13,17,69,60,87,42,42,100,55,102,187,58,58,100,31,27,87,45,85,187,,,,,,,,,C433,V309
520,2007,Roland Garros,GS,2007-05-28T00:00:00,2007-06-10T00:00:00,Clay,128,9334932,$,MS023,R32,01:43:00,,F,3,MA21,"6-4,6-2,6-4",J. Monaco,E. Roger-Vasselin,,,ARG,FRA,6-4,6-2,6-4,,,01:43:00,A,J. Monaco,E. Roger-Vasselin,ARG,FRA,,,304,/en/stats/leaderboard?page=serve,2,8,67,52,78,77,40,52,62,16,26,50,1,2,14,244,/en/stats/leaderboard?page=serve,1,3,69,64,93,64,41,64,45,13,29,44,4,9,14,72,56,78,42,39,93,56,95,171,58,54,93,28,22,78,44,76,171,,,,,,,,,MA21,R613
520,2007,Roland Garros,GS,2007-05-28T00:00:00,2007-06-10T00:00:00,Clay,128,9334932,$,MS024,R32,04:04:00,,F,5,D643,"7-6(7),2-6,3-6,7-6(7),6-3",N. Djokovic,O. Patience,,,SRB,FRA,7-6(7),2-6,3-6,7-6(7),6-3,04:04:00,A,N. Djokovic,O. Patience,SRB,FRA,,,280,/en/stats/leaderboard?page=serve,3,11,59,94,159,70,66,94,63,41,65,58,7,12,26,280,/en/stats/leaderboard?page=serve,6,8,56,96,171,71,68,96,60,45,75,88,14,16,24,67,107,159,34,58,171,50,165,330,66,113,171,33,52,159,50,165,330,,,,,7.0,2.0,7.0,4.0,D643,P488
520,2007,Roland Garros,GS,2007-05-28T00:00:00,2007-06-10T00:00:00,Clay,128,9334932,$,MS025,R32,03:16:00,,F,4,V306,"4-6,7-6(7),6-3,6-3",F. Verdasco,D. Ferrer,,,ESP,ESP,4-6,7-6(7),6-3,6-3,,03:16:00,A,F. Verdasco,D. Ferrer,ESP,ESP,,,267,/en/stats/leaderboard?page=serve,7,4,69,96,140,66,63,96,55,24,44,67,8,12,20,248,/en/stats/leaderboard?page=serve,4,6,72,108,151,60,65,108,44,19,43,67,12,18,20,62,87,140,44,67,151,53,154,291,56,84,151,38,53,140,47,137,291,7.0,2.0,,,,,,,V306,F401
520,2007,Roland Garros,GS,2007-05-28T00:00:00,2007-06-10T00:00:00,Clay,128,9334932,$,MS026,R32,00:58:00,,F,2,B837,"6-2,6-2",M. Baghdatis,J. Hajek,,,CYP,CZE,6-2,6-2,,,,00:58:00,A,M. Baghdatis,J. Hajek,CYP,CZE,,,272,/en/stats/leaderboard?page=serve,5,7,44,21,48,95,20,21,44,12,27,75,3,4,8,194,/en/stats/leaderboard?page=serve,1,0,64,27,42,41,11,27,53,8,15,17,1,6,8,67,32,48,55,23,42,61,55,90,45,19,42,33,16,48,39,35,90,,,,,,,,,B837,H571
520,2007,Roland Garros,GS,2007-05-28T00:00:00,2007-06-10T00:00:00,Clay,128,9334932,$,MS027,R32,02:10:00,,F,3,A511,"7-6(7),6-0,6-3",I. Andreev,P. Mathieu,,,RUS,FRA,7-6(7),6-0,6-3,,,02:10:00,A,I. Andreev,P. Mathieu,RUS,FRA,,,290,/en/stats/leaderboard?page=serve,1,3,70,69,98,61,42,69,72,21,29,82,9,11,14,211,/en/stats/leaderboard?page=serve,1,3,55,44,80,59,26,44,42,15,36,45,5,11,13,64,63,98,49,39,80,57,102,178,51,41,80,36,35,98,43,76,178,,,,,7.0,4.0,,,A511,M850
520,2007,Roland Garros,GS,2007-05-28T00:00:00,2007-06-10T00:00:00,Clay,128,9334932,$,MS028,R32,02:34:00,,F,4,B446,"6-7(3),6-3,6-0,6-1",J. Bjorkman,O. Hernandez,,,SWE,ESP,6-7(3),6-3,6-0,6-1,,02:34:00,A,J. Bjorkman,O. Hernandez,SWE,ESP,,,278,/en/stats/leaderboard?page=serve,2,6,58,70,121,71,50,70,57,29,51,80,8,10,17,201,/en/stats/leaderboard?page=serve,7,3,63,65,104,57,37,65,38,15,39,31,4,13,17,65,79,121,50,52,104,58,131,225,50,52,104,35,42,121,42,94,225,,,,,3.0,7.0,,,B446,H472
520,2007,Roland Garros,GS,2007-05-28T00:00:00,2007-06-10T00:00:00,Clay,128,9334932,$,MS029,R32,01:50:00,,F,3,M605,"6-1,6-3,7-5",C. Moya,J. Brzezicki,,,ESP,ARG,6-1,6-3,7-5,,,01:50:00,A,C. Moya,J. Brzezicki,ESP,ARG,,,280,/en/stats/leaderboard?page=serve,0,4,61,49,80,82,40,49,48,15,31,50,2,4,14,226,/en/stats/leaderboard?page=serve,1,1,75,70,93,53,37,70,48,11,23,59,10,17,14,69,55,80,48,45,93,58,100,173,52,48,93,31,25,80,42,73,173,,,,,,,,,M605,B764
520,2007,Roland Garros,GS,2007-05-28T00:00:00,2007-06-10T00:00:00,Clay,128,9334932,$,MS030,R32,02:58:00,,F,4,H432,"1-6,6-3,7-5,6-2",L. Hewitt,J. Nieminen,,,AUS,FIN,1-6,6-3,7-5,6-2,,02:58:00,A,L. Hewitt,J. Nieminen,AUS,FIN,,,264,/en/stats/leaderboard?page=serve,4,11,52,66,127,86,57,66,36,22,61,67,6,9,18,253,/en/stats/leaderboard?page=serve,3,4,60,68,113,69,47,68,51,23,45,55,6,11,18,62,79,127,38,43,113,51,122,240,62,70,113,38,48,127,49,118,240,,,,,,,,,H432,N289
520,2007,Roland Garros,GS,2007-05-28T00:00:00,2007-06-10T00:00:00,Clay,128,9334932,$,MS031,R32,02:21:00,,F,3,N409,"6-1,6-3,6-2",R. Nadal,A. Montanes,,,ESP,ESP,6-1,6-3,6-2,,,02:21:00,A,R. Nadal,A. Montanes,ESP,ESP,,,308,/en/stats/leaderboard?page=serve,1,3,69,55,80,73,40,55,64,16,25,100,9,9,12,189,/en/stats/leaderboard?page=serve,13,3,51,64,126,64,41,64,34,21,62,68,13,19,12,70,56,80,51,64,126,58,120,206,49,62,126,30,24,80,42,86,206,,,,,,,,,N409,M824
520,2007,Roland Garros,GS,2007-05-28T00:00:00,2007-06-10T00:00:00,Clay,128,9334932,$,MS032,R64,01:51:00,,F,3,F324,"6-1,6-2,7-6(10)",R. Federer,T. Ascione,,,SUI,FRA,6-1,6-2,7-6(10),,,01:51:00,A,R. Federer,T. Ascione,SUI,FRA,,,296,/en/stats/leaderboard?page=serve,0,6,68,64,94,73,47,64,57,17,30,75,3,4,14,231,/en/stats/leaderboard?page=serve,5,3,67,79,118,61,48,79,44,17,39,76,16,21,13,68,64,94,45,53,118,55,117,212,55,65,118,32,30,94,45,95,212,,,10.0,8.0,,,,,F324,A356
520,2007,Roland Garros,GS,2007-05-28T00:00:00,2007-06-10T00:00:00,Clay,128,9334932,$,MS033,R64,02:05:00,,F,3,S843,"6-2,6-4,6-2",P. Starace,C. Berlocq,,,ITA,ARG,6-2,6-4,6-2,,,02:05:00,A,P. Starace,C. Berlocq,ITA,ARG,,,313,/en/stats/leaderboard?page=serve,0,1,77,54,70,74,40,54,69,11,16,0,0,1,13,213,/en/stats/leaderboard?page=serve,0,1,60,55,91,55,30,55,44,16,36,60,9,15,13,73,51,70,49,45,91,60,96,161,51,46,91,27,19,70,40,65,161,,,,,,,,,S843,B884
520,2007,Roland Garros,GS,2007-05-28T00:00:00,2007-06-10T00:00:00,Clay,128,9334932,$,MS034,R64,02:21:00,,F,3,F316,"6-4,7-5,6-3",J. Ferrero,S. Koubek,,,ESP,AUT,6-4,7-5,6-3,,,02:21:00,A,J. Ferrero,S. Koubek,ESP,AUT,,,251,/en/stats/leaderboard?page=serve,1,5,70,68,97,59,40,68,52,15,29,44,4,9,15,208,/en/stats/leaderboard?page=serve,5,7,68,73,108,55,40,73,40,14,35,53,10,19,16,57,55,97,50,54,108,53,109,205,50,54,108,43,42,97,47,96,205,,,,,,,,,F316,K310
520,2007,Roland Garros,GS,2007-05-28T00:00:00,2007-06-10T00:00:00,Clay,128,9334932,$,MS035,R64,01:38:00,,F,3,Y061,"6-3,6-0,6-4",M. Youzhny,N. Lapentti,,,RUS,ECU,6-3,6-0,6-4,,,01:38:00,A,M. Youzhny,N. Lapentti,RUS,ECU,,,315,/en/stats/leaderboard?page=serve,1,7,68,49,72,84,41,49,57,13,23,100,1,1,13,231,/en/stats/leaderboard?page=serve,2,3,65,45,69,69,31,45,38,9,24,29,2,7,12,75,54,72,42,29,69,59,83,141,58,40,69,25,18,72,41,58,141,,,,,,,,,Y061,L290
520,2007,Roland Garros,GS,2007-05-28T00:00:00,2007-06-10T00:00:00,Clay,128,9334932,$,MS036,R64,02:13:00,,F,3,R419,"6-4,7-5,6-4",T. Robredo,K. Economidis,,,ESP,GRE,6-4,7-5,6-4,,,02:13:00,A,T. Robredo,K. Economidis,ESP,GRE,,,280,/en/stats/leaderboard?page=serve,1,3,63,59,93,66,39,59,68,23,34,50,3,6,16,222,/en/stats/leaderboard?page=serve,6,0,62,69,111,71,49,69,33,14,42,57,8,14,16,67,62,93,43,48,111,54,110,204,57,63,111,33,31,93,46,94,204,,,,,,,,,R419,E160
520,2007,Roland Garros,GS,2007-05-28T00:00:00,2007-06-10T00:00:00,Clay,128,9334932,$,MS037,R64,02:38:00,,F,3,T742,"6-4,6-4,7-5",J. Tipsarevic,M. Safin,,,SRB,RUS,6-4,6-4,7-5,,,02:38:00,A,J. Tipsarevic,M. Safin,SRB,RUS,,,256,/en/stats/leaderboard?page=serve,0,3,50,53,106,60,32,53,62,33,53,75,9,12,16,225,/en/stats/leaderboard?page=serve,5,5,56,57,102,65,37,57,42,19,45,45,5,11,16,61,65,106,45,46,102,53,111,208,55,56,102,39,41,106,47,97,208,,,,,,,,,T742,S741
