event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,winner_flag,player_winner,player_loser,country_winner,country_loser,seed_winner,seed_loser,tiebreak_set2_winner,tiebreak_set2_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,tiebreak_set1_winner,tiebreak_set1_loser,player_id_winner,player_id_loser
807,2008,Acapulco,CS,2008-02-25T00:00:00,2008-03-02T00:00:00,Clay,32,769000,$,MS001,F,01:25:00,,F,2,A479,"6-1,7-6(7)",N. Almagro,D. Nalbandian,,,ESP,ARG,6-1,7-6(7),,,,01:25:00,A,N. Almagro,D. Nalbandian,ESP,ARG,,,7.0,1.0,315,/en/stats/leaderboard?page=serve,1,11,59,37,63,84,31,37,62,16,26,100,2,2,10,242,/en/stats/leaderboard?page=serve,3,3,51,33,65,58,19,33,56,18,32,67,4,6,9,75,47,63,43,28,65,59,75,128,57,37,65,25,16,63,41,53,128,,,A479,N301
807,2008,Acapulco,CS,2008-02-25T00:00:00,2008-03-02T00:00:00,Clay,32,769000,$,MS002,SF,01:21:00,,F,2,N301,"7-5,6-1",D. Nalbandian,L. Horna,,,ARG,PER,7-5,6-1,,,,01:21:00,A,D. Nalbandian,L. Horna,ARG,PER,,,,,311,/en/stats/leaderboard?page=serve,2,8,61,31,51,84,26,31,60,12,20,100,1,1,9,227,/en/stats/leaderboard?page=serve,4,4,67,42,63,62,26,42,38,8,21,50,4,8,10,75,38,51,46,29,63,59,67,114,54,34,63,25,13,51,41,47,114,,,N301,H390
807,2008,Acapulco,CS,2008-02-25T00:00:00,2008-03-02T00:00:00,Clay,32,769000,$,MS003,SF,02:13:00,,F,3,A479,"6-4,3-6,7-5",N. Almagro,J. Acasuso,,,ESP,ARG,6-4,3-6,7-5,,,02:13:00,A,N. Almagro,J. Acasuso,ESP,ARG,,,,,280,/en/stats/leaderboard?page=serve,2,12,60,56,94,77,43,56,47,18,38,75,6,8,15,275,/en/stats/leaderboard?page=serve,2,4,64,58,91,76,44,58,52,17,33,63,5,8,16,65,61,94,33,30,91,49,91,185,67,61,91,35,33,94,51,94,185,,,A479,A389
807,2008,Acapulco,CS,2008-02-25T00:00:00,2008-03-02T00:00:00,Clay,32,769000,$,MS004,QF,01:17:00,,F,2,N301,"6-3,6-3",D. Nalbandian,P. Starace,,,ARG,ITA,6-3,6-3,,,,01:17:00,A,D. Nalbandian,P. Starace,ARG,ITA,,,,,317,/en/stats/leaderboard?page=serve,1,4,70,37,53,81,30,37,63,10,16,100,3,3,9,243,/en/stats/leaderboard?page=serve,2,2,68,44,65,61,27,44,48,10,21,67,6,9,9,75,40,53,43,28,65,58,68,118,57,37,65,25,13,53,42,50,118,,,N301,S843
807,2008,Acapulco,CS,2008-02-25T00:00:00,2008-03-02T00:00:00,Clay,32,769000,$,MS005,QF,01:53:00,,F,3,H390,"6-4,3-6,6-3",L. Horna,A. Calleri,,,PER,ARG,6-4,3-6,6-3,,,01:53:00,A,L. Horna,A. Calleri,PER,ARG,,,,,297,/en/stats/leaderboard?page=serve,2,6,73,58,80,78,45,58,50,11,22,0,0,1,14,291,/en/stats/leaderboard?page=serve,0,14,64,54,85,76,41,54,52,16,31,75,6,8,14,70,56,80,33,28,85,51,84,165,67,57,85,30,24,80,49,81,165,,,H390,C478
807,2008,Acapulco,CS,2008-02-25T00:00:00,2008-03-02T00:00:00,Clay,32,769000,$,MS006,QF,01:50:00,,F,2,A389,"7-6(7),6-3",J. Acasuso,M. Granollers,,,ARG,ESP,7-6(7),6-3,,,,01:50:00,A,J. Acasuso,M. Granollers,ARG,ESP,,,,,264,/en/stats/leaderboard?page=serve,3,5,52,40,77,70,28,40,59,22,37,78,7,9,11,235,/en/stats/leaderboard?page=serve,5,6,50,35,70,74,26,35,40,14,35,70,7,10,10,65,50,77,43,30,70,54,80,147,57,40,70,35,27,77,46,67,147,7.0,2.0,A389,G710
807,2008,Acapulco,CS,2008-02-25T00:00:00,2008-03-02T00:00:00,Clay,32,769000,$,MS007,QF,01:59:00,,F,3,A479,"4-6,6-3,6-3",N. Almagro,N. Massu,,,ESP,CHI,4-6,6-3,6-3,,,01:59:00,A,N. Almagro,N. Massu,ESP,CHI,,,,,313,/en/stats/leaderboard?page=serve,2,11,77,57,74,82,47,57,53,9,17,75,3,4,14,268,/en/stats/leaderboard?page=serve,0,3,73,62,85,66,41,62,48,11,23,40,2,5,14,76,56,74,39,33,85,56,89,159,61,52,85,24,18,74,44,70,159,,,A479,M655
807,2008,Acapulco,CS,2008-02-25T00:00:00,2008-03-02T00:00:00,Clay,32,769000,$,MS008,R16,01:14:00,,F,2,N301,"6-2,6-3",D. Nalbandian,S. Ventura,,,ARG,ESP,6-2,6-3,,,,01:14:00,A,D. Nalbandian,S. Ventura,ARG,ESP,,,,,252,/en/stats/leaderboard?page=serve,3,4,50,27,54,67,18,27,59,16,27,71,5,7,8,164,/en/stats/leaderboard?page=serve,1,3,55,29,53,41,12,29,33,8,24,14,1,7,9,63,34,54,62,33,53,63,67,107,38,20,53,37,20,54,37,40,107,,,N301,V251
807,2008,Acapulco,CS,2008-02-25T00:00:00,2008-03-02T00:00:00,Clay,32,769000,$,MS009,R16,01:39:00,,F,2,S843,"6-3,6-3",P. Starace,P. Luczak,,,ITA,AUS,6-3,6-3,,,,01:39:00,A,P. Starace,P. Luczak,ITA,AUS,,,,,294,/en/stats/leaderboard?page=serve,1,1,76,39,51,72,28,39,58,7,12,50,1,2,9,218,/en/stats/leaderboard?page=serve,2,3,64,49,77,59,29,49,39,11,28,71,10,14,9,69,35,51,48,37,77,56,72,128,52,40,77,31,16,51,44,56,128,,,S843,L515
807,2008,Acapulco,CS,2008-02-25T00:00:00,2008-03-02T00:00:00,Clay,32,769000,$,MS010,R16,01:33:00,,F,2,H390,"7-6(7),6-3",L. Horna,J. Monaco,,,PER,ARG,7-6(7),6-3,,,,01:33:00,A,L. Horna,J. Monaco,PER,ARG,,,,,298,/en/stats/leaderboard?page=serve,1,2,68,44,65,77,34,44,62,13,21,0,0,1,11,289,/en/stats/leaderboard?page=serve,0,1,72,42,58,67,28,42,69,11,16,50,2,4,10,72,47,65,33,19,58,54,66,123,67,39,58,28,18,65,46,57,123,7.0,4.0,H390,MA21
