event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,winner_flag,player_loser,player_winner,country_loser,country_winner,seed_loser,seed_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,tiebreak_set2_winner,settime_tot_loser,settime_tot_winner,serverating_set1_loser,serveratinglink_set1_loser,doublefaults_set1_loser,aces_set1_loser,firstserve_percent_set1_loser,firstserve_dividend_set1_loser,firstserve_divisor_set1_loser,firstservepointswon_percent_set1_loser,firstservepointswon_dividend_set1_loser,firstservepointswon_divisor_set1_loser,secondservepointswon_percent_set1_loser,secondservepointswon_dividend_set1_loser,secondservepointswon_divisor_set1_loser,breakpointssaved_percent_set1_loser,breakpointssaved_dividend_set1_loser,breakpointssaved_divisor_set1_loser,servicegamesplayed_set1_loser,serverating_set1_winner,serveratinglink_set1_winner,doublefaults_set1_winner,aces_set1_winner,firstserve_percent_set1_winner,firstserve_dividend_set1_winner,firstserve_divisor_set1_winner,firstservepointswon_percent_set1_winner,firstservepointswon_dividend_set1_winner,firstservepointswon_divisor_set1_winner,secondservepointswon_percent_set1_winner,secondservepointswon_dividend_set1_winner,secondservepointswon_divisor_set1_winner,breakpointssaved_percent_set1_winner,breakpointssaved_dividend_set1_winner,breakpointssaved_divisor_set1_winner,servicegamesplayed_set1_winner,returnrating_set1_loser,returnratinglink_set1_loser,firstservereturnpointswon_percent_set1_loser,firstservereturnpointswon_dividend_set1_loser,firstservereturnpointswon_divisor_set1_loser,secondservereturnpointswon_percent_set1_loser,secondservereturnpointswon_dividend_set1_loser,secondservereturnpointswon_divisor_set1_loser,breakpointsconverted_percent_set1_loser,breakpointsconverted_dividend_set1_loser,breakpointsconverted_divisor_set1_loser,returngamesplayed_set1_loser,returnrating_set1_winner,returnratinglink_set1_winner,firstservereturnpointswon_percent_set1_winner,firstservereturnpointswon_dividend_set1_winner,firstservereturnpointswon_divisor_set1_winner,secondservereturnpointswon_percent_set1_winner,secondservereturnpointswon_dividend_set1_winner,secondservereturnpointswon_divisor_set1_winner,breakpointsconverted_percent_set1_winner,breakpointsconverted_dividend_set1_winner,breakpointsconverted_divisor_set1_winner,returngamesplayed_set1_winner,totalservicepointswon_percent_set1_loser,totalservicepointswon_dividend_set1_loser,totalservicepointswon_divisor_set1_loser,totalreturnpointswon_percent_set1_loser,totalreturnpointswon_dividend_set1_loser,totalreturnpointswon_divisor_set1_loser,totalpointswon_percent_set1_loser,totalpointswon_dividend_set1_loser,totalpointswon_divisor_set1_loser,totalservicepointswon_percent_set1_winner,totalservicepointswon_dividend_set1_winner,totalservicepointswon_divisor_set1_winner,totalreturnpointswon_percent_set1_winner,totalreturnpointswon_dividend_set1_winner,totalreturnpointswon_divisor_set1_winner,totalpointswon_percent_set1_winner,totalpointswon_dividend_set1_winner,totalpointswon_divisor_set1_winner,serverating_set2_loser,serveratinglink_set2_loser,doublefaults_set2_loser,aces_set2_loser,firstserve_percent_set2_loser,firstserve_dividend_set2_loser,firstserve_divisor_set2_loser,firstservepointswon_percent_set2_loser,firstservepointswon_dividend_set2_loser,firstservepointswon_divisor_set2_loser,secondservepointswon_percent_set2_loser,secondservepointswon_dividend_set2_loser,secondservepointswon_divisor_set2_loser,breakpointssaved_percent_set2_loser,breakpointssaved_dividend_set2_loser,breakpointssaved_divisor_set2_loser,servicegamesplayed_set2_loser,serverating_set2_winner,serveratinglink_set2_winner,doublefaults_set2_winner,aces_set2_winner,firstserve_percent_set2_winner,firstserve_dividend_set2_winner,firstserve_divisor_set2_winner,firstservepointswon_percent_set2_winner,firstservepointswon_dividend_set2_winner,firstservepointswon_divisor_set2_winner,secondservepointswon_percent_set2_winner,secondservepointswon_dividend_set2_winner,secondservepointswon_divisor_set2_winner,breakpointssaved_percent_set2_winner,breakpointssaved_dividend_set2_winner,breakpointssaved_divisor_set2_winner,servicegamesplayed_set2_winner,returnrating_set2_loser,returnratinglink_set2_loser,firstservereturnpointswon_percent_set2_loser,firstservereturnpointswon_dividend_set2_loser,firstservereturnpointswon_divisor_set2_loser,secondservereturnpointswon_percent_set2_loser,secondservereturnpointswon_dividend_set2_loser,secondservereturnpointswon_divisor_set2_loser,breakpointsconverted_percent_set2_loser,breakpointsconverted_dividend_set2_loser,breakpointsconverted_divisor_set2_loser,returngamesplayed_set2_loser,returnrating_set2_winner,returnratinglink_set2_winner,firstservereturnpointswon_percent_set2_winner,firstservereturnpointswon_dividend_set2_winner,firstservereturnpointswon_divisor_set2_winner,secondservereturnpointswon_percent_set2_winner,secondservereturnpointswon_dividend_set2_winner,secondservereturnpointswon_divisor_set2_winner,breakpointsconverted_percent_set2_winner,breakpointsconverted_dividend_set2_winner,breakpointsconverted_divisor_set2_winner,returngamesplayed_set2_winner,totalservicepointswon_percent_set2_loser,totalservicepointswon_dividend_set2_loser,totalservicepointswon_divisor_set2_loser,totalreturnpointswon_percent_set2_loser,totalreturnpointswon_dividend_set2_loser,totalreturnpointswon_divisor_set2_loser,totalpointswon_percent_set2_loser,totalpointswon_dividend_set2_loser,totalpointswon_divisor_set2_loser,totalservicepointswon_percent_set2_winner,totalservicepointswon_dividend_set2_winner,totalservicepointswon_divisor_set2_winner,totalreturnpointswon_percent_set2_winner,totalreturnpointswon_dividend_set2_winner,totalreturnpointswon_divisor_set2_winner,totalpointswon_percent_set2_winner,totalpointswon_dividend_set2_winner,totalpointswon_divisor_set2_winner,serverating_set3_loser,serveratinglink_set3_loser,doublefaults_set3_loser,aces_set3_loser,firstserve_percent_set3_loser,firstserve_dividend_set3_loser,firstserve_divisor_set3_loser,firstservepointswon_percent_set3_loser,firstservepointswon_dividend_set3_loser,firstservepointswon_divisor_set3_loser,secondservepointswon_percent_set3_loser,secondservepointswon_dividend_set3_loser,secondservepointswon_divisor_set3_loser,breakpointssaved_percent_set3_loser,breakpointssaved_dividend_set3_loser,breakpointssaved_divisor_set3_loser,servicegamesplayed_set3_loser,serverating_set3_winner,serveratinglink_set3_winner,doublefaults_set3_winner,aces_set3_winner,firstserve_percent_set3_winner,firstserve_dividend_set3_winner,firstserve_divisor_set3_winner,firstservepointswon_percent_set3_winner,firstservepointswon_dividend_set3_winner,firstservepointswon_divisor_set3_winner,secondservepointswon_percent_set3_winner,secondservepointswon_dividend_set3_winner,secondservepointswon_divisor_set3_winner,breakpointssaved_percent_set3_winner,breakpointssaved_dividend_set3_winner,breakpointssaved_divisor_set3_winner,servicegamesplayed_set3_winner,returnrating_set3_loser,returnratinglink_set3_loser,firstservereturnpointswon_percent_set3_loser,firstservereturnpointswon_dividend_set3_loser,firstservereturnpointswon_divisor_set3_loser,secondservereturnpointswon_percent_set3_loser,secondservereturnpointswon_dividend_set3_loser,secondservereturnpointswon_divisor_set3_loser,breakpointsconverted_percent_set3_loser,breakpointsconverted_dividend_set3_loser,breakpointsconverted_divisor_set3_loser,returngamesplayed_set3_loser,returnrating_set3_winner,returnratinglink_set3_winner,firstservereturnpointswon_percent_set3_winner,firstservereturnpointswon_dividend_set3_winner,firstservereturnpointswon_divisor_set3_winner,secondservereturnpointswon_percent_set3_winner,secondservereturnpointswon_dividend_set3_winner,secondservereturnpointswon_divisor_set3_winner,breakpointsconverted_percent_set3_winner,breakpointsconverted_dividend_set3_winner,breakpointsconverted_divisor_set3_winner,returngamesplayed_set3_winner,totalservicepointswon_percent_set3_loser,totalservicepointswon_dividend_set3_loser,totalservicepointswon_divisor_set3_loser,totalreturnpointswon_percent_set3_loser,totalreturnpointswon_dividend_set3_loser,totalreturnpointswon_divisor_set3_loser,totalpointswon_percent_set3_loser,totalpointswon_dividend_set3_loser,totalpointswon_divisor_set3_loser,totalservicepointswon_percent_set3_winner,totalservicepointswon_dividend_set3_winner,totalservicepointswon_divisor_set3_winner,totalreturnpointswon_percent_set3_winner,totalreturnpointswon_dividend_set3_winner,totalreturnpointswon_divisor_set3_winner,totalpointswon_percent_set3_winner,totalpointswon_dividend_set3_winner,totalpointswon_divisor_set3_winner,tiebreak_set3_loser,tiebreak_set1_winner,tiebreak_set2_loser,tiebreak_set3_winner,tiebreak_set1_loser,player_id_loser,player_id_winner
8998,2026,Adelaide,250,2026-01-12T00:00:00,2026-01-17T00:00:00,Hard,28,700045,$,MS001,Final,02:23:37,"Game Set and Match Tomas Machac. 
 Tomas Machac wins the match  6-4 6-7(2) 6-2 .",F,3,M0FH,"4-6,7-6(2),2-6",T. Machac,U. Humbert,8,,CZE,FRA,4-6,7-6(2),2-6,,,02:23:37,B,U. Humbert,T. Machac,FRA,CZE,,8,256,/en/stats/leaderboard?page=serve,3,8,62,60,97,75,45,60,41,15,37,67,8,12,15,296,/en/stats/leaderboard?page=serve,1,5,68,67,98,73,49,67,58,18,31,75,3,4,15,62,60,97,32,31,98,47,91,195,68,67,98,38,37,97,53,104,195,2,02:23:37,02:23:37,222,/en/stats/leaderboard?page=serve,1,2,66,25,38,72,18,25,23,3,13,78,7,9,5,276,/en/stats/leaderboard?page=serve,0,3,73,27,37,70,19,27,50,5,10,67,2,3,5,133,/en/stats/leaderboard?page=return,30,8,27,50,5,10,33,1,3,5,167,/en/stats/leaderboard?page=return,28,7,25,77,10,13,22,2,9,5,55,21,38,35,13,37,45,34,75,65,24,37,45,17,38,55,41,75,309,/en/stats/leaderboard?page=serve,1,3,59,22,37,95,21,22,53,8,15,0,0,0,6,292,/en/stats/leaderboard?page=serve,1,1,63,26,41,69,18,26,60,9,15,100,1,1,6,71,/en/stats/leaderboard?page=return,31,8,26,40,6,15,0,0,1,6,52,/en/stats/leaderboard?page=return,5,1,22,47,7,15,0,0,0,6,78,29,37,34,14,41,55,43,78,66,27,41,22,8,37,45,35,78,201,/en/stats/leaderboard?page=serve,1,3,59,13,22,46,6,13,44,4,9,33,1,3,4,324,/en/stats/leaderboard?page=serve,0,1,70,14,20,86,12,14,67,4,6,0,0,0,4,47,/en/stats/leaderboard?page=return,14,2,14,33,2,6,0,0,0,4,227,/en/stats/leaderboard?page=return,54,7,13,56,5,9,67,2,3,4,45,10,22,20,4,20,33,14,42,80,16,20,55,12,22,67,28,42,,,,,,HH26,M0FH
8998,2026,Adelaide,250,2026-01-12T00:00:00,2026-01-17T00:00:00,Hard,28,700045,$,MS002,Semifinals,02:32:20,"Game Set and Match Ugo Humbert. 
 Ugo Humbert wins the match  6-3  5-7  7-6(4).",F,3,HH26,"3-6,7-5,6-7(4)",U. Humbert,A. Davidovich Fokina,,1,FRA,ESP,3-6,7-5,6-7(4),,,02:32:20,B,A. Davidovich Fokina,U. Humbert,ESP,FRA,1,,297,/en/stats/leaderboard?page=serve,2,5,71,73,103,70,51,73,60,18,30,67,2,3,16,302,/en/stats/leaderboard?page=serve,2,10,67,68,101,78,53,68,55,18,33,0,0,1,17,67,69,103,30,30,101,49,99,204,70,71,101,33,34,103,51,105,204,,02:32:20,02:32:20,269,/en/stats/leaderboard?page=serve,0,1,68,19,28,58,11,19,67,6,9,67,2,3,4,311,/en/stats/leaderboard?page=serve,0,2,73,22,30,73,16,22,63,5,8,0,0,0,5,65,/en/stats/leaderboard?page=return,27,6,22,38,3,8,0,0,0,5,133,/en/stats/leaderboard?page=return,42,8,19,33,3,9,33,1,3,4,61,17,28,30,9,30,45,26,58,70,21,30,39,11,28,55,32,58,327,/en/stats/leaderboard?page=serve,1,4,74,23,31,87,20,23,63,5,8,0,0,0,6,281,/en/stats/leaderboard?page=serve,1,5,66,23,35,70,16,23,58,7,12,0,0,1,6,188,/en/stats/leaderboard?page=return,30,7,23,42,5,12,100,1,1,6,51,/en/stats/leaderboard?page=return,13,3,23,38,3,8,0,0,0,6,81,25,31,34,12,35,56,37,66,66,23,35,19,6,31,44,29,66,288,/en/stats/leaderboard?page=serve,1,0,70,31,44,65,20,31,54,7,13,0,0,0,6,303,/en/stats/leaderboard?page=serve,1,3,64,23,36,91,21,23,46,6,13,0,0,0,6,63,/en/stats/leaderboard?page=return,9,2,23,54,7,13,0,0,0,6,81,/en/stats/leaderboard?page=return,35,11,31,46,6,13,0,0,0,6,61,27,44,25,9,36,45,36,80,75,27,36,39,17,44,55,44,80,4,,,,,DH50,HH26
8998,2026,Adelaide,250,2026-01-12T00:00:00,2026-01-17T00:00:00,Hard,28,700045,$,MS003,Semifinals,01:51:38,"Game Set and Match Tomas Machac. 
 Tomas Machac wins the match  2-6  6-3  6-3 .",F,3,M0FH,"2-6,6-3,6-3",T. Machac,T. Paul,8,2,CZE,USA,2-6,6-3,6-3,,,01:51:38,A,T. Paul,T. Machac,USA,CZE,2,8,257,/en/stats/leaderboard?page=serve,0,3,60,49,82,63,31,49,55,18,33,63,5,8,13,271,/en/stats/leaderboard?page=serve,2,8,61,51,84,78,40,51,42,14,33,50,2,4,13,60,49,82,36,30,84,48,79,166,64,54,84,40,33,82,52,87,166,,01:51:38,01:51:38,291,/en/stats/leaderboard?page=serve,0,1,60,18,30,72,13,18,58,7,12,100,4,4,4,196,/en/stats/leaderboard?page=serve,0,1,48,14,29,57,8,14,40,6,15,33,1,3,4,220,/en/stats/leaderboard?page=return,43,6,14,60,9,15,67,2,3,4,70,/en/stats/leaderboard?page=return,28,5,18,42,5,12,0,0,4,4,67,20,30,52,15,29,59,35,59,48,14,29,33,10,30,41,24,59,274,/en/stats/leaderboard?page=serve,0,2,70,16,23,56,9,16,71,5,7,0,0,1,4,294,/en/stats/leaderboard?page=serve,2,6,71,22,31,86,19,22,33,3,9,100,1,1,5,81,/en/stats/leaderboard?page=return,14,3,22,67,6,9,0,0,1,5,198,/en/stats/leaderboard?page=return,44,7,16,29,2,7,100,1,1,4,61,14,23,29,9,31,43,23,54,71,22,31,39,9,23,57,31,54,215,/en/stats/leaderboard?page=serve,0,0,52,15,29,60,9,15,43,6,14,33,1,3,5,307,/en/stats/leaderboard?page=serve,0,1,63,15,24,87,13,15,56,5,9,0,0,0,4,57,/en/stats/leaderboard?page=return,13,2,15,44,4,9,0,0,0,4,204,/en/stats/leaderboard?page=return,40,6,15,57,8,14,67,2,3,5,52,15,29,25,6,24,40,21,53,75,18,24,48,14,29,60,32,53,,,,,,PL56,M0FH
8998,2026,Adelaide,250,2026-01-12T00:00:00,2026-01-17T00:00:00,Hard,28,700045,$,MS004,Quarterfinals,01:32:01,"Game Set and Match Alejandro Davidovich Fokina. 
 Alejandro Davidovich Fokina wins the match  7-6(4) 6-2 .",F,3,DH50,"7-6(4),6-2",A. Davidovich Fokina,V. Vacherot,1,5,ESP,MON,7-6(4),6-2,,,,01:32:01,A,V. Vacherot,A. Davidovich Fokina,MON,ESP,5,1,271,/en/stats/leaderboard?page=serve,4,15,75,49,65,65,32,49,50,8,16,40,2,5,10,311,/en/stats/leaderboard?page=serve,1,3,74,46,62,76,35,46,69,11,16,0,0,1,10,62,40,65,26,16,62,44,56,127,74,46,62,38,25,65,56,71,127,,01:32:01,01:32:01,339,/en/stats/leaderboard?page=serve,1,11,72,26,36,77,20,26,80,8,10,0,0,0,6,326,/en/stats/leaderboard?page=serve,1,2,73,29,40,79,23,29,73,8,11,0,0,0,6,48,/en/stats/leaderboard?page=return,21,6,29,27,3,11,0,0,0,6,43,/en/stats/leaderboard?page=return,23,6,26,20,2,10,0,0,0,6,78,28,36,23,9,40,49,37,76,78,31,40,22,8,36,51,39,76,157,/en/stats/leaderboard?page=serve,3,4,79,23,29,52,12,23,0,0,6,40,2,5,4,284,/en/stats/leaderboard?page=serve,0,1,77,17,22,71,12,17,60,3,5,0,0,1,4,194,/en/stats/leaderboard?page=return,29,5,17,40,2,5,100,1,1,4,283,/en/stats/leaderboard?page=return,48,11,23,100,6,6,60,3,5,4,41,12,29,32,7,22,37,19,51,68,15,22,59,17,29,63,32,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,VA25,DH50
8998,2026,Adelaide,250,2026-01-12T00:00:00,2026-01-17T00:00:00,Hard,28,700045,$,MS005,Quarterfinals,00:57:11,"Game Set and Match Ugo Humbert. 
 Ugo Humbert wins the match  6-0  6-3 .",F,3,HH26,"6-0,6-3",U. Humbert,A. Shevchenko,,,FRA,KAZ,6-0,6-3,,,,00:57:11,A,A. Shevchenko,U. Humbert,KAZ,FRA,,,184,/en/stats/leaderboard?page=serve,4,1,68,28,41,54,15,28,23,3,13,43,3,7,7,330,/en/stats/leaderboard?page=serve,1,7,75,33,44,85,28,33,64,7,11,100,3,3,8,44,18,41,20,9,44,32,27,85,80,35,44,56,23,41,68,58,85,,00:57:11,00:57:11,97,/en/stats/leaderboard?page=serve,3,0,75,12,16,25,3,12,0,0,4,25,1,4,3,342,/en/stats/leaderboard?page=serve,1,1,62,8,13,100,8,8,80,4,5,0,0,0,3,20,/en/stats/leaderboard?page=return,0,0,8,20,1,5,0,0,0,3,350,/en/stats/leaderboard?page=return,75,9,12,100,4,4,75,3,4,3,19,3,16,8,1,13,14,4,29,92,12,13,81,13,16,86,25,29,247,/en/stats/leaderboard?page=serve,1,1,64,16,25,75,12,16,33,3,9,67,2,3,4,317,/en/stats/leaderboard?page=serve,0,6,81,25,31,80,20,25,50,3,6,100,3,3,5,70,/en/stats/leaderboard?page=return,20,5,25,50,3,6,0,0,3,5,150,/en/stats/leaderboard?page=return,25,4,16,67,6,9,33,1,3,4,60,15,25,26,8,31,41,23,56,74,23,31,40,10,25,59,33,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S0H2,HH26
8998,2026,Adelaide,250,2026-01-12T00:00:00,2026-01-17T00:00:00,Hard,28,700045,$,MS006,Quarterfinals,01:30:12,"Game Set and Match Tomas Machac. 
 Tomas Machac wins the match  6-4  6-4 .",F,3,M0FH,"6-4,6-4",T. Machac,J. Munar,8,,CZE,ESP,6-4,6-4,,,,01:30:12,A,J. Munar,T. Machac,ESP,CZE,,8,277,/en/stats/leaderboard?page=serve,0,4,69,41,59,68,28,41,56,10,18,67,4,6,10,306,/en/stats/leaderboard?page=serve,0,2,61,37,61,76,28,37,67,16,24,100,4,4,10,64,38,59,28,17,61,46,55,120,72,44,61,36,21,59,54,65,120,,01:30:12,01:30:12,290,/en/stats/leaderboard?page=serve,0,1,72,21,29,62,13,21,75,6,8,75,3,4,5,319,/en/stats/leaderboard?page=serve,0,1,56,14,25,71,10,14,91,10,11,0,0,0,5,38,/en/stats/leaderboard?page=return,29,4,14,9,1,11,0,0,0,5,108,/en/stats/leaderboard?page=return,38,8,21,25,2,8,25,1,4,5,66,19,29,20,5,25,44,24,54,80,20,25,34,10,29,56,30,54,265,/en/stats/leaderboard?page=serve,0,3,67,20,30,75,15,20,40,4,10,50,1,2,5,289,/en/stats/leaderboard?page=serve,0,1,64,23,36,78,18,23,46,6,13,100,4,4,5,76,/en/stats/leaderboard?page=return,22,5,23,54,7,13,0,0,4,5,155,/en/stats/leaderboard?page=return,25,5,20,60,6,10,50,1,2,5,63,19,30,33,12,36,47,31,66,67,24,36,37,11,30,53,35,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MU94,M0FH
8998,2026,Adelaide,250,2026-01-12T00:00:00,2026-01-17T00:00:00,Hard,28,700045,$,MS007,Quarterfinals,01:02:46,"Game Set and Match Tommy Paul. 
 Tommy Paul wins the match  6-3  6-2 .",F,3,PL56,"3-6,2-6",T. Paul,A. Vukic,2,,USA,AUS,3-6,2-6,,,,01:02:46,B,A. Vukic,T. Paul,AUS,USA,,2,195,/en/stats/leaderboard?page=serve,2,1,55,28,51,61,17,28,30,7,23,43,3,7,8,296,/en/stats/leaderboard?page=serve,0,9,54,26,48,77,20,26,68,15,22,0,0,1,9,47,24,51,27,13,48,37,37,99,73,35,48,53,27,51,63,62,99,,01:02:46,01:02:46,244,/en/stats/leaderboard?page=serve,0,0,58,14,24,71,10,14,40,4,10,50,1,2,4,320,/en/stats/leaderboard?page=serve,0,6,52,14,27,93,13,14,69,9,13,0,0,0,5,38,/en/stats/leaderboard?page=return,7,1,14,31,4,13,0,0,0,5,164,/en/stats/leaderboard?page=return,29,4,14,60,6,10,50,1,2,4,58,14,24,19,5,27,37,19,51,81,22,27,42,10,24,63,32,51,149,/en/stats/leaderboard?page=serve,2,1,52,14,27,50,7,14,23,3,13,40,2,5,4,260,/en/stats/leaderboard?page=serve,0,3,57,12,21,58,7,12,67,6,9,0,0,1,4,200,/en/stats/leaderboard?page=return,42,5,12,33,3,9,100,1,1,4,262,/en/stats/leaderboard?page=return,50,7,14,77,10,13,60,3,5,4,37,10,27,38,8,21,38,18,48,62,13,21,63,17,27,63,30,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V832,PL56
8998,2026,Adelaide,250,2026-01-12T00:00:00,2026-01-17T00:00:00,Hard,28,700045,$,MS008,Round of 16,01:23:22,"Game Set and Match Alejandro Davidovich Fokina. 
 Alejandro Davidovich Fokina wins the match  6-3  6-2 .",F,3,DH50,"6-3,6-2",A. Davidovich Fokina,R. Hijikata,1,,ESP,AUS,6-3,6-2,,,,01:23:22,A,R. Hijikata,A. Davidovich Fokina,AUS,ESP,,1,174,/en/stats/leaderboard?page=serve,3,1,55,34,62,56,19,34,32,9,28,45,5,11,9,251,/en/stats/leaderboard?page=serve,2,0,58,25,43,76,19,25,44,8,18,60,3,5,8,45,28,62,37,16,43,42,44,105,63,27,43,55,34,62,58,61,105,,01:23:22,01:23:22,191,/en/stats/leaderboard?page=serve,3,0,59,23,39,57,13,23,38,6,16,50,3,6,5,257,/en/stats/leaderboard?page=serve,1,0,48,10,21,80,8,10,55,6,11,0,0,1,4,190,/en/stats/leaderboard?page=return,20,2,10,45,5,11,100,1,1,4,216,/en/stats/leaderboard?page=return,43,10,23,63,10,16,50,3,6,5,49,19,39,33,7,21,43,26,60,67,14,21,51,20,39,57,34,60,154,/en/stats/leaderboard?page=serve,0,1,48,11,23,55,6,11,25,3,12,40,2,5,4,244,/en/stats/leaderboard?page=serve,1,0,68,15,22,73,11,15,29,2,7,75,3,4,4,148,/en/stats/leaderboard?page=return,27,4,15,71,5,7,25,1,4,4,255,/en/stats/leaderboard?page=return,45,5,11,75,9,12,60,3,5,4,39,9,23,41,9,22,40,18,45,59,13,22,61,14,23,60,27,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,H0BH,DH50
8998,2026,Adelaide,250,2026-01-12T00:00:00,2026-01-17T00:00:00,Hard,28,700045,$,MS009,Round of 16,00:00:00,Winner: V. VACHEROT by Walkover,F,3,VA25,0-0,V. Vacherot,T. Kokkinakis,5,,MON,AUS,0-0,,,,,00:00:00,B,T. Kokkinakis,V. Vacherot,AUS,MON,,5,0,/en/stats/leaderboard?page=serve,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/en/stats/leaderboard?page=serve,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,00:00:00,00:00:00,0,/en/stats/leaderboard?page=serve,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/en/stats/leaderboard?page=serve,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/en/stats/leaderboard?page=return,0,0,0,0,0,0,0,0,0,0,0,/en/stats/leaderboard?page=return,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KD46,VA25
8998,2026,Adelaide,250,2026-01-12T00:00:00,2026-01-17T00:00:00,Hard,28,700045,$,MS010,Round of 16,01:18:34,"Game Set and Match Ugo Humbert. 
 Ugo Humbert wins the match  6-4  6-1 .",F,3,HH26,"4-6,1-6",U. Humbert,T. Griekspoor,,4,FRA,NED,4-6,1-6,,,,01:18:34,B,T. Griekspoor,U. Humbert,NED,FRA,4,,218,/en/stats/leaderboard?page=serve,4,2,75,42,56,52,22,42,43,6,14,50,4,8,8,286,/en/stats/leaderboard?page=serve,2,3,58,30,52,80,24,30,59,13,22,80,4,5,9,50,28,56,29,15,52,40,43,108,71,37,52,50,28,56,60,65,108,,01:18:34,01:18:34,255,/en/stats/leaderboard?page=serve,2,2,83,33,40,55,18,33,57,4,7,67,4,6,5,265,/en/stats/leaderboard?page=serve,0,1,58,18,31,72,13,18,54,7,13,67,2,3,5,127,/en/stats/leaderboard?page=return,28,5,18,46,6,13,33,1,3,5,161,/en/stats/leaderboard?page=return,45,15,33,43,3,7,33,2,6,5,55,22,40,35,11,31,46,33,71,65,20,31,45,18,40,54,38,71,160,/en/stats/leaderboard?page=serve,2,0,56,9,16,44,4,9,29,2,7,0,0,2,3,316,/en/stats/leaderboard?page=serve,2,2,57,12,21,92,11,12,67,6,9,100,2,2,4,41,/en/stats/leaderboard?page=return,8,1,12,33,3,9,0,0,2,4,293,/en/stats/leaderboard?page=return,56,5,9,71,5,7,100,2,2,3,38,6,16,19,4,21,27,10,37,81,17,21,63,10,16,73,27,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GJ37,HH26
