event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,tiebreak_set1_winner,tiebreak_set1_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,winner_flag,tiebreak_set2_winner,tiebreak_set2_loser,tiebreak_set3_winner,tiebreak_set3_loser,tiebreak_set4_winner,tiebreak_set4_loser,player_winner,player_loser,player_id_winner,player_id_loser,country_winner,country_loser,seed_winner,seed_loser
520,2005,Roland Garros,GS,2005-05-23T00:00:00,2005-06-05T00:00:00,Clay,128,7992394,$,MS011,R16,04:05:00,,F,5,F401,"2-6,6-4,7-6(7),5-7,6-4",D. Ferrer,G. Gaudio,,,ESP,ARG,2-6,6-4,7-6(7),5-7,6-4,04:05:00,,,220,/en/stats/leaderboard?page=serve,6,5,58,92,160,53,49,92,53,36,68,39,7,18,26,223,/en/stats/leaderboard?page=serve,4,2,57,107,189,57,61,107,50,41,82,62,16,26,26,53,85,160,46,87,189,49,172,349,54,102,189,47,75,160,51,177,349,A,,,7.0,5.0,,,D. Ferrer,G. Gaudio,F401,G374,ESP,ARG,,
520,2005,Roland Garros,GS,2005-05-23T00:00:00,2005-06-05T00:00:00,Clay,128,7992394,$,MS012,R16,03:06:00,,F,4,D402,"2-6,6-3,7-6(7),6-2",N. Davydenko,G. Coria,,,RUS,ARG,2-6,6-3,7-6(7),6-2,,03:06:00,,,255,/en/stats/leaderboard?page=serve,5,0,71,102,143,62,63,102,54,22,41,64,9,14,19,240,/en/stats/leaderboard?page=serve,5,1,68,77,113,60,46,77,50,18,36,54,7,13,18,59,85,143,43,49,113,52,134,256,57,64,113,41,58,143,48,122,256,A,,,7.0,1.0,,,N. Davydenko,G. Coria,D402,C524,RUS,ARG,,
520,2005,Roland Garros,GS,2005-05-23T00:00:00,2005-06-05T00:00:00,Clay,128,7992394,$,MS013,R16,03:50:00,,F,5,R419,"7-5,1-6,6-1,4-6,8-6",T. Robredo,M. Safin,,,ESP,RUS,7-5,1-6,6-1,4-6,8-6,03:50:00,,,251,/en/stats/leaderboard?page=serve,4,5,67,104,155,62,64,104,53,27,51,47,7,15,25,234,/en/stats/leaderboard?page=serve,5,6,60,106,177,63,67,106,46,33,71,55,11,20,25,59,91,155,44,77,177,51,168,332,56,100,177,41,64,155,49,164,332,A,,,,,,,T. Robredo,M. Safin,R419,S741,ESP,RUS,,
520,2005,Roland Garros,GS,2005-05-23T00:00:00,2005-06-05T00:00:00,Clay,128,7992394,$,MS015,R16,01:47:00,,F,3,P372,"6-4,6-1,6-1",M. Puerta,J. Acasuso,,,ARG,ARG,6-4,6-1,6-1,,,01:47:00,,,300,/en/stats/leaderboard?page=serve,3,3,67,54,81,74,40,54,59,16,27,100,4,4,12,202,/en/stats/leaderboard?page=serve,1,7,56,46,82,65,30,46,25,9,36,40,4,10,12,69,56,81,52,43,82,61,99,163,48,39,82,31,25,81,39,64,163,A,,,,,,,M. Puerta,J. Acasuso,P372,A389,ARG,ARG,,
520,2005,Roland Garros,GS,2005-05-23T00:00:00,2005-06-05T00:00:00,Clay,128,7992394,$,MS016,R32,02:10:00,,F,3,F324,"7-6(11),7-5,6-2",R. Federer,F. Gonzalez,,,SUI,CHI,7-6(11),7-5,6-2,,,02:10:00,11.0,9.0,308,/en/stats/leaderboard?page=serve,1,11,66,63,96,78,49,63,67,22,33,33,1,3,16,235,/en/stats/leaderboard?page=serve,6,1,54,60,112,68,41,60,50,26,52,38,3,8,16,74,71,96,40,45,112,56,116,208,60,67,112,26,25,96,44,92,208,A,,,,,,,R. Federer,F. Gonzalez,F324,G415,SUI,CHI,,
520,2005,Roland Garros,GS,2005-05-23T00:00:00,2005-06-05T00:00:00,Clay,128,7992394,$,MS017,R32,03:51:00,,F,5,M605,"6-4,7-6(7),6-7(3),0-6,6-4",C. Moya,F. Vicente,,,ESP,ESP,6-4,7-6(7),6-7(3),0-6,6-4,03:51:00,,,266,/en/stats/leaderboard?page=serve,3,3,73,117,160,68,80,117,49,21,43,54,7,13,25,268,/en/stats/leaderboard?page=serve,3,11,56,97,173,78,76,97,46,35,76,77,17,22,25,63,101,160,36,62,173,49,163,333,64,111,173,37,59,160,51,170,333,A,7.0,4.0,3.0,7.0,,,C. Moya,F. Vicente,M605,V195,ESP,ESP,,
520,2005,Roland Garros,GS,2005-05-23T00:00:00,2005-06-05T00:00:00,Clay,128,7992394,$,MS018,R32,02:24:00,,F,3,N301,"6-4,7-6(7),6-3",D. Nalbandian,M. Ancic,,,ARG,CRO,6-4,7-6(7),6-3,,,02:24:00,,,247,/en/stats/leaderboard?page=serve,3,1,50,51,102,63,32,51,61,31,51,43,3,7,16,232,/en/stats/leaderboard?page=serve,2,11,55,52,94,65,34,52,43,18,42,57,8,14,15,62,63,102,45,42,94,54,105,196,55,52,94,38,39,102,46,91,196,A,7.0,4.0,,,,,D. Nalbandian,M. Ancic,N301,A385,ARG,CRO,,
520,2005,Roland Garros,GS,2005-05-23T00:00:00,2005-06-05T00:00:00,Clay,128,7992394,$,MS019,R32,01:49:00,,F,3,H528,"6-3,6-4,6-4",V. Hanescu,L. Horna,,,ROU,PER,6-3,6-4,6-4,,,01:49:00,,,296,/en/stats/leaderboard?page=serve,1,4,63,60,96,70,42,60,67,24,36,83,5,6,15,266,/en/stats/leaderboard?page=serve,4,17,61,50,82,74,37,50,47,15,32,60,6,10,14,69,66,96,37,30,82,54,96,178,63,52,82,31,30,96,46,82,178,A,,,,,,,V. Hanescu,L. Horna,H528,H390,ROU,PER,,
520,2005,Roland Garros,GS,2005-05-23T00:00:00,2005-06-05T00:00:00,Clay,128,7992394,$,MS020,R32,01:49:00,,F,3,N409,"6-4,6-3,6-2",R. Nadal,R. Gasquet,,,ESP,FRA,6-4,6-3,6-2,,,01:49:00,,,288,/en/stats/leaderboard?page=serve,0,3,66,47,71,68,32,47,67,16,24,33,1,3,13,207,/en/stats/leaderboard?page=serve,4,2,63,46,73,52,24,46,44,12,27,30,3,10,14,68,48,71,51,37,73,59,85,144,49,36,73,32,23,71,41,59,144,A,,,,,,,R. Nadal,R. Gasquet,N409,G628,ESP,FRA,,
520,2005,Roland Garros,GS,2005-05-23T00:00:00,2005-06-05T00:00:00,Clay,128,7992394,$,MS021,R32,04:01:00,,F,5,G379,"6-1,4-6,3-6,6-3,6-4",S. Grosjean,R. Stepanek,,,FRA,CZE,6-1,4-6,3-6,6-3,6-4,04:01:00,,,269,/en/stats/leaderboard?page=serve,2,12,44,73,166,74,54,73,55,51,93,77,10,13,23,257,/en/stats/leaderboard?page=serve,4,4,59,87,147,74,64,87,47,28,60,72,13,18,22,63,105,166,37,55,147,51,160,313,63,92,147,37,61,166,49,153,313,A,,,,,,,S. Grosjean,R. Stepanek,G379,S694,FRA,CZE,,
520,2005,Roland Garros,GS,2005-05-23T00:00:00,2005-06-05T00:00:00,Clay,128,7992394,$,MS022,R32,01:57:00,,F,3,F401,"6-3,6-1,7-5",D. Ferrer,H. Lee,,,ESP,KOR,6-3,6-1,7-5,,,01:57:00,,,278,/en/stats/leaderboard?page=serve,2,4,64,57,89,68,39,57,59,19,32,75,6,8,14,192,/en/stats/leaderboard?page=serve,7,1,52,45,86,67,30,45,29,12,41,30,3,10,14,65,58,89,51,44,86,58,102,175,49,42,86,35,31,89,42,73,175,A,,,,,,,D. Ferrer,H. Lee,F401,L311,ESP,KOR,,
520,2005,Roland Garros,GS,2005-05-23T00:00:00,2005-06-05T00:00:00,Clay,128,7992394,$,MS023,R32,02:30:00,,F,3,G374,"6-4,6-4,6-3",G. Gaudio,F. Mantilla,,,ARG,ESP,6-4,6-4,6-3,,,02:30:00,,,212,/en/stats/leaderboard?page=serve,8,2,50,49,98,55,27,49,53,26,49,63,10,16,15,173,/en/stats/leaderboard?page=serve,4,2,49,50,102,54,27,50,37,19,52,40,6,15,14,54,53,98,55,56,102,55,109,200,45,46,102,46,45,98,46,91,200,A,,,,,,,G. Gaudio,F. Mantilla,G374,M535,ARG,ESP,,
520,2005,Roland Garros,GS,2005-05-23T00:00:00,2005-06-05T00:00:00,Clay,128,7992394,$,MS024,R32,01:54:00,,F,3,C524,"6-1,6-1,7-6(7)",G. Coria,J. Melzer,,,ARG,AUT,6-1,6-1,7-6(7),,,01:54:00,,,262,/en/stats/leaderboard?page=serve,2,3,60,50,83,70,35,50,55,18,33,57,4,7,13,173,/en/stats/leaderboard?page=serve,6,2,61,57,94,51,29,57,27,10,37,62,13,21,13,64,53,83,59,55,94,61,108,177,41,39,94,36,30,83,39,69,177,A,,,7.0,2.0,,,G. Coria,J. Melzer,C524,M762,ARG,AUT,,
520,2005,Roland Garros,GS,2005-05-23T00:00:00,2005-06-05T00:00:00,Clay,128,7992394,$,MS025,R32,01:51:00,,F,3,D402,"7-5,6-0,6-0",N. Davydenko,T. Haas,,,RUS,GER,7-5,6-0,6-0,,,01:51:00,,,287,/en/stats/leaderboard?page=serve,1,2,70,60,86,67,40,60,58,15,26,75,3,4,12,167,/en/stats/leaderboard?page=serve,3,2,51,36,71,53,19,36,31,11,35,27,3,11,12,64,55,86,58,41,71,61,96,157,42,30,71,36,31,86,39,61,157,A,,,,,,,N. Davydenko,T. Haas,D402,H355,RUS,GER,,
520,2005,Roland Garros,GS,2005-05-23T00:00:00,2005-06-05T00:00:00,Clay,128,7992394,$,MS026,R32,01:58:00,,F,3,R419,"6-4,6-3,6-1",T. Robredo,D. Sanchez,,,ESP,ESP,6-4,6-3,6-1,,,01:58:00,,,290,/en/stats/leaderboard?page=serve,3,3,59,46,78,76,35,46,63,20,32,0,0,1,13,209,/en/stats/leaderboard?page=serve,1,2,54,45,83,62,28,45,39,15,38,50,6,12,13,71,55,78,48,40,83,59,95,161,52,43,83,29,23,78,41,66,161,A,,,,,,,T. Robredo,D. Sanchez,R419,S677,ESP,ESP,,
520,2005,Roland Garros,GS,2005-05-23T00:00:00,2005-06-05T00:00:00,Clay,128,7992394,$,MS027,R32,03:46:00,,F,4,S741,"7-6(7),7-5,1-6,7-6(7)",M. Safin,J. Ferrero,,,RUS,ESP,7-6(7),7-5,1-6,7-6(7),,03:46:00,7.0,5.0,263,/en/stats/leaderboard?page=serve,2,13,50,66,132,76,50,66,50,33,66,44,4,9,21,269,/en/stats/leaderboard?page=serve,2,1,67,104,155,63,66,104,59,30,51,67,8,12,22,63,83,132,38,59,155,49,142,287,62,96,155,37,49,132,51,145,287,A,,,,,7.0,2.0,M. Safin,J. Ferrero,S741,F316,RUS,ESP,,
520,2005,Roland Garros,GS,2005-05-23T00:00:00,2005-06-05T00:00:00,Clay,128,7992394,$,MS028,R32,03:54:00,,F,4,K316,"6-4,7-6(9),3-6,6-4",N. Kiefer,I. Andreev,,,GER,RUS,6-4,7-6(9),3-6,6-4,,03:54:00,,,251,/en/stats/leaderboard?page=serve,12,7,47,71,150,82,58,71,47,37,79,78,14,18,20,249,/en/stats/leaderboard?page=serve,3,1,60,93,154,67,62,93,48,29,61,76,16,21,21,63,95,150,41,63,154,52,158,304,59,91,154,37,55,150,48,146,304,A,9.0,7.0,,,,,N. Kiefer,I. Andreev,K316,A511,GER,RUS,,
520,2005,Roland Garros,GS,2005-05-23T00:00:00,2005-06-05T00:00:00,Clay,128,7992394,$,MS029,R32,05:04:00,,F,5,C433,"6-3,7-6(7),2-6,6-7(5),8-6",G. Canas,P. Mathieu,,,ARG,FRA,6-3,7-6(7),2-6,6-7(5),8-6,05:04:00,,,221,/en/stats/leaderboard?page=serve,3,3,62,108,173,63,68,108,37,24,65,21,3,14,27,229,/en/stats/leaderboard?page=serve,4,7,60,113,188,58,65,113,51,38,75,43,9,21,28,53,92,173,45,85,188,49,177,361,55,103,188,47,81,173,51,184,361,A,7.0,4.0,,,5.0,7.0,G. Canas,P. Mathieu,C433,M850,ARG,FRA,,
520,2005,Roland Garros,GS,2005-05-23T00:00:00,2005-06-05T00:00:00,Clay,128,7992394,$,MS030,R32,02:12:00,,F,4,P372,"1-6,6-3,6-1,6-4",M. Puerta,S. Wawrinka,,,ARG,SUI,1-6,6-3,6-1,6-4,,02:12:00,,,250,/en/stats/leaderboard?page=serve,3,4,64,54,84,67,36,54,50,15,30,17,1,6,16,203,/en/stats/leaderboard?page=serve,11,9,47,49,105,63,31,49,43,24,56,43,6,14,17,61,51,84,48,50,105,53,101,189,52,55,105,39,33,84,47,88,189,A,,,,,,,M. Puerta,S. Wawrinka,P372,W367,ARG,SUI,,
520,2005,Roland Garros,GS,2005-05-23T00:00:00,2005-06-05T00:00:00,Clay,128,7992394,$,MS031,R32,00:12:00,,F,1,A389,3-0,J. Acasuso,F. Volandri,,,ARG,ITA,3-0,,,,,00:12:00,,,309,/en/stats/leaderboard?page=serve,0,2,40,2,5,100,2,2,67,2,3,0,0,0,1,134,/en/stats/leaderboard?page=serve,0,0,69,11,16,45,5,11,20,1,5,33,1,3,2,80,4,5,63,10,16,67,14,21,38,6,16,20,1,5,33,7,21,A,,,,,,,J. Acasuso,F. Volandri,A389,V254,ARG,ITA,,
520,2005,Roland Garros,GS,2005-05-23T00:00:00,2005-06-05T00:00:00,Clay,128,7992394,$,MS032,R64,01:47:00,,F,3,F324,"6-3,7-6(7),6-2",R. Federer,N. Almagro,,,SUI,ESP,6-3,7-6(7),6-2,,,01:47:00,,,300,/en/stats/leaderboard?page=serve,3,6,60,53,88,81,43,53,63,22,35,50,1,2,15,239,/en/stats/leaderboard?page=serve,6,7,59,54,91,70,38,54,38,14,37,60,6,10,14,74,65,88,43,39,91,58,104,179,57,52,91,26,23,88,42,75,179,A,7.0,0.0,,,,,R. Federer,N. Almagro,F324,A479,SUI,ESP,,
520,2005,Roland Garros,GS,2005-05-23T00:00:00,2005-06-05T00:00:00,Clay,128,7992394,$,MS033,R64,01:46:00,,F,3,G415,"6-3,6-4,6-4",F. Gonzalez,T. Behrend,,,CHI,GER,6-3,6-4,6-4,,,01:46:00,,,314,/en/stats/leaderboard?page=serve,2,11,64,61,95,79,48,61,62,21,34,100,3,3,15,270,/en/stats/leaderboard?page=serve,3,6,64,58,91,64,37,58,61,20,33,77,10,13,14,73,69,95,37,34,91,55,103,186,63,57,91,27,26,95,45,83,186,A,,,,,,,F. Gonzalez,T. Behrend,G415,B545,CHI,GER,,
520,2005,Roland Garros,GS,2005-05-23T00:00:00,2005-06-05T00:00:00,Clay,128,7992394,$,MS034,R64,02:55:00,,F,4,V195,"6-3,1-6,7-6(7),6-3",F. Vicente,J. Tipsarevic,,,ESP,SRB,6-3,1-6,7-6(7),6-3,,02:55:00,,,272,/en/stats/leaderboard?page=serve,2,7,66,75,114,68,51,75,56,22,39,50,4,8,18,259,/en/stats/leaderboard?page=serve,2,5,73,105,144,61,64,105,49,19,39,71,12,17,19,64,73,114,42,61,144,52,134,258,58,83,144,36,41,114,48,124,258,A,,,7.0,2.0,,,F. Vicente,J. Tipsarevic,V195,T742,ESP,SRB,,
520,2005,Roland Garros,GS,2005-05-23T00:00:00,2005-06-05T00:00:00,Clay,128,7992394,$,MS035,R64,03:04:00,,F,4,M605,"7-6(8),6-7(4),6-3,6-1",C. Moya,R. Vik,,,ESP,CZE,7-6(8),6-7(4),6-3,6-1,,03:04:00,8.0,6.0,268,/en/stats/leaderboard?page=serve,2,8,58,89,154,70,62,89,54,35,65,67,8,12,20,215,/en/stats/leaderboard?page=serve,11,8,51,68,134,71,48,68,36,24,66,20,2,10,20,63,97,154,46,62,134,55,159,288,54,72,134,37,57,154,45,129,288,A,4.0,7.0,,,,,C. Moya,R. Vik,M605,V247,ESP,CZE,,
520,2005,Roland Garros,GS,2005-05-23T00:00:00,2005-06-05T00:00:00,Clay,128,7992394,$,MS036,R64,01:38:00,,F,3,N301,"6-3,6-2,6-1",D. Nalbandian,T. Berdych,,,ARG,CZE,6-3,6-2,6-1,,,01:38:00,,,305,/en/stats/leaderboard?page=serve,1,5,54,37,69,78,29,37,69,22,32,100,2,2,12,200,/en/stats/leaderboard?page=serve,1,2,46,32,70,56,18,32,47,18,38,40,4,10,12,74,51,69,49,34,70,61,85,139,51,36,70,26,18,69,39,54,139,A,,,,,,,D. Nalbandian,T. Berdych,N301,BA47,ARG,CZE,,
520,2005,Roland Garros,GS,2005-05-23T00:00:00,2005-06-05T00:00:00,Clay,128,7992394,$,MS037,R64,02:33:00,,F,4,A385,"4-6,6-1,6-2,6-3",M. Ancic,O. Hernandez,,,CRO,ESP,4-6,6-1,6-2,6-3,,02:33:00,,,282,/en/stats/leaderboard?page=serve,3,11,55,54,98,83,45,54,48,21,44,0,0,2,17,222,/en/stats/leaderboard?page=serve,2,2,64,61,95,59,36,61,41,14,34,46,6,13,17,67,66,98,47,45,95,58,111,193,53,50,95,33,32,98,42,82,193,A,,,,,,,M. Ancic,O. Hernandez,A385,H472,CRO,ESP,,
520,2005,Roland Garros,GS,2005-05-23T00:00:00,2005-06-05T00:00:00,Clay,128,7992394,$,MS038,R64,02:52:00,,F,4,H528,"7-5,6-1,3-6,7-5",V. Hanescu,J. Chela,,,ROU,ARG,7-5,6-1,3-6,7-5,,02:52:00,,,273,/en/stats/leaderboard?page=serve,3,3,69,92,133,68,63,92,51,21,41,70,7,10,20,246,/en/stats/leaderboard?page=serve,7,8,55,67,122,69,46,67,51,28,55,50,6,12,20,63,84,133,39,48,122,52,132,255,61,74,122,37,49,133,48,123,255,A,,,,,,,V. Hanescu,J. Chela,H528,C514,ROU,ARG,,
