event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,winner_flag,player_winner,player_loser,country_winner,country_loser,seed_winner,seed_loser,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set2_winner,tiebreak_set2_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,tiebreak_set3_winner,tiebreak_set3_loser,player_id_winner,player_id_loser
308,2008,Munich,WS,2008-04-28T00:00:00,2008-05-04T00:00:00,Clay,32,349000,€,MS001,F,02:36:00,,F,3,G415,"7-6(7),6-7(4),6-3",F. Gonzalez,S. Bolelli,,,CHI,ITA,7-6(7),6-7(4),6-3,,,02:36:00,A,F. Gonzalez,S. Bolelli,CHI,ITA,,,7,4,4,7,308,/en/stats/leaderboard?page=serve,3,4,66,69,105,80,55,69,61,22,36,100,3,3,16,288,/en/stats/leaderboard?page=serve,2,6,71,89,125,67,60,89,58,21,36,67,4,6,17,73,77,105,35,44,125,53,121,230,65,81,125,27,28,105,47,109,230,,,G415,BA98
308,2008,Munich,WS,2008-04-28T00:00:00,2008-05-04T00:00:00,Clay,32,349000,€,MS002,SF,03:06:00,,F,3,BA98,"7-6(7),4-6,7-6(7)",S. Bolelli,P. Mathieu,,,ITA,FRA,7-6(7),4-6,7-6(7),,,03:06:00,A,S. Bolelli,P. Mathieu,ITA,FRA,,,7,1,,,282,/en/stats/leaderboard?page=serve,3,15,69,88,128,69,61,88,50,20,40,57,4,7,17,277,/en/stats/leaderboard?page=serve,3,6,62,69,111,72,50,69,52,22,42,71,5,7,17,63,81,128,35,39,111,50,120,239,65,72,111,37,47,128,50,119,239,7,4,BA98,M850
308,2008,Munich,WS,2008-04-28T00:00:00,2008-05-04T00:00:00,Clay,32,349000,€,MS003,SF,01:52:00,,F,3,G415,"3-6,6-4,6-3",F. Gonzalez,Y. El Aynaoui,,,CHI,MAR,3-6,6-4,6-3,,,01:52:00,A,F. Gonzalez,Y. El Aynaoui,CHI,MAR,,,,,,,278,/en/stats/leaderboard?page=serve,3,2,64,53,83,77,41,53,53,16,30,60,3,5,14,268,/en/stats/leaderboard?page=serve,3,7,68,57,84,74,42,57,44,12,27,25,1,4,14,69,57,83,36,30,84,52,87,167,64,54,84,31,26,83,48,80,167,,,G415,E121
308,2008,Munich,WS,2008-04-28T00:00:00,2008-05-04T00:00:00,Clay,32,349000,€,MS004,QF,02:02:00,,F,3,M850,"6-2,4-6,6-3",P. Mathieu,M. Cilic,,,FRA,CRO,6-2,4-6,6-3,,,02:02:00,A,P. Mathieu,M. Cilic,FRA,CRO,,,,,,,279,/en/stats/leaderboard?page=serve,0,3,54,45,83,82,37,45,55,21,38,60,3,5,14,250,/en/stats/leaderboard?page=serve,1,9,52,43,82,65,28,43,56,22,39,67,8,12,13,70,58,83,39,32,82,55,90,165,61,50,82,30,25,83,45,75,165,,,M850,C977
308,2008,Munich,WS,2008-04-28T00:00:00,2008-05-04T00:00:00,Clay,32,349000,€,MS005,QF,01:27:00,,F,2,BA98,"6-4,7-6(7)",S. Bolelli,H. Lee,,,ITA,KOR,6-4,7-6(7),,,,01:27:00,A,S. Bolelli,H. Lee,ITA,KOR,,,,,7,3,322,/en/stats/leaderboard?page=serve,1,7,73,44,60,84,37,44,69,11,16,75,3,4,11,275,/en/stats/leaderboard?page=serve,0,5,53,33,62,67,22,33,69,20,29,0,0,2,11,80,48,60,32,20,62,56,68,122,68,42,62,20,12,60,44,54,122,,,BA98,L311
308,2008,Munich,WS,2008-04-28T00:00:00,2008-05-04T00:00:00,Clay,32,349000,€,MS006,QF,01:20:00,,F,2,E121,"6-4,6-4",Y. El Aynaoui,J. del Potro,,,MAR,ARG,6-4,6-4,,,,01:20:00,A,Y. El Aynaoui,J. del Potro,MAR,ARG,,,,,,,301,/en/stats/leaderboard?page=serve,1,7,62,33,53,88,29,33,55,11,20,50,1,2,10,255,/en/stats/leaderboard?page=serve,1,1,76,44,58,59,26,44,50,7,14,40,2,5,10,75,40,53,43,25,58,59,65,111,57,33,58,25,13,53,41,46,111,,,E121,D683
308,2008,Munich,WS,2008-04-28T00:00:00,2008-05-04T00:00:00,Clay,32,349000,€,MS008,R16,01:33:00,,F,2,M850,"6-3,6-4",P. Mathieu,G. Naso,,,FRA,ITA,6-3,6-4,,,,01:33:00,A,P. Mathieu,G. Naso,FRA,ITA,,,,,,,305,/en/stats/leaderboard?page=serve,2,12,56,36,64,89,32,36,50,14,28,100,2,2,10,252,/en/stats/leaderboard?page=serve,1,5,66,57,87,65,37,57,40,12,30,88,15,17,9,72,46,64,44,38,87,56,84,151,56,49,87,28,18,64,44,67,151,,,M850,N437
308,2008,Munich,WS,2008-04-28T00:00:00,2008-05-04T00:00:00,Clay,32,349000,€,MS009,R16,01:54:00,,F,2,C977,"6-4,7-6(9)",M. Cilic,P. Petzschner,,,CRO,GER,6-4,7-6(9),,,,01:54:00,A,M. Cilic,P. Petzschner,CRO,GER,,,,,9,7,270,/en/stats/leaderboard?page=serve,7,6,60,61,102,70,43,61,51,21,41,93,13,14,11,258,/en/stats/leaderboard?page=serve,2,1,55,42,76,67,28,42,56,19,34,50,2,4,11,63,64,102,38,29,76,52,93,178,62,47,76,37,38,102,48,85,178,,,C977,P624
308,2008,Munich,WS,2008-04-28T00:00:00,2008-05-04T00:00:00,Clay,32,349000,€,MS010,R16,01:09:00,,F,2,L311,"6-1,6-4",H. Lee,J. Silva,,,KOR,BRA,6-1,6-4,,,,01:09:00,A,H. Lee,J. Silva,KOR,BRA,,,,,,,294,/en/stats/leaderboard?page=serve,0,2,71,41,58,68,28,41,65,11,17,67,2,3,9,216,/en/stats/leaderboard?page=serve,2,3,70,39,56,54,21,39,41,7,17,67,8,12,8,67,39,58,50,28,56,59,67,114,50,28,56,33,19,58,41,47,114,,,L311,S877
308,2008,Munich,WS,2008-04-28T00:00:00,2008-05-04T00:00:00,Clay,32,349000,€,MS011,R16,01:34:00,,F,2,BA98,"6-4,7-5",S. Bolelli,A. Seppi,,,ITA,ITA,6-4,7-5,,,,01:34:00,A,S. Bolelli,A. Seppi,ITA,ITA,,,,,,,316,/en/stats/leaderboard?page=serve,1,6,76,57,75,74,42,57,61,11,18,100,6,6,11,259,/en/stats/leaderboard?page=serve,4,3,52,35,67,83,29,35,44,14,32,60,3,5,11,71,53,75,36,24,67,54,77,142,64,43,67,29,22,75,46,65,142,,,BA98,SA93
308,2008,Munich,WS,2008-04-28T00:00:00,2008-05-04T00:00:00,Clay,32,349000,€,MS012,R16,01:38:00,,F,3,E121,"6-4,3-6,6-3",Y. El Aynaoui,S. Darcis,,,MAR,BEL,6-4,3-6,6-3,,,01:38:00,A,Y. El Aynaoui,S. Darcis,MAR,BEL,,,,,,,291,/en/stats/leaderboard?page=serve,1,7,72,64,89,77,49,64,44,11,25,80,4,5,14,288,/en/stats/leaderboard?page=serve,0,4,59,44,75,75,33,44,65,20,31,33,1,3,14,67,60,89,29,22,75,50,82,164,71,53,75,33,29,89,50,82,164,,,E121,D632
308,2008,Munich,WS,2008-04-28T00:00:00,2008-05-04T00:00:00,Clay,32,349000,€,MS013,R16,01:49:00,,F,3,D683,"1-6,6-0,6-4",J. del Potro,I. Andreev,,,ARG,RUS,1-6,6-0,6-4,,,01:49:00,A,J. del Potro,I. Andreev,ARG,RUS,,,,,,,226,/en/stats/leaderboard?page=serve,4,2,57,39,68,74,29,39,34,10,29,50,4,8,11,216,/en/stats/leaderboard?page=serve,2,5,73,56,77,57,32,56,33,7,21,60,9,15,12,57,39,68,49,38,77,53,77,145,51,39,77,43,29,68,47,68,145,,,D683,A511
308,2008,Munich,WS,2008-04-28T00:00:00,2008-05-04T00:00:00,Clay,32,349000,€,MS014,R16,02:41:00,,F,3,S741,"7-6(7),6-7(5),6-3",M. Safin,M. Berrer,,,RUS,GER,7-6(7),6-7(5),6-3,,,02:41:00,A,M. Safin,M. Berrer,RUS,GER,,,7,4,5,7,284,/en/stats/leaderboard?page=serve,2,12,49,56,114,70,39,56,67,39,58,50,2,4,17,272,/en/stats/leaderboard?page=serve,2,3,79,83,105,70,58,83,41,9,22,67,6,9,16,68,78,114,36,38,105,53,116,219,64,67,105,32,36,114,47,103,219,,,S741,B678
