event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,winner_flag,player_winner,player_loser,country_winner,country_loser,seed_winner,seed_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,settime_tot_winner,settime_tot_loser,tiebreak_set2_winner,tiebreak_set2_loser,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set3_winner,tiebreak_set3_loser,player_id_winner,player_id_loser
339,2025,Brisbane,250,2024-12-29T00:00:00,2025-01-05T00:00:00,Hard,32,680140,$,MS001,F,00:13:00,,F,1,L0BV,4-1,J. Lehecka,R. Opelka,,,CZE,USA,4-1,,,,,00:13:00,A,J. Lehecka,R. Opelka,CZE,USA,,,310,/en/stats/leaderboard?page=serve,0,3,67,10,15,100,10,10,40,2,5,0,0,0,3,194,/en/stats/leaderboard?page=serve,0,0,100,9,9,44,4,9,0,0,0,0,0,1,2,80,12,15,56,5,9,71,17,24,44,4,9,20,3,15,29,7,24,00:13:00,00:13:00,,,,,,,L0BV,O522
339,2025,Brisbane,250,2024-12-29T00:00:00,2025-01-05T00:00:00,Hard,32,680140,$,MS002,SF,01:26:00,,F,2,O522,"6-3,7-6(7)",R. Opelka,G. Mpetshi Perricard,,,USA,FRA,6-3,7-6(7),,,,01:26:00,A,R. Opelka,G. Mpetshi Perricard,USA,FRA,,,332,/en/stats/leaderboard?page=serve,2,12,70,45,64,84,38,45,68,13,19,100,4,4,11,287,/en/stats/leaderboard?page=serve,5,10,70,48,69,79,38,48,43,9,21,50,1,2,10,80,51,64,32,22,69,55,73,133,68,47,69,20,13,64,45,60,133,01:26:00,01:26:00,7,4,,,,,O522,M0GZ
339,2025,Brisbane,250,2024-12-29T00:00:00,2025-01-05T00:00:00,Hard,32,680140,$,MS003,SF,01:24:00,,F,2,L0BV,"6-4,4-4",J. Lehecka,G. Dimitrov,,,CZE,BUL,6-4,4-4,,,,01:24:00,A,J. Lehecka,G. Dimitrov,CZE,BUL,,,301,/en/stats/leaderboard?page=serve,3,4,50,26,52,85,22,26,65,17,26,0,0,0,9,303,/en/stats/leaderboard?page=serve,2,6,65,32,49,75,24,32,71,12,17,50,1,2,9,75,39,52,27,13,49,51,52,101,73,36,49,25,13,52,49,49,101,01:24:00,01:24:00,,,,,,,L0BV,D875
339,2025,Brisbane,250,2024-12-29T00:00:00,2025-01-05T00:00:00,Hard,32,680140,$,MS004,QF,01:40:00,,F,2,O522,"7-6(8),6-3",R. Opelka,N. Djokovic,,,USA,SRB,7-6(8),6-3,,,,01:40:00,A,R. Opelka,N. Djokovic,USA,SRB,,,357,/en/stats/leaderboard?page=serve,1,16,77,49,64,78,38,49,87,13,15,100,1,1,11,302,/en/stats/leaderboard?page=serve,1,8,73,53,73,72,38,53,60,12,20,80,4,5,10,80,51,64,32,23,73,54,74,137,68,50,73,20,13,64,46,63,137,01:40:00,01:40:00,,,8,6,,,O522,D643
339,2025,Brisbane,250,2024-12-29T00:00:00,2025-01-05T00:00:00,Hard,32,680140,$,MS005,QF,01:32:00,,F,2,M0GZ,"7-5,7-6(7)",G. Mpetshi Perricard,J. Mensik,,,FRA,CZE,7-5,7-6(7),,,,01:32:00,A,G. Mpetshi Perricard,J. Mensik,FRA,CZE,,,333,/en/stats/leaderboard?page=serve,2,19,65,47,72,79,37,47,72,18,25,0,0,0,12,290,/en/stats/leaderboard?page=serve,5,10,62,48,78,79,38,48,53,16,30,50,1,2,12,76,55,72,31,24,78,53,79,150,69,54,78,24,17,72,47,71,150,01:32:00,01:32:00,7,5,,,,,M0GZ,M0NI
339,2025,Brisbane,250,2024-12-29T00:00:00,2025-01-05T00:00:00,Hard,32,680140,$,MS006,QF,01:30:00,,F,2,L0BV,"6-4,6-4",J. Lehecka,N. Jarry,,,CZE,CHI,6-4,6-4,,,,01:30:00,A,J. Lehecka,N. Jarry,CZE,CHI,,,298,/en/stats/leaderboard?page=serve,2,10,59,39,66,79,31,39,52,14,27,100,5,5,10,269,/en/stats/leaderboard?page=serve,2,8,63,39,62,72,28,39,48,11,23,60,3,5,10,68,45,66,37,23,62,53,68,128,63,39,62,32,21,66,47,60,128,01:30:00,01:30:00,,,,,,,L0BV,J551
339,2025,Brisbane,250,2024-12-29T00:00:00,2025-01-05T00:00:00,Hard,32,680140,$,MS007,QF,00:43:00,,F,2,D875,"6-1,2-1",G. Dimitrov,J. Thompson,,,BUL,AUS,6-1,2-1,,,,00:43:00,A,G. Dimitrov,J. Thompson,BUL,AUS,,,308,/en/stats/leaderboard?page=serve,1,1,68,21,31,90,19,21,50,5,10,0,0,0,5,187,/en/stats/leaderboard?page=serve,1,1,46,12,26,58,7,12,43,6,14,25,1,4,5,77,24,31,50,13,26,65,37,57,50,13,26,23,7,31,35,20,57,00:43:00,00:43:00,,,,,,,D875,TC61
339,2025,Brisbane,250,2024-12-29T00:00:00,2025-01-05T00:00:00,Hard,32,680140,$,MS008,R16,01:13:00,,F,2,D643,"6-3,6-3",N. Djokovic,G. Monfils,,,SRB,FRA,6-3,6-3,,,,01:13:00,A,N. Djokovic,G. Monfils,SRB,FRA,,,312,/en/stats/leaderboard?page=serve,1,5,65,34,52,76,26,34,67,12,18,100,1,1,9,242,/en/stats/leaderboard?page=serve,4,4,71,34,48,62,21,34,43,6,14,0,0,3,9,73,38,52,44,21,48,59,59,100,56,27,48,27,14,52,41,41,100,01:13:00,01:13:00,,,,,,,D643,MC65
339,2025,Brisbane,250,2024-12-29T00:00:00,2025-01-05T00:00:00,Hard,32,680140,$,MS009,R16,01:57:00,,F,2,O522,"7-6(11),7-6(7)",R. Opelka,M. Arnaldi,,,USA,ITA,7-6(11),7-6(7),,,,01:57:00,A,R. Opelka,M. Arnaldi,USA,ITA,,,307,/en/stats/leaderboard?page=serve,6,25,67,58,86,84,49,58,46,13,28,50,1,2,12,295,/en/stats/leaderboard?page=serve,2,8,53,40,75,85,34,40,60,21,35,50,1,2,12,72,62,86,27,20,75,51,82,161,73,55,75,28,24,86,49,79,161,01:57:00,01:57:00,7,4,11,9,,,O522,A0FC
339,2025,Brisbane,250,2024-12-29T00:00:00,2025-01-05T00:00:00,Hard,32,680140,$,MS010,R16,01:33:00,,F,2,M0GZ,"6-4,7-6(7)",G. Mpetshi Perricard,F. Tiafoe,,,FRA,USA,6-4,7-6(7),,,,01:33:00,A,G. Mpetshi Perricard,F. Tiafoe,FRA,USA,,,307,/en/stats/leaderboard?page=serve,4,20,67,50,75,80,40,50,44,11,25,100,2,2,11,276,/en/stats/leaderboard?page=serve,2,6,53,38,72,82,31,38,47,16,34,67,2,3,11,68,51,75,35,25,72,52,76,147,65,47,72,32,24,75,48,71,147,01:33:00,01:33:00,7,4,,,,,M0GZ,TD51
