event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,winner_flag,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set2_winner,tiebreak_set2_loser,player_winner,player_loser,player_id_winner,player_id_loser,country_winner,country_loser,seed_winner,seed_loser
338,2018,Sydney,250,2018-01-07T00:00:00,2018-01-13T00:00:00,Hard,28,468910,$,MS001,F,02:13:00,,F,3,MM58,"1-6,6-4,7-5",D. Medvedev,A. de Minaur,,,RUS,AUS,1-6,6-4,7-5,,,02:13:00,247,/en/stats/leaderboard?page=serve,6,4,60,52,86,67,35,52,56,19,34,44,4,9,15,255,/en/stats/leaderboard?page=serve,0,1,70,64,91,61,39,64,52,14,27,60,6,10,14,63,54,86,42,38,91,52,92,177,58,53,91,37,32,86,48,85,177,A,,,,,D. Medvedev,A. de Minaur,MM58,DH58,RUS,AUS,,
338,2018,Sydney,250,2018-01-07T00:00:00,2018-01-13T00:00:00,Hard,28,468910,$,MS002,SF,01:52:00,,F,3,MM58,"2-6,6-4,6-1",D. Medvedev,F. Fognini,,,RUS,ITA,2-6,6-4,6-1,,,01:52:00,263,/en/stats/leaderboard?page=serve,5,10,58,46,80,74,34,46,50,17,34,63,5,8,13,236,/en/stats/leaderboard?page=serve,3,3,56,49,87,67,33,49,47,18,38,69,9,13,12,64,51,80,41,36,87,52,87,167,59,51,87,36,29,80,48,80,167,A,,,,,D. Medvedev,F. Fognini,MM58,F510,RUS,ITA,,
338,2018,Sydney,250,2018-01-07T00:00:00,2018-01-13T00:00:00,Hard,28,468910,$,MS003,SF,01:50:00,,F,3,DH58,"4-6,6-1,6-1",A. de Minaur,B. Paire,,,AUS,FRA,4-6,6-1,6-1,,,01:50:00,277,/en/stats/leaderboard?page=serve,3,3,65,62,95,73,45,62,48,16,33,88,7,8,12,217,/en/stats/leaderboard?page=serve,5,6,46,34,74,79,27,34,33,13,40,38,3,8,12,64,61,95,46,34,74,56,95,169,54,40,74,36,34,95,44,74,169,A,,,,,A. de Minaur,B. Paire,DH58,PD31,AUS,FRA,,
338,2018,Sydney,250,2018-01-07T00:00:00,2018-01-13T00:00:00,Hard,28,468910,$,MS004,QF,01:12:00,,F,2,MM58,"6-3,6-3",D. Medvedev,P. Lorenzi,,,RUS,ITA,6-3,6-3,,,,01:12:00,303,/en/stats/leaderboard?page=serve,1,5,48,20,42,90,18,20,73,16,22,0,0,1,9,223,/en/stats/leaderboard?page=serve,2,0,68,40,59,60,24,40,42,8,19,56,5,9,9,81,34,42,46,27,59,60,61,101,54,32,59,19,8,42,40,40,101,A,,,,,D. Medvedev,P. Lorenzi,MM58,L503,RUS,ITA,,
338,2018,Sydney,250,2018-01-07T00:00:00,2018-01-13T00:00:00,Hard,28,468910,$,MS005,QF,02:46:00,,F,3,F510,"6-7(4),7-6(7),6-2",F. Fognini,A. Mannarino,,,ITA,FRA,6-7(4),7-6(7),6-2,,,02:46:00,259,/en/stats/leaderboard?page=serve,9,8,59,70,119,73,51,70,47,23,49,67,6,9,16,239,/en/stats/leaderboard?page=serve,6,5,57,66,115,64,42,66,51,25,49,55,6,11,16,62,74,119,42,48,115,52,122,234,58,67,115,38,45,119,48,112,234,A,4,7,7,4,F. Fognini,A. Mannarino,F510,ME82,ITA,FRA,,
338,2018,Sydney,250,2018-01-07T00:00:00,2018-01-13T00:00:00,Hard,28,468910,$,MS006,QF,01:26:00,,F,2,DH58,"6-4,6-4",A. de Minaur,F. Lopez,,,AUS,ESP,6-4,6-4,,,,01:26:00,282,/en/stats/leaderboard?page=serve,3,5,63,40,63,75,30,40,52,12,23,50,1,2,10,254,/en/stats/leaderboard?page=serve,0,6,64,41,64,71,29,41,43,10,23,40,2,5,10,67,42,63,39,25,64,53,67,127,61,39,64,33,21,63,47,60,127,A,,,,,A. de Minaur,F. Lopez,DH58,L397,AUS,ESP,,
338,2018,Sydney,250,2018-01-07T00:00:00,2018-01-13T00:00:00,Hard,28,468910,$,MS007,QF,01:12:00,,F,2,PD31,"6-4,6-4",B. Paire,G. Muller,,,FRA,LUX,6-4,6-4,,,,01:12:00,320,/en/stats/leaderboard?page=serve,3,17,63,34,54,88,30,34,55,11,20,0,0,0,10,260,/en/stats/leaderboard?page=serve,3,5,59,37,63,81,30,37,38,10,26,60,3,5,10,76,41,54,37,23,63,55,64,117,63,40,63,24,13,54,45,53,117,A,,,,,B. Paire,G. Muller,PD31,MA30,FRA,LUX,,
338,2018,Sydney,250,2018-01-07T00:00:00,2018-01-13T00:00:00,Hard,28,468910,$,MS008,R16,02:03:00,,F,2,L503,"6-3,7-5",P. Lorenzi,A. Ramos-Vinolas,,,ITA,ESP,6-3,7-5,,,,02:03:00,297,/en/stats/leaderboard?page=serve,3,10,59,42,71,90,38,42,41,12,29,100,2,2,11,260,/en/stats/leaderboard?page=serve,3,6,58,52,89,62,32,52,57,21,37,86,12,14,10,70,50,71,40,36,89,54,86,160,60,53,89,30,21,71,46,74,160,A,,,,,P. Lorenzi,A. Ramos-Vinolas,L503,R772,ITA,ESP,,
338,2018,Sydney,250,2018-01-07T00:00:00,2018-01-13T00:00:00,Hard,28,468910,$,MS009,R16,02:06:00,,F,3,MM58,"6-3,4-6,7-5",D. Medvedev,J. Donaldson,,,RUS,USA,6-3,4-6,7-5,,,02:06:00,311,/en/stats/leaderboard?page=serve,1,6,63,49,78,84,41,49,66,19,29,67,2,3,15,272,/en/stats/leaderboard?page=serve,2,3,64,67,104,64,43,67,62,23,37,70,7,10,16,77,60,78,37,38,104,54,98,182,63,66,104,23,18,78,46,84,182,A,,,,,D. Medvedev,J. Donaldson,MM58,DC58,RUS,USA,,
338,2018,Sydney,250,2018-01-07T00:00:00,2018-01-13T00:00:00,Hard,28,468910,$,MS010,R16,01:57:00,,F,3,F510,"3-6,6-3,6-4",F. Fognini,A. Dolgopolov,,,ITA,UKR,3-6,6-3,6-4,,,01:57:00,282,/en/stats/leaderboard?page=serve,3,4,62,56,91,73,41,56,54,19,35,50,1,2,14,269,/en/stats/leaderboard?page=serve,4,10,55,51,93,75,38,51,48,20,42,50,2,4,14,66,60,91,38,35,93,52,95,184,62,58,93,34,31,91,48,89,184,A,,,,,F. Fognini,A. Dolgopolov,F510,D801,ITA,UKR,,
