event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,winner_flag,player_winner,player_loser,country_winner,country_loser,seed_winner,seed_loser,tiebreak_set3_winner,tiebreak_set3_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set4_winner,tiebreak_set4_loser,tiebreak_set2_winner,tiebreak_set2_loser,player_id_winner,player_id_loser
580,2009,Australian Open,GS,2009-01-19T00:00:00,2009-02-01T00:00:00,Hard,128,10712240,A$,MS078,R128,01:55:00,,F,3,G621,"6-4,6-2,6-4",C. Guccione,N. Devilder,,,AUS,FRA,6-4,6-2,6-4,,,01:55:00,A,C. Guccione,N. Devilder,AUS,FRA,,,,,300,/en/stats/leaderboard?page=serve,4,12,61,46,75,80,37,46,59,17,29,50,1,2,14,234,/en/stats/leaderboard?page=serve,4,4,61,59,97,54,32,59,55,21,38,62,8,13,14,72,54,75,45,44,97,57,98,172,55,53,97,28,21,75,43,74,172,,,,,,,G621,D469
580,2009,Australian Open,GS,2009-01-19T00:00:00,2009-02-01T00:00:00,Hard,128,10712240,A$,MS079,R128,01:54:00,,F,3,SD32,"6-4,6-1,6-1",G. Simon,P. Andujar,,,FRA,ESP,6-4,6-1,6-1,,,01:54:00,A,G. Simon,P. Andujar,FRA,ESP,,,,,256,/en/stats/leaderboard?page=serve,3,8,48,46,95,65,30,46,55,27,49,78,7,9,12,179,/en/stats/leaderboard?page=serve,5,1,58,55,95,49,27,55,43,17,40,53,9,17,12,60,57,95,54,51,95,57,108,190,46,44,95,40,38,95,43,82,190,,,,,,,SD32,A596
580,2009,Australian Open,GS,2009-01-19T00:00:00,2009-02-01T00:00:00,Hard,128,10712240,A$,MS080,R128,00:45:00,,F,2,MC10,"6-2,3-1",A. Murray,A. Pavel,,,GBR,ROU,6-2,3-1,,,,00:45:00,A,A. Murray,A. Pavel,GBR,ROU,,,,,309,/en/stats/leaderboard?page=serve,3,2,65,20,31,100,20,20,45,5,11,100,2,2,6,191,/en/stats/leaderboard?page=serve,3,0,56,22,39,59,13,22,29,5,17,25,1,4,6,81,25,31,54,21,39,66,46,70,46,18,39,19,6,31,34,24,70,,,,,,,MC10,P280
580,2009,Australian Open,GS,2009-01-19T00:00:00,2009-02-01T00:00:00,Hard,128,10712240,A$,MS081,R128,03:03:00,,F,4,G710,"6-4,7-6(7),4-6,6-0",M. Granollers,T. Gabashvili,,,ESP,RUS,6-4,7-6(7),4-6,6-0,,03:03:00,A,M. Granollers,T. Gabashvili,ESP,RUS,,,,,273,/en/stats/leaderboard?page=serve,3,12,63,70,112,73,51,70,50,21,42,60,6,10,19,220,/en/stats/leaderboard?page=serve,10,6,49,64,131,69,44,64,43,29,67,50,7,14,19,64,72,112,44,58,131,53,130,243,56,73,131,36,40,112,47,113,243,,,,,7.0,3.0,G710,G681
580,2009,Australian Open,GS,2009-01-19T00:00:00,2009-02-01T00:00:00,Hard,128,10712240,A$,MS082,R128,01:36:00,,F,3,BA86,"7-5,6-1,6-0",A. Beck,C. Ebelthite,,,GER,AUS,7-5,6-1,6-0,,,01:36:00,A,A. Beck,C. Ebelthite,GER,AUS,,,,,288,/en/stats/leaderboard?page=serve,2,1,69,46,67,70,32,46,67,14,21,60,3,5,12,171,/en/stats/leaderboard?page=serve,5,3,57,48,84,58,28,48,28,10,36,47,8,17,13,69,46,67,55,46,84,61,92,151,45,38,84,31,21,67,39,59,151,,,,,,,BA86,E629
580,2009,Australian Open,GS,2009-01-19T00:00:00,2009-02-01T00:00:00,Hard,128,10712240,A$,MS083,R128,01:42:00,,F,3,M762,"7-5,6-2,6-1",J. Melzer,K. Nishikori,,,AUT,JPN,7-5,6-2,6-1,,,01:42:00,A,J. Melzer,K. Nishikori,AUT,JPN,,,,,284,/en/stats/leaderboard?page=serve,2,6,60,47,78,83,39,47,52,16,31,71,5,7,14,196,/en/stats/leaderboard?page=serve,6,3,57,53,93,51,27,53,45,18,40,36,4,11,13,71,55,78,52,48,93,60,103,171,48,45,93,29,23,78,40,68,171,,,,,,,M762,N552
580,2009,Australian Open,GS,2009-01-19T00:00:00,2009-02-01T00:00:00,Hard,128,10712240,A$,MS084,R128,02:54:00,,F,4,S694,"3-6,6-3,6-4,6-4",R. Stepanek,N. Lapentti,,,CZE,ECU,3-6,6-3,6-4,6-4,,02:54:00,A,R. Stepanek,N. Lapentti,CZE,ECU,,,,,299,/en/stats/leaderboard?page=serve,3,9,67,74,110,70,52,74,67,24,36,33,1,3,19,262,/en/stats/leaderboard?page=serve,5,9,58,75,130,64,48,75,58,32,55,69,9,13,19,69,76,110,38,50,130,53,126,240,62,80,130,31,34,110,48,114,240,,,,,,,S694,L290
580,2009,Australian Open,GS,2009-01-19T00:00:00,2009-02-01T00:00:00,Hard,128,10712240,A$,MS085,R128,01:45:00,,F,3,B678,"6-2,6-4,6-3",M. Berrer,C. Ball,,,GER,AUS,6-2,6-4,6-3,,,01:45:00,A,M. Berrer,C. Ball,GER,AUS,,,,,266,/en/stats/leaderboard?page=serve,3,8,53,42,80,79,33,42,53,20,38,63,5,8,13,197,/en/stats/leaderboard?page=serve,6,12,59,68,116,57,39,68,33,16,48,69,18,26,14,66,53,80,53,61,116,58,114,196,47,55,116,34,27,80,42,82,196,,,,,,,B678,BD59
580,2009,Australian Open,GS,2009-01-19T00:00:00,2009-02-01T00:00:00,Hard,128,10712240,A$,MS086,R128,03:27:00,,F,5,C487,"6-3,2-6,4-6,6-2,6-1",A. Clement,S. Stakhovsky,,,FRA,UKR,6-3,2-6,4-6,6-2,6-1,03:27:00,A,A. Clement,S. Stakhovsky,FRA,UKR,,,,,231,/en/stats/leaderboard?page=serve,2,2,42,63,150,71,45,63,47,41,87,57,8,14,21,232,/en/stats/leaderboard?page=serve,4,9,62,84,135,61,51,84,47,24,51,53,10,19,21,57,86,150,44,60,135,51,146,285,56,75,135,43,64,150,49,139,285,,,,,,,C487,SC77
580,2009,Australian Open,GS,2009-01-19T00:00:00,2009-02-01T00:00:00,Hard,128,10712240,A$,MS087,R128,01:27:00,,F,3,V306,"6-0,6-2,6-2",F. Verdasco,A. Mannarino,,,ESP,FRA,6-0,6-2,6-2,,,01:27:00,A,F. Verdasco,A. Mannarino,ESP,FRA,,,,,308,/en/stats/leaderboard?page=serve,4,7,72,50,69,80,40,50,53,10,19,100,2,2,11,165,/en/stats/leaderboard?page=serve,4,2,44,27,62,56,15,27,31,11,35,42,5,12,11,72,50,69,58,36,62,66,86,131,42,26,62,28,19,69,34,45,131,,,,,,,V306,ME82
580,2009,Australian Open,GS,2009-01-19T00:00:00,2009-02-01T00:00:00,Hard,128,10712240,A$,MS088,R128,01:54:00,,F,3,B676,"6-4,6-3,7-5",J. Blake,F. Dancevic,,,USA,CAN,6-4,6-3,7-5,,,01:54:00,A,J. Blake,F. Dancevic,USA,CAN,,,,,274,/en/stats/leaderboard?page=serve,5,7,66,59,90,80,47,59,45,14,31,75,9,12,16,227,/en/stats/leaderboard?page=serve,3,8,55,59,107,69,41,59,38,18,48,60,9,15,15,68,61,90,45,48,107,55,109,197,55,59,107,32,29,90,45,88,197,,,,,,,B676,D499
580,2009,Australian Open,GS,2009-01-19T00:00:00,2009-02-01T00:00:00,Hard,128,10712240,A$,MS089,R128,02:42:00,,F,5,D351,"2-6,6-3,0-6,6-2,6-2",S. De Chaunac,S. Darcis,,,FRA,BEL,2-6,6-3,0-6,6-2,6-2,02:42:00,A,S. De Chaunac,S. Darcis,FRA,BEL,,,,,249,/en/stats/leaderboard?page=serve,5,12,50,56,111,75,42,56,47,26,55,25,2,8,20,232,/en/stats/leaderboard?page=serve,2,5,46,50,108,62,31,50,53,31,58,14,1,7,19,61,68,111,43,46,108,52,114,219,57,62,108,39,43,111,48,105,219,,,,,,,D351,D632
580,2009,Australian Open,GS,2009-01-19T00:00:00,2009-02-01T00:00:00,Hard,128,10712240,A$,MS090,R128,01:26:00,,F,3,G858,"6-3,6-2,6-3",E. Gulbis,A. Montanes,,,LAT,ESP,6-3,6-2,6-3,,,01:26:00,A,E. Gulbis,A. Montanes,LAT,ESP,,,,,316,/en/stats/leaderboard?page=serve,1,11,64,47,74,83,39,47,59,16,27,100,1,1,13,240,/en/stats/leaderboard?page=serve,2,2,54,37,68,70,26,37,55,17,31,17,1,6,13,74,55,74,37,25,68,56,80,142,63,43,68,26,19,74,44,62,142,,,,,,,G858,M824
580,2009,Australian Open,GS,2009-01-19T00:00:00,2009-02-01T00:00:00,Hard,128,10712240,A$,MS092,R128,02:43:00,,F,4,SC56,"1-6,6-2,6-4,6-4",D. Sela,R. Schuettler,,,ISR,GER,1-6,6-2,6-4,6-4,,02:43:00,A,D. Sela,R. Schuettler,ISR,GER,,,,,250,/en/stats/leaderboard?page=serve,3,2,72,77,107,69,53,77,40,12,30,50,5,10,17,237,/en/stats/leaderboard?page=serve,3,2,79,100,127,57,57,100,41,11,27,63,12,19,18,61,65,107,46,59,127,53,124,234,54,68,127,39,42,107,47,110,234,,,,,,,SC56,S636
580,2009,Australian Open,GS,2009-01-19T00:00:00,2009-02-01T00:00:00,Hard,128,10712240,A$,MS093,R128,04:12:00,,F,5,H528,"3-6,3-6,7-6(9),7-6(7),8-6",V. Hanescu,J. Hernych,,,ROU,CZE,3-6,3-6,7-6(9),7-6(7),8-6,04:12:00,A,V. Hanescu,J. Hernych,ROU,CZE,,,9.0,7.0,259,/en/stats/leaderboard?page=serve,4,9,72,131,182,62,81,131,53,27,51,44,7,16,28,254,/en/stats/leaderboard?page=serve,8,6,72,142,197,65,93,142,44,24,55,67,14,21,28,59,108,182,41,80,197,50,188,379,59,117,197,41,74,182,50,191,379,,,7.0,4.0,,,H528,H442
580,2009,Australian Open,GS,2009-01-19T00:00:00,2009-02-01T00:00:00,Hard,128,10712240,A$,MS094,R128,04:02:00,,F,5,L360,"4-6,7-6(7),7-6(9),5-7,6-3",I. Ljubicic,I. Kunitsyn,,,CRO,RUS,4-6,7-6(7),7-6(9),5-7,6-3,04:02:00,A,I. Ljubicic,I. Kunitsyn,CRO,RUS,,,9.0,7.0,278,/en/stats/leaderboard?page=serve,4,26,68,112,164,71,79,112,46,24,52,20,2,10,28,258,/en/stats/leaderboard?page=serve,6,10,77,146,189,66,96,146,37,16,43,53,8,15,27,63,103,164,41,77,189,51,180,353,59,112,189,37,61,164,49,173,353,,,,,7.0,3.0,L360,K403
580,2009,Australian Open,GS,2009-01-19T00:00:00,2009-02-01T00:00:00,Hard,128,10712240,A$,MS095,R128,01:39:00,,F,3,T786,"6-4,6-4,6-0",J. Tsonga,J. Monaco,,,FRA,ARG,6-4,6-4,6-0,,,01:39:00,A,J. Tsonga,J. Monaco,FRA,ARG,,,,,281,/en/stats/leaderboard?page=serve,2,5,48,32,66,84,27,32,62,21,34,33,1,3,13,203,/en/stats/leaderboard?page=serve,2,1,64,47,74,53,25,47,41,11,27,30,3,10,13,73,48,66,51,38,74,61,86,140,49,36,74,27,18,66,39,54,140,,,,,,,T786,MA21
580,2009,Australian Open,GS,2009-01-19T00:00:00,2009-02-01T00:00:00,Hard,128,10712240,A$,MS096,R128,01:44:00,,F,3,R485,"6-0,6-2,6-2",A. Roddick,B. Rehnquist,,,USA,SWE,6-0,6-2,6-2,,,01:44:00,A,A. Roddick,B. Rehnquist,USA,SWE,,,,,306,/en/stats/leaderboard?page=serve,1,9,52,33,63,76,25,33,70,21,30,0,0,0,11,174,/en/stats/leaderboard?page=serve,2,0,57,37,65,51,19,37,32,9,28,30,3,10,11,73,46,63,57,37,65,65,83,128,43,28,65,27,17,63,35,45,128,,,,,,,R485,R364
580,2009,Australian Open,GS,2009-01-19T00:00:00,2009-02-01T00:00:00,Hard,128,10712240,A$,MS097,R128,02:30:00,,F,3,M680,"7-6(10),6-1,6-1",X. Malisse,M. Llodra,,,BEL,FRA,7-6(10),6-1,6-1,,,02:30:00,A,X. Malisse,M. Llodra,BEL,FRA,,,,,304,/en/stats/leaderboard?page=serve,2,5,70,57,82,79,45,57,52,13,25,100,8,8,13,242,/en/stats/leaderboard?page=serve,1,8,62,63,101,59,37,63,53,20,38,72,13,18,13,71,58,82,44,44,101,56,102,183,56,57,101,29,24,82,44,81,183,10.0,8.0,,,,,M680,L428
580,2009,Australian Open,GS,2009-01-19T00:00:00,2009-02-01T00:00:00,Hard,128,10712240,A$,MS098,R128,02:31:00,,F,4,S424,"6-3,6-2,6-7(5),6-2",F. Santoro,J. Ferrero,,,FRA,ESP,6-3,6-2,6-7(5),6-2,,02:31:00,A,F. Santoro,J. Ferrero,FRA,ESP,,,5.0,7.0,276,/en/stats/leaderboard?page=serve,3,17,47,54,115,83,45,54,48,29,61,57,4,7,19,222,/en/stats/leaderboard?page=serve,2,3,58,61,105,67,41,61,41,18,44,0,0,8,18,64,74,115,44,46,105,55,120,220,56,59,105,36,41,115,45,100,220,,,,,,,S424,F316
580,2009,Australian Open,GS,2009-01-19T00:00:00,2009-02-01T00:00:00,Hard,128,10712240,A$,MS099,R128,01:53:00,,F,3,K435,"7-6(8),6-3,6-2",P. Kohlschreiber,S. Querrey,,,GER,USA,7-6(8),6-3,6-2,,,01:53:00,A,P. Kohlschreiber,S. Querrey,GER,USA,,,,,298,/en/stats/leaderboard?page=serve,5,8,64,66,103,77,51,66,54,20,37,100,3,3,15,276,/en/stats/leaderboard?page=serve,1,9,55,45,82,73,33,45,62,23,37,40,2,5,14,69,71,103,32,26,82,52,97,185,68,56,82,31,32,103,48,88,185,8.0,6.0,,,,,K435,Q927
580,2009,Australian Open,GS,2009-01-19T00:00:00,2009-02-01T00:00:00,Hard,128,10712240,A$,MS100,R128,03:02:00,,F,3,R419,"6-2,7-5,6-1",T. Robredo,B. Reynolds,,,ESP,USA,6-2,7-5,6-1,,,03:02:00,A,T. Robredo,B. Reynolds,ESP,USA,,,,,354,/en/stats/leaderboard?page=serve,1,10,69,42,61,81,34,42,95,18,19,0,0,0,13,220,/en/stats/leaderboard?page=serve,5,7,59,45,76,67,30,45,35,11,31,40,4,10,14,85,52,61,46,35,76,64,87,137,54,41,76,15,9,61,36,50,137,,,,,,,R419,R483
580,2009,Australian Open,GS,2009-01-19T00:00:00,2009-02-01T00:00:00,Hard,128,10712240,A$,MS101,R128,04:40:00,,F,4,T840,"6-3,3-6,6-2,6-4",V. Troicki,A. Martin,,,SRB,ESP,6-3,3-6,6-2,6-4,,04:40:00,A,V. Troicki,A. Martin,SRB,ESP,,,,,288,/en/stats/leaderboard?page=serve,1,12,61,59,97,78,46,59,55,21,38,63,5,8,18,237,/en/stats/leaderboard?page=serve,6,3,57,60,106,67,40,60,50,23,46,45,5,11,18,69,67,97,41,43,106,54,110,203,59,63,106,31,30,97,46,93,203,,,,,,,T840,M590
580,2009,Australian Open,GS,2009-01-19T00:00:00,2009-02-01T00:00:00,Hard,128,10712240,A$,MS102,R128,03:05:00,,F,3,L575,"6-3,7-5,6-4",Y. Lu,T. Bellucci,,,TPE,BRA,6-3,7-5,6-4,,,03:05:00,A,Y. Lu,T. Bellucci,TPE,BRA,,,,,285,/en/stats/leaderboard?page=serve,3,8,54,61,112,80,49,61,53,27,51,92,12,13,16,264,/en/stats/leaderboard?page=serve,5,9,58,41,71,76,31,41,53,16,30,0,0,4,15,68,76,112,34,24,71,55,100,183,66,47,71,32,36,112,45,83,183,,,,,,,L575,BD20
580,2009,Australian Open,GS,2009-01-19T00:00:00,2009-02-01T00:00:00,Hard,128,10712240,A$,MS103,R128,03:30:00,,F,4,N301,"6-1,4-6,6-2,6-3",D. Nalbandian,M. Gicquel,,,ARG,FRA,6-1,4-6,6-2,6-3,,03:30:00,A,D. Nalbandian,M. Gicquel,ARG,FRA,,,,,257,/en/stats/leaderboard?page=serve,8,4,57,74,129,70,52,74,47,26,55,80,8,10,16,222,/en/stats/leaderboard?page=serve,2,8,49,50,103,64,32,50,45,24,53,53,8,15,17,60,78,129,46,47,103,54,125,232,54,56,103,40,51,129,46,107,232,,,,,,,N301,G436
580,2009,Australian Open,GS,2009-01-19T00:00:00,2009-02-01T00:00:00,Hard,128,10712240,A$,MS104,R128,02:30:00,,F,4,SA49,"5-7,6-4,6-4,7-5",R. Soderling,R. Kendrick,,,SWE,USA,5-7,6-4,6-4,7-5,,02:30:00,A,R. Soderling,R. Kendrick,SWE,USA,,,,,327,/en/stats/leaderboard?page=serve,2,11,68,78,114,83,65,78,72,26,36,83,5,6,22,289,/en/stats/leaderboard?page=serve,6,20,61,78,127,81,63,78,47,23,49,57,4,7,22,80,91,114,32,41,127,55,132,241,68,86,127,20,23,114,45,109,241,,,,,,,SA49,K448
580,2009,Australian Open,GS,2009-01-19T00:00:00,2009-02-01T00:00:00,Hard,128,10712240,A$,MS105,R128,04:10:00,,F,3,B837,"6-3,7-6(7),6-2",M. Baghdatis,J. Benneteau,,,CYP,FRA,6-3,7-6(7),6-2,,,04:10:00,A,M. Baghdatis,J. Benneteau,CYP,FRA,,,,,269,/en/stats/leaderboard?page=serve,2,7,42,44,104,77,34,44,53,32,60,88,7,8,14,229,/en/stats/leaderboard?page=serve,7,4,60,68,113,66,45,68,40,18,45,58,7,12,15,63,66,104,44,50,113,53,116,217,56,63,113,37,38,104,47,101,217,,,,,7.0,5.0,B837,B747
580,2009,Australian Open,GS,2009-01-19T00:00:00,2009-02-01T00:00:00,Hard,128,10712240,A$,MS106,R128,04:44:00,,F,3,BA98,"7-6(7),7-6(7),7-5",S. Bolelli,K. Vliegen,,,ITA,BEL,7-6(7),7-6(7),7-5,,,04:44:00,A,S. Bolelli,K. Vliegen,ITA,BEL,,,,,297,/en/stats/leaderboard?page=serve,1,3,54,60,111,78,47,60,69,35,51,50,1,2,18,294,/en/stats/leaderboard?page=serve,2,10,53,54,102,74,40,54,71,34,48,60,3,5,18,74,82,111,27,28,102,52,110,213,73,74,102,26,29,111,48,103,213,7.0,5.0,,,7.0,3.0,BA98,V309
580,2009,Australian Open,GS,2009-01-19T00:00:00,2009-02-01T00:00:00,Hard,128,10712240,A$,MS107,R128,03:11:00,,F,4,F339,"6-7(3),6-4,7-5,6-0",M. Fish,S. Groth,,,USA,AUS,6-7(3),6-4,7-5,6-0,,03:11:00,A,M. Fish,S. Groth,USA,AUS,,,,,299,/en/stats/leaderboard?page=serve,6,19,54,57,105,88,50,57,54,26,48,0,0,2,20,235,/en/stats/leaderboard?page=serve,10,14,57,73,128,64,47,73,45,25,55,53,8,15,20,72,76,105,44,56,128,57,132,233,56,72,128,28,29,105,43,101,233,3.0,7.0,,,,,F339,G940
580,2009,Australian Open,GS,2009-01-19T00:00:00,2009-02-01T00:00:00,Hard,128,10712240,A$,MS108,R128,00:49:00,,F,2,M850,"6-2,4-1",P. Mathieu,J. Nieminen,,,FRA,FIN,6-2,4-1,,,,00:49:00,A,P. Mathieu,J. Nieminen,FRA,FIN,,,,,309,/en/stats/leaderboard?page=serve,2,6,58,25,43,80,20,25,67,12,18,0,0,0,7,220,/en/stats/leaderboard?page=serve,1,3,52,16,31,56,9,16,60,9,15,40,2,5,6,74,32,43,42,13,31,61,45,74,58,18,31,26,11,43,39,29,74,,,,,,,M850,N289
580,2009,Australian Open,GS,2009-01-19T00:00:00,2009-02-01T00:00:00,Hard,128,10712240,A$,MS109,R128,04:10:00,,F,5,D438,"6-4,3-6,4-6,6-3,6-4",A. Delic,T. Dent,,,BIH,USA,6-4,3-6,4-6,6-3,6-4,04:10:00,A,A. Delic,T. Dent,BIH,USA,,,,,304,/en/stats/leaderboard?page=serve,5,21,74,106,144,76,81,106,47,18,38,60,3,5,24,281,/en/stats/leaderboard?page=serve,10,8,68,91,133,80,73,91,48,20,42,57,4,7,24,69,99,144,30,40,133,50,139,277,70,93,133,31,45,144,50,138,277,,,,,,,D438,D362
580,2009,Australian Open,GS,2009-01-19T00:00:00,2009-02-01T00:00:00,Hard,128,10712240,A$,MS110,R128,04:12:00,,F,3,CA12,"6-4,6-4,6-1",J. Chardy,M. Daniel,,,FRA,BRA,6-4,6-4,6-1,,,04:12:00,A,J. Chardy,M. Daniel,FRA,BRA,,,,,312,/en/stats/leaderboard?page=serve,3,18,62,44,71,80,35,44,63,17,27,0,0,1,13,211,/en/stats/leaderboard?page=serve,8,8,55,54,98,65,35,54,34,15,44,60,9,15,14,73,52,71,49,48,98,59,100,169,51,50,98,27,19,71,41,69,169,,,,,,,CA12,D339
580,2009,Australian Open,GS,2009-01-19T00:00:00,2009-02-01T00:00:00,Hard,128,10712240,A$,MS111,R128,01:55:00,,F,3,D643,"6-2,6-3,7-5",N. Djokovic,A. Stoppini,,,SRB,ITA,6-2,6-3,7-5,,,01:55:00,A,N. Djokovic,A. Stoppini,SRB,ITA,,,,,282,/en/stats/leaderboard?page=serve,1,8,69,51,74,67,34,51,61,14,23,50,3,6,14,197,/en/stats/leaderboard?page=serve,6,6,54,59,110,56,33,59,41,21,51,58,11,19,15,65,48,74,51,56,110,57,104,184,49,54,110,35,26,74,43,80,184,,,,,,,D643,S842
580,2009,Australian Open,GS,2009-01-19T00:00:00,2009-02-01T00:00:00,Hard,128,10712240,A$,MS112,R128,03:45:00,,F,3,D683,"6-3,6-4,6-2",J. del Potro,M. Zverev,,,ARG,GER,6-3,6-4,6-2,,,03:45:00,A,J. del Potro,M. Zverev,ARG,GER,,,,,289,/en/stats/leaderboard?page=serve,4,7,65,54,83,70,38,54,66,19,29,67,4,6,14,216,/en/stats/leaderboard?page=serve,2,5,61,59,96,56,33,59,43,16,37,57,8,14,13,69,57,83,49,47,96,58,104,179,51,49,96,31,26,83,42,75,179,,,,,,,D683,Z168
580,2009,Australian Open,GS,2009-01-19T00:00:00,2009-02-01T00:00:00,Hard,128,10712240,A$,MS113,R128,01:23:00,,F,3,MB02,"6-2,6-1,6-2",F. Mayer,L. Ouahab,,,GER,MAR,6-2,6-1,6-2,,,01:23:00,A,F. Mayer,L. Ouahab,GER,MAR,,,,,296,/en/stats/leaderboard?page=serve,1,4,58,40,69,78,31,40,66,19,29,0,0,1,12,171,/en/stats/leaderboard?page=serve,4,0,51,37,72,62,23,37,26,9,35,50,7,14,11,72,50,69,56,40,72,64,90,141,44,32,72,28,19,69,36,51,141,,,,,,,MB02,O207
580,2009,Australian Open,GS,2009-01-19T00:00:00,2009-02-01T00:00:00,Hard,128,10712240,A$,MS114,R128,04:41:00,,F,4,TA46,"7-6(7),1-6,7-6(7),7-6(8)",B. Tomic,P. Starace,,,AUS,ITA,7-6(7),1-6,7-6(7),7-6(8),,04:41:00,A,B. Tomic,P. Starace,AUS,ITA,,,7.0,5.0,278,/en/stats/leaderboard?page=serve,1,10,67,98,147,65,64,98,61,30,49,50,5,10,21,281,/en/stats/leaderboard?page=serve,6,14,66,112,169,75,84,112,46,26,57,77,10,13,22,64,94,147,35,59,169,48,153,316,65,110,169,36,53,147,52,163,316,7.0,5.0,8.0,6.0,,,TA46,S843
580,2009,Australian Open,GS,2009-01-19T00:00:00,2009-02-01T00:00:00,Hard,128,10712240,A$,MS115,R128,04:22:00,,F,5,MA30,"6-3,7-6(7),4-6,4-6,16-14",G. Muller,F. Lopez,,,LUX,ESP,6-3,7-6(7),4-6,4-6,16-14,04:22:00,A,G. Muller,F. Lopez,LUX,ESP,,,,,317,/en/stats/leaderboard?page=serve,0,47,100,194,194,76,148,194,0,0,0,67,4,6,36,268,/en/stats/leaderboard?page=serve,0,0,100,196,196,74,145,196,0,0,0,67,4,6,35,76,148,194,26,51,196,51,199,390,74,145,196,24,46,194,49,191,390,,,,,7.0,5.0,MA30,L397
580,2009,Australian Open,GS,2009-01-19T00:00:00,2009-02-01T00:00:00,Hard,128,10712240,A$,MS116,R128,05:07:00,,F,4,C977,"6-3,6-2,6-7(4),6-3",M. Cilic,K. Anderson,,,CRO,RSA,6-3,6-2,6-7(4),6-3,,05:07:00,A,M. Cilic,K. Anderson,CRO,RSA,,,4.0,7.0,285,/en/stats/leaderboard?page=serve,8,16,51,64,125,88,56,64,48,29,61,78,7,9,20,239,/en/stats/leaderboard?page=serve,7,8,60,70,117,67,47,70,45,21,47,57,8,14,18,68,85,125,42,49,117,55,134,242,58,68,117,32,40,125,45,108,242,,,,,,,C977,A678
580,2009,Australian Open,GS,2009-01-19T00:00:00,2009-02-01T00:00:00,Hard,128,10712240,A$,MS117,R128,03:30:00,,F,5,T742,"4-6,6-1,6-3,4-6,6-0",J. Tipsarevic,O. Hernandez,,,SRB,ESP,4-6,6-1,6-3,4-6,6-0,03:30:00,A,J. Tipsarevic,O. Hernandez,SRB,ESP,,,,,276,/en/stats/leaderboard?page=serve,4,15,58,88,153,77,68,88,45,29,65,83,15,18,21,223,/en/stats/leaderboard?page=serve,11,13,56,79,142,66,52,79,38,24,63,47,7,15,21,63,97,153,46,66,142,55,163,295,54,76,142,37,56,153,45,132,295,,,,,,,T742,H472
580,2009,Australian Open,GS,2009-01-19T00:00:00,2009-02-01T00:00:00,Hard,128,10712240,A$,MS118,R128,02:46:00,,F,4,H377,"7-6(7),2-6,6-2,7-5",D. Hrbaty,J. Isner,,,SVK,USA,7-6(7),2-6,6-2,7-5,,02:46:00,A,D. Hrbaty,J. Isner,SVK,USA,,,,,291,/en/stats/leaderboard?page=serve,5,6,67,80,119,74,59,80,59,23,39,33,1,3,20,297,/en/stats/leaderboard?page=serve,8,39,64,88,138,77,68,88,40,20,50,67,6,9,20,69,82,119,36,50,138,51,132,257,64,88,138,31,37,119,49,125,257,7.0,4.0,,,,,H377,I186
