event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,tiebreak_set2_winner,tiebreak_set2_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,winner_flag,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set4_winner,tiebreak_set4_loser,tiebreak_set3_winner,tiebreak_set3_loser,tiebreak_set5_winner,tiebreak_set5_loser,player_winner,player_loser,player_id_winner,player_id_loser,country_winner,country_loser,seed_winner,seed_loser
560,2004,US Open,GS,2004-08-30T00:00:00,2004-09-12T00:00:00,Hard,128,7696000,$,MS012,R16,02:00:00,,F,3,H355,"7-6(8),6-1,7-5",T. Haas,T. Berdych,,,GER,CZE,7-6(8),6-1,7-5,,,02:00:00,,,304,/en/stats/leaderboard?page=serve,1,18,60,55,91,82,45,55,58,21,36,33,1,3,16,233,/en/stats/leaderboard?page=serve,4,6,57,58,102,67,39,58,41,18,44,50,5,10,15,73,66,91,44,45,102,58,111,193,56,57,102,27,25,91,42,82,193,A,8.0,6.0,,,,,,,T. Haas,T. Berdych,H355,BA47,GER,CZE,,
560,2004,US Open,GS,2004-08-30T00:00:00,2004-09-12T00:00:00,Hard,128,7696000,$,MS013,R16,01:40:00,,F,3,H432,"6-4,6-2,6-2",L. Hewitt,K. Beck,,,AUS,SVK,6-4,6-2,6-2,,,01:40:00,,,298,/en/stats/leaderboard?page=serve,3,7,54,45,83,69,31,45,71,27,38,100,5,5,13,214,/en/stats/leaderboard?page=serve,7,4,47,34,73,68,23,34,41,16,39,50,5,10,13,70,58,83,47,34,73,59,92,156,53,39,73,30,25,83,41,64,156,A,,,,,,,,,L. Hewitt,K. Beck,H432,B804,AUS,SVK,,
560,2004,US Open,GS,2004-08-30T00:00:00,2004-09-12T00:00:00,Hard,128,7696000,$,MS014,R16,01:19:00,,F,3,J194,"6-2,6-3,6-2",J. Johansson,M. Llodra,,,SWE,FRA,6-2,6-3,6-2,,,01:19:00,,,288,/en/stats/leaderboard?page=serve,5,10,51,33,65,88,29,33,53,17,32,50,1,2,12,195,/en/stats/leaderboard?page=serve,7,9,61,44,72,61,27,44,25,7,28,22,2,9,13,71,46,65,53,38,72,61,84,137,47,34,72,29,19,65,39,53,137,A,,,,,,,,,J. Johansson,M. Llodra,J194,L428,SWE,FRA,,
560,2004,US Open,GS,2004-08-30T00:00:00,2004-09-12T00:00:00,Hard,128,7696000,$,MS015,R16,01:32:00,,F,3,R485,"6-3,6-2,6-4",A. Roddick,T. Robredo,,,USA,ESP,6-3,6-2,6-4,,,01:32:00,,,322,/en/stats/leaderboard?page=serve,3,11,66,49,74,88,43,49,60,15,25,100,2,2,14,249,/en/stats/leaderboard?page=serve,5,5,61,51,84,67,34,51,52,17,33,50,4,8,13,78,58,74,39,33,84,58,91,158,61,51,84,22,16,74,42,67,158,A,,,,,,,,,A. Roddick,T. Robredo,R485,R419,USA,ESP,,
560,2004,US Open,GS,2004-08-30T00:00:00,2004-09-12T00:00:00,Hard,128,7696000,$,MS016,R32,02:03:00,,F,3,F324,"6-0,6-4,7-6(9)",R. Federer,F. Santoro,,,SUI,FRA,6-0,6-4,7-6(9),,,02:03:00,,,304,/en/stats/leaderboard?page=serve,2,10,61,59,96,78,46,59,57,21,37,100,1,1,14,245,/en/stats/leaderboard?page=serve,2,2,59,56,95,64,36,56,51,20,39,50,4,8,14,70,67,96,41,39,95,55,106,191,59,56,95,30,29,96,45,85,191,A,,,,,9.0,7.0,,,R. Federer,F. Santoro,F324,S424,SUI,FRA,,
560,2004,US Open,GS,2004-08-30T00:00:00,2004-09-12T00:00:00,Hard,128,7696000,$,MS017,R32,02:38:00,,F,5,P280,"6-4,6-2,1-6,1-6,6-4",A. Pavel,H. Lee,,,ROU,KOR,6-4,6-2,1-6,1-6,6-4,02:38:00,,,249,/en/stats/leaderboard?page=serve,5,20,59,75,128,69,52,75,40,21,53,61,11,18,21,255,/en/stats/leaderboard?page=serve,4,9,57,70,122,74,52,70,48,25,52,57,8,14,21,57,73,128,37,45,122,47,118,250,63,77,122,43,55,128,53,132,250,A,,,,,,,,,A. Pavel,H. Lee,P280,L311,ROU,KOR,,
560,2004,US Open,GS,2004-08-30T00:00:00,2004-09-12T00:00:00,Hard,128,7696000,$,MS018,R32,04:44:00,,F,5,S545,"4-6,4-6,6-4,6-2,7-6(7)",S. Sargsian,P. Mathieu,,,ARM,FRA,4-6,4-6,6-4,6-2,7-6(7),04:44:00,,,278,/en/stats/leaderboard?page=serve,6,19,51,82,161,79,65,82,51,40,79,64,7,11,25,254,/en/stats/leaderboard?page=serve,10,16,46,82,180,72,59,82,50,49,98,72,13,18,25,65,105,161,40,72,180,52,177,341,60,108,180,35,56,161,48,164,341,A,,,,,,,7.0,4.0,S. Sargsian,P. Mathieu,S545,M850,ARM,FRA,,
560,2004,US Open,GS,2004-08-30T00:00:00,2004-09-12T00:00:00,Hard,128,7696000,$,MS019,R32,01:31:00,,F,3,A092,"6-4,6-2,6-3",A. Agassi,J. Novak,,,USA,CZE,6-4,6-2,6-3,,,01:31:00,,,305,/en/stats/leaderboard?page=serve,2,11,78,56,72,82,46,56,44,7,16,67,2,3,13,226,/en/stats/leaderboard?page=serve,4,8,64,61,96,67,41,61,34,12,35,67,12,18,14,74,53,72,45,43,96,57,96,168,55,53,96,26,19,72,43,72,168,A,,,,,,,,,A. Agassi,J. Novak,A092,N254,USA,CZE,,
560,2004,US Open,GS,2004-08-30T00:00:00,2004-09-12T00:00:00,Hard,128,7696000,$,MS020,R32,03:36:00,,F,5,R397,"4-6,6-4,6-3,6-7(5),7-5",O. Rochus,C. Moya,,,BEL,ESP,4-6,6-4,6-3,6-7(5),7-5,03:36:00,,,262,/en/stats/leaderboard?page=serve,10,4,58,93,159,74,69,93,59,39,66,67,12,18,27,255,/en/stats/leaderboard?page=serve,7,17,54,80,149,68,54,80,54,37,69,47,7,15,26,68,108,159,39,58,149,54,166,308,61,91,149,32,51,159,46,142,308,A,,,5.0,7.0,,,,,O. Rochus,C. Moya,R397,M605,BEL,ESP,,
560,2004,US Open,GS,2004-08-30T00:00:00,2004-09-12T00:00:00,Hard,128,7696000,$,MS021,R32,01:54:00,,F,3,H377,"7-6(10),6-3,6-3",D. Hrbaty,P. Srichaphan,,,SVK,THA,7-6(10),6-3,6-3,,,01:54:00,,,269,/en/stats/leaderboard?page=serve,5,3,59,57,97,74,42,57,58,23,40,63,5,8,15,231,/en/stats/leaderboard?page=serve,2,7,54,52,97,63,33,52,49,22,45,54,7,13,15,67,65,97,43,42,97,55,107,194,57,55,97,33,32,97,45,87,194,A,10.0,8.0,,,,,,,D. Hrbaty,P. Srichaphan,H377,S675,SVK,THA,,
560,2004,US Open,GS,2004-08-30T00:00:00,2004-09-12T00:00:00,Hard,128,7696000,$,MS022,R32,01:37:00,,F,3,K316,"6-4,6-0,6-1",N. Kiefer,T. Johansson,,,GER,SWE,6-4,6-0,6-1,,,01:37:00,,,289,/en/stats/leaderboard?page=serve,4,16,48,35,73,80,28,35,58,22,38,83,5,6,12,188,/en/stats/leaderboard?page=serve,4,12,44,32,73,66,21,32,34,14,41,46,6,13,11,68,50,73,52,38,73,60,88,146,48,35,73,32,23,73,40,58,146,A,,,,,,,,,N. Kiefer,T. Johansson,K316,J129,GER,SWE,,
560,2004,US Open,GS,2004-08-30T00:00:00,2004-09-12T00:00:00,Hard,128,7696000,$,MS023,R32,03:26:00,,F,5,H336,"4-6,6-3,5-7,6-4,6-3",T. Henman,M. Tabara,,,GBR,CZE,4-6,6-3,5-7,6-4,6-3,03:26:00,,,261,/en/stats/leaderboard?page=serve,9,12,55,87,157,62,54,87,61,43,70,67,10,15,25,238,/en/stats/leaderboard?page=serve,15,14,37,55,150,78,43,55,52,49,95,56,9,16,25,62,97,157,39,58,150,50,155,307,61,92,150,38,60,157,50,152,307,A,,,,,,,,,T. Henman,M. Tabara,H336,T243,GBR,CZE,,
560,2004,US Open,GS,2004-08-30T00:00:00,2004-09-12T00:00:00,Hard,128,7696000,$,MS024,R32,02:22:00,,F,5,BA47,"2-6,6-1,6-3,4-6,6-1",T. Berdych,M. Youzhny,,,CZE,RUS,2-6,6-1,6-3,4-6,6-1,02:22:00,,,263,/en/stats/leaderboard?page=serve,5,10,64,86,134,70,60,86,48,23,48,62,8,13,21,219,/en/stats/leaderboard?page=serve,8,9,54,68,127,63,43,68,41,24,59,53,9,17,20,62,83,134,47,60,127,55,143,261,53,67,127,38,51,134,45,118,261,A,,,,,,,,,T. Berdych,M. Youzhny,BA47,Y061,CZE,RUS,,
560,2004,US Open,GS,2004-08-30T00:00:00,2004-09-12T00:00:00,Hard,128,7696000,$,MS025,R32,01:56:00,,F,3,H355,"6-2,6-3,7-5",T. Haas,R. Mello,,,GER,BRA,6-2,6-3,7-5,,,01:56:00,,,299,/en/stats/leaderboard?page=serve,4,11,59,49,83,84,41,49,56,19,34,67,2,3,15,239,/en/stats/leaderboard?page=serve,3,6,62,64,103,66,42,64,44,17,39,55,6,11,14,72,60,83,43,44,103,56,104,186,57,59,103,28,23,83,44,82,186,A,,,,,,,,,T. Haas,R. Mello,H355,M708,GER,BRA,,
560,2004,US Open,GS,2004-08-30T00:00:00,2004-09-12T00:00:00,Hard,128,7696000,$,MS026,R32,03:13:00,,F,5,B804,"6-3,4-6,3-6,6-1,6-4",K. Beck,N. Davydenko,,,SVK,RUS,6-3,4-6,3-6,6-1,6-4,03:13:00,,,284,/en/stats/leaderboard?page=serve,7,12,58,92,160,80,74,92,50,34,68,85,11,13,23,263,/en/stats/leaderboard?page=serve,5,5,71,107,151,68,73,107,43,19,44,67,8,12,22,68,108,160,39,59,151,54,167,311,61,92,151,33,52,160,46,144,311,A,,,,,,,,,K. Beck,N. Davydenko,B804,D402,SVK,RUS,,
560,2004,US Open,GS,2004-08-30T00:00:00,2004-09-12T00:00:00,Hard,128,7696000,$,MS027,R32,01:30:00,,F,3,H432,"6-1,6-4,6-2",L. Hewitt,F. Lopez,,,AUS,ESP,6-1,6-4,6-2,,,01:30:00,,,311,/en/stats/leaderboard?page=serve,5,11,65,52,80,83,43,52,57,16,28,100,7,7,13,224,/en/stats/leaderboard?page=serve,4,5,65,51,78,63,32,51,37,10,27,38,3,8,12,74,59,80,46,36,78,60,95,158,54,42,78,26,21,80,40,63,158,A,,,,,,,,,L. Hewitt,F. Lopez,H432,L397,AUS,ESP,,
560,2004,US Open,GS,2004-08-30T00:00:00,2004-09-12T00:00:00,Hard,128,7696000,$,MS028,R32,02:38:00,,F,4,J194,"6-7(2),7-6(7),6-1,6-3",J. Johansson,S. Koubek,,,SWE,AUT,6-7(2),7-6(7),6-1,6-3,,02:38:00,7.0,1.0,310,/en/stats/leaderboard?page=serve,7,19,59,79,135,78,62,79,61,34,56,100,5,5,20,269,/en/stats/leaderboard?page=serve,2,5,64,90,140,70,63,90,52,26,50,78,14,18,20,71,96,135,36,51,140,53,147,275,64,89,140,29,39,135,47,128,275,A,2.0,7.0,,,,,,,J. Johansson,S. Koubek,J194,K310,SWE,AUT,,
560,2004,US Open,GS,2004-08-30T00:00:00,2004-09-12T00:00:00,Hard,128,7696000,$,MS029,R32,01:42:00,,F,3,L428,"6-3,6-2,7-5",M. Llodra,J. Melzer,,,FRA,AUT,6-3,6-2,7-5,,,01:42:00,,,323,/en/stats/leaderboard?page=serve,0,8,74,68,92,74,50,68,67,16,24,100,2,2,15,250,/en/stats/leaderboard?page=serve,3,5,65,64,99,58,37,64,54,19,35,73,11,15,14,72,66,92,43,43,99,57,109,191,57,56,99,28,26,92,43,82,191,A,,,,,,,,,M. Llodra,J. Melzer,L428,M762,FRA,AUT,,
560,2004,US Open,GS,2004-08-30T00:00:00,2004-09-12T00:00:00,Hard,128,7696000,$,MS030,R32,01:31:00,,F,3,R419,"6-3,6-3,6-2",T. Robredo,A. Peya,,,ESP,AUT,6-3,6-3,6-2,,,01:31:00,,,298,/en/stats/leaderboard?page=serve,3,2,64,49,76,76,37,49,67,18,27,75,3,4,13,205,/en/stats/leaderboard?page=serve,5,2,53,39,73,64,25,39,38,13,34,33,3,9,13,72,55,76,48,35,73,60,90,149,52,38,73,28,21,76,40,59,149,A,,,,,,,,,T. Robredo,A. Peya,R419,P467,ESP,AUT,,
560,2004,US Open,GS,2004-08-30T00:00:00,2004-09-12T00:00:00,Hard,128,7696000,$,MS031,R32,01:36:00,,F,3,R485,"6-1,6-3,6-3",A. Roddick,G. Canas,,,USA,ARG,6-1,6-3,6-3,,,01:36:00,,,333,/en/stats/leaderboard?page=serve,0,21,71,51,72,84,43,51,57,12,21,100,5,5,13,219,/en/stats/leaderboard?page=serve,7,3,63,57,91,67,38,57,35,12,34,64,9,14,12,76,55,72,45,41,91,59,96,163,55,50,91,24,17,72,41,67,163,A,,,,,,,,,A. Roddick,G. Canas,R485,C433,USA,ARG,,
560,2004,US Open,GS,2004-08-30T00:00:00,2004-09-12T00:00:00,Hard,128,7696000,$,MS032,R64,02:04:00,,F,4,F324,"6-2,6-7(4),6-3,6-1",R. Federer,M. Baghdatis,,,SUI,CYP,6-2,6-7(4),6-3,6-1,,02:04:00,4.0,7.0,290,/en/stats/leaderboard?page=serve,5,8,59,61,104,82,50,61,58,25,43,50,2,4,18,211,/en/stats/leaderboard?page=serve,8,5,55,64,117,64,41,64,40,21,53,20,2,10,18,72,75,104,47,55,117,59,130,221,53,62,117,28,29,104,41,91,221,A,,,,,,,,,R. Federer,M. Baghdatis,F324,B837,SUI,CYP,,
560,2004,US Open,GS,2004-08-30T00:00:00,2004-09-12T00:00:00,Hard,128,7696000,$,MS033,R64,01:39:00,,F,3,S424,"6-1,6-3,6-4",F. Santoro,D. Tursunov,,,FRA,RUS,6-1,6-3,6-4,,,01:39:00,,,305,/en/stats/leaderboard?page=serve,2,2,60,43,72,86,37,43,59,17,29,0,0,0,13,207,/en/stats/leaderboard?page=serve,10,4,53,44,83,66,29,44,33,13,39,38,3,8,13,75,54,72,49,41,83,61,95,155,51,42,83,25,18,72,39,60,155,A,,,,,,,,,F. Santoro,D. Tursunov,S424,T315,FRA,RUS,,
560,2004,US Open,GS,2004-08-30T00:00:00,2004-09-12T00:00:00,Hard,128,7696000,$,MS034,R64,02:16:00,,F,3,L311,"6-4,7-6(7),6-1",H. Lee,A. Martin,,,KOR,ESP,6-4,7-6(7),6-1,,,02:16:00,7.0,3.0,291,/en/stats/leaderboard?page=serve,4,3,67,68,101,68,46,68,64,21,33,80,4,5,15,228,/en/stats/leaderboard?page=serve,6,2,49,47,95,68,32,47,44,21,48,60,6,10,14,66,67,101,44,42,95,56,109,196,56,53,95,34,34,101,44,87,196,A,,,,,,,,,H. Lee,A. Martin,L311,M590,KOR,ESP,,
560,2004,US Open,GS,2004-08-30T00:00:00,2004-09-12T00:00:00,Hard,128,7696000,$,MS035,R64,02:04:00,,F,3,P280,"7-5,6-3,7-6(7)",A. Pavel,F. Verdasco,,,ROU,ESP,7-5,6-3,7-6(7),,,02:04:00,,,318,/en/stats/leaderboard?page=serve,2,8,67,69,103,83,57,69,62,21,34,100,3,3,17,274,/en/stats/leaderboard?page=serve,6,8,58,61,106,67,41,61,60,27,45,75,6,8,16,76,78,103,36,38,106,56,116,209,64,68,106,24,25,103,44,93,209,A,,,,,7.0,2.0,,,A. Pavel,F. Verdasco,P280,V306,ROU,ESP,,
560,2004,US Open,GS,2004-08-30T00:00:00,2004-09-12T00:00:00,Hard,128,7696000,$,MS036,R64,05:09:00,,F,5,S545,"6-7(6),6-4,3-6,7-6(8),6-4",S. Sargsian,N. Massu,,,ARM,CHI,6-7(6),6-4,3-6,7-6(8),6-4,05:09:00,,,262,/en/stats/leaderboard?page=serve,9,20,50,91,182,70,64,91,54,49,91,60,9,15,27,275,/en/stats/leaderboard?page=serve,2,14,62,117,188,64,75,117,61,43,71,60,9,15,26,62,113,182,37,70,188,49,183,370,63,118,188,38,69,182,51,187,370,A,6.0,8.0,8.0,6.0,,,,,S. Sargsian,N. Massu,S545,M655,ARM,CHI,,
560,2004,US Open,GS,2004-08-30T00:00:00,2004-09-12T00:00:00,Hard,128,7696000,$,MS037,R64,03:16:00,,F,4,M850,"6-7(6),6-4,6-3,7-6(8)",P. Mathieu,T. Dent,,,FRA,USA,6-7(6),6-4,6-3,7-6(8),,03:16:00,,,281,/en/stats/leaderboard?page=serve,3,6,60,79,132,71,56,79,62,33,53,67,6,9,21,241,/en/stats/leaderboard?page=serve,14,15,50,80,159,66,53,80,52,41,79,65,11,17,22,67,89,132,41,65,159,53,154,291,59,94,159,33,43,132,47,137,291,A,6.0,8.0,8.0,6.0,,,,,P. Mathieu,T. Dent,M850,D362,FRA,USA,,
560,2004,US Open,GS,2004-08-30T00:00:00,2004-09-12T00:00:00,Hard,128,7696000,$,MS038,R64,01:32:00,,F,3,N254,"7-5,6-1,6-3",J. Novak,A. Calatrava,,,CZE,ESP,7-5,6-1,6-3,,,01:32:00,,,303,/en/stats/leaderboard?page=serve,2,8,70,57,81,72,41,57,63,15,24,75,3,4,14,228,/en/stats/leaderboard?page=serve,2,5,68,60,88,57,34,60,43,12,28,0,0,6,14,69,56,81,48,42,88,58,98,169,52,46,88,31,25,81,42,71,169,A,,,,,,,,,J. Novak,A. Calatrava,N254,C361,CZE,ESP,,
