event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,winner_flag,player_winner,player_loser,country_winner,country_loser,seed_winner,seed_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,settime_tot_winner,settime_tot_loser,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set2_winner,tiebreak_set2_loser,tiebreak_set3_winner,tiebreak_set3_loser,player_id_winner,player_id_loser
375,2014,Montpellier,250,2014-02-03T00:00:00,2014-02-09T00:00:00,Hard,28,426605,€,MS001,F,01:25:00,,F,2,MC65,"6-4,6-4",G. Monfils,R. Gasquet,,,FRA,FRA,6-4,6-4,,,,01:25:00,A,G. Monfils,R. Gasquet,FRA,FRA,,,318,/en/stats/leaderboard?page=serve,4,9,56,28,50,93,26,28,64,14,22,0,0,0,10,278,/en/stats/leaderboard?page=serve,0,0,75,55,73,62,34,55,61,11,18,60,3,5,10,80,40,50,38,28,73,55,68,123,62,45,73,20,10,50,45,55,123,01:25:00,01:25:00,,,,,,,MC65,G628
375,2014,Montpellier,250,2014-02-03T00:00:00,2014-02-09T00:00:00,Hard,28,426605,€,MS002,SF,01:42:00,,F,2,G628,"7-6(8),7-6(7)",R. Gasquet,J. Janowicz,,,FRA,POL,7-6(8),7-6(7),,,,01:42:00,A,R. Gasquet,J. Janowicz,FRA,POL,,,320,/en/stats/leaderboard?page=serve,0,8,71,50,70,80,40,50,70,14,20,0,0,1,12,296,/en/stats/leaderboard?page=serve,4,16,62,52,84,75,39,52,56,18,32,75,3,4,12,77,54,70,32,27,84,53,81,154,68,57,84,23,16,70,47,73,154,01:42:00,01:42:00,8,6,7,4,,,G628,J397
375,2014,Montpellier,250,2014-02-03T00:00:00,2014-02-09T00:00:00,Hard,28,426605,€,MS003,SF,01:19:00,,F,3,MC65,"6-2,3-6,6-1",G. Monfils,J. Nieminen,,,FRA,FIN,6-2,3-6,6-1,,,01:19:00,A,G. Monfils,J. Nieminen,FRA,FIN,,,303,/en/stats/leaderboard?page=serve,3,15,76,51,67,80,41,51,44,7,16,0,0,1,12,251,/en/stats/leaderboard?page=serve,0,0,70,53,76,58,31,53,57,13,23,64,7,11,12,72,48,67,42,32,76,56,80,143,58,44,76,28,19,67,44,63,143,01:19:00,01:19:00,,,,,,,MC65,N289
375,2014,Montpellier,250,2014-02-03T00:00:00,2014-02-09T00:00:00,Hard,28,426605,€,MS004,QF,01:10:00,,F,2,G628,"6-4,6-2",R. Gasquet,A. Olivetti,,,FRA,FRA,6-4,6-2,,,,01:10:00,A,R. Gasquet,A. Olivetti,FRA,FRA,,,334,/en/stats/leaderboard?page=serve,0,3,65,28,43,86,24,28,80,12,15,0,0,0,9,232,/en/stats/leaderboard?page=serve,7,13,51,36,71,78,28,36,31,11,35,70,7,10,9,84,36,43,45,32,71,60,68,114,55,39,71,16,7,43,40,46,114,01:10:00,01:10:00,,,,,,,G628,O411
375,2014,Montpellier,250,2014-02-03T00:00:00,2014-02-09T00:00:00,Hard,28,426605,€,MS005,QF,01:10:00,,F,2,J397,"6-2,6-4",J. Janowicz,E. Roger-Vasselin,,,POL,FRA,6-2,6-4,,,,01:10:00,A,J. Janowicz,E. Roger-Vasselin,POL,FRA,,,328,/en/stats/leaderboard?page=serve,1,18,65,36,55,78,28,36,68,13,19,100,3,3,9,248,/en/stats/leaderboard?page=serve,2,3,71,41,58,63,26,41,47,8,17,57,4,7,9,75,41,55,41,24,58,58,65,113,59,34,58,25,14,55,42,48,113,01:10:00,01:10:00,,,,,,,J397,R613
375,2014,Montpellier,250,2014-02-03T00:00:00,2014-02-09T00:00:00,Hard,28,426605,€,MS006,QF,01:09:00,,F,2,MC65,"6-4,6-4",G. Monfils,D. Istomin,,,FRA,UZB,6-4,6-4,,,,01:09:00,A,G. Monfils,D. Istomin,FRA,UZB,,,285,/en/stats/leaderboard?page=serve,4,7,69,38,55,74,28,38,59,10,17,67,4,6,10,253,/en/stats/leaderboard?page=serve,0,3,74,45,61,60,27,45,56,9,16,33,2,6,10,69,38,55,41,25,61,54,63,116,59,36,61,31,17,55,46,53,116,01:09:00,01:09:00,,,,,,,MC65,I165
375,2014,Montpellier,250,2014-02-03T00:00:00,2014-02-09T00:00:00,Hard,28,426605,€,MS007,QF,01:45:00,,F,3,N289,"6-3,3-6,7-6(7)",J. Nieminen,M. Gicquel,,,FIN,FRA,6-3,3-6,7-6(7),,,01:45:00,A,J. Nieminen,M. Gicquel,FIN,FRA,,,270,/en/stats/leaderboard?page=serve,4,1,73,74,101,70,52,74,44,12,27,71,5,7,15,297,/en/stats/leaderboard?page=serve,1,11,59,47,79,83,39,47,59,19,32,33,1,3,15,63,64,101,27,21,79,47,85,180,73,58,79,37,37,101,53,95,180,01:45:00,01:45:00,,,,,7,5,N289,G436
375,2014,Montpellier,250,2014-02-03T00:00:00,2014-02-09T00:00:00,Hard,28,426605,€,MS008,R16,01:35:00,,F,2,G628,"6-1,6-3",R. Gasquet,P. Mathieu,,,FRA,FRA,6-1,6-3,,,,01:35:00,A,R. Gasquet,P. Mathieu,FRA,FRA,,,290,/en/stats/leaderboard?page=serve,2,3,61,42,69,69,29,42,59,16,27,100,7,7,8,203,/en/stats/leaderboard?page=serve,5,4,49,36,73,67,24,36,38,14,37,56,5,9,8,65,45,69,48,35,73,56,80,142,52,38,73,35,24,69,44,62,142,01:35:00,01:35:00,,,,,,,G628,M850
375,2014,Montpellier,250,2014-02-03T00:00:00,2014-02-09T00:00:00,Hard,28,426605,€,MS009,R16,02:32:00,,F,3,O411,"7-6(7),6-7(5),7-5",A. Olivetti,N. Davydenko,,,FRA,RUS,7-6(7),6-7(5),7-5,,,02:32:00,A,A. Olivetti,N. Davydenko,FRA,RUS,,,316,/en/stats/leaderboard?page=serve,4,28,53,57,107,91,52,57,60,30,50,60,3,5,18,289,/en/stats/leaderboard?page=serve,2,8,71,97,137,69,67,97,60,24,40,70,7,10,18,77,82,107,34,46,137,52,128,244,66,91,137,23,25,107,48,116,244,02:32:00,02:32:00,7,5,5,7,,,O411,D402
375,2014,Montpellier,250,2014-02-03T00:00:00,2014-02-09T00:00:00,Hard,28,426605,€,MS010,R16,01:12:00,,F,2,J397,"7-6(7),6-3",J. Janowicz,A. Mannarino,,,POL,FRA,7-6(7),6-3,,,,01:12:00,A,J. Janowicz,A. Mannarino,POL,FRA,,,335,/en/stats/leaderboard?page=serve,2,17,63,39,62,87,34,39,70,16,23,0,0,0,11,306,/en/stats/leaderboard?page=serve,2,6,77,44,57,73,32,44,62,8,13,75,3,4,10,81,50,62,30,17,57,56,67,119,70,40,57,19,12,62,44,52,119,01:12:00,01:12:00,7,2,,,,,J397,ME82
