event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,winner_flag,player_winner,player_loser,country_winner,country_loser,seed_winner,seed_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,tiebreak_set2_winner,tiebreak_set2_loser,tiebreak_set1_winner,tiebreak_set1_loser,player_id_winner,player_id_loser
717,2008,Houston,WS,2008-04-14T00:00:00,2008-04-20T00:00:00,Clay,32,411000,$,MS001,F,02:12:00,,F,3,G710,"6-4,1-6,7-5",M. Granollers,J. Blake,,,ESP,USA,6-4,1-6,7-5,,,02:12:00,A,M. Granollers,J. Blake,ESP,USA,,,216,/en/stats/leaderboard?page=serve,6,1,60,51,85,63,32,51,38,13,34,25,2,8,15,231,/en/stats/leaderboard?page=serve,4,5,49,44,89,70,31,44,47,21,45,62,8,13,14,53,45,85,42,37,89,47,82,174,58,52,89,47,40,85,53,92,174,,,,,G710,B676
717,2008,Houston,WS,2008-04-14T00:00:00,2008-04-20T00:00:00,Clay,32,411000,$,MS002,SF,01:35:00,,F,2,B676,"6-3,7-6(7)",J. Blake,O. Hernandez,,,USA,ESP,6-3,7-6(7),,,,01:35:00,A,J. Blake,O. Hernandez,USA,ESP,,,277,/en/stats/leaderboard?page=serve,2,4,44,30,68,80,24,30,61,23,38,67,2,3,11,268,/en/stats/leaderboard?page=serve,3,3,67,48,72,67,32,48,54,13,24,67,4,6,10,69,47,68,38,27,72,53,74,140,63,45,72,31,21,68,47,66,140,7.0,3.0,,,B676,H472
717,2008,Houston,WS,2008-04-14T00:00:00,2008-04-20T00:00:00,Clay,32,411000,$,MS003,SF,02:15:00,,F,3,G710,"3-6,7-5,6-3",M. Granollers,W. Odesnik,,,ESP,USA,3-6,7-5,6-3,,,02:15:00,A,M. Granollers,W. Odesnik,ESP,USA,,,278,/en/stats/leaderboard?page=serve,5,5,52,46,88,76,35,46,64,27,42,67,4,6,15,273,/en/stats/leaderboard?page=serve,0,3,64,59,92,68,40,59,58,19,33,40,2,5,15,70,62,88,36,33,92,53,95,180,64,59,92,30,26,88,47,85,180,,,,,G710,O234
717,2008,Houston,WS,2008-04-14T00:00:00,2008-04-20T00:00:00,Clay,32,411000,$,MS004,QF,01:07:00,,F,2,B676,"6-4,6-3",J. Blake,A. Calleri,,,USA,ARG,6-4,6-3,,,,01:07:00,A,J. Blake,A. Calleri,USA,ARG,,,324,/en/stats/leaderboard?page=serve,1,7,61,33,54,76,25,33,81,17,21,100,2,2,10,246,/en/stats/leaderboard?page=serve,4,3,45,25,55,72,18,25,53,16,30,0,0,2,9,78,42,54,38,21,55,58,63,109,62,34,55,22,12,54,42,46,109,,,,,B676,C478
717,2008,Houston,WS,2008-04-14T00:00:00,2008-04-20T00:00:00,Clay,32,411000,$,MS005,QF,01:47:00,,F,2,H472,"6-2,7-6(7)",O. Hernandez,M. Fish,,,ESP,USA,6-2,7-6(7),,,,01:47:00,A,O. Hernandez,M. Fish,ESP,USA,,,276,/en/stats/leaderboard?page=serve,2,3,60,33,55,76,25,33,59,13,22,50,2,4,10,221,/en/stats/leaderboard?page=serve,4,7,42,36,86,78,28,36,38,19,50,60,6,10,10,69,38,55,45,39,86,55,77,141,55,47,86,31,17,55,45,64,141,7.0,5.0,,,H472,F339
717,2008,Houston,WS,2008-04-14T00:00:00,2008-04-20T00:00:00,Clay,32,411000,$,MS006,QF,01:17:00,,F,2,G710,"6-3,6-2",M. Granollers,M. Daniel,,,ESP,BRA,6-3,6-2,,,,01:17:00,A,M. Granollers,M. Daniel,ESP,BRA,,,260,/en/stats/leaderboard?page=serve,5,2,48,25,52,76,19,25,52,14,27,50,1,2,8,195,/en/stats/leaderboard?page=serve,3,1,62,34,55,53,18,34,38,8,21,29,2,7,9,63,33,52,53,29,55,58,62,107,47,26,55,37,19,52,42,45,107,,,,,G710,D339
717,2008,Houston,WS,2008-04-14T00:00:00,2008-04-20T00:00:00,Clay,32,411000,$,MS007,QF,02:39:00,,F,3,O234,"2-6,7-6(7),6-1",W. Odesnik,S. Roitman,,,USA,ARG,2-6,7-6(7),6-1,,,02:39:00,A,W. Odesnik,S. Roitman,USA,ARG,,,214,/en/stats/leaderboard?page=serve,3,2,58,51,88,61,31,51,43,16,37,45,5,11,13,199,/en/stats/leaderboard?page=serve,5,3,54,52,96,54,28,52,43,19,44,56,9,16,14,53,47,88,51,49,96,52,96,184,49,47,96,47,41,88,48,88,184,7.0,4.0,,,O234,R388
717,2008,Houston,WS,2008-04-14T00:00:00,2008-04-20T00:00:00,Clay,32,411000,$,MS008,R16,00:51:00,,F,2,B676,"6-3,6-2",J. Blake,R. Harrison,,,USA,USA,6-3,6-2,,,,00:51:00,A,J. Blake,R. Harrison,USA,USA,,,260,/en/stats/leaderboard?page=serve,3,2,51,19,37,79,15,19,56,10,18,0,0,2,8,168,/en/stats/leaderboard?page=serve,5,0,49,24,49,63,15,24,28,7,25,14,1,7,9,68,25,37,55,27,49,60,52,86,45,22,49,32,12,37,40,34,86,,,,,B676,H940
717,2008,Houston,WS,2008-04-14T00:00:00,2008-04-20T00:00:00,Clay,32,411000,$,MS009,R16,00:59:00,,F,2,C478,"6-2,6-1",A. Calleri,P. Capdeville,,,ARG,CHI,6-2,6-1,,,,00:59:00,A,A. Calleri,P. Capdeville,ARG,CHI,,,294,/en/stats/leaderboard?page=serve,5,4,49,25,51,92,23,25,54,14,26,100,1,1,8,191,/en/stats/leaderboard?page=serve,1,0,62,33,53,58,19,33,30,6,20,73,11,15,7,73,37,51,53,28,53,63,65,104,47,25,53,27,14,51,38,39,104,,,,,C478,C634
717,2008,Houston,WS,2008-04-14T00:00:00,2008-04-20T00:00:00,Clay,32,411000,$,MS010,R16,01:19:00,,F,2,F339,"6-3,6-2",M. Fish,H. Armando,,,USA,USA,6-3,6-2,,,,01:19:00,A,M. Fish,H. Armando,USA,USA,,,275,/en/stats/leaderboard?page=serve,2,9,56,37,66,76,28,37,48,14,29,83,5,6,9,210,/en/stats/leaderboard?page=serve,4,0,61,33,54,55,18,33,48,10,21,43,3,7,8,64,42,66,48,26,54,57,68,120,52,28,54,36,24,66,43,52,120,,,,,F339,A311
