event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,tiebreak_set2_winner,tiebreak_set2_loser,tiebreak_set3_winner,tiebreak_set3_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,winner_flag,tiebreak_set1_winner,tiebreak_set1_loser,player_winner,player_loser,player_id_winner,player_id_loser,country_winner,country_loser,seed_winner,seed_loser
403,2005,ATP Masters 1000 Miami,1000,2005-03-21T00:00:00,2005-04-03T00:00:00,Hard,96,3200000,$,MS001,F,03:43:00,,F,5,F324,"2-6,6-7(4),7-6(7),6-3,6-1",R. Federer,R. Nadal,,,SUI,ESP,2-6,6-7(4),7-6(7),6-3,6-1,03:43:00,4,7,7,5,262,/en/stats/leaderboard?page=serve,9,9,60,90,151,74,67,90,49,30,61,44,4,9,24,255,/en/stats/leaderboard?page=serve,4,4,64,100,156,64,64,100,57,32,56,46,6,13,24,64,97,151,38,60,156,51,157,307,62,96,156,36,54,151,49,150,307,A,,,R. Federer,R. Nadal,F324,N409,SUI,ESP,,
403,2005,ATP Masters 1000 Miami,1000,2005-03-21T00:00:00,2005-04-03T00:00:00,Hard,96,3200000,$,MS002,SF,01:25:00,,F,2,F324,"6-4,6-3",R. Federer,A. Agassi,,,SUI,USA,6-4,6-3,,,,01:25:00,,,,,309,/en/stats/leaderboard?page=serve,2,8,62,41,66,73,30,41,68,17,25,100,5,5,10,250,/en/stats/leaderboard?page=serve,1,1,50,30,60,73,22,30,50,15,30,75,6,8,9,71,47,66,38,23,60,56,70,126,62,37,60,29,19,66,44,56,126,A,,,R. Federer,A. Agassi,F324,A092,SUI,USA,,
403,2005,ATP Masters 1000 Miami,1000,2005-03-21T00:00:00,2005-04-03T00:00:00,Hard,96,3200000,$,MS003,SF,01:31:00,,F,2,N409,"6-4,6-3",R. Nadal,D. Ferrer,,,ESP,ESP,6-4,6-3,,,,01:31:00,,,,,293,/en/stats/leaderboard?page=serve,0,0,69,36,52,67,24,36,69,11,16,50,1,2,9,227,/en/stats/leaderboard?page=serve,3,3,65,44,68,52,23,44,50,12,24,33,2,6,10,67,35,52,49,33,68,57,68,120,51,35,68,33,17,52,43,52,120,A,,,R. Nadal,D. Ferrer,N409,F401,ESP,ESP,,
403,2005,ATP Masters 1000 Miami,1000,2005-03-21T00:00:00,2005-04-03T00:00:00,Hard,96,3200000,$,MS004,QF,01:12:00,,F,2,F324,"6-4,6-2",R. Federer,T. Henman,,,SUI,GBR,6-4,6-2,,,,01:12:00,,,,,318,/en/stats/leaderboard?page=serve,0,2,65,32,49,75,24,32,76,13,17,100,1,1,9,246,/en/stats/leaderboard?page=serve,1,5,59,29,49,62,18,29,55,11,20,50,3,6,9,76,37,49,41,20,49,58,57,98,59,29,49,24,12,49,42,41,98,A,,,R. Federer,T. Henman,F324,H336,SUI,GBR,,
403,2005,ATP Masters 1000 Miami,1000,2005-03-21T00:00:00,2005-04-03T00:00:00,Hard,96,3200000,$,MS005,QF,01:10:00,,F,2,A092,"7-5,6-0",A. Agassi,T. Dent,,,USA,USA,7-5,6-0,,,,01:10:00,,,,,262,/en/stats/leaderboard?page=serve,2,3,51,26,51,81,21,26,52,13,25,33,1,3,9,170,/en/stats/leaderboard?page=serve,7,3,51,28,55,57,16,28,33,9,27,33,3,9,9,67,34,51,55,30,55,60,64,106,45,25,55,33,17,51,40,42,106,A,,,A. Agassi,T. Dent,A092,D362,USA,USA,,
403,2005,ATP Masters 1000 Miami,1000,2005-03-21T00:00:00,2005-04-03T00:00:00,Hard,96,3200000,$,MS006,QF,01:06:00,,F,2,F401,"6-2,6-3",D. Ferrer,D. Hrbaty,,,ESP,SVK,6-2,6-3,,,,01:06:00,,,,,277,/en/stats/leaderboard?page=serve,2,4,76,41,54,80,33,41,31,4,13,67,2,3,9,188,/en/stats/leaderboard?page=serve,7,3,54,21,39,71,15,21,17,3,18,0,0,4,8,69,37,54,54,21,39,62,58,93,46,18,39,31,17,54,38,35,93,A,,,D. Ferrer,D. Hrbaty,F401,H377,ESP,SVK,,
403,2005,ATP Masters 1000 Miami,1000,2005-03-21T00:00:00,2005-04-03T00:00:00,Hard,96,3200000,$,MS007,QF,01:24:00,,F,2,N409,"6-2,6-4",R. Nadal,T. Johansson,,,ESP,SWE,6-2,6-4,,,,01:24:00,,,,,292,/en/stats/leaderboard?page=serve,2,1,69,33,48,76,25,33,60,9,15,0,0,1,9,212,/en/stats/leaderboard?page=serve,3,2,56,34,61,65,22,34,37,10,27,56,5,9,9,71,34,48,48,29,61,58,63,109,52,32,61,29,14,48,42,46,109,A,,,R. Nadal,T. Johansson,N409,J129,ESP,SWE,,
403,2005,ATP Masters 1000 Miami,1000,2005-03-21T00:00:00,2005-04-03T00:00:00,Hard,96,3200000,$,MS008,R16,01:46:00,,F,3,F324,"6-3,4-6,6-4",R. Federer,M. Ancic,,,SUI,CRO,6-3,4-6,6-4,,,01:46:00,,,,,281,/en/stats/leaderboard?page=serve,2,5,66,50,76,78,39,50,54,14,26,40,2,5,15,247,/en/stats/leaderboard?page=serve,3,6,60,49,82,71,35,49,42,14,33,20,1,5,14,70,53,76,40,33,82,54,86,158,60,49,82,30,23,76,46,72,158,A,,,R. Federer,M. Ancic,F324,A385,SUI,CRO,,
403,2005,ATP Masters 1000 Miami,1000,2005-03-21T00:00:00,2005-04-03T00:00:00,Hard,96,3200000,$,MS009,R16,01:23:00,,F,2,H336,"7-5,6-3",T. Henman,R. Stepanek,,,GBR,CZE,7-5,6-3,,,,01:23:00,,,,,295,/en/stats/leaderboard?page=serve,1,0,75,45,60,78,35,45,53,8,15,50,1,2,11,262,/en/stats/leaderboard?page=serve,2,4,73,43,59,67,29,43,50,8,16,50,3,6,10,72,43,60,37,22,59,55,65,119,63,37,59,28,17,60,45,54,119,A,,,T. Henman,R. Stepanek,H336,S694,GBR,CZE,,
403,2005,ATP Masters 1000 Miami,1000,2005-03-21T00:00:00,2005-04-03T00:00:00,Hard,96,3200000,$,MS010,R16,01:05:00,,F,2,D362,"6-3,6-4",T. Dent,F. Mayer,,,USA,GER,6-3,6-4,,,,01:05:00,,,,,274,/en/stats/leaderboard?page=serve,4,5,61,36,59,92,33,36,30,7,23,67,2,3,10,235,/en/stats/leaderboard?page=serve,1,1,60,40,67,68,27,40,41,11,27,50,3,6,9,68,40,59,43,29,67,55,69,126,57,38,67,32,19,59,45,57,126,A,,,T. Dent,F. Mayer,D362,MB02,USA,GER,,
