event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,winner_flag,player_winner,player_loser,country_winner,country_loser,seed_winner,seed_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,settime_tot_winner,settime_tot_loser,tiebreak_set4_winner,tiebreak_set4_loser,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set3_winner,tiebreak_set3_loser,tiebreak_set2_winner,tiebreak_set2_loser,tiebreak_set5_winner,tiebreak_set5_loser,player_id_winner,player_id_loser
540,2025,Wimbledon,GS,2025-06-30T00:00:00,2025-07-13T00:00:00,Grass,128,24919000,£,MS011,R16,03:18:00,,F,4,D643,"1-6,6-4,6-4,6-4",N. Djokovic,A. de Minaur,,,SRB,AUS,1-6,6-4,6-4,6-4,,03:18:00,A,N. Djokovic,A. de Minaur,SRB,AUS,,,245,/en/stats/leaderboard?page=serve,5,6,66,85,129,69,59,85,41,18,44,68,13,19,19,231,/en/stats/leaderboard?page=serve,4,1,55,62,113,56,35,62,57,29,51,54,7,13,18,60,77,129,43,49,113,52,126,242,57,64,113,40,52,129,48,116,242,03:18:00,03:18:00,,,,,,,,,,,D643,DH58
540,2025,Wimbledon,GS,2025-06-30T00:00:00,2025-07-13T00:00:00,Grass,128,24919000,£,MS012,R16,00:41:00,,F,2,FB98,"6-1,3-0",T. Fritz,J. Thompson,,,USA,AUS,6-1,3-0,,,,00:41:00,A,T. Fritz,J. Thompson,USA,AUS,,,348,/en/stats/leaderboard?page=serve,0,6,50,12,24,100,12,12,92,11,12,0,0,0,5,152,/en/stats/leaderboard?page=serve,1,1,61,17,28,53,9,17,18,2,11,20,1,5,5,96,23,24,61,17,28,77,40,52,39,11,28,4,1,24,23,12,52,00:41:00,00:41:00,,,,,,,,,,,FB98,TC61
540,2025,Wimbledon,GS,2025-06-30T00:00:00,2025-07-13T00:00:00,Grass,128,24919000,£,MS013,R16,01:46:00,,F,3,KE29,"6-4,6-2,6-3",K. Khachanov,K. Majchrzak,,,RUS,POL,6-4,6-2,6-3,,,01:46:00,A,K. Khachanov,K. Majchrzak,RUS,POL,,,322,/en/stats/leaderboard?page=serve,0,10,74,52,70,79,41,52,67,12,18,75,3,4,13,231,/en/stats/leaderboard?page=serve,0,6,68,61,90,69,42,61,31,9,29,40,4,10,14,76,53,70,43,39,90,58,92,160,57,51,90,24,17,70,43,68,160,01:46:00,01:46:00,,,,,,,,,,,KE29,MQ75
540,2025,Wimbledon,GS,2025-06-30T00:00:00,2025-07-13T00:00:00,Grass,128,24919000,£,MS014,R16,04:27:00,,F,5,N771,"6-3,7-6(7),6-7(7),6-7(5),6-3",C. Norrie,N. Jarry,,,GBR,CHI,6-3,7-6(7),6-7(7),6-7(5),6-3,04:27:00,A,C. Norrie,N. Jarry,GBR,CHI,,,305,/en/stats/leaderboard?page=serve,6,8,68,134,196,75,101,134,60,37,62,100,8,8,28,323,/en/stats/leaderboard?page=serve,8,46,66,117,178,79,93,117,48,29,61,78,7,9,26,70,138,196,31,56,178,52,194,374,69,122,178,30,58,196,48,180,374,04:27:00,04:27:00,5,7,,,7,9,7,4,,,N771,J551
540,2025,Wimbledon,GS,2025-06-30T00:00:00,2025-07-13T00:00:00,Grass,128,24919000,£,MS015,R16,02:43:00,,F,4,A0E2,"6-7(5),6-3,6-4,6-4",C. Alcaraz,A. Rublev,,,ESP,RUS,6-7(5),6-3,6-4,6-4,,02:43:00,A,C. Alcaraz,A. Rublev,ESP,RUS,,,326,/en/stats/leaderboard?page=serve,3,22,67,78,116,82,64,78,63,24,38,75,3,4,21,277,/en/stats/leaderboard?page=serve,4,6,67,82,123,72,59,82,56,23,41,64,7,11,20,76,88,116,33,41,123,54,129,239,67,82,123,24,28,116,46,110,239,02:43:00,02:43:00,,,5,7,,,,,,,A0E2,RE44
540,2025,Wimbledon,GS,2025-06-30T00:00:00,2025-07-13T00:00:00,Grass,128,24919000,£,MS016,R32,01:55:00,,F,3,S0AG,"6-1,6-3,6-1",J. Sinner,P. Martinez,,,ITA,ESP,6-1,6-3,6-1,,,01:55:00,A,J. Sinner,P. Martinez,ITA,ESP,,,306,/en/stats/leaderboard?page=serve,3,11,58,43,74,79,34,43,61,19,31,100,4,4,12,211,/en/stats/leaderboard?page=serve,0,0,76,60,79,53,32,60,37,7,19,57,8,14,11,72,53,74,51,40,79,61,93,153,49,39,79,28,21,74,39,60,153,01:55:00,01:55:00,,,,,,,,,,,S0AG,MO44
540,2025,Wimbledon,GS,2025-06-30T00:00:00,2025-07-13T00:00:00,Grass,128,24919000,£,MS017,R32,02:23:00,,F,3,D875,"6-3,6-4,7-6(7)",G. Dimitrov,S. Ofner,,,BUL,AUT,6-3,6-4,7-6(7),,,02:23:00,A,G. Dimitrov,S. Ofner,BUL,AUT,,,301,/en/stats/leaderboard?page=serve,7,15,59,57,97,81,46,57,60,24,40,67,2,3,16,261,/en/stats/leaderboard?page=serve,4,7,54,49,91,67,33,49,57,24,42,50,3,6,15,72,70,97,37,34,91,55,104,188,63,57,91,28,27,97,45,84,188,02:23:00,02:23:00,,,,,7,0,,,,,D875,O513
540,2025,Wimbledon,GS,2025-06-30T00:00:00,2025-07-13T00:00:00,Grass,128,24919000,£,MS018,R32,02:00:00,,F,3,S0S1,"6-3,7-6(7),6-2",B. Shelton,M. Fucsovics,,,USA,HUN,6-3,7-6(7),6-2,,,02:00:00,A,B. Shelton,M. Fucsovics,USA,HUN,,,307,/en/stats/leaderboard?page=serve,0,9,74,67,91,81,54,67,50,12,24,75,3,4,15,258,/en/stats/leaderboard?page=serve,2,7,65,56,86,70,39,56,47,14,30,43,3,7,14,73,66,91,38,33,86,56,99,177,62,53,86,27,25,91,44,78,177,02:00:00,02:00:00,,,,,,,7,4,,,S0S1,F724
540,2025,Wimbledon,GS,2025-06-30T00:00:00,2025-07-13T00:00:00,Grass,128,24919000,£,MS019,R32,05:04:00,,F,5,SU87,"6-7(5),7-6(10),7-6(7),3-6,7-6(10)",L. Sonego,B. Nakashima,,,ITA,USA,6-7(5),7-6(10),7-6(7),3-6,7-6(10),05:04:00,A,L. Sonego,B. Nakashima,ITA,USA,,,318,/en/stats/leaderboard?page=serve,1,16,76,143,188,71,101,143,67,30,45,70,7,10,28,313,/en/stats/leaderboard?page=serve,1,16,73,145,199,73,106,145,59,32,54,83,10,12,29,70,131,188,31,61,199,50,192,387,69,138,199,30,57,188,50,195,387,05:04:00,05:04:00,,,5,7,7,2,10,8,10,3,SU87,N0AE
540,2025,Wimbledon,GS,2025-06-30T00:00:00,2025-07-13T00:00:00,Grass,128,24919000,£,MS020,R32,03:06:00,,F,4,C977,"6-3,3-6,6-2,6-4",M. Cilic,J. Munar,,,CRO,ESP,6-3,3-6,6-2,6-4,,03:06:00,A,M. Cilic,J. Munar,CRO,ESP,,,279,/en/stats/leaderboard?page=serve,1,14,62,83,134,73,61,83,43,22,51,75,6,8,18,254,/en/stats/leaderboard?page=serve,6,6,62,63,102,76,48,63,44,17,39,38,3,8,18,62,83,134,36,37,102,51,120,236,64,65,102,38,51,134,49,116,236,03:06:00,03:06:00,,,,,,,,,,,C977,MU94
540,2025,Wimbledon,GS,2025-06-30T00:00:00,2025-07-13T00:00:00,Grass,128,24919000,£,MS021,R32,01:48:00,,F,3,C0E9,"6-2,6-4,6-2",F. Cobolli,J. Mensik,,,ITA,CZE,6-2,6-4,6-2,,,01:48:00,A,F. Cobolli,J. Mensik,ITA,CZE,,,305,/en/stats/leaderboard?page=serve,1,9,54,43,79,74,32,43,69,25,36,100,1,1,13,226,/en/stats/leaderboard?page=serve,7,11,58,54,93,65,35,54,38,15,39,71,12,17,13,72,57,79,46,43,93,58,100,172,54,50,93,28,22,79,42,72,172,01:48:00,01:48:00,,,,,,,,,,,C0E9,M0NI
540,2025,Wimbledon,GS,2025-06-30T00:00:00,2025-07-13T00:00:00,Grass,128,24919000,£,MS022,R32,02:21:00,,F,3,DH58,"6-4,7-6(7),6-3",A. de Minaur,A. Holmgren,,,AUS,DEN,6-4,7-6(7),6-3,,,02:21:00,A,A. de Minaur,A. Holmgren,AUS,DEN,,,299,/en/stats/leaderboard?page=serve,1,3,56,52,93,85,44,52,63,26,41,80,4,5,16,264,/en/stats/leaderboard?page=serve,5,6,65,72,111,74,53,72,44,17,39,75,9,12,15,75,70,93,37,41,111,54,111,204,63,70,111,25,23,93,46,93,204,02:21:00,02:21:00,,,,,,,7,5,,,DH58,H09N
540,2025,Wimbledon,GS,2025-06-30T00:00:00,2025-07-13T00:00:00,Grass,128,24919000,£,MS023,R32,01:48:00,,F,3,D643,"6-3,6-0,6-4",N. Djokovic,M. Kecmanovic,,,SRB,SRB,6-3,6-0,6-4,,,01:48:00,A,N. Djokovic,M. Kecmanovic,SRB,SRB,,,318,/en/stats/leaderboard?page=serve,3,16,71,49,69,82,40,49,60,12,20,0,0,1,13,213,/en/stats/leaderboard?page=serve,1,3,65,58,89,57,33,58,39,12,31,40,4,10,12,75,52,69,49,44,89,61,96,158,51,45,89,25,17,69,39,62,158,01:48:00,01:48:00,,,,,,,,,,,D643,KI95
540,2025,Wimbledon,GS,2025-06-30T00:00:00,2025-07-13T00:00:00,Grass,128,24919000,£,MS024,R32,03:12:00,,F,4,FB98,"6-4,6-3,6-7(5),6-1",T. Fritz,A. Davidovich Fokina,,,USA,ESP,6-4,6-3,6-7(5),6-1,,03:12:00,A,T. Fritz,A. Davidovich Fokina,USA,ESP,,,308,/en/stats/leaderboard?page=serve,1,17,65,78,120,78,61,78,55,23,42,88,7,8,18,254,/en/stats/leaderboard?page=serve,3,5,74,96,130,60,58,96,53,18,34,53,8,15,20,70,84,120,42,54,130,55,138,250,58,76,130,30,36,120,45,112,250,03:12:00,03:12:00,,,,,5,7,,,,,FB98,DH50
540,2025,Wimbledon,GS,2025-06-30T00:00:00,2025-07-13T00:00:00,Grass,128,24919000,£,MS025,R32,02:53:00,,F,4,TC61,"6-4,6-4,3-6,6-3",J. Thompson,L. Darderi,,,AUS,ITA,6-4,6-4,3-6,6-3,,02:53:00,A,J. Thompson,L. Darderi,AUS,ITA,,,309,/en/stats/leaderboard?page=serve,0,19,63,79,126,76,60,79,57,27,47,88,7,8,19,288,/en/stats/leaderboard?page=serve,4,8,69,81,117,67,54,81,64,23,36,70,7,10,19,69,87,126,34,40,117,52,127,243,66,77,117,31,39,126,48,116,243,02:53:00,02:53:00,,,,,,,,,,,TC61,D0FJ
540,2025,Wimbledon,GS,2025-06-30T00:00:00,2025-07-13T00:00:00,Grass,128,24919000,£,MS026,R32,03:48:00,,F,5,KE29,"7-6(8),4-6,4-6,6-3,7-6(10)",K. Khachanov,N. Borges,,,RUS,POR,7-6(8),4-6,4-6,6-3,7-6(10),03:48:00,A,K. Khachanov,N. Borges,RUS,POR,,,285,/en/stats/leaderboard?page=serve,6,11,66,113,171,73,82,113,60,35,58,62,8,13,27,281,/en/stats/leaderboard?page=serve,4,9,72,122,169,75,92,122,45,21,47,67,8,12,26,68,117,171,33,56,169,51,173,340,67,113,169,32,54,171,49,167,340,03:48:00,03:48:00,,,8,6,,,,,10,8,KE29,BT72
540,2025,Wimbledon,GS,2025-06-30T00:00:00,2025-07-13T00:00:00,Grass,128,24919000,£,MS027,R32,02:46:00,,F,3,MQ75,"6-3,7-6(7),7-6(8)",K. Majchrzak,A. Rinderknech,,,POL,FRA,6-3,7-6(7),7-6(8),,,02:46:00,A,K. Majchrzak,A. Rinderknech,POL,FRA,,,305,/en/stats/leaderboard?page=serve,1,9,67,80,119,69,55,80,67,26,39,80,4,5,17,280,/en/stats/leaderboard?page=serve,6,19,58,66,113,77,51,66,45,21,47,78,7,9,16,68,81,119,36,41,113,53,122,232,64,72,113,32,38,119,47,110,232,02:46:00,02:46:00,,,,,8,6,7,4,,,MQ75,RC91
540,2025,Wimbledon,GS,2025-06-30T00:00:00,2025-07-13T00:00:00,Grass,128,24919000,£,MS028,R32,03:08:00,,F,4,J551,"6-3,6-4,3-6,7-6(7)",N. Jarry,J. Fonseca,,,CHI,BRA,6-3,6-4,3-6,7-6(7),,03:08:00,A,N. Jarry,J. Fonseca,CHI,BRA,,,314,/en/stats/leaderboard?page=serve,7,25,67,89,133,79,70,89,55,24,44,91,10,11,20,293,/en/stats/leaderboard?page=serve,2,8,72,95,132,71,67,95,54,20,37,71,5,7,20,71,94,133,34,45,132,52,139,265,66,87,132,29,39,133,48,126,265,03:08:00,03:08:00,7,4,,,,,,,,,J551,F0FV
540,2025,Wimbledon,GS,2025-06-30T00:00:00,2025-07-13T00:00:00,Grass,128,24919000,£,MS029,R32,02:28:00,,F,3,N771,"7-6(7),6-4,6-3",C. Norrie,M. Bellucci,,,GBR,ITA,7-6(7),6-4,6-3,,,02:28:00,A,C. Norrie,M. Bellucci,GBR,ITA,,,275,/en/stats/leaderboard?page=serve,2,6,64,66,103,65,43,66,62,23,37,73,8,11,15,223,/en/stats/leaderboard?page=serve,8,7,49,53,108,62,33,53,51,28,55,50,6,12,16,64,66,103,44,47,108,54,113,211,56,61,108,36,37,103,46,98,211,02:28:00,02:28:00,,,7,5,,,,,,,N771,B0GG
540,2025,Wimbledon,GS,2025-06-30T00:00:00,2025-07-13T00:00:00,Grass,128,24919000,£,MS030,R32,01:59:00,,F,3,RE44,"7-5,6-2,6-3",A. Rublev,A. Mannarino,,,RUS,FRA,7-5,6-2,6-3,,,01:59:00,A,A. Rublev,A. Mannarino,RUS,FRA,,,293,/en/stats/leaderboard?page=serve,4,14,57,56,99,80,45,56,53,23,43,90,9,10,15,256,/en/stats/leaderboard?page=serve,1,8,71,56,79,66,37,56,48,11,23,38,3,8,14,69,68,99,39,31,79,56,99,178,61,48,79,31,31,99,44,79,178,01:59:00,01:59:00,,,,,,,,,,,RE44,ME82
540,2025,Wimbledon,GS,2025-06-30T00:00:00,2025-07-13T00:00:00,Grass,128,24919000,£,MS031,R32,02:25:00,,F,4,A0E2,"6-1,3-6,6-3,6-4",C. Alcaraz,J. Struff,,,ESP,GER,6-1,3-6,6-3,6-4,,02:25:00,A,C. Alcaraz,J. Struff,ESP,GER,,,287,/en/stats/leaderboard?page=serve,4,10,58,63,108,73,46,63,62,28,45,60,3,5,18,241,/en/stats/leaderboard?page=serve,10,13,55,67,122,75,50,67,38,21,55,58,7,12,17,69,74,108,42,51,122,54,125,230,58,71,122,31,34,108,46,105,230,02:25:00,02:25:00,,,,,,,,,,,A0E2,SL28
540,2025,Wimbledon,GS,2025-06-30T00:00:00,2025-07-13T00:00:00,Grass,128,24919000,£,MS032,R64,01:40:00,,F,3,S0AG,"6-1,6-1,6-3",J. Sinner,A. Vukic,,,ITA,AUS,6-1,6-1,6-3,,,01:40:00,A,J. Sinner,A. Vukic,ITA,AUS,,,321,/en/stats/leaderboard?page=serve,0,12,64,51,80,69,35,51,76,22,29,100,4,4,12,194,/en/stats/leaderboard?page=serve,2,3,58,38,65,53,20,38,37,10,27,33,3,9,11,71,57,80,54,35,65,63,92,145,46,30,65,29,23,80,37,53,145,01:40:00,01:40:00,,,,,,,,,,,S0AG,V832
540,2025,Wimbledon,GS,2025-06-30T00:00:00,2025-07-13T00:00:00,Grass,128,24919000,£,MS033,R64,03:16:00,,F,3,MO44,"7-5,7-5,7-6(8)",P. Martinez,M. Navone,,,ESP,ARG,7-5,7-5,7-6(8),,,03:16:00,A,P. Martinez,M. Navone,ESP,ARG,,,264,/en/stats/leaderboard?page=serve,5,0,66,85,129,65,55,85,55,24,44,70,7,10,18,248,/en/stats/leaderboard?page=serve,3,5,61,67,109,73,49,67,40,17,42,50,5,10,18,61,79,129,39,43,109,51,122,238,61,66,109,39,50,129,49,116,238,03:16:00,03:16:00,,,,,8,6,,,,,MO44,N0BS
540,2025,Wimbledon,GS,2025-06-30T00:00:00,2025-07-13T00:00:00,Grass,128,24919000,£,MS034,R64,03:38:00,,F,4,D875,"7-5,4-6,7-5,7-5",G. Dimitrov,C. Moutet,,,BUL,FRA,7-5,4-6,7-5,7-5,,03:38:00,A,G. Dimitrov,C. Moutet,BUL,FRA,,,272,/en/stats/leaderboard?page=serve,7,11,57,79,138,73,58,79,56,33,59,56,5,9,23,261,/en/stats/leaderboard?page=serve,4,11,69,103,149,64,66,103,48,22,46,57,8,14,23,66,91,138,41,61,149,53,152,287,59,88,149,34,47,138,47,135,287,03:38:00,03:38:00,,,,,,,,,,,D875,MW02
