event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,tiebreak_set2_winner,tiebreak_set2_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,winner_flag,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set3_winner,tiebreak_set3_loser,player_winner,player_loser,player_id_winner,player_id_loser,country_winner,country_loser,seed_winner,seed_loser
499,1999,Delray Beach,WS,1999-05-03T00:00:00,1999-05-09T00:00:00,Clay,32,245000,$,MS001,F,02:14:00,,F,3,H432,"6-4,6-7(2),6-1",L. Hewitt,X. Malisse,,,AUS,BEL,6-4,6-7(2),6-1,,,02:14:00,2,7,286,/en/stats/leaderboard?page=serve,2,4,64,56,87,73,41,56,61,19,31,67,4,6,15,233,/en/stats/leaderboard?page=serve,1,7,50,48,96,69,33,48,44,21,48,38,3,8,14,69,60,87,44,42,96,56,102,183,56,54,96,31,27,87,44,81,183,A,,,,,L. Hewitt,X. Malisse,H432,M680,AUS,BEL,,
499,1999,Delray Beach,WS,1999-05-03T00:00:00,1999-05-09T00:00:00,Clay,32,245000,$,MS002,SF,01:20:00,,F,2,M680,"6-4,6-4",X. Malisse,S. Draper,,,BEL,AUS,6-4,6-4,,,,01:20:00,,,247,/en/stats/leaderboard?page=serve,0,2,57,35,61,60,21,35,58,15,26,40,2,5,10,201,/en/stats/leaderboard?page=serve,3,2,64,39,61,56,22,39,32,7,22,50,5,10,10,59,36,61,52,32,61,56,68,122,48,29,61,41,25,61,44,54,122,A,,,,,X. Malisse,S. Draper,M680,D270,BEL,AUS,,
499,1999,Delray Beach,WS,1999-05-03T00:00:00,1999-05-09T00:00:00,Clay,32,245000,$,MS003,SF,01:19:00,,F,2,H432,"6-3,6-2",L. Hewitt,S. Grosjean,,,AUS,FRA,6-3,6-2,,,,01:19:00,,,292,/en/stats/leaderboard?page=serve,1,3,64,48,75,67,32,48,59,16,27,100,9,9,9,233,/en/stats/leaderboard?page=serve,3,3,59,27,46,59,16,27,53,10,19,25,1,4,8,64,48,75,43,20,46,56,68,121,57,26,46,36,27,75,44,53,121,A,,,,,L. Hewitt,S. Grosjean,H432,G379,AUS,FRA,,
499,1999,Delray Beach,WS,1999-05-03T00:00:00,1999-05-09T00:00:00,Clay,32,245000,$,MS004,QF,01:35:00,,F,2,M680,"7-5,6-4",X. Malisse,H. Gumy,,,BEL,ARG,7-5,6-4,,,,01:35:00,,,218,/en/stats/leaderboard?page=serve,4,3,37,22,59,68,15,22,51,19,37,33,2,6,11,205,/en/stats/leaderboard?page=serve,3,1,59,39,66,44,17,39,59,16,27,14,1,7,11,58,34,59,50,33,66,54,67,125,50,33,66,42,25,59,46,58,125,A,,,,,X. Malisse,H. Gumy,M680,G247,BEL,ARG,,
499,1999,Delray Beach,WS,1999-05-03T00:00:00,1999-05-09T00:00:00,Clay,32,245000,$,MS005,QF,01:46:00,,F,3,D270,"4-6,6-3,6-3",S. Draper,M. Larsson,,,AUS,SWE,4-6,6-3,6-3,,,01:46:00,,,264,/en/stats/leaderboard?page=serve,3,5,50,41,82,66,27,41,68,28,41,63,5,8,14,238,/en/stats/leaderboard?page=serve,5,4,67,62,93,60,37,62,48,15,31,55,6,11,14,67,55,82,44,41,93,55,96,175,56,52,93,33,27,82,45,79,175,A,,,,,S. Draper,M. Larsson,D270,L206,AUS,SWE,,
499,1999,Delray Beach,WS,1999-05-03T00:00:00,1999-05-09T00:00:00,Clay,32,245000,$,MS006,QF,01:08:00,,F,2,H432,"6-3,6-1",L. Hewitt,S. Sargsian,,,AUS,ARM,6-3,6-1,,,,01:08:00,,,314,/en/stats/leaderboard?page=serve,2,1,59,26,44,73,19,26,83,15,18,100,2,2,8,208,/en/stats/leaderboard?page=serve,2,1,71,34,48,59,20,34,29,4,14,33,2,6,8,77,34,44,50,24,48,63,58,92,50,24,48,23,10,44,37,34,92,A,,,,,L. Hewitt,S. Sargsian,H432,S545,AUS,ARM,,
499,1999,Delray Beach,WS,1999-05-03T00:00:00,1999-05-09T00:00:00,Clay,32,245000,$,MS007,QF,00:59:00,,F,2,G379,"6-2,6-1",S. Grosjean,C. Mamiit,,,FRA,PHI,6-2,6-1,,,,00:59:00,,,300,/en/stats/leaderboard?page=serve,0,0,65,26,40,85,22,26,50,7,14,0,0,0,7,176,/en/stats/leaderboard?page=serve,2,1,57,28,49,64,18,28,19,4,21,38,3,8,8,73,29,40,55,27,49,63,56,89,45,22,49,28,11,40,37,33,89,A,,,,,S. Grosjean,C. Mamiit,G379,M614,FRA,PHI,,
499,1999,Delray Beach,WS,1999-05-03T00:00:00,1999-05-09T00:00:00,Clay,32,245000,$,MS008,R16,01:26:00,,F,2,M680,"7-5,6-4",X. Malisse,M. Tillstrom,,,BEL,SWE,7-5,6-4,,,,01:26:00,,,232,/en/stats/leaderboard?page=serve,5,4,47,37,78,68,25,37,46,19,41,70,7,10,11,218,/en/stats/leaderboard?page=serve,1,4,54,37,68,59,22,37,48,15,31,50,5,10,11,56,44,78,46,31,68,51,75,146,54,37,68,44,34,78,49,71,146,A,,,,,X. Malisse,M. Tillstrom,M680,T166,BEL,SWE,,
499,1999,Delray Beach,WS,1999-05-03T00:00:00,1999-05-09T00:00:00,Clay,32,245000,$,MS009,R16,02:07:00,,F,2,G247,"7-6(7),7-6(7)",H. Gumy,J. Gimelstob,,,ARG,USA,7-6(7),7-6(7),,,,02:07:00,7,2,282,/en/stats/leaderboard?page=serve,5,5,70,53,76,77,41,53,52,12,23,60,3,5,12,259,/en/stats/leaderboard?page=serve,4,3,56,48,86,63,30,48,58,22,38,78,7,9,12,70,53,76,40,34,86,54,87,162,60,52,86,30,23,76,46,75,162,A,7,2,,,H. Gumy,J. Gimelstob,G247,G354,ARG,USA,,
499,1999,Delray Beach,WS,1999-05-03T00:00:00,1999-05-09T00:00:00,Clay,32,245000,$,MS010,R16,01:54:00,,F,3,D270,"6-4,6-7(4),6-4",S. Draper,M. Mirnyi,,,AUS,BLR,6-4,6-7(4),6-4,,,01:54:00,4,7,283,/en/stats/leaderboard?page=serve,8,6,55,53,96,79,42,53,58,25,43,75,3,4,16,279,/en/stats/leaderboard?page=serve,5,9,63,60,96,78,47,60,53,19,36,63,5,8,16,70,67,96,31,30,96,51,97,192,69,66,96,30,29,96,49,95,192,A,,,,,S. Draper,M. Mirnyi,D270,M595,AUS,BLR,,
