event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,tiebreak_set1_winner,tiebreak_set1_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,winner_flag,tiebreak_set2_winner,tiebreak_set2_loser,player_winner,player_loser,player_id_winner,player_id_loser,country_winner,country_loser,seed_winner,seed_loser
316,2019,Bastad,250,2019-07-15T00:00:00,2019-07-21T00:00:00,Clay,28,524340,€,MS001,F,01:31:00,,F,2,J551,"7-6(9),6-4",N. Jarry,J. Londero,,,CHI,ARG,7-6(9),6-4,,,,01:31:00,9,7,292,/en/stats/leaderboard?page=serve,5,10,64,50,78,76,38,50,57,16,28,50,1,2,11,269,/en/stats/leaderboard?page=serve,1,1,52,34,65,71,24,34,65,20,31,0,0,2,11,69,54,78,32,21,65,52,75,143,68,44,65,31,24,78,48,68,143,A,,,N. Jarry,J. Londero,J551,LB84,CHI,ARG,,
316,2019,Bastad,250,2019-07-15T00:00:00,2019-07-21T00:00:00,Clay,28,524340,€,MS002,SF,01:04:00,,F,2,J551,"6-3,6-2",N. Jarry,F. Delbonis,,,CHI,ARG,6-3,6-2,,,,01:04:00,,,292,/en/stats/leaderboard?page=serve,2,6,67,34,51,74,25,34,59,10,17,75,3,4,9,212,/en/stats/leaderboard?page=serve,3,1,61,27,44,56,15,27,47,8,17,33,2,6,8,69,35,51,48,21,44,59,56,95,52,23,44,31,16,51,41,39,95,A,,,N. Jarry,F. Delbonis,J551,D874,CHI,ARG,,
316,2019,Bastad,250,2019-07-15T00:00:00,2019-07-21T00:00:00,Clay,28,524340,€,MS003,SF,01:21:00,,F,2,LB84,"6-3,6-4",J. Londero,A. Ramos-Vinolas,,,ARG,ESP,6-3,6-4,,,,01:21:00,,,305,/en/stats/leaderboard?page=serve,0,6,73,44,60,73,32,44,63,10,16,75,3,4,10,256,/en/stats/leaderboard?page=serve,0,3,71,36,51,56,20,36,60,9,15,25,1,4,9,70,42,60,43,22,51,58,64,111,57,29,51,30,18,60,42,47,111,A,,,J. Londero,A. Ramos-Vinolas,LB84,R772,ARG,ESP,,
316,2019,Bastad,250,2019-07-15T00:00:00,2019-07-21T00:00:00,Clay,28,524340,€,MS004,QF,01:15:00,,F,2,J551,"6-1,6-4",N. Jarry,J. Chardy,,,CHI,FRA,6-1,6-4,,,,01:15:00,,,289,/en/stats/leaderboard?page=serve,2,2,70,39,56,72,28,39,59,10,17,86,6,7,9,202,/en/stats/leaderboard?page=serve,5,6,59,32,54,69,22,32,23,5,22,0,0,4,8,68,38,56,50,27,54,59,65,110,50,27,54,32,18,56,41,45,110,A,,,N. Jarry,J. Chardy,J551,CA12,CHI,FRA,,
316,2019,Bastad,250,2019-07-15T00:00:00,2019-07-21T00:00:00,Clay,28,524340,€,MS005,QF,01:19:00,,F,2,D874,"6-2,7-5",F. Delbonis,J. Sousa,,,ARG,POR,6-2,7-5,,,,01:19:00,,,271,/en/stats/leaderboard?page=serve,1,3,66,37,56,76,28,37,47,9,19,67,4,6,10,226,/en/stats/leaderboard?page=serve,2,2,66,38,58,50,19,38,60,12,20,29,2,7,10,66,37,56,47,27,58,56,64,114,53,31,58,34,19,56,44,50,114,A,,,F. Delbonis,J. Sousa,D874,SH90,ARG,POR,,
316,2019,Bastad,250,2019-07-15T00:00:00,2019-07-21T00:00:00,Clay,28,524340,€,MS006,QF,02:51:00,,F,3,LB84,"7-6(7),4-6,6-3",J. Londero,R. Gasquet,,,ARG,FRA,7-6(7),4-6,6-3,,,02:51:00,7,5,266,/en/stats/leaderboard?page=serve,5,8,56,63,113,75,47,63,46,23,50,78,7,9,15,260,/en/stats/leaderboard?page=serve,7,13,60,74,123,68,50,74,45,22,49,82,14,17,16,62,70,113,41,51,123,51,121,236,59,72,123,38,43,113,49,115,236,A,,,J. Londero,R. Gasquet,LB84,G628,ARG,FRA,,
316,2019,Bastad,250,2019-07-15T00:00:00,2019-07-21T00:00:00,Clay,28,524340,€,MS007,QF,02:16:00,,F,3,R772,"4-6,6-1,6-1",A. Ramos-Vinolas,R. Carballes Baena,,,ESP,ESP,4-6,6-1,6-1,,,02:16:00,,,292,/en/stats/leaderboard?page=serve,2,3,62,44,71,75,33,44,63,17,27,80,4,5,12,218,/en/stats/leaderboard?page=serve,3,1,58,56,97,63,35,56,41,17,41,67,10,15,12,70,50,71,46,45,97,57,95,168,54,52,97,30,21,71,43,73,168,A,,,A. Ramos-Vinolas,R. Carballes Baena,R772,CF59,ESP,ESP,,
316,2019,Bastad,250,2019-07-15T00:00:00,2019-07-21T00:00:00,Clay,28,524340,€,MS008,R16,01:35:00,,F,2,CA12,"6-4,6-4",J. Chardy,C. Garin,,,FRA,CHI,6-4,6-4,,,,01:35:00,,,281,/en/stats/leaderboard?page=serve,6,12,64,42,66,79,33,42,42,10,24,75,3,4,10,246,/en/stats/leaderboard?page=serve,1,8,60,40,67,65,26,40,44,12,27,70,7,10,10,65,43,66,43,29,67,54,72,133,57,38,67,35,23,66,46,61,133,A,,,J. Chardy,C. Garin,CA12,GD64,FRA,CHI,,
316,2019,Bastad,250,2019-07-15T00:00:00,2019-07-21T00:00:00,Clay,28,524340,€,MS009,R16,01:42:00,,F,2,J551,"7-5,6-3",N. Jarry,M. Ymer,,,CHI,SWE,7-5,6-3,,,,01:42:00,,,268,/en/stats/leaderboard?page=serve,4,3,62,38,61,74,28,38,52,12,23,50,2,4,11,216,/en/stats/leaderboard?page=serve,7,1,62,50,81,58,29,50,42,13,31,71,10,14,10,66,40,61,48,39,81,56,79,142,52,42,81,34,21,61,44,63,142,A,,,N. Jarry,M. Ymer,J551,Y268,CHI,SWE,,
316,2019,Bastad,250,2019-07-15T00:00:00,2019-07-21T00:00:00,Clay,28,524340,€,MS010,R16,01:22:00,,F,2,D874,"6-4,6-4",F. Delbonis,P. Cuevas,,,ARG,URU,6-4,6-4,,,,01:22:00,,,255,/en/stats/leaderboard?page=serve,3,2,71,41,58,68,28,41,47,8,17,57,4,7,10,206,/en/stats/leaderboard?page=serve,4,4,50,34,68,65,22,34,41,14,34,44,4,9,10,62,36,58,47,32,68,54,68,126,53,36,68,38,22,58,46,58,126,A,,,F. Delbonis,P. Cuevas,D874,C882,ARG,URU,,
