event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,winner_flag,player_winner,player_loser,country_winner,country_loser,seed_winner,seed_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,tiebreak_set2_winner,tiebreak_set2_loser,tiebreak_set1_winner,tiebreak_set1_loser,player_id_winner,player_id_loser
3348,2008,New Haven,WS,2008-08-17T00:00:00,2008-08-24T00:00:00,Hard,48,683000,$,MS001,F,01:55:00,,F,3,C977,"6-4,4-6,6-2",M. Cilic,M. Fish,,,CRO,USA,6-4,4-6,6-2,,,01:55:00,A,M. Cilic,M. Fish,CRO,USA,,,276,/en/stats/leaderboard?page=serve,0,11,57,43,76,72,31,43,58,19,33,40,2,5,14,236,/en/stats/leaderboard?page=serve,3,5,52,41,79,71,29,41,47,18,38,17,1,6,14,66,50,76,41,32,79,53,82,155,59,47,79,34,26,76,47,73,155,,,,,C977,F339
3348,2008,New Haven,WS,2008-08-17T00:00:00,2008-08-24T00:00:00,Hard,48,683000,$,MS002,SF,01:28:00,,F,3,F339,"6-0,1-6,6-3",M. Fish,F. Verdasco,,,USA,ESP,6-0,1-6,6-3,,,01:28:00,A,M. Fish,F. Verdasco,USA,ESP,,,243,/en/stats/leaderboard?page=serve,3,7,46,31,67,74,23,31,47,17,36,57,4,7,11,213,/en/stats/leaderboard?page=serve,9,0,68,45,66,62,28,45,38,8,21,55,6,11,11,60,40,67,45,30,66,53,70,133,55,36,66,40,27,67,47,63,133,,,,,F339,V306
3348,2008,New Haven,WS,2008-08-17T00:00:00,2008-08-24T00:00:00,Hard,48,683000,$,MS003,SF,01:14:00,,F,2,C977,"6-3,6-3",M. Cilic,L. Gregorc,,,CRO,SLO,6-3,6-3,,,,01:14:00,A,M. Cilic,L. Gregorc,CRO,SLO,,,291,/en/stats/leaderboard?page=serve,0,5,52,25,48,76,19,25,70,16,23,50,1,2,9,210,/en/stats/leaderboard?page=serve,7,7,52,34,65,71,24,34,32,10,31,64,7,11,9,73,35,48,48,31,65,58,66,113,52,34,65,27,13,48,42,47,113,,,,,C977,G527
3348,2008,New Haven,WS,2008-08-17T00:00:00,2008-08-24T00:00:00,Hard,48,683000,$,MS004,QF,01:18:00,,F,2,V306,"6-2,7-6(7)",F. Verdasco,M. Zverev,,,ESP,GER,6-2,7-6(7),,,,01:18:00,A,F. Verdasco,M. Zverev,ESP,GER,,,271,/en/stats/leaderboard?page=serve,4,2,86,57,66,74,42,57,33,3,9,60,3,5,10,238,/en/stats/leaderboard?page=serve,0,6,60,36,60,58,21,36,54,13,24,43,3,7,10,68,45,66,43,26,60,56,71,126,57,34,60,32,21,66,44,55,126,7,4,,,V306,Z168
3348,2008,New Haven,WS,2008-08-17T00:00:00,2008-08-24T00:00:00,Hard,48,683000,$,MS005,QF,01:40:00,,F,2,F339,"6-3,7-6(7)",M. Fish,J. Levine,,,USA,CAN,6-3,7-6(7),,,,01:40:00,A,M. Fish,J. Levine,USA,CAN,,,307,/en/stats/leaderboard?page=serve,6,12,55,37,67,89,33,37,57,17,30,0,0,0,11,269,/en/stats/leaderboard?page=serve,5,5,67,65,97,68,44,65,44,14,32,93,13,14,10,75,50,67,40,39,97,54,89,164,60,58,97,25,17,67,46,75,164,7,4,,,F339,L799
3348,2008,New Haven,WS,2008-08-17T00:00:00,2008-08-24T00:00:00,Hard,48,683000,$,MS006,QF,01:23:00,,F,2,C977,"6-3,6-2",M. Cilic,I. Andreev,,,CRO,RUS,6-3,6-2,,,,01:23:00,A,M. Cilic,I. Andreev,CRO,RUS,,,279,/en/stats/leaderboard?page=serve,3,3,42,25,59,84,21,25,53,18,34,100,3,3,8,223,/en/stats/leaderboard?page=serve,1,1,67,43,64,53,23,43,48,10,21,56,5,9,9,66,39,59,48,31,64,57,70,123,52,33,64,34,20,59,43,53,123,,,,,C977,A511
3348,2008,New Haven,WS,2008-08-17T00:00:00,2008-08-24T00:00:00,Hard,48,683000,$,MS007,QF,02:18:00,,F,3,G527,"4-6,6-4,7-5",L. Gregorc,A. Seppi,,,SLO,ITA,4-6,6-4,7-5,,,02:18:00,A,L. Gregorc,A. Seppi,SLO,ITA,,,254,/en/stats/leaderboard?page=serve,9,14,59,63,106,73,46,63,42,18,43,56,5,9,16,237,/en/stats/leaderboard?page=serve,5,4,52,48,93,65,31,48,53,24,45,50,5,10,16,60,64,106,41,38,93,51,102,199,59,55,93,40,42,106,49,97,199,,,,,G527,SA93
3348,2008,New Haven,WS,2008-08-17T00:00:00,2008-08-24T00:00:00,Hard,48,683000,$,MS008,R16,00:54:00,,F,2,V306,"6-3,6-1",F. Verdasco,I. Minar,,,ESP,CZE,6-3,6-1,,,,00:54:00,A,F. Verdasco,I. Minar,ESP,CZE,,,325,/en/stats/leaderboard?page=serve,2,4,70,28,40,86,24,28,67,8,12,0,0,0,8,215,/en/stats/leaderboard?page=serve,2,1,57,27,47,44,12,27,65,13,20,43,3,7,8,80,32,40,47,22,47,62,54,87,53,25,47,20,8,40,38,33,87,,,,,V306,MA41
3348,2008,New Haven,WS,2008-08-17T00:00:00,2008-08-24T00:00:00,Hard,48,683000,$,MS009,R16,01:34:00,,F,3,Z168,"1-6,6-3,6-1",M. Zverev,R. Ginepri,,,GER,USA,1-6,6-3,6-1,,,01:34:00,A,M. Zverev,R. Ginepri,GER,USA,,,231,/en/stats/leaderboard?page=serve,3,6,65,47,72,68,32,47,32,8,25,56,5,9,11,210,/en/stats/leaderboard?page=serve,2,3,63,55,87,62,34,55,34,11,32,54,7,13,12,56,40,72,48,42,87,52,82,159,52,45,87,44,32,72,48,77,159,,,,,Z168,G569
3348,2008,New Haven,WS,2008-08-17T00:00:00,2008-08-24T00:00:00,Hard,48,683000,$,MS010,R16,00:07:00,,F,1,L799,2-0,J. Levine,S. Darcis,,,CAN,BEL,2-0,,,,,00:07:00,A,J. Levine,S. Darcis,CAN,BEL,,,252,/en/stats/leaderboard?page=serve,0,1,38,3,8,33,1,3,80,4,5,100,1,1,1,48,/en/stats/leaderboard?page=serve,2,0,50,2,4,0,0,2,0,0,2,0,0,1,1,63,5,8,100,4,4,75,9,12,0,0,4,38,3,8,25,3,12,,,,,L799,D632
