event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,winner_flag,player_winner,player_loser,country_winner,country_loser,seed_winner,seed_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,settime_tot_winner,settime_tot_loser,tiebreak_set3_winner,tiebreak_set3_loser,tiebreak_set2_winner,tiebreak_set2_loser,tiebreak_set1_winner,tiebreak_set1_loser,player_id_winner,player_id_loser
375,2013,Montpellier,250,2013-02-04T00:00:00,2013-02-10T00:00:00,Hard,28,410200,€,MS001,F,01:08:00,,F,2,G628,"6-2,6-3",R. Gasquet,B. Paire,,,FRA,FRA,6-2,6-3,,,,01:08:00,A,R. Gasquet,B. Paire,FRA,FRA,,,299,/en/stats/leaderboard?page=serve,1,3,53,20,38,85,17,20,72,13,18,50,1,2,8,201,/en/stats/leaderboard?page=serve,0,4,56,39,70,62,24,39,35,11,31,58,7,12,9,79,30,38,50,35,70,60,65,108,50,35,70,21,8,38,40,43,108,01:08:00,01:08:00,,,,,,,G628,PD31
375,2013,Montpellier,250,2013-02-04T00:00:00,2013-02-10T00:00:00,Hard,28,410200,€,MS002,SF,01:31:00,,F,3,G628,"6-3,3-6,6-2",R. Gasquet,J. Nieminen,,,FRA,FIN,6-3,3-6,6-2,,,01:31:00,A,R. Gasquet,J. Nieminen,FRA,FIN,,,268,/en/stats/leaderboard?page=serve,2,8,58,42,72,81,34,42,47,14,30,40,2,5,13,224,/en/stats/leaderboard?page=serve,3,1,67,49,73,73,36,49,25,6,24,38,3,8,13,67,48,72,42,31,73,54,79,145,58,42,73,33,24,72,46,66,145,01:31:00,01:31:00,,,,,,,G628,N289
375,2013,Montpellier,250,2013-02-04T00:00:00,2013-02-10T00:00:00,Hard,28,410200,€,MS003,SF,01:32:00,,F,3,PD31,"4-6,6-3,6-1",B. Paire,M. Llodra,,,FRA,FRA,4-6,6-3,6-1,,,01:32:00,A,B. Paire,M. Llodra,FRA,FRA,,,293,/en/stats/leaderboard?page=serve,2,17,64,57,89,72,41,57,50,16,32,67,2,3,13,244,/en/stats/leaderboard?page=serve,5,8,62,46,74,74,34,46,36,10,28,33,2,6,13,64,57,89,41,30,74,53,87,163,59,44,74,36,32,89,47,76,163,01:32:00,01:32:00,,,,,,,PD31,L428
375,2013,Montpellier,250,2013-02-04T00:00:00,2013-02-10T00:00:00,Hard,28,410200,€,MS004,QF,01:49:00,,F,3,N289,"4-6,6-3,7-6(7)",J. Nieminen,S. Stakhovsky,,,FIN,UKR,4-6,6-3,7-6(7),,,01:49:00,A,J. Nieminen,S. Stakhovsky,FIN,UKR,,,280,/en/stats/leaderboard?page=serve,0,2,68,65,96,71,46,65,58,18,31,57,4,7,16,276,/en/stats/leaderboard?page=serve,1,7,67,60,90,73,44,60,50,15,30,67,6,9,15,67,64,96,34,31,90,51,95,186,66,59,90,33,32,96,49,91,186,01:49:00,01:49:00,7,2,,,,,N289,SC77
375,2013,Montpellier,250,2013-02-04T00:00:00,2013-02-10T00:00:00,Hard,28,410200,€,MS005,QF,01:41:00,,F,3,G628,"6-1,4-6,6-1",R. Gasquet,J. Benneteau,,,FRA,FRA,6-1,4-6,6-1,,,01:41:00,A,R. Gasquet,J. Benneteau,FRA,FRA,,,264,/en/stats/leaderboard?page=serve,4,12,55,42,77,83,35,42,43,15,35,75,9,12,12,204,/en/stats/leaderboard?page=serve,3,4,74,56,76,48,27,56,40,8,20,36,4,11,12,65,50,77,54,41,76,59,91,153,46,35,76,35,27,77,41,62,153,01:41:00,01:41:00,,,,,,,G628,B747
375,2013,Montpellier,250,2013-02-04T00:00:00,2013-02-10T00:00:00,Hard,28,410200,€,MS006,QF,01:47:00,,F,2,PD31,"7-5,7-6(7)",B. Paire,G. Simon,,,FRA,FRA,7-5,7-6(7),,,,01:47:00,A,B. Paire,G. Simon,FRA,FRA,,,265,/en/stats/leaderboard?page=serve,1,7,56,60,107,75,45,60,45,21,47,80,8,10,12,248,/en/stats/leaderboard?page=serve,3,3,53,40,76,73,29,40,47,17,36,57,4,7,12,62,66,107,39,30,76,52,96,183,61,46,76,38,41,107,48,87,183,01:47:00,01:47:00,,,7,4,,,PD31,SD32
375,2013,Montpellier,250,2013-02-04T00:00:00,2013-02-10T00:00:00,Hard,28,410200,€,MS007,QF,01:10:00,,F,2,L428,"7-6(7),6-1",M. Llodra,J. Hajek,,,FRA,CZE,7-6(7),6-1,,,,01:10:00,A,M. Llodra,J. Hajek,FRA,CZE,,,305,/en/stats/leaderboard?page=serve,4,11,56,31,55,84,26,31,58,14,24,100,1,1,9,249,/en/stats/leaderboard?page=serve,1,8,66,41,62,68,28,41,38,8,21,67,6,9,10,73,40,55,42,26,62,56,66,117,58,36,62,27,15,55,44,51,117,01:10:00,01:10:00,,,,,7,3,L428,H571
375,2013,Montpellier,250,2013-02-04T00:00:00,2013-02-10T00:00:00,Hard,28,410200,€,MS008,R16,01:25:00,,F,2,N289,"6-3,7-6(10)",J. Nieminen,N. Davydenko,,,FIN,RUS,6-3,7-6(10),,,,01:25:00,A,J. Nieminen,N. Davydenko,FIN,RUS,,,257,/en/stats/leaderboard?page=serve,4,0,65,49,75,69,34,49,46,12,26,50,2,4,11,249,/en/stats/leaderboard?page=serve,1,2,60,37,62,62,23,37,56,14,25,40,2,5,10,61,46,75,40,25,62,52,71,137,60,37,62,39,29,75,48,66,137,01:25:00,01:25:00,,,10,8,,,N289,D402
375,2013,Montpellier,250,2013-02-04T00:00:00,2013-02-10T00:00:00,Hard,28,410200,€,MS009,R16,02:20:00,,F,3,SC77,"6-7(4),6-4,7-6(7)",S. Stakhovsky,T. Ito,,,UKR,JPN,6-7(4),6-4,7-6(7),,,02:20:00,A,S. Stakhovsky,T. Ito,UKR,JPN,,,275,/en/stats/leaderboard?page=serve,3,8,70,78,111,76,59,78,42,14,33,63,5,8,17,247,/en/stats/leaderboard?page=serve,5,3,53,61,116,64,39,61,56,31,55,43,3,7,17,66,73,111,40,46,116,52,119,227,60,70,116,34,38,111,48,108,227,02:20:00,02:20:00,7,3,,,4,7,SC77,I230
375,2013,Montpellier,250,2013-02-04T00:00:00,2013-02-10T00:00:00,Hard,28,410200,€,MS010,R16,01:46:00,,F,3,G628,"6-3,2-6,6-3",R. Gasquet,G. Monfils,,,FRA,FRA,6-3,2-6,6-3,,,01:46:00,A,R. Gasquet,G. Monfils,FRA,FRA,,,256,/en/stats/leaderboard?page=serve,3,5,51,41,80,71,29,41,56,22,39,70,7,10,13,240,/en/stats/leaderboard?page=serve,5,6,64,55,86,71,39,55,35,11,31,64,7,11,13,64,51,80,42,36,86,52,87,166,58,50,86,36,29,80,48,79,166,01:46:00,01:46:00,,,,,,,G628,MC65
