event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,winner_flag,player_winner,player_loser,country_winner,country_loser,seed_winner,seed_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,tiebreak_set2_winner,tiebreak_set2_loser,settime_tot_winner,settime_tot_loser,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set3_winner,tiebreak_set3_loser,player_id_winner,player_id_loser
414,2013,Hamburg,500,2013-07-15T00:00:00,2013-07-21T00:00:00,Clay,48,1102500,€,MS001,F,02:27:00,,F,3,F510,"4-6,7-6(10),6-2",F. Fognini,F. Delbonis,,,ITA,ARG,4-6,7-6(10),6-2,,,02:27:00,A,F. Fognini,F. Delbonis,ITA,ARG,,,254,/en/stats/leaderboard?page=serve,3,2,55,49,89,69,34,49,58,23,40,33,2,6,15,241,/en/stats/leaderboard?page=serve,2,6,60,67,112,64,43,67,47,21,45,64,9,14,15,64,57,89,43,48,112,52,105,201,57,64,112,36,32,89,48,96,201,10,8,02:27:00,02:27:00,,,,,F510,D874
414,2013,Hamburg,500,2013-07-15T00:00:00,2013-07-21T00:00:00,Clay,48,1102500,€,MS002,SF,01:53:00,,F,2,D874,"7-6(9),7-6(7)",F. Delbonis,R. Federer,,,ARG,SUI,7-6(9),7-6(7),,,,01:53:00,A,F. Delbonis,R. Federer,ARG,SUI,,,299,/en/stats/leaderboard?page=serve,2,3,56,45,80,82,37,45,69,24,35,50,1,2,12,285,/en/stats/leaderboard?page=serve,2,5,58,56,97,79,44,56,54,22,41,86,6,7,12,76,61,80,32,31,97,52,92,177,68,66,97,24,19,80,48,85,177,7,4,01:53:00,01:53:00,9,7,,,D874,F324
414,2013,Hamburg,500,2013-07-15T00:00:00,2013-07-21T00:00:00,Clay,48,1102500,€,MS003,SF,01:49:00,,F,2,F510,"6-4,7-6(7)",F. Fognini,N. Almagro,,,ITA,ESP,6-4,7-6(7),,,,01:49:00,A,F. Fognini,N. Almagro,ITA,ESP,,,265,/en/stats/leaderboard?page=serve,2,2,48,38,79,68,26,38,59,24,41,91,10,11,11,248,/en/stats/leaderboard?page=serve,7,4,60,51,85,63,32,51,47,16,34,86,12,14,11,63,50,79,44,37,85,53,87,164,56,48,85,37,29,79,47,77,164,7,1,01:49:00,01:49:00,,,,,F510,A479
414,2013,Hamburg,500,2013-07-15T00:00:00,2013-07-21T00:00:00,Clay,48,1102500,€,MS004,QF,02:00:00,,F,3,F324,"7-6(7),3-6,7-5",R. Federer,F. Mayer,,,SUI,GER,7-6(7),3-6,7-5,,,02:00:00,A,R. Federer,F. Mayer,SUI,GER,,,246,/en/stats/leaderboard?page=serve,3,2,59,63,107,73,46,63,45,20,44,44,4,9,17,258,/en/stats/leaderboard?page=serve,1,6,57,56,98,61,34,56,60,25,42,60,6,10,16,62,66,107,40,39,98,51,105,205,60,59,98,38,41,107,49,100,205,,,02:00:00,02:00:00,7,4,,,F324,MB02
414,2013,Hamburg,500,2013-07-15T00:00:00,2013-07-21T00:00:00,Clay,48,1102500,€,MS005,QF,03:14:00,,F,3,D874,"6-7(5),7-6(10),6-4",F. Delbonis,F. Verdasco,,,ARG,ESP,6-7(5),7-6(10),6-4,,,03:14:00,A,F. Delbonis,F. Verdasco,ARG,ESP,,,259,/en/stats/leaderboard?page=serve,2,3,57,82,143,70,57,82,49,30,61,82,14,17,17,268,/en/stats/leaderboard?page=serve,5,4,70,83,119,67,56,83,56,20,36,64,7,11,17,61,87,143,36,43,119,50,130,262,64,76,119,39,56,143,50,132,262,10,8,03:14:00,03:14:00,5,7,,,D874,V306
414,2013,Hamburg,500,2013-07-15T00:00:00,2013-07-21T00:00:00,Clay,48,1102500,€,MS006,QF,01:54:00,,F,3,A479,"4-6,6-0,6-3",N. Almagro,J. Monaco,,,ESP,ARG,4-6,6-0,6-3,,,01:54:00,A,N. Almagro,J. Monaco,ESP,ARG,,,247,/en/stats/leaderboard?page=serve,3,5,52,51,99,69,35,51,48,23,48,81,13,16,13,221,/en/stats/leaderboard?page=serve,2,3,82,64,78,59,38,64,29,4,14,14,1,7,12,59,58,99,46,36,78,53,94,177,54,42,78,41,41,99,47,83,177,,,01:54:00,01:54:00,,,,,A479,MA21
414,2013,Hamburg,500,2013-07-15T00:00:00,2013-07-21T00:00:00,Clay,48,1102500,€,MS007,QF,01:22:00,,F,2,F510,"6-2,6-4",F. Fognini,T. Haas,,,ITA,GER,6-2,6-4,,,,01:22:00,A,F. Fognini,T. Haas,ITA,GER,,,288,/en/stats/leaderboard?page=serve,2,2,66,41,62,63,26,41,71,15,21,83,5,6,9,222,/en/stats/leaderboard?page=serve,1,3,62,36,58,44,16,36,59,13,22,50,4,8,9,66,41,62,50,29,58,58,70,120,50,29,58,34,21,62,42,50,120,,,01:22:00,01:22:00,,,,,F510,H355
414,2013,Hamburg,500,2013-07-15T00:00:00,2013-07-21T00:00:00,Clay,48,1102500,€,MS008,R16,01:12:00,,F,2,F324,"6-4,6-3",R. Federer,J. Hajek,,,SUI,CZE,6-4,6-3,,,,01:12:00,A,R. Federer,J. Hajek,SUI,CZE,,,289,/en/stats/leaderboard?page=serve,1,7,52,30,58,70,21,30,71,20,28,75,3,4,10,239,/en/stats/leaderboard?page=serve,0,2,63,43,68,56,24,43,52,13,25,77,10,13,9,71,41,58,46,31,68,57,72,126,54,37,68,29,17,58,43,54,126,,,01:12:00,01:12:00,,,,,F324,H571
414,2013,Hamburg,500,2013-07-15T00:00:00,2013-07-21T00:00:00,Clay,48,1102500,€,MS009,R16,01:28:00,,F,2,MB02,"7-6(7),6-2",F. Mayer,F. Lopez,,,GER,ESP,7-6(7),6-2,,,,01:28:00,A,F. Mayer,F. Lopez,GER,ESP,,,281,/en/stats/leaderboard?page=serve,2,4,51,36,71,72,26,36,66,23,35,67,2,3,10,246,/en/stats/leaderboard?page=serve,1,2,64,41,64,59,24,41,52,12,23,57,4,7,10,69,49,71,44,28,64,57,77,135,56,36,64,31,22,71,43,58,135,,,01:28:00,01:28:00,7,1,,,MB02,L397
414,2013,Hamburg,500,2013-07-15T00:00:00,2013-07-21T00:00:00,Clay,48,1102500,€,MS010,R16,01:04:00,,F,2,V306,"7-5,4-0",F. Verdasco,J. Janowicz,,,ESP,POL,7-5,4-0,,,,01:04:00,A,F. Verdasco,J. Janowicz,ESP,POL,,,301,/en/stats/leaderboard?page=serve,1,5,62,24,39,75,18,24,73,11,15,0,0,1,8,209,/en/stats/leaderboard?page=serve,4,5,62,32,52,56,18,32,40,8,20,33,2,6,8,74,29,39,50,26,52,60,55,91,50,26,52,26,10,39,40,36,91,,,01:04:00,01:04:00,,,,,V306,J397
