event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set3_winner,tiebreak_set3_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,winner_flag,tiebreak_set2_winner,tiebreak_set2_loser,player_winner,player_loser,player_id_winner,player_id_loser,country_winner,country_loser,seed_winner,seed_loser
311,1999,London / Queen's Club,WS,1999-06-07T00:00:00,1999-06-13T00:00:00,Grass,56,725000,$,MS001,F,02:31:00,,F,3,S402,"6-7(1),6-4,7-6(7)",P. Sampras,T. Henman,,,USA,GBR,6-7(1),6-4,7-6(7),,,02:31:00,1,7,7,4,299,/en/stats/leaderboard?page=serve,9,13,58,68,118,85,58,68,52,26,50,100,7,7,17,288,/en/stats/leaderboard?page=serve,7,7,63,82,131,78,64,82,53,26,49,83,5,6,17,71,84,118,31,41,131,50,125,249,69,90,131,29,34,118,50,124,249,A,,,P. Sampras,T. Henman,S402,H336,USA,GBR,,
311,1999,London / Queen's Club,WS,1999-06-07T00:00:00,1999-06-13T00:00:00,Grass,56,725000,$,MS002,SF,01:08:00,,F,2,H336,"6-1,6-3",T. Henman,S. Sargsian,,,GBR,ARM,6-1,6-3,,,,01:08:00,,,,,286,/en/stats/leaderboard?page=serve,4,5,51,31,61,81,25,31,53,16,30,100,5,5,8,197,/en/stats/leaderboard?page=serve,4,1,59,27,46,59,16,27,32,6,19,0,0,4,8,67,41,61,52,24,46,61,65,107,48,22,46,33,20,61,39,42,107,A,,,T. Henman,S. Sargsian,H336,S545,GBR,ARM,,
311,1999,London / Queen's Club,WS,1999-06-07T00:00:00,1999-06-13T00:00:00,Grass,56,725000,$,MS003,SF,02:09:00,,F,3,S402,"4-6,6-4,7-6(7)",P. Sampras,L. Hewitt,,,USA,AUS,4-6,6-4,7-6(7),,,02:09:00,,,7,4,278,/en/stats/leaderboard?page=serve,9,13,54,54,100,83,45,54,50,23,46,75,6,8,16,264,/en/stats/leaderboard?page=serve,5,6,47,50,106,74,37,50,55,31,56,78,7,9,16,68,68,100,36,38,106,51,106,206,64,68,106,32,32,100,49,100,206,A,,,P. Sampras,L. Hewitt,S402,H432,USA,AUS,,
311,1999,London / Queen's Club,WS,1999-06-07T00:00:00,1999-06-13T00:00:00,Grass,56,725000,$,MS004,QF,01:04:00,,F,2,S545,"6-2,6-4",S. Sargsian,G. Rusedski,,,ARM,GBR,6-2,6-4,,,,01:04:00,,,,,296,/en/stats/leaderboard?page=serve,0,3,48,26,54,81,21,26,64,18,28,100,3,3,9,248,/en/stats/leaderboard?page=serve,3,8,60,32,53,69,22,32,48,10,21,50,3,6,9,72,39,54,40,21,53,56,60,107,60,32,53,28,15,54,44,47,107,A,,,S. Sargsian,G. Rusedski,S545,R237,ARM,GBR,,
311,1999,London / Queen's Club,WS,1999-06-07T00:00:00,1999-06-13T00:00:00,Grass,56,725000,$,MS005,QF,02:26:00,,F,3,H336,"6-1,6-7(6),7-6(7)",T. Henman,K. Kucera,,,GBR,SVK,6-1,6-7(6),7-6(7),,,02:26:00,,,7,5,245,/en/stats/leaderboard?page=serve,8,4,56,59,106,71,42,59,47,22,47,60,6,10,16,215,/en/stats/leaderboard?page=serve,6,4,49,54,111,69,37,54,39,22,57,50,6,12,15,60,64,106,47,52,111,53,116,217,53,59,111,40,42,106,47,101,217,A,6,8,T. Henman,K. Kucera,H336,K237,GBR,SVK,,
311,1999,London / Queen's Club,WS,1999-06-07T00:00:00,1999-06-13T00:00:00,Grass,56,725000,$,MS006,QF,01:37:00,,F,2,H432,"7-5,6-4",L. Hewitt,C. Pioline,,,AUS,FRA,7-5,6-4,,,,01:37:00,,,,,273,/en/stats/leaderboard?page=serve,1,6,59,42,71,69,29,42,59,17,29,67,4,6,11,230,/en/stats/leaderboard?page=serve,4,3,59,44,75,64,28,44,45,14,31,56,5,9,11,65,46,71,44,33,75,54,79,146,56,42,75,35,25,71,46,67,146,A,,,L. Hewitt,C. Pioline,H432,P226,AUS,FRA,,
311,1999,London / Queen's Club,WS,1999-06-07T00:00:00,1999-06-13T00:00:00,Grass,56,725000,$,MS007,QF,01:09:00,,F,2,S402,"7-5,6-4",P. Sampras,G. Ivanisevic,,,USA,CRO,7-5,6-4,,,,01:09:00,,,,,298,/en/stats/leaderboard?page=serve,5,10,56,39,70,82,32,39,55,17,31,100,2,2,11,269,/en/stats/leaderboard?page=serve,7,13,54,38,71,76,29,38,52,17,33,67,4,6,11,70,49,70,35,25,71,52,74,141,65,46,71,30,21,70,48,67,141,A,,,P. Sampras,G. Ivanisevic,S402,I034,USA,CRO,,
311,1999,London / Queen's Club,WS,1999-06-07T00:00:00,1999-06-13T00:00:00,Grass,56,725000,$,MS008,R16,01:01:00,,F,2,S545,"6-3,6-2",S. Sargsian,S. Draper,,,ARM,AUS,6-3,6-2,,,,01:01:00,,,,,284,/en/stats/leaderboard?page=serve,3,3,59,27,46,70,19,27,68,13,19,67,2,3,8,192,/en/stats/leaderboard?page=serve,4,2,48,26,54,73,19,26,29,8,28,38,3,8,9,70,32,46,50,27,54,59,59,100,50,27,54,30,14,46,41,41,100,A,,,S. Sargsian,S. Draper,S545,D270,ARM,AUS,,
311,1999,London / Queen's Club,WS,1999-06-07T00:00:00,1999-06-13T00:00:00,Grass,56,725000,$,MS009,R16,01:33:00,,F,3,R237,"7-5,4-6,6-3",G. Rusedski,W. Ferreira,,,GBR,RSA,7-5,4-6,6-3,,,01:33:00,,,,,306,/en/stats/leaderboard?page=serve,3,7,59,49,83,82,40,49,68,23,34,0,0,1,16,285,/en/stats/leaderboard?page=serve,3,7,65,55,85,73,40,55,57,17,30,33,1,3,15,76,63,83,33,28,85,54,91,168,67,57,85,24,20,83,46,77,168,A,,,G. Rusedski,W. Ferreira,R237,F196,GBR,RSA,,
311,1999,London / Queen's Club,WS,1999-06-07T00:00:00,1999-06-13T00:00:00,Grass,56,725000,$,MS010,R16,01:05:00,,F,2,H336,"6-1,6-4",T. Henman,B. Black,,,GBR,ZIM,6-1,6-4,,,,01:05:00,,,,,306,/en/stats/leaderboard?page=serve,1,6,47,23,49,96,22,23,58,15,26,100,2,2,9,228,/en/stats/leaderboard?page=serve,4,0,56,30,54,60,18,30,54,13,24,57,4,7,8,76,37,49,43,23,54,58,60,103,57,31,54,24,12,49,42,43,103,A,,,T. Henman,B. Black,H336,B397,GBR,ZIM,,
