event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,winner_flag,player_winner,player_loser,country_winner,country_loser,seed_winner,seed_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set2_winner,tiebreak_set2_loser,player_id_winner,player_id_loser
747,2011,Beijing,500,2011-10-03T00:00:00,2011-10-09T00:00:00,Hard,32,2100000,$,MS001,F,02:01:00,,F,3,BA47,"3-6,6-4,6-1",T. Berdych,M. Cilic,,,CZE,CRO,3-6,6-4,6-1,,,02:01:00,A,T. Berdych,M. Cilic,CZE,CRO,,,279,/en/stats/leaderboard?page=serve,1,7,62,52,84,71,37,52,56,18,32,60,3,5,13,252,/en/stats/leaderboard?page=serve,1,7,52,37,71,57,21,37,68,23,34,20,1,5,13,65,55,84,38,27,71,53,82,155,62,44,71,35,29,84,47,73,155,,,,,BA47,C977
747,2011,Beijing,500,2011-10-03T00:00:00,2011-10-09T00:00:00,Hard,32,2100000,$,MS002,SF,02:07:00,,F,3,BA47,"6-4,4-6,6-1",T. Berdych,J. Tsonga,,,CZE,FRA,6-4,4-6,6-1,,,02:07:00,A,T. Berdych,J. Tsonga,CZE,FRA,,,294,/en/stats/leaderboard?page=serve,4,8,62,48,77,88,42,48,48,14,29,0,0,1,14,258,/en/stats/leaderboard?page=serve,2,10,60,52,86,73,38,52,41,14,34,67,6,9,13,73,56,77,40,34,86,55,90,163,60,52,86,27,21,77,45,73,163,,,,,BA47,T786
747,2011,Beijing,500,2011-10-03T00:00:00,2011-10-09T00:00:00,Hard,32,2100000,$,MS003,SF,01:38:00,,F,2,C977,"6-4,6-3",M. Cilic,I. Ljubicic,,,CRO,CRO,6-4,6-3,,,,01:38:00,A,M. Cilic,I. Ljubicic,CRO,CRO,,,302,/en/stats/leaderboard?page=serve,1,13,56,34,61,82,28,34,52,14,27,100,7,7,9,244,/en/stats/leaderboard?page=serve,2,9,52,34,66,71,24,34,44,14,32,67,6,9,10,69,42,61,42,28,66,55,70,127,58,38,66,31,19,61,45,57,127,,,,,C977,L360
747,2011,Beijing,500,2011-10-03T00:00:00,2011-10-09T00:00:00,Hard,32,2100000,$,MS004,QF,01:11:00,,F,2,T786,"6-3,6-4",J. Tsonga,J. Ferrero,,,FRA,ESP,6-3,6-4,,,,01:11:00,A,J. Tsonga,J. Ferrero,FRA,ESP,,,308,/en/stats/leaderboard?page=serve,3,10,62,36,58,89,32,36,50,11,22,0,0,0,10,277,/en/stats/leaderboard?page=serve,1,0,73,33,45,70,23,33,58,7,12,0,0,2,9,74,43,58,33,15,45,56,58,103,67,30,45,26,15,58,44,45,103,,,,,T786,F316
747,2011,Beijing,500,2011-10-03T00:00:00,2011-10-09T00:00:00,Hard,32,2100000,$,MS005,QF,01:06:00,,F,2,BA47,"6-1,6-0",T. Berdych,F. Verdasco,,,CZE,ESP,6-1,6-0,,,,01:06:00,A,T. Berdych,F. Verdasco,CZE,ESP,,,283,/en/stats/leaderboard?page=serve,1,1,61,25,41,68,17,25,69,11,16,0,0,1,7,118,/en/stats/leaderboard?page=serve,5,0,60,27,45,41,11,27,22,4,18,25,2,8,6,68,28,41,67,30,45,67,58,86,33,15,45,32,13,41,33,28,86,,,,,BA47,V306
747,2011,Beijing,500,2011-10-03T00:00:00,2011-10-09T00:00:00,Hard,32,2100000,$,MS006,QF,02:52:00,,F,3,L360,"7-6(7),6-7(4),6-2",I. Ljubicic,M. Youzhny,,,CRO,RUS,7-6(7),6-7(4),6-2,,,02:52:00,A,I. Ljubicic,M. Youzhny,CRO,RUS,,,277,/en/stats/leaderboard?page=serve,4,17,53,55,103,82,45,55,48,23,48,57,4,7,16,226,/en/stats/leaderboard?page=serve,9,1,54,70,129,61,43,70,51,30,59,75,15,20,16,66,68,103,43,56,129,53,124,232,57,73,129,34,35,103,47,108,232,7.0,4.0,4.0,7.0,L360,Y061
747,2011,Beijing,500,2011-10-03T00:00:00,2011-10-09T00:00:00,Hard,32,2100000,$,MS007,QF,02:24:00,,F,3,C977,"7-6(7),4-6,6-1",M. Cilic,K. Anderson,,,CRO,RSA,7-6(7),4-6,6-1,,,02:24:00,A,M. Cilic,K. Anderson,CRO,RSA,,,262,/en/stats/leaderboard?page=serve,4,6,55,51,93,75,38,51,50,21,42,50,3,6,15,244,/en/stats/leaderboard?page=serve,5,7,63,63,100,73,46,63,35,13,37,60,6,10,14,63,59,93,41,41,100,52,100,193,59,59,100,37,34,93,48,93,193,7.0,4.0,,,C977,A678
747,2011,Beijing,500,2011-10-03T00:00:00,2011-10-09T00:00:00,Hard,32,2100000,$,MS008,R16,01:16:00,,F,2,T786,"6-3,6-4",J. Tsonga,Z. Zhang,,,FRA,CHN,6-3,6-4,,,,01:16:00,A,J. Tsonga,Z. Zhang,FRA,CHN,,,296,/en/stats/leaderboard?page=serve,1,8,60,34,57,82,28,34,57,13,23,75,3,4,10,231,/en/stats/leaderboard?page=serve,5,4,62,37,60,65,24,37,39,9,23,57,4,7,9,72,41,57,45,27,60,58,68,117,55,33,60,28,16,57,42,49,117,,,,,T786,Z272
747,2011,Beijing,500,2011-10-03T00:00:00,2011-10-09T00:00:00,Hard,32,2100000,$,MS009,R16,01:38:00,,F,2,F316,"6-4,6-4",J. Ferrero,M. Granollers,,,ESP,ESP,6-4,6-4,,,,01:38:00,A,J. Ferrero,M. Granollers,ESP,ESP,,,298,/en/stats/leaderboard?page=serve,4,5,53,33,62,82,27,33,62,18,29,100,3,3,10,264,/en/stats/leaderboard?page=serve,2,6,56,34,61,76,26,34,48,13,27,50,2,4,10,73,45,62,36,22,61,54,67,123,64,39,61,27,17,62,46,56,123,,,,,F316,G710
747,2011,Beijing,500,2011-10-03T00:00:00,2011-10-09T00:00:00,Hard,32,2100000,$,MS010,R16,01:03:00,,F,2,BA47,"6-2,6-0",T. Berdych,P. Kohlschreiber,,,CZE,GER,6-2,6-0,,,,01:03:00,A,T. Berdych,P. Kohlschreiber,CZE,GER,,,275,/en/stats/leaderboard?page=serve,3,4,45,17,38,82,14,17,62,13,21,50,1,2,7,142,/en/stats/leaderboard?page=serve,2,3,48,26,54,54,14,26,25,7,28,54,7,13,7,71,27,38,61,33,54,65,60,92,39,21,54,29,11,38,35,32,92,,,,,BA47,K435
747,2011,Beijing,500,2011-10-03T00:00:00,2011-10-09T00:00:00,Hard,32,2100000,$,MS011,R16,01:44:00,,F,3,V306,"2-6,6-1,6-2",F. Verdasco,F. Cipolla,,,ESP,ITA,2-6,6-1,6-2,,,01:44:00,A,F. Verdasco,F. Cipolla,ESP,ITA,,,270,/en/stats/leaderboard?page=serve,2,2,80,52,65,69,36,52,46,6,13,40,2,5,12,227,/en/stats/leaderboard?page=serve,2,0,73,51,70,55,28,51,47,9,19,38,3,8,11,65,42,65,47,33,70,56,75,135,53,37,70,35,23,65,44,60,135,,,,,V306,C723
747,2011,Beijing,500,2011-10-03T00:00:00,2011-10-09T00:00:00,Hard,32,2100000,$,MS012,R16,01:53:00,,F,3,L360,"6-0,2-6,6-3",I. Ljubicic,F. Mayer,,,CRO,GER,6-0,2-6,6-3,,,01:53:00,A,I. Ljubicic,F. Mayer,CRO,GER,,,285,/en/stats/leaderboard?page=serve,1,13,47,30,64,93,28,30,50,17,34,50,2,4,12,235,/en/stats/leaderboard?page=serve,2,6,52,35,67,69,24,35,47,15,32,50,4,8,11,70,45,64,42,28,67,56,73,131,58,39,67,30,19,64,44,58,131,,,,,L360,MB02
747,2011,Beijing,500,2011-10-03T00:00:00,2011-10-09T00:00:00,Hard,32,2100000,$,MS013,R16,02:24:00,,F,3,Y061,"6-7(5),6-2,7-5",M. Youzhny,F. Lopez,,,RUS,ESP,6-7(5),6-2,7-5,,,02:24:00,A,M. Youzhny,F. Lopez,RUS,ESP,,,254,/en/stats/leaderboard?page=serve,8,4,56,59,105,73,43,59,48,22,46,70,7,10,16,246,/en/stats/leaderboard?page=serve,10,20,55,55,100,75,41,55,44,20,45,40,4,10,16,62,65,105,39,39,100,51,104,205,61,61,100,38,40,105,49,101,205,5.0,7.0,,,Y061,L397
747,2011,Beijing,500,2011-10-03T00:00:00,2011-10-09T00:00:00,Hard,32,2100000,$,MS014,R16,02:09:00,,F,2,A678,"7-6(7),7-6(7)",K. Anderson,A. Montanes,,,RSA,ESP,7-6(7),7-6(7),,,,02:09:00,A,K. Anderson,A. Montanes,RSA,ESP,,,260,/en/stats/leaderboard?page=serve,5,13,64,57,89,79,45,57,34,11,32,50,3,6,12,234,/en/stats/leaderboard?page=serve,10,3,52,46,89,65,30,46,49,21,43,63,5,8,12,63,56,89,43,38,89,53,94,178,57,51,89,37,33,89,47,84,178,7.0,3.0,7.0,4.0,A678,M824
747,2011,Beijing,500,2011-10-03T00:00:00,2011-10-09T00:00:00,Hard,32,2100000,$,MS015,R16,01:54:00,,F,3,C977,"6-2,6-7(1),6-3",M. Cilic,F. Fognini,,,CRO,ITA,6-2,6-7(1),6-3,,,01:54:00,A,M. Cilic,F. Fognini,CRO,ITA,,,269,/en/stats/leaderboard?page=serve,3,8,54,38,70,82,31,38,50,16,32,0,0,3,14,201,/en/stats/leaderboard?page=serve,9,0,58,59,101,61,36,59,38,16,42,46,6,13,15,67,47,70,49,49,101,56,96,171,51,52,101,33,23,70,44,75,171,,,1.0,7.0,C977,F510
747,2011,Beijing,500,2011-10-03T00:00:00,2011-10-09T00:00:00,Hard,32,2100000,$,MS016,R32,01:48:00,,F,2,T786,"7-6(7),7-5",J. Tsonga,G. Dimitrov,,,FRA,BUL,7-6(7),7-5,,,,01:48:00,A,J. Tsonga,G. Dimitrov,FRA,BUL,,,302,/en/stats/leaderboard?page=serve,3,9,63,50,79,76,38,50,66,19,29,67,2,3,12,307,/en/stats/leaderboard?page=serve,0,7,67,43,64,74,32,43,76,16,21,50,2,4,12,72,57,79,25,16,64,51,73,143,75,48,64,28,22,79,49,70,143,7.0,5.0,,,T786,D875
747,2011,Beijing,500,2011-10-03T00:00:00,2011-10-09T00:00:00,Hard,32,2100000,$,MS017,R32,01:14:00,,F,2,Z272,"6-1,6-3",Z. Zhang,Z. Li,,,CHN,CHN,6-1,6-3,,,,01:14:00,A,Z. Zhang,Z. Li,CHN,CHN,,,300,/en/stats/leaderboard?page=serve,4,3,59,27,46,89,24,27,53,10,19,100,2,2,8,213,/en/stats/leaderboard?page=serve,3,2,75,43,57,60,26,43,29,4,14,56,5,9,8,74,34,46,47,27,57,59,61,103,53,30,57,26,12,46,41,42,103,,,,,Z272,L733
747,2011,Beijing,500,2011-10-03T00:00:00,2011-10-09T00:00:00,Hard,32,2100000,$,MS018,R32,01:24:00,,F,2,F316,"6-1,7-6(7)",J. Ferrero,T. Bellucci,,,ESP,BRA,6-1,7-6(7),,,,01:24:00,A,J. Ferrero,T. Bellucci,ESP,BRA,,,304,/en/stats/leaderboard?page=serve,3,2,55,34,62,100,34,34,50,14,28,100,4,4,10,260,/en/stats/leaderboard?page=serve,1,6,62,39,63,74,29,39,42,10,24,50,2,4,9,77,48,62,38,24,63,58,72,125,62,39,63,23,14,62,42,53,125,,,7.0,4.0,F316,BD20
747,2011,Beijing,500,2011-10-03T00:00:00,2011-10-09T00:00:00,Hard,32,2100000,$,MS019,R32,01:09:00,,F,2,G710,"6-3,6-1",M. Granollers,G. Simon,,,ESP,FRA,6-3,6-1,,,,01:09:00,A,M. Granollers,G. Simon,ESP,FRA,,,293,/en/stats/leaderboard?page=serve,0,1,66,29,44,72,21,29,67,10,15,67,2,3,8,166,/en/stats/leaderboard?page=serve,7,1,40,19,47,63,12,19,32,9,28,0,0,5,8,70,31,44,55,26,47,63,57,91,45,21,47,30,13,44,37,34,91,,,,,G710,SD32
747,2011,Beijing,500,2011-10-03T00:00:00,2011-10-09T00:00:00,Hard,32,2100000,$,MS020,R32,01:37:00,,F,2,BA47,"7-5,7-5",T. Berdych,J. Melzer,,,CZE,AUT,7-5,7-5,,,,01:37:00,A,T. Berdych,J. Melzer,CZE,AUT,,,309,/en/stats/leaderboard?page=serve,2,5,53,36,68,78,28,36,75,24,32,100,3,3,12,274,/en/stats/leaderboard?page=serve,3,4,68,46,68,72,33,46,50,11,22,33,1,3,12,76,52,68,35,24,68,56,76,136,65,44,68,24,16,68,44,60,136,,,,,BA47,M762
747,2011,Beijing,500,2011-10-03T00:00:00,2011-10-09T00:00:00,Hard,32,2100000,$,MS021,R32,01:33:00,,F,2,K435,"6-3,7-6(7)",P. Kohlschreiber,T. Robredo,,,GER,ESP,6-3,7-6(7),,,,01:33:00,A,P. Kohlschreiber,T. Robredo,GER,ESP,,,280,/en/stats/leaderboard?page=serve,3,1,56,38,68,79,30,38,57,17,30,75,3,4,10,234,/en/stats/leaderboard?page=serve,4,5,54,35,65,74,26,35,33,10,30,0,0,3,11,69,47,68,45,29,65,57,76,133,55,36,65,31,21,68,43,57,133,,,7.0,,K435,R419
747,2011,Beijing,500,2011-10-03T00:00:00,2011-10-09T00:00:00,Hard,32,2100000,$,MS022,R32,01:12:00,,F,2,V306,"6-2,6-4",F. Verdasco,M. Llodra,,,ESP,FRA,6-2,6-4,,,,01:12:00,A,F. Verdasco,M. Llodra,ESP,FRA,,,330,/en/stats/leaderboard?page=serve,1,3,86,36,42,92,33,36,50,3,6,0,0,0,9,229,/en/stats/leaderboard?page=serve,4,4,52,34,65,82,28,34,29,9,31,70,7,10,9,86,36,42,43,28,65,60,64,107,57,37,65,14,6,42,40,43,107,,,,,V306,L428
747,2011,Beijing,500,2011-10-03T00:00:00,2011-10-09T00:00:00,Hard,32,2100000,$,MS023,R32,01:35:00,,F,3,C723,"6-1,1-6,6-0",F. Cipolla,A. Dolgopolov,,,ITA,UKR,6-1,1-6,6-0,,,01:35:00,A,F. Cipolla,A. Dolgopolov,ITA,UKR,,,260,/en/stats/leaderboard?page=serve,3,1,58,42,72,67,28,42,57,17,30,71,5,7,10,199,/en/stats/leaderboard?page=serve,7,3,44,30,68,67,20,30,42,16,38,58,7,12,10,63,45,72,47,32,68,55,77,140,53,36,68,38,27,72,45,63,140,,,,,C723,D801
747,2011,Beijing,500,2011-10-03T00:00:00,2011-10-09T00:00:00,Hard,32,2100000,$,MS024,R32,01:38:00,,F,2,L360,"7-5,7-5",I. Ljubicic,T. Gabashvili,,,CRO,RUS,7-5,7-5,,,,01:38:00,A,I. Ljubicic,T. Gabashvili,CRO,RUS,,,286,/en/stats/leaderboard?page=serve,3,14,66,37,56,81,30,37,53,10,19,0,0,3,12,216,/en/stats/leaderboard?page=serve,6,4,55,41,75,61,25,41,44,15,34,38,3,8,12,71,40,56,47,35,75,57,75,131,53,40,75,29,16,56,43,56,131,,,,,L360,G681
747,2011,Beijing,500,2011-10-03T00:00:00,2011-10-09T00:00:00,Hard,32,2100000,$,MS025,R32,01:12:00,,F,2,MB02,"6-2,6-4",F. Mayer,A. Ramos-Vinolas,,,GER,ESP,6-2,6-4,,,,01:12:00,A,F. Mayer,A. Ramos-Vinolas,GER,ESP,,,298,/en/stats/leaderboard?page=serve,3,1,61,33,54,82,27,33,57,12,21,100,4,4,9,231,/en/stats/leaderboard?page=serve,3,2,60,39,65,64,25,39,42,11,26,70,7,10,9,72,39,54,45,29,65,57,68,119,55,36,65,28,15,54,43,51,119,,,,,MB02,R772
747,2011,Beijing,500,2011-10-03T00:00:00,2011-10-09T00:00:00,Hard,32,2100000,$,MS026,R32,01:39:00,,F,2,L397,"6-2,7-6(8)",F. Lopez,M. Ilhan,,,ESP,TUR,6-2,7-6(8),,,,01:39:00,A,F. Lopez,M. Ilhan,ESP,TUR,,,317,/en/stats/leaderboard?page=serve,3,10,57,37,65,89,33,37,64,18,28,100,3,3,10,273,/en/stats/leaderboard?page=serve,4,11,55,42,77,71,30,42,60,21,35,60,3,5,10,78,51,65,34,26,77,54,77,142,66,51,77,22,14,65,46,65,142,,,8.0,6.0,L397,K771
747,2011,Beijing,500,2011-10-03T00:00:00,2011-10-09T00:00:00,Hard,32,2100000,$,MS027,R32,01:09:00,,F,2,Y061,"6-3,6-2",M. Youzhny,N. Almagro,,,RUS,ESP,6-3,6-2,,,,01:09:00,A,M. Youzhny,N. Almagro,RUS,ESP,,,268,/en/stats/leaderboard?page=serve,3,3,51,25,49,80,20,25,50,12,24,80,4,5,8,199,/en/stats/leaderboard?page=serve,2,7,46,26,57,81,21,26,23,7,31,50,5,10,9,65,32,49,51,29,57,58,61,106,49,28,57,35,17,49,42,45,106,,,,,Y061,A479
747,2011,Beijing,500,2011-10-03T00:00:00,2011-10-09T00:00:00,Hard,32,2100000,$,MS028,R32,01:42:00,,F,2,A678,"6-4,7-5",K. Anderson,A. Roddick,,,RSA,USA,6-4,7-5,,,,01:42:00,A,K. Anderson,A. Roddick,RSA,USA,,,281,/en/stats/leaderboard?page=serve,1,8,63,39,62,82,32,39,48,11,23,67,4,6,11,243,/en/stats/leaderboard?page=serve,1,5,72,46,64,65,30,46,39,7,18,60,6,10,11,69,43,62,42,27,64,56,70,126,58,37,64,31,19,62,44,56,126,,,,,A678,R485
747,2011,Beijing,500,2011-10-03T00:00:00,2011-10-09T00:00:00,Hard,32,2100000,$,MS029,R32,00:53:00,,F,2,M824,"6-3,6-3",A. Montanes,P. Capdeville,,,ESP,CHI,6-3,6-3,,,,00:53:00,A,A. Montanes,P. Capdeville,ESP,CHI,,,319,/en/stats/leaderboard?page=serve,1,12,53,25,47,96,24,25,59,13,22,100,1,1,9,231,/en/stats/leaderboard?page=serve,4,5,46,25,54,56,14,25,62,18,29,40,2,5,9,79,37,47,41,22,54,58,59,101,59,32,54,21,10,47,42,42,101,,,,,M824,C634
747,2011,Beijing,500,2011-10-03T00:00:00,2011-10-09T00:00:00,Hard,32,2100000,$,MS030,R32,00:55:00,,F,2,C977,"6-2,6-0",M. Cilic,D. Wu,,,CRO,CHN,6-2,6-0,,,,00:55:00,A,M. Cilic,D. Wu,CRO,CHN,,,281,/en/stats/leaderboard?page=serve,3,3,52,17,33,88,15,17,56,9,16,0,0,1,7,147,/en/stats/leaderboard?page=serve,1,0,64,28,44,39,11,28,31,5,16,33,3,9,7,73,24,33,64,28,44,68,52,77,36,16,44,27,9,33,32,25,77,,,,,C977,W571
747,2011,Beijing,500,2011-10-03T00:00:00,2011-10-09T00:00:00,Hard,32,2100000,$,MS031,R32,01:08:00,,F,2,F510,"6-4,6-1",F. Fognini,G. Zemlja,,,ITA,SLO,6-4,6-1,,,,01:08:00,A,F. Fognini,G. Zemlja,ITA,SLO,,,302,/en/stats/leaderboard?page=serve,3,4,66,33,50,76,25,33,59,10,17,100,1,1,8,215,/en/stats/leaderboard?page=serve,5,1,60,36,60,58,21,36,46,11,24,56,5,9,9,70,35,50,47,28,60,57,63,110,53,32,60,30,15,50,43,47,110,,,,,F510,Z189
