event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,winner_flag,player_winner,player_loser,country_winner,country_loser,seed_winner,seed_loser,tiebreak_set1_winner,tiebreak_set1_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,tiebreak_set2_winner,tiebreak_set2_loser,player_id_winner,player_id_loser
468,2008,Estoril,WS,2008-04-14T00:00:00,2008-04-20T00:00:00,Clay,32,349000,€,MS001,F,01:19:00,,F,2,F324,"7-6(7),1-2",R. Federer,N. Davydenko,,,SUI,RUS,7-6(7),1-2,,,,01:19:00,A,R. Federer,N. Davydenko,SUI,RUS,,,7.0,5.0,276,/en/stats/leaderboard?page=serve,0,5,62,36,58,72,26,36,50,11,22,80,4,5,8,307,/en/stats/leaderboard?page=serve,1,3,74,39,53,67,26,39,64,9,14,100,5,5,7,64,37,58,34,18,53,50,55,111,66,35,53,36,21,58,50,56,111,,,F324,D402
468,2008,Estoril,WS,2008-04-14T00:00:00,2008-04-20T00:00:00,Clay,32,349000,€,MS002,SF,01:33:00,,F,3,F324,"2-6,7-5,6-1",R. Federer,D. Gremelmayr,,,SUI,GER,2-6,7-5,6-1,,,01:33:00,A,R. Federer,D. Gremelmayr,SUI,GER,,,,,293,/en/stats/leaderboard?page=serve,0,10,70,51,73,71,36,51,64,14,22,25,1,4,14,231,/en/stats/leaderboard?page=serve,4,3,54,44,81,68,30,44,41,15,37,33,2,6,13,68,50,73,44,36,81,56,86,154,56,45,81,32,23,73,44,68,154,,,F324,G512
468,2008,Estoril,WS,2008-04-14T00:00:00,2008-04-20T00:00:00,Clay,32,349000,€,MS003,SF,01:12:00,,F,2,D402,"6-2,6-2",N. Davydenko,F. Serra,,,RUS,FRA,6-2,6-2,,,,01:12:00,A,N. Davydenko,F. Serra,RUS,FRA,,,,,269,/en/stats/leaderboard?page=serve,3,1,58,35,60,74,26,35,52,13,25,88,7,8,8,207,/en/stats/leaderboard?page=serve,0,0,80,35,44,46,16,35,44,4,9,38,3,8,8,65,39,60,55,24,44,61,63,104,45,20,44,35,21,60,39,41,104,,,D402,S963
468,2008,Estoril,WS,2008-04-14T00:00:00,2008-04-20T00:00:00,Clay,32,349000,€,MS004,QF,01:34:00,,F,2,F324,"6-4,6-1",R. Federer,F. Gil,,,SUI,POR,6-4,6-1,,,,01:34:00,A,R. Federer,F. Gil,SUI,POR,,,,,272,/en/stats/leaderboard?page=serve,1,5,70,35,50,74,26,35,47,7,15,60,3,5,9,194,/en/stats/leaderboard?page=serve,1,0,77,34,44,41,14,34,40,4,10,29,2,7,8,66,33,50,59,26,44,63,59,94,41,18,44,34,17,50,37,35,94,,,F324,G717
468,2008,Estoril,WS,2008-04-14T00:00:00,2008-04-20T00:00:00,Clay,32,349000,€,MS005,QF,01:34:00,,F,3,G512,"6-2,3-6,6-2",D. Gremelmayr,J. Vanek,,,GER,CZE,6-2,3-6,6-2,,,01:34:00,A,D. Gremelmayr,J. Vanek,GER,CZE,,,,,297,/en/stats/leaderboard?page=serve,1,4,58,38,65,71,27,38,74,20,27,75,3,4,12,246,/en/stats/leaderboard?page=serve,1,4,56,44,78,68,30,44,50,17,34,60,6,10,13,72,47,65,40,31,78,55,78,143,60,47,78,28,18,65,45,65,143,,,G512,V207
468,2008,Estoril,WS,2008-04-14T00:00:00,2008-04-20T00:00:00,Clay,32,349000,€,MS006,QF,01:02:00,,F,2,S963,"6-1,6-1",F. Serra,F. Cipolla,,,FRA,ITA,6-1,6-1,,,,01:02:00,A,F. Serra,F. Cipolla,FRA,ITA,,,,,285,/en/stats/leaderboard?page=serve,1,1,59,34,58,76,26,34,50,12,24,100,9,9,7,177,/en/stats/leaderboard?page=serve,5,0,79,44,56,50,22,44,25,3,12,64,9,14,7,66,38,58,55,31,56,61,69,114,45,25,56,34,20,58,39,45,114,,,S963,C723
468,2008,Estoril,WS,2008-04-14T00:00:00,2008-04-20T00:00:00,Clay,32,349000,€,MS007,QF,02:30:00,,F,3,D402,"6-4,5-7,6-3",N. Davydenko,M. Gicquel,,,RUS,FRA,6-4,5-7,6-3,,,02:30:00,A,N. Davydenko,M. Gicquel,RUS,FRA,,,,,250,/en/stats/leaderboard?page=serve,3,4,55,53,96,72,38,53,49,21,43,64,7,11,15,223,/en/stats/leaderboard?page=serve,1,1,55,61,111,66,40,61,40,20,50,25,2,8,16,61,59,96,46,51,111,53,110,207,54,60,111,39,37,96,47,97,207,,,D402,G436
468,2008,Estoril,WS,2008-04-14T00:00:00,2008-04-20T00:00:00,Clay,32,349000,€,MS008,R16,01:00:00,,F,2,F324,"6-3,6-2",R. Federer,V. Hanescu,,,SUI,ROU,6-3,6-2,,,,01:00:00,A,R. Federer,V. Hanescu,SUI,ROU,,,,,309,/en/stats/leaderboard?page=serve,1,3,54,26,48,85,22,26,68,15,22,0,0,0,9,239,/en/stats/leaderboard?page=serve,0,1,69,35,51,51,18,35,56,9,16,40,2,5,8,77,37,48,47,24,51,62,61,99,53,27,51,23,11,48,38,38,99,,,F324,H528
468,2008,Estoril,WS,2008-04-14T00:00:00,2008-04-20T00:00:00,Clay,32,349000,€,MS009,R16,02:00:00,,F,2,G717,"7-6(7),6-2",F. Gil,J. Sousa,,,POR,POR,7-6(7),6-2,,,,02:00:00,A,F. Gil,J. Sousa,POR,POR,,,7.0,5.0,321,/en/stats/leaderboard?page=serve,0,2,72,44,61,82,36,44,65,11,17,100,2,2,10,268,/en/stats/leaderboard?page=serve,3,3,63,47,75,64,30,47,61,17,28,67,4,6,10,77,47,61,37,28,75,55,75,136,63,47,75,23,14,61,45,61,136,,,G717,SH90
468,2008,Estoril,WS,2008-04-14T00:00:00,2008-04-20T00:00:00,Clay,32,349000,€,MS010,R16,01:40:00,,F,2,G512,"7-6(8),6-1",D. Gremelmayr,T. Gabashvili,,,GER,RUS,7-6(8),6-1,,,,01:40:00,A,D. Gremelmayr,T. Gabashvili,GER,RUS,,,8.0,6.0,248,/en/stats/leaderboard?page=serve,1,2,55,33,60,70,23,33,52,14,27,25,1,4,10,192,/en/stats/leaderboard?page=serve,5,5,51,38,74,58,22,38,39,14,36,71,12,17,9,62,37,60,51,38,74,56,75,134,49,36,74,38,23,60,44,59,134,,,G512,G681
