event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,winner_flag,player_winner,player_loser,country_winner,country_loser,seed_winner,seed_loser,tiebreak_set1_winner,tiebreak_set1_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,tiebreak_set2_winner,tiebreak_set2_loser,player_id_winner,player_id_loser
6120,2011,Nice,250,2011-05-15T00:00:00,2011-05-21T00:00:00,Clay,28,398250,€,MS001,F,02:19:00,,F,3,A479,"6-7(5),6-3,6-3",N. Almagro,V. Hanescu,,,ESP,ROU,6-7(5),6-3,6-3,,,02:19:00,A,N. Almagro,V. Hanescu,ESP,ROU,,,5.0,7.0,251,/en/stats/leaderboard?page=serve,4,10,48,42,88,74,31,42,50,23,46,50,4,8,15,224,/en/stats/leaderboard?page=serve,1,2,68,72,106,58,42,72,44,15,34,56,9,16,15,61,54,88,46,49,106,53,103,194,54,57,106,39,34,88,47,91,194,,,A479,H528
6120,2011,Nice,250,2011-05-15T00:00:00,2011-05-21T00:00:00,Clay,28,398250,€,MS002,SF,01:13:00,,F,2,H528,"6-3,6-3",V. Hanescu,A. Dolgopolov,,,ROU,UKR,6-3,6-3,,,,01:13:00,A,V. Hanescu,A. Dolgopolov,ROU,UKR,,,,,276,/en/stats/leaderboard?page=serve,2,0,70,42,60,76,32,42,44,8,18,75,3,4,9,211,/en/stats/leaderboard?page=serve,0,3,60,34,57,71,24,34,22,5,23,50,4,8,9,67,40,60,49,28,57,58,68,117,51,29,57,33,20,60,42,49,117,,,H528,D801
6120,2011,Nice,250,2011-05-15T00:00:00,2011-05-21T00:00:00,Clay,28,398250,€,MS003,SF,01:28:00,,F,2,A479,"6-4,6-4",N. Almagro,T. Berdych,,,ESP,CZE,6-4,6-4,,,,01:28:00,A,N. Almagro,T. Berdych,ESP,CZE,,,,,287,/en/stats/leaderboard?page=serve,1,6,49,27,55,89,24,27,54,15,28,67,2,3,10,257,/en/stats/leaderboard?page=serve,1,5,63,38,60,61,23,38,59,13,22,0,0,3,10,71,39,55,40,24,60,55,63,115,60,36,60,29,16,55,45,52,115,,,A479,BA47
6120,2011,Nice,250,2011-05-15T00:00:00,2011-05-21T00:00:00,Clay,28,398250,€,MS004,QF,01:52:00,,F,3,D801,"6-4,1-6,7-5",A. Dolgopolov,D. Ferrer,,,UKR,ESP,6-4,1-6,7-5,,,01:52:00,A,A. Dolgopolov,D. Ferrer,UKR,ESP,,,,,251,/en/stats/leaderboard?page=serve,3,6,52,46,88,65,30,46,60,25,42,43,3,7,14,265,/en/stats/leaderboard?page=serve,3,2,63,52,83,65,34,52,65,20,31,56,5,9,15,63,55,88,35,29,83,49,84,171,65,54,83,38,33,88,51,87,171,,,D801,F401
6120,2011,Nice,250,2011-05-15T00:00:00,2011-05-21T00:00:00,Clay,28,398250,€,MS005,QF,00:56:00,,F,2,H528,"6-2,2-0",V. Hanescu,R. Haase,,,ROU,NED,6-2,2-0,,,,00:56:00,A,V. Hanescu,R. Haase,ROU,NED,,,,,298,/en/stats/leaderboard?page=serve,0,2,72,21,29,86,18,21,38,3,8,0,0,0,5,194,/en/stats/leaderboard?page=serve,2,3,67,33,49,55,18,33,31,5,16,67,6,9,5,72,21,29,53,26,49,60,47,78,47,23,49,28,8,29,40,31,78,,,H528,H756
6120,2011,Nice,250,2011-05-15T00:00:00,2011-05-21T00:00:00,Clay,28,398250,€,MS006,QF,01:22:00,,F,2,A479,"6-1,6-4",N. Almagro,P. Andujar,,,ESP,ESP,6-1,6-4,,,,01:22:00,A,N. Almagro,P. Andujar,ESP,ESP,,,,,266,/en/stats/leaderboard?page=serve,3,6,51,30,59,77,23,30,48,14,29,86,6,7,8,199,/en/stats/leaderboard?page=serve,1,1,62,39,63,51,20,39,42,10,24,38,3,8,9,63,37,59,52,33,63,57,70,122,48,30,63,37,22,59,43,52,122,,,A479,A596
6120,2011,Nice,250,2011-05-15T00:00:00,2011-05-21T00:00:00,Clay,28,398250,€,MS007,QF,01:24:00,,F,2,BA47,"6-1,6-4",T. Berdych,E. Gulbis,,,CZE,LAT,6-1,6-4,,,,01:24:00,A,T. Berdych,E. Gulbis,CZE,LAT,,,,,303,/en/stats/leaderboard?page=serve,0,5,60,27,45,78,21,27,72,13,18,0,0,1,9,205,/en/stats/leaderboard?page=serve,1,2,61,41,67,66,27,41,27,7,26,71,10,14,8,76,34,45,49,33,67,60,67,112,51,34,67,24,11,45,40,45,112,,,BA47,G858
6120,2011,Nice,250,2011-05-15T00:00:00,2011-05-21T00:00:00,Clay,28,398250,€,MS008,R16,01:11:00,,F,2,F401,"6-3,6-2",D. Ferrer,A. Seppi,,,ESP,ITA,6-3,6-2,,,,01:11:00,A,D. Ferrer,A. Seppi,ESP,ITA,,,,,315,/en/stats/leaderboard?page=serve,2,6,51,23,45,96,22,23,64,14,22,0,0,0,9,224,/en/stats/leaderboard?page=serve,2,2,47,26,55,81,21,26,34,10,29,67,6,9,8,80,36,45,44,24,55,60,60,100,56,31,55,20,9,45,40,40,100,,,F401,SA93
6120,2011,Nice,250,2011-05-15T00:00:00,2011-05-21T00:00:00,Clay,28,398250,€,MS009,R16,01:45:00,,F,2,D801,"7-6(7),7-6(7)",A. Dolgopolov,P. Riba,,,UKR,ESP,7-6(7),7-6(7),,,,01:45:00,A,A. Dolgopolov,P. Riba,UKR,ESP,,,7.0,5.0,273,/en/stats/leaderboard?page=serve,1,8,51,43,84,81,35,43,51,21,41,33,1,3,12,269,/en/stats/leaderboard?page=serve,2,5,52,43,82,72,31,43,59,23,39,60,3,5,12,67,56,84,34,28,82,51,84,166,66,54,82,33,28,84,49,82,166,7.0,5.0,D801,R750
6120,2011,Nice,250,2011-05-15T00:00:00,2011-05-21T00:00:00,Clay,28,398250,€,MS010,R16,01:16:00,,F,2,H528,"7-5,6-2",V. Hanescu,M. Russell,,,ROU,USA,7-5,6-2,,,,01:16:00,A,V. Hanescu,M. Russell,ROU,USA,,,,,293,/en/stats/leaderboard?page=serve,2,4,75,40,53,88,35,40,38,5,13,0,0,1,10,222,/en/stats/leaderboard?page=serve,4,1,64,36,56,61,22,36,40,8,20,33,2,6,10,75,40,53,46,26,56,61,66,109,54,30,56,25,13,53,39,43,109,,,H528,R368
6120,2011,Nice,250,2011-05-15T00:00:00,2011-05-21T00:00:00,Clay,28,398250,€,MS011,R16,01:23:00,,F,2,H756,"6-2,6-4",R. Haase,S. Stakhovsky,,,NED,UKR,6-2,6-4,,,,01:23:00,A,R. Haase,S. Stakhovsky,NED,UKR,,,,,234,/en/stats/leaderboard?page=serve,1,4,57,28,49,75,21,28,33,7,21,50,3,6,9,186,/en/stats/leaderboard?page=serve,2,4,64,37,58,49,18,37,38,8,21,40,4,10,9,57,28,49,55,32,58,56,60,107,45,26,58,43,21,49,44,47,107,,,H756,SC77
6120,2011,Nice,250,2011-05-15T00:00:00,2011-05-21T00:00:00,Clay,28,398250,€,MS012,R16,01:30:00,,F,2,A596,"6-3,6-4",P. Andujar,J. Benneteau,,,ESP,FRA,6-3,6-4,,,,01:30:00,A,P. Andujar,J. Benneteau,ESP,FRA,,,,,296,/en/stats/leaderboard?page=serve,1,3,61,42,69,74,31,42,59,16,27,100,3,3,10,274,/en/stats/leaderboard?page=serve,3,4,65,32,49,66,21,32,65,11,17,50,2,4,9,68,47,69,35,17,49,54,64,118,65,32,49,32,22,69,46,54,118,,,A596,B747
6120,2011,Nice,250,2011-05-15T00:00:00,2011-05-21T00:00:00,Clay,28,398250,€,MS013,R16,02:23:00,,F,3,A479,"6-7(5),6-4,6-3",N. Almagro,C. Berlocq,,,ESP,ARG,6-7(5),6-4,6-3,,,02:23:00,A,N. Almagro,C. Berlocq,ESP,ARG,,,5.0,7.0,264,/en/stats/leaderboard?page=serve,6,5,58,53,92,77,41,53,44,17,39,67,4,6,15,233,/en/stats/leaderboard?page=serve,5,2,54,52,96,71,37,52,43,19,44,38,3,8,16,63,58,92,42,40,96,52,98,188,58,56,96,37,34,92,48,90,188,,,A479,B884
