event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,tiebreak_set2_winner,tiebreak_set2_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,winner_flag,doublefaults_isstatbetter_tot_winner,doublefaults_isstatbetter_tot_loser,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set3_winner,tiebreak_set3_loser,player_winner,player_loser,player_id_winner,player_id_loser,country_winner,country_loser,seed_winner,seed_loser
422,1998,ATP Masters 1000 Cincinnati,1000,1998-08-10T00:00:00,1998-08-16T00:00:00,Hard,56,2200000,$,MS001,F,02:22:00,,F,3,R255,"1-6,7-6(7),6-4",P. Rafter,P. Sampras,,,AUS,USA,1-6,7-6(7),6-4,,,02:22:00,7,2,287,/en/stats/leaderboard?page=serve,4,9,69,69,100,67,46,69,61,19,31,67,4,6,14,293,/en/stats/leaderboard?page=serve,4,20,55,59,107,75,44,59,54,26,48,86,6,7,15,65,65,100,35,37,107,49,102,207,65,70,107,35,35,100,51,105,207,A,,,,,,,P. Rafter,P. Sampras,R255,S402,AUS,USA,,
422,1998,ATP Masters 1000 Cincinnati,1000,1998-08-10T00:00:00,1998-08-16T00:00:00,Hard,56,2200000,$,MS002,SF,01:38:00,,F,3,S402,"7-5,2-6,6-1",P. Sampras,M. Larsson,,,USA,SWE,7-5,2-6,6-1,,,01:38:00,,,282,/en/stats/leaderboard?page=serve,7,19,63,55,88,80,44,55,42,14,33,60,3,5,14,266,/en/stats/leaderboard?page=serve,5,15,52,40,77,90,36,40,38,14,37,67,6,9,13,66,58,88,35,27,77,52,85,165,65,50,77,34,30,88,48,80,165,A,,,,,,,P. Sampras,M. Larsson,S402,L206,USA,SWE,,
422,1998,ATP Masters 1000 Cincinnati,1000,1998-08-10T00:00:00,1998-08-16T00:00:00,Hard,56,2200000,$,MS003,SF,01:04:00,,F,2,R255,"7-5,6-0",P. Rafter,Y. Kafelnikov,,,AUS,RUS,7-5,6-0,,,,01:04:00,,,228,/en/stats/leaderboard?page=serve,,5,70,33,47,82,27,33,71,10,14,0,0,,9,204,/en/stats/leaderboard?page=serve,2,1,47,25,53,60,15,25,43,12,28,50,4,8,9,79,37,47,49,26,53,63,63,100,51,27,53,21,10,47,37,37,100,A,False,,,,,,P. Rafter,Y. Kafelnikov,R255,K267,AUS,RUS,,
422,1998,ATP Masters 1000 Cincinnati,1000,1998-08-10T00:00:00,1998-08-16T00:00:00,Hard,56,2200000,$,MS004,QF,00:49:00,,F,2,S402,"6-3,6-2",P. Sampras,V. Spadea,,,USA,USA,6-3,6-2,,,,00:49:00,,,226,/en/stats/leaderboard?page=serve,3,12,67,30,45,90,27,30,60,9,15,0,0,,9,229,/en/stats/leaderboard?page=serve,1,1,64,27,42,63,17,27,40,6,15,25,1,4,8,80,36,45,45,19,42,63,55,87,55,23,42,20,9,45,37,32,87,A,,,,,,,P. Sampras,V. Spadea,S402,S544,USA,USA,,
422,1998,ATP Masters 1000 Cincinnati,1000,1998-08-10T00:00:00,1998-08-16T00:00:00,Hard,56,2200000,$,MS005,QF,01:22:00,,F,2,L206,"6-4,7-6(7)",M. Larsson,T. Johansson,,,SWE,SWE,6-4,7-6(7),,,,01:22:00,7,2,295,/en/stats/leaderboard?page=serve,4,8,58,35,60,83,29,35,60,15,25,0,0,1,11,261,/en/stats/leaderboard?page=serve,1,13,45,30,67,80,24,30,43,16,37,33,1,3,11,73,44,60,40,27,67,56,71,127,60,40,67,27,16,60,44,56,127,A,,,,,,,M. Larsson,T. Johansson,L206,J129,SWE,SWE,,
422,1998,ATP Masters 1000 Cincinnati,1000,1998-08-10T00:00:00,1998-08-16T00:00:00,Hard,56,2200000,$,MS006,QF,01:48:00,,F,2,R255,"6-4,7-6(10)",P. Rafter,P. Korda,,,AUS,CZE,6-4,7-6(10),,,,01:48:00,10,8,290,/en/stats/leaderboard?page=serve,5,4,68,49,72,76,37,49,57,13,23,67,2,3,11,251,/en/stats/leaderboard?page=serve,4,3,55,51,93,73,37,51,43,18,42,75,6,8,11,69,50,72,41,38,93,53,88,165,59,55,93,31,22,72,47,77,165,A,,,,,,,P. Rafter,P. Korda,R255,K148,AUS,CZE,,
422,1998,ATP Masters 1000 Cincinnati,1000,1998-08-10T00:00:00,1998-08-16T00:00:00,Hard,56,2200000,$,MS007,QF,01:14:00,,F,2,K267,"6-4,6-4",Y. Kafelnikov,D. Vacek,,,RUS,CZE,6-4,6-4,,,,01:14:00,,,284,/en/stats/leaderboard?page=serve,2,10,46,27,59,81,22,27,59,19,32,67,2,3,10,249,/en/stats/leaderboard?page=serve,,9,54,30,56,70,21,30,46,12,26,25,1,4,10,69,41,59,41,23,56,56,64,115,59,33,56,31,18,59,44,51,115,A,,False,,,,,Y. Kafelnikov,D. Vacek,K267,V141,RUS,CZE,,
422,1998,ATP Masters 1000 Cincinnati,1000,1998-08-10T00:00:00,1998-08-16T00:00:00,Hard,56,2200000,$,MS008,R16,01:13:00,,F,2,S402,"7-6(7),6-3",P. Sampras,J. Gambill,,,USA,USA,7-6(7),6-3,,,,01:13:00,,,230,/en/stats/leaderboard?page=serve,3,13,67,40,60,93,37,40,60,12,20,0,0,,11,287,/en/stats/leaderboard?page=serve,4,15,55,36,65,72,26,36,59,17,29,67,2,3,10,82,49,60,34,22,65,57,71,125,66,43,65,18,11,60,43,54,125,A,,,7,3,,,P. Sampras,J. Gambill,S402,G352,USA,USA,,
422,1998,ATP Masters 1000 Cincinnati,1000,1998-08-10T00:00:00,1998-08-16T00:00:00,Hard,56,2200000,$,MS009,R16,00:55:00,,F,2,S544,"6-2,6-3",V. Spadea,R. Krajicek,,,USA,NED,6-2,6-3,,,,00:55:00,,,291,/en/stats/leaderboard?page=serve,,2,65,30,46,83,25,30,75,12,16,,0,,9,239,/en/stats/leaderboard?page=serve,1,9,59,32,54,69,22,32,41,9,22,40,2,5,8,80,37,46,43,23,54,60,60,100,57,31,54,20,9,46,40,40,100,A,False,,,,,,V. Spadea,R. Krajicek,S544,K214,USA,NED,,
422,1998,ATP Masters 1000 Cincinnati,1000,1998-08-10T00:00:00,1998-08-16T00:00:00,Hard,56,2200000,$,MS010,R16,01:57:00,,F,2,J129,"7-6(7),7-6(7)",T. Johansson,J. Golmard,,,SWE,FRA,7-6(7),7-6(7),,,,01:57:00,7,2,291,/en/stats/leaderboard?page=serve,4,14,46,39,85,85,33,39,59,27,46,80,4,5,12,280,/en/stats/leaderboard?page=serve,4,13,60,56,94,70,39,56,50,19,38,88,7,8,12,71,60,85,38,36,94,54,96,179,62,58,94,29,25,85,46,83,179,A,,,7,5,,,T. Johansson,J. Golmard,J129,G319,SWE,FRA,,
422,1998,ATP Masters 1000 Cincinnati,1000,1998-08-10T00:00:00,1998-08-16T00:00:00,Hard,56,2200000,$,MS011,R16,01:17:00,,F,2,L206,"6-4,6-4",M. Larsson,T. Haas,,,SWE,GER,6-4,6-4,,,,01:17:00,,,217,/en/stats/leaderboard?page=serve,3,7,54,39,72,74,29,39,55,18,33,,0,,10,267,/en/stats/leaderboard?page=serve,1,4,62,41,66,66,27,41,56,14,25,50,2,4,10,65,47,72,38,25,66,52,72,138,62,41,66,35,25,72,48,66,138,A,,,,,,,M. Larsson,T. Haas,L206,H355,SWE,GER,,
422,1998,ATP Masters 1000 Cincinnati,1000,1998-08-10T00:00:00,1998-08-16T00:00:00,Hard,56,2200000,$,MS012,R16,01:55:00,,F,3,R255,"3-6,6-3,6-2",P. Rafter,T. Martin,,,AUS,USA,3-6,6-3,6-2,,,01:55:00,,,293,/en/stats/leaderboard?page=serve,2,9,64,52,81,75,39,52,55,16,29,75,3,4,13,261,/en/stats/leaderboard?page=serve,3,6,63,55,88,71,39,55,48,16,33,67,6,9,13,68,55,81,38,33,88,52,88,169,63,55,88,32,26,81,48,81,169,A,,,,,,,P. Rafter,T. Martin,R255,M442,AUS,USA,,
422,1998,ATP Masters 1000 Cincinnati,1000,1998-08-10T00:00:00,1998-08-16T00:00:00,Hard,56,2200000,$,MS013,R16,01:55:00,,F,3,K148,"5-7,6-4,7-5",P. Korda,G. Ivanisevic,,,CZE,CRO,5-7,6-4,7-5,,,01:55:00,,,273,/en/stats/leaderboard?page=serve,4,9,60,64,106,69,44,64,57,24,42,77,10,13,17,270,/en/stats/leaderboard?page=serve,4,15,48,44,91,73,32,44,62,29,47,56,5,9,17,64,68,106,33,30,91,50,98,197,67,61,91,36,38,106,50,99,197,A,,,,,,,P. Korda,G. Ivanisevic,K148,I034,CZE,CRO,,
422,1998,ATP Masters 1000 Cincinnati,1000,1998-08-10T00:00:00,1998-08-16T00:00:00,Hard,56,2200000,$,MS014,R16,01:03:00,,F,2,K267,"6-3,6-3",Y. Kafelnikov,S. Draper,,,RUS,AUS,6-3,6-3,,,,01:03:00,,,216,/en/stats/leaderboard?page=serve,2,4,70,32,46,94,30,32,50,7,14,0,0,,9,241,/en/stats/leaderboard?page=serve,2,9,53,37,70,73,27,37,42,14,33,67,6,9,9,80,37,46,41,29,70,57,66,116,59,41,70,20,9,46,43,50,116,A,,,,,,,Y. Kafelnikov,S. Draper,K267,D270,RUS,AUS,,
422,1998,ATP Masters 1000 Cincinnati,1000,1998-08-10T00:00:00,1998-08-16T00:00:00,Hard,56,2200000,$,MS015,R16,01:07:00,,F,2,V141,"6-1,6-4",D. Vacek,J. Siemerink,,,CZE,NED,6-1,6-4,,,,01:07:00,,,199,/en/stats/leaderboard?page=serve,6,8,60,31,52,94,29,31,43,9,21,0,0,,9,223,/en/stats/leaderboard?page=serve,2,2,52,30,58,63,19,30,46,13,28,63,5,8,8,73,38,52,45,26,58,58,64,110,55,32,58,27,14,52,42,46,110,A,,,,,,,D. Vacek,J. Siemerink,V141,S381,CZE,NED,,
422,1998,ATP Masters 1000 Cincinnati,1000,1998-08-10T00:00:00,1998-08-16T00:00:00,Hard,56,2200000,$,MS016,R32,01:13:00,,F,2,S402,"6-4,6-2",P. Sampras,M. Damm,,,USA,CZE,6-4,6-2,,,,01:13:00,,,281,/en/stats/leaderboard?page=serve,2,10,50,26,52,92,24,26,54,14,26,,0,,9,223,/en/stats/leaderboard?page=serve,5,3,43,25,58,68,17,25,48,16,33,63,5,8,9,73,38,52,43,25,58,57,63,110,57,33,58,27,14,52,43,47,110,A,,,,,,,P. Sampras,M. Damm,S402,D214,USA,CZE,,
422,1998,ATP Masters 1000 Cincinnati,1000,1998-08-10T00:00:00,1998-08-16T00:00:00,Hard,56,2200000,$,MS017,R32,02:35:00,,F,3,G352,"6-7(5),7-6(7),6-4",J. Gambill,C. Pioline,,,USA,FRA,6-7(5),7-6(7),6-4,,,02:35:00,7,5,272,/en/stats/leaderboard?page=serve,5,24,56,77,138,78,60,77,43,26,61,81,17,21,17,249,/en/stats/leaderboard?page=serve,5,8,53,60,114,77,46,60,46,25,54,58,7,12,17,62,86,138,38,43,114,51,129,252,62,71,114,38,52,138,49,123,252,A,,,5,7,,,J. Gambill,C. Pioline,G352,P226,USA,FRA,,
422,1998,ATP Masters 1000 Cincinnati,1000,1998-08-10T00:00:00,1998-08-16T00:00:00,Hard,56,2200000,$,MS018,R32,01:40:00,,F,3,S544,"6-2,0-6,7-6(7)",V. Spadea,A. Agassi,,,USA,USA,6-2,0-6,7-6(7),,,01:40:00,,,251,/en/stats/leaderboard?page=serve,1,6,62,56,90,71,40,56,44,15,34,50,4,8,13,264,/en/stats/leaderboard?page=serve,3,5,62,48,77,69,33,48,55,16,29,63,5,8,13,61,55,90,36,28,77,50,83,167,64,49,77,39,35,90,50,84,167,A,,,,,7,2,V. Spadea,A. Agassi,S544,A092,USA,USA,,
422,1998,ATP Masters 1000 Cincinnati,1000,1998-08-10T00:00:00,1998-08-16T00:00:00,Hard,56,2200000,$,MS019,R32,01:52:00,,F,3,K214,"6-3,6-7(5),6-3",R. Krajicek,A. Medvedev,,,NED,UKR,6-3,6-7(5),6-3,,,01:52:00,5,7,302,/en/stats/leaderboard?page=serve,4,17,65,66,101,80,53,66,51,18,35,50,1,2,16,256,/en/stats/leaderboard?page=serve,7,4,52,51,98,76,39,51,53,25,47,63,5,8,14,70,71,101,35,34,98,53,105,199,65,64,98,30,30,101,47,94,199,A,,,,,,,R. Krajicek,A. Medvedev,K214,M475,NED,UKR,,
422,1998,ATP Masters 1000 Cincinnati,1000,1998-08-10T00:00:00,1998-08-16T00:00:00,Hard,56,2200000,$,MS020,R32,01:00:00,,F,2,G319,"6-4,6-2",J. Golmard,C. Moya,,,FRA,ESP,6-4,6-2,,,,01:00:00,,,251,/en/stats/leaderboard?page=serve,3,9,65,37,57,81,30,37,55,11,20,,0,,9,228,/en/stats/leaderboard?page=serve,4,6,37,21,57,76,16,21,47,17,36,40,2,5,9,72,41,57,42,24,57,57,65,114,58,33,57,28,16,57,43,49,114,A,,,,,,,J. Golmard,C. Moya,G319,M605,FRA,ESP,,
422,1998,ATP Masters 1000 Cincinnati,1000,1998-08-10T00:00:00,1998-08-16T00:00:00,Hard,56,2200000,$,MS021,R32,02:37:00,,F,3,J129,"5-7,6-2,7-6(7)",T. Johansson,J. Tarango,,,SWE,USA,5-7,6-2,7-6(7),,,02:37:00,,,256,/en/stats/leaderboard?page=serve,9,20,48,55,115,75,41,55,47,28,60,71,10,14,16,244,/en/stats/leaderboard?page=serve,6,12,60,72,121,69,50,72,41,20,49,67,10,15,16,60,69,115,42,51,121,51,120,236,58,70,121,40,46,115,49,116,236,A,,,,,7,4,T. Johansson,J. Tarango,J129,T136,SWE,USA,,
422,1998,ATP Masters 1000 Cincinnati,1000,1998-08-10T00:00:00,1998-08-16T00:00:00,Hard,56,2200000,$,MS022,R32,01:02:00,,F,2,H355,"6-1,6-3",T. Haas,A. Costa,,,GER,ESP,6-1,6-3,,,,01:02:00,,,267,/en/stats/leaderboard?page=serve,1,4,57,27,47,85,23,27,60,12,20,,0,,8,217,/en/stats/leaderboard?page=serve,1,2,80,49,61,53,26,49,33,4,12,64,7,11,8,74,35,47,51,31,61,61,66,108,49,30,61,26,12,47,39,42,108,A,,,,,,,T. Haas,A. Costa,H355,C378,GER,ESP,,
422,1998,ATP Masters 1000 Cincinnati,1000,1998-08-10T00:00:00,1998-08-16T00:00:00,Hard,56,2200000,$,MS023,R32,01:44:00,,F,3,L206,"6-7(5),6-2,6-3",M. Larsson,J. Bjorkman,,,SWE,SWE,6-7(5),6-2,6-3,,,01:44:00,,,288,/en/stats/leaderboard?page=serve,3,12,61,56,92,79,44,56,53,19,36,33,1,3,15,232,/en/stats/leaderboard?page=serve,3,0,61,51,83,69,35,51,41,13,32,55,6,11,14,68,63,92,42,35,83,56,98,175,58,48,83,32,29,92,44,77,175,A,,,5,7,,,M. Larsson,J. Bjorkman,L206,B446,SWE,SWE,,
422,1998,ATP Masters 1000 Cincinnati,1000,1998-08-10T00:00:00,1998-08-16T00:00:00,Hard,56,2200000,$,MS024,R32,00:57:00,,F,2,R255,"6-1,6-3",P. Rafter,G. Raoux,,,AUS,FRA,6-1,6-3,,,,00:57:00,,,244,/en/stats/leaderboard?page=serve,1,4,60,21,35,95,20,21,86,12,14,0,0,,8,197,/en/stats/leaderboard?page=serve,2,2,50,28,56,54,15,28,43,12,28,33,2,6,8,91,32,35,52,29,56,67,61,91,48,27,56,9,3,35,33,30,91,A,,,,,,,P. Rafter,G. Raoux,R255,R186,AUS,FRA,,
422,1998,ATP Masters 1000 Cincinnati,1000,1998-08-10T00:00:00,1998-08-16T00:00:00,Hard,56,2200000,$,MS025,R32,01:08:00,,F,2,M442,"6-3,6-4",T. Martin,T. Muster,,,USA,AUT,6-3,6-4,,,,01:08:00,,,300,/en/stats/leaderboard?page=serve,1,9,66,43,65,81,35,43,55,12,22,,0,,10,270,/en/stats/leaderboard?page=serve,1,5,52,25,48,72,18,25,65,15,23,0,0,2,9,72,47,65,31,15,48,55,62,113,69,33,48,28,18,65,45,51,113,A,,,,,,,T. Martin,T. Muster,M442,M099,USA,AUT,,
422,1998,ATP Masters 1000 Cincinnati,1000,1998-08-10T00:00:00,1998-08-16T00:00:00,Hard,56,2200000,$,MS026,R32,00:59:00,,F,2,I034,"6-3,6-2",G. Ivanisevic,M. Philippoussis,,,CRO,AUS,6-3,6-2,,,,00:59:00,,,241,/en/stats/leaderboard?page=serve,3,15,47,27,57,96,26,27,53,16,30,,0,,9,237,/en/stats/leaderboard?page=serve,2,6,65,32,49,59,19,32,47,8,17,40,2,5,8,74,42,57,45,22,49,60,64,106,55,27,49,26,15,57,40,42,106,A,,,,,,,G. Ivanisevic,M. Philippoussis,I034,P338,CRO,AUS,,
422,1998,ATP Masters 1000 Cincinnati,1000,1998-08-10T00:00:00,1998-08-16T00:00:00,Hard,56,2200000,$,MS027,R32,01:03:00,,F,2,K148,"6-2,6-3",P. Korda,M. Ondruska,,,CZE,RSA,6-2,6-3,,,,01:03:00,,,280,/en/stats/leaderboard?page=serve,2,0,50,25,50,76,19,25,68,17,25,50,1,2,9,197,/en/stats/leaderboard?page=serve,3,1,55,26,47,65,17,26,29,6,21,50,4,8,8,72,36,50,51,24,47,62,60,97,49,23,47,28,14,50,38,37,97,A,,,,,,,P. Korda,M. Ondruska,K148,O098,CZE,RSA,,
422,1998,ATP Masters 1000 Cincinnati,1000,1998-08-10T00:00:00,1998-08-16T00:00:00,Hard,56,2200000,$,MS028,R32,01:57:00,,F,3,K267,"6-3,4-6,6-4",Y. Kafelnikov,M. Chang,,,RUS,USA,6-3,4-6,6-4,,,01:57:00,,,262,/en/stats/leaderboard?page=serve,2,5,48,42,87,69,29,42,62,28,45,57,4,7,15,260,/en/stats/leaderboard?page=serve,2,17,51,45,89,71,32,45,52,23,44,43,3,7,14,66,57,87,38,34,89,52,91,176,62,55,89,34,30,87,48,85,176,A,,,,,,,Y. Kafelnikov,M. Chang,K267,C274,RUS,USA,,
