event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,winner_flag,player_winner,player_loser,country_winner,country_loser,seed_winner,seed_loser,tiebreak_set2_winner,tiebreak_set2_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,tiebreak_set1_winner,tiebreak_set1_loser,player_id_winner,player_id_loser
315,2011,Newport,250,2011-07-04T00:00:00,2011-07-10T00:00:00,Grass,32,442500,$,MS011,R16,01:38:00,,F,2,K839,"7-6(7),6-4",T. Kamke,D. Young,,,GER,USA,7-6(7),6-4,,,,01:38:00,A,T. Kamke,D. Young,GER,USA,,,,,234,/en/stats/leaderboard?page=serve,7,2,46,35,76,60,21,35,61,25,41,50,3,6,11,220,/en/stats/leaderboard?page=serve,4,0,54,46,85,63,29,46,44,17,39,67,8,12,11,61,46,76,46,39,85,53,85,161,54,46,85,39,30,76,47,76,161,7,3,K839,Y124
315,2011,Newport,250,2011-07-04T00:00:00,2011-07-10T00:00:00,Grass,32,442500,$,MS012,R16,01:58:00,,F,2,R397,"6-4,7-6(7)",O. Rochus,N. Mahut,,,BEL,FRA,6-4,7-6(7),,,,01:58:00,A,O. Rochus,N. Mahut,BEL,FRA,,,7,3,256,/en/stats/leaderboard?page=serve,4,0,56,56,100,66,37,56,57,25,44,89,16,18,11,241,/en/stats/leaderboard?page=serve,6,7,55,37,67,70,26,37,43,13,30,25,1,4,11,62,62,100,42,28,67,54,90,167,58,39,67,38,38,100,46,77,167,,,R397,M873
315,2011,Newport,250,2011-07-04T00:00:00,2011-07-10T00:00:00,Grass,32,442500,$,MS013,R16,01:50:00,,F,3,E690,"2-6,6-4,6-4",M. Ebden,M. Bachinger,,,AUS,GER,2-6,6-4,6-4,,,01:50:00,A,M. Ebden,M. Bachinger,AUS,GER,,,,,245,/en/stats/leaderboard?page=serve,8,8,55,46,83,70,32,46,49,18,37,56,5,9,14,241,/en/stats/leaderboard?page=serve,2,5,55,48,87,71,34,48,41,16,39,43,3,7,14,60,50,83,43,37,87,51,87,170,57,50,87,40,33,83,49,83,170,,,E690,BC65
315,2011,Newport,250,2011-07-04T00:00:00,2011-07-10T00:00:00,Grass,32,442500,$,MS014,R16,00:34:00,,F,1,Y070,5-2,M. Yani,T. Haas,,,USA,GER,5-2,,,,,00:34:00,A,M. Yani,T. Haas,USA,GER,,,,,218,/en/stats/leaderboard?page=serve,1,0,47,8,17,50,4,8,56,5,9,0,0,1,3,151,/en/stats/leaderboard?page=serve,4,1,45,14,31,43,6,14,41,7,17,57,4,7,4,53,9,17,58,18,31,56,27,48,42,13,31,47,8,17,44,21,48,,,Y070,H355
315,2011,Newport,250,2011-07-04T00:00:00,2011-07-10T00:00:00,Grass,32,442500,$,MS015,R16,01:02:00,,F,2,KB09,"6-1,6-4",D. Kudla,G. Dimitrov,,,USA,BUL,6-1,6-4,,,,01:02:00,A,D. Kudla,G. Dimitrov,USA,BUL,,,,,271,/en/stats/leaderboard?page=serve,1,4,48,31,64,74,23,31,58,19,33,86,6,7,9,221,/en/stats/leaderboard?page=serve,2,2,67,30,45,57,17,30,47,7,15,33,2,6,8,66,42,64,47,21,45,58,63,109,53,24,45,34,22,64,42,46,109,,,KB09,D875
315,2011,Newport,250,2011-07-04T00:00:00,2011-07-10T00:00:00,Grass,32,442500,$,MS016,R32,01:04:00,,F,2,I186,"6-3,6-2",J. Isner,K. Beck,,,USA,SVK,6-3,6-2,,,,01:04:00,A,J. Isner,K. Beck,USA,SVK,,,,,324,/en/stats/leaderboard?page=serve,2,10,65,33,51,79,26,33,72,13,18,100,2,2,9,204,/en/stats/leaderboard?page=serve,10,2,41,21,51,62,13,21,47,14,30,50,3,6,8,76,39,51,47,24,51,62,63,102,53,27,51,24,12,51,38,39,102,,,I186,B804
315,2011,Newport,250,2011-07-04T00:00:00,2011-07-10T00:00:00,Grass,32,442500,$,MS017,R32,01:15:00,,F,2,C487,"6-4,6-1",A. Clement,R. Harrison,,,FRA,USA,6-4,6-1,,,,01:15:00,A,A. Clement,R. Harrison,FRA,USA,,,,,290,/en/stats/leaderboard?page=serve,0,1,55,32,58,72,23,32,62,16,26,0,0,0,9,224,/en/stats/leaderboard?page=serve,6,6,53,27,51,63,17,27,46,11,24,63,5,8,8,67,39,58,45,23,51,57,62,109,55,28,51,33,19,58,43,47,109,,,C487,H940
315,2011,Newport,250,2011-07-04T00:00:00,2011-07-10T00:00:00,Grass,32,442500,$,MS018,R32,01:06:00,,F,2,BE54,"6-4,6-2",R. Bemelmans,D. Gremelmayr,,,BEL,GER,6-4,6-2,,,,01:06:00,A,R. Bemelmans,D. Gremelmayr,BEL,GER,,,,,261,/en/stats/leaderboard?page=serve,6,2,46,28,61,79,22,28,52,17,33,83,5,6,9,212,/en/stats/leaderboard?page=serve,3,2,54,33,61,58,19,33,46,13,28,64,7,11,9,64,39,61,48,29,61,56,68,122,52,32,61,36,22,61,44,54,122,,,BE54,G512
315,2011,Newport,250,2011-07-04T00:00:00,2011-07-10T00:00:00,Grass,32,442500,$,MS019,R32,01:34:00,,F,3,B842,"4-6,6-3,6-1",A. Bogomolov Jr.,M. Zverev,,,RUS,GER,4-6,6-3,6-1,,,01:34:00,A,A. Bogomolov Jr.,M. Zverev,RUS,GER,,,,,267,/en/stats/leaderboard?page=serve,3,1,63,51,81,69,35,51,53,16,30,71,5,7,13,219,/en/stats/leaderboard?page=serve,1,2,54,40,74,68,27,40,35,12,34,38,3,8,13,63,51,81,47,35,74,55,86,155,53,39,74,37,30,81,45,69,155,,,B842,Z168
315,2011,Newport,250,2011-07-04T00:00:00,2011-07-10T00:00:00,Grass,32,442500,$,MS020,R32,02:31:00,,F,3,W373,"4-6,7-5,6-2",J. Wang,I. Kunitsyn,,,TPE,RUS,4-6,7-5,6-2,,,02:31:00,A,J. Wang,I. Kunitsyn,TPE,RUS,,,,,242,/en/stats/leaderboard?page=serve,2,4,58,55,95,71,39,55,45,18,40,44,4,9,15,205,/en/stats/leaderboard?page=serve,5,4,53,51,97,57,29,51,43,20,46,42,5,12,15,60,57,95,49,48,97,55,105,192,51,49,97,40,38,95,45,87,192,,,W373,K403
315,2011,Newport,250,2011-07-04T00:00:00,2011-07-10T00:00:00,Grass,32,442500,$,MS021,R32,01:12:00,,F,2,R613,"6-4,6-0",E. Roger-Vasselin,R. Bloomfield,,,FRA,GBR,6-4,6-0,,,,01:12:00,A,E. Roger-Vasselin,R. Bloomfield,FRA,GBR,,,,,292,/en/stats/leaderboard?page=serve,2,3,55,21,38,90,19,21,59,10,17,0,0,1,8,174,/en/stats/leaderboard?page=serve,10,7,35,21,60,67,14,21,38,15,39,55,6,11,8,76,29,38,52,31,60,61,60,98,48,29,60,24,9,38,39,38,98,,,R613,B977
315,2011,Newport,250,2011-07-04T00:00:00,2011-07-10T00:00:00,Grass,32,442500,$,MS022,R32,00:52:00,,F,2,Y124,"6-2,6-1",D. Young,P. Capdeville,,,USA,CHI,6-2,6-1,,,,00:52:00,A,D. Young,P. Capdeville,USA,CHI,,,,,293,/en/stats/leaderboard?page=serve,2,3,64,25,39,84,21,25,57,8,14,0,0,1,8,167,/en/stats/leaderboard?page=serve,5,0,58,38,66,47,18,38,39,11,28,55,6,11,7,74,29,39,56,37,66,63,66,105,44,29,66,26,10,39,37,39,105,,,Y124,C634
315,2011,Newport,250,2011-07-04T00:00:00,2011-07-10T00:00:00,Grass,32,442500,$,MS023,R32,01:37:00,,F,2,K839,"7-6(7),6-3",T. Kamke,A. Bogdanovic,,,GER,GBR,7-6(7),6-3,,,,01:37:00,A,T. Kamke,A. Bogdanovic,GER,GBR,,,,,240,/en/stats/leaderboard?page=serve,6,5,51,44,86,66,29,44,52,22,42,79,11,14,11,215,/en/stats/leaderboard?page=serve,4,2,54,35,65,63,22,35,40,12,30,0,0,4,10,59,51,86,48,31,65,54,82,151,52,34,65,41,35,86,46,69,151,7,3,K839,B929
315,2011,Newport,250,2011-07-04T00:00:00,2011-07-10T00:00:00,Grass,32,442500,$,MS024,R32,01:40:00,,F,3,R397,"6-4,3-6,6-3",O. Rochus,G. Jones,,,BEL,AUS,6-4,3-6,6-3,,,01:40:00,A,O. Rochus,G. Jones,BEL,AUS,,,,,302,/en/stats/leaderboard?page=serve,4,7,61,49,80,78,38,49,68,21,31,0,0,1,14,301,/en/stats/leaderboard?page=serve,1,15,61,43,71,84,36,43,57,16,28,50,2,4,14,74,59,80,27,19,71,52,78,151,73,52,71,26,21,80,48,73,151,,,R397,J361
315,2011,Newport,250,2011-07-04T00:00:00,2011-07-10T00:00:00,Grass,32,442500,$,MS025,R32,00:52:00,,F,2,M873,"6-1,6-0",N. Mahut,S. Decoud,,,FRA,ARG,6-1,6-0,,,,00:52:00,A,N. Mahut,S. Decoud,FRA,ARG,,,,,334,/en/stats/leaderboard?page=serve,2,8,59,20,34,90,18,20,79,11,14,100,1,1,7,152,/en/stats/leaderboard?page=serve,2,1,56,29,52,38,11,29,43,10,23,55,6,11,6,85,29,34,60,31,52,70,60,86,40,21,52,15,5,34,30,26,86,,,M873,D479
315,2011,Newport,250,2011-07-04T00:00:00,2011-07-10T00:00:00,Grass,32,442500,$,MS026,R32,01:51:00,,F,3,BC65,"7-6(9),6-7(5),6-1",M. Bachinger,D. Brown,,,GER,JAM,7-6(9),6-7(5),6-1,,,01:51:00,A,M. Bachinger,D. Brown,GER,JAM,,,5,7,314,/en/stats/leaderboard?page=serve,3,11,53,51,97,88,45,51,65,30,46,100,2,2,16,277,/en/stats/leaderboard?page=serve,8,12,51,50,98,76,38,50,60,29,48,50,2,4,15,77,75,97,32,31,98,54,106,195,68,67,98,23,22,97,46,89,195,9,7,BC65,BA65
315,2011,Newport,250,2011-07-04T00:00:00,2011-07-10T00:00:00,Grass,32,442500,$,MS027,R32,01:13:00,,F,2,E690,"6-4,6-2",M. Ebden,R. Sweeting,,,AUS,USA,6-4,6-2,,,,01:13:00,A,M. Ebden,R. Sweeting,AUS,USA,,,,,261,/en/stats/leaderboard?page=serve,3,8,63,36,57,78,28,36,38,8,21,67,4,6,9,190,/en/stats/leaderboard?page=serve,8,1,54,38,70,58,22,38,41,13,32,55,6,11,9,63,36,57,50,35,70,56,71,127,50,35,70,37,21,57,44,56,127,,,E690,SG87
315,2011,Newport,250,2011-07-04T00:00:00,2011-07-10T00:00:00,Grass,32,442500,$,MS028,R32,01:33:00,,F,2,H355,"7-6(11),6-4",T. Haas,M. Berrer,,,GER,GER,7-6(11),6-4,,,,01:33:00,A,T. Haas,M. Berrer,GER,GER,,,,,280,/en/stats/leaderboard?page=serve,3,8,62,48,77,75,36,48,48,14,29,80,4,5,11,267,/en/stats/leaderboard?page=serve,5,3,57,39,69,74,29,39,57,17,30,67,4,6,11,65,50,77,33,23,69,50,73,146,67,46,69,35,27,77,50,73,146,11,9,H355,B678
315,2011,Newport,250,2011-07-04T00:00:00,2011-07-10T00:00:00,Grass,32,442500,$,MS029,R32,01:37:00,,F,2,Y070,"7-6(7),6-3",M. Yani,D. Sela,,,USA,ISR,7-6(7),6-3,,,,01:37:00,A,M. Yani,D. Sela,USA,ISR,,,,,252,/en/stats/leaderboard?page=serve,6,4,53,42,80,71,30,42,50,19,38,60,3,5,10,213,/en/stats/leaderboard?page=serve,7,2,50,39,78,67,26,39,38,15,39,43,3,7,11,61,49,80,47,37,78,54,86,158,53,41,78,39,31,80,46,72,158,7,5,Y070,SC56
315,2011,Newport,250,2011-07-04T00:00:00,2011-07-10T00:00:00,Grass,32,442500,$,MS030,R32,02:10:00,,F,3,KB09,"7-6(7),4-6,6-4",D. Kudla,I. Karlovic,,,USA,CRO,7-6(7),4-6,6-4,,,02:10:00,A,D. Kudla,I. Karlovic,USA,CRO,,,,,277,/en/stats/leaderboard?page=serve,5,11,49,55,113,69,38,55,66,38,58,67,4,6,16,313,/en/stats/leaderboard?page=serve,7,24,63,57,90,79,45,57,67,22,33,33,1,3,16,67,76,113,26,23,90,49,99,203,74,67,90,33,37,113,51,104,203,7,4,KB09,K336
315,2011,Newport,250,2011-07-04T00:00:00,2011-07-10T00:00:00,Grass,32,442500,$,MS031,R32,01:03:00,,F,2,D875,"6-2,6-4",G. Dimitrov,B. Dabul,,,BUL,ARG,6-2,6-4,,,,01:03:00,A,G. Dimitrov,B. Dabul,BUL,ARG,,,,,302,/en/stats/leaderboard?page=serve,2,8,50,26,52,88,23,26,58,15,26,100,3,3,9,264,/en/stats/leaderboard?page=serve,2,2,75,38,51,61,23,38,62,8,13,50,3,6,9,73,38,52,39,20,51,56,58,103,61,31,51,27,14,52,44,45,103,,,D875,D556
