event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,winner_flag,player_winner,player_loser,country_winner,country_loser,seed_winner,seed_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,tiebreak_set3_winner,tiebreak_set3_loser,settime_tot_winner,settime_tot_loser,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set2_winner,tiebreak_set2_loser,tiebreak_set4_winner,tiebreak_set4_loser,player_id_winner,player_id_loser
580,2016,Australian Open,GS,2016-01-18T00:00:00,2016-01-31T00:00:00,Hard,128,19703000,A$,MS109,R128,03:36:00,,F,5,R685,"7-6(7),7-5,5-7,6-7(5),6-1",L. Rosol,T. Daniel,,,CZE,JPN,7-6(7),7-5,5-7,6-7(5),6-1,03:36:00,A,L. Rosol,T. Daniel,CZE,JPN,,,316,/en/stats/leaderboard?page=serve,4,28,59,108,184,82,89,108,55,42,76,91,10,11,28,295,/en/stats/leaderboard?page=serve,1,12,67,117,175,72,84,117,57,33,58,63,5,8,27,71,131,184,33,58,175,53,189,359,67,117,175,29,53,184,47,170,359,,,03:36:00,03:36:00,7,2,,,5,7,R685,DA81
580,2016,Australian Open,GS,2016-01-18T00:00:00,2016-01-31T00:00:00,Hard,128,19703000,A$,MS110,R128,03:16:00,,F,4,S694,"6-4,6-3,6-7(5),6-2",R. Stepanek,T. Ito,,,CZE,JPN,6-4,6-3,6-7(5),6-2,,03:16:00,A,R. Stepanek,T. Ito,CZE,JPN,,,275,/en/stats/leaderboard?page=serve,7,14,60,89,149,78,69,89,45,27,60,80,12,15,20,242,/en/stats/leaderboard?page=serve,3,10,66,80,121,65,52,80,41,17,41,30,3,10,19,64,96,149,43,52,121,55,148,270,57,69,121,36,53,149,45,122,270,5,7,03:16:00,03:16:00,,,,,,,S694,I230
580,2016,Australian Open,GS,2016-01-18T00:00:00,2016-01-31T00:00:00,Hard,128,19703000,A$,MS111,R128,01:32:00,,F,2,W367,"7-6(7),6-3",S. Wawrinka,D. Tursunov,,,SUI,RUS,7-6(7),6-3,,,,01:32:00,A,S. Wawrinka,D. Tursunov,SUI,RUS,,,333,/en/stats/leaderboard?page=serve,0,14,65,39,60,87,34,39,67,14,21,100,1,1,11,273,/en/stats/leaderboard?page=serve,2,1,64,57,89,61,35,57,59,19,32,89,8,9,11,80,48,60,39,35,89,56,83,149,61,54,89,20,12,60,44,66,149,,,01:32:00,01:32:00,7,2,,,,,W367,T315
580,2016,Australian Open,GS,2016-01-18T00:00:00,2016-01-31T00:00:00,Hard,128,19703000,A$,MS112,R128,01:36:00,,F,3,F401,"6-4,6-4,6-2",D. Ferrer,P. Gojowczyk,,,ESP,GER,6-4,6-4,6-2,,,01:36:00,A,D. Ferrer,P. Gojowczyk,ESP,GER,,,305,/en/stats/leaderboard?page=serve,3,7,67,50,75,82,41,50,60,15,25,75,3,4,14,233,/en/stats/leaderboard?page=serve,2,6,54,43,80,70,30,43,41,15,37,38,3,8,14,75,56,75,44,35,80,59,91,155,56,45,80,25,19,75,41,64,155,,,01:36:00,01:36:00,,,,,,,F401,G967
580,2016,Australian Open,GS,2016-01-18T00:00:00,2016-01-31T00:00:00,Hard,128,19703000,A$,MS113,R128,02:23:00,,F,3,H432,"7-6(7),6-2,6-4",L. Hewitt,J. Duckworth,,,AUS,AUS,7-6(7),6-2,6-4,,,02:23:00,A,L. Hewitt,J. Duckworth,AUS,AUS,,,283,/en/stats/leaderboard?page=serve,3,10,59,58,98,76,44,58,55,22,40,75,6,8,15,243,/en/stats/leaderboard?page=serve,6,15,54,55,101,71,39,55,43,20,46,64,9,14,15,67,66,98,42,42,101,54,108,199,58,59,101,33,32,98,46,91,199,,,02:23:00,02:23:00,7,5,,,,,H432,D994
580,2016,Australian Open,GS,2016-01-18T00:00:00,2016-01-31T00:00:00,Hard,128,19703000,A$,MS114,R128,01:30:00,,F,3,BD20,"6-2,6-3,6-2",T. Bellucci,J. Thompson,,,BRA,AUS,6-2,6-3,6-2,,,01:30:00,A,T. Bellucci,J. Thompson,BRA,AUS,,,320,/en/stats/leaderboard?page=serve,2,3,58,38,65,87,33,38,74,20,27,0,0,0,13,214,/en/stats/leaderboard?page=serve,6,2,53,39,73,69,27,39,38,13,34,44,4,9,12,82,53,65,45,33,73,62,86,138,55,40,73,18,12,65,38,52,138,,,01:30:00,01:30:00,,,,,,,BD20,TC61
580,2016,Australian Open,GS,2016-01-18T00:00:00,2016-01-31T00:00:00,Hard,128,19703000,A$,MS115,R128,02:05:00,,F,3,J386,"6-3,6-4,7-6(7)",S. Johnson,A. Bedene,,,USA,SLO,6-3,6-4,7-6(7),,,02:05:00,A,S. Johnson,A. Bedene,USA,SLO,,,306,/en/stats/leaderboard?page=serve,5,17,53,55,104,84,46,55,57,28,49,100,3,3,16,280,/en/stats/leaderboard?page=serve,4,14,53,48,91,75,36,48,56,24,43,75,6,8,15,71,74,104,34,31,91,54,105,195,66,60,91,29,30,104,46,90,195,7,3,02:05:00,02:05:00,,,,,,,J386,BH09
580,2016,Australian Open,GS,2016-01-18T00:00:00,2016-01-31T00:00:00,Hard,128,19703000,A$,MS116,R128,01:28:00,,F,3,L397,"6-1,6-0,6-4",F. Lopez,D. Evans,,,ESP,GBR,6-1,6-0,6-4,,,01:28:00,A,F. Lopez,D. Evans,ESP,GBR,,,304,/en/stats/leaderboard?page=serve,1,13,55,38,69,92,35,38,45,14,31,0,0,0,12,202,/en/stats/leaderboard?page=serve,6,5,59,43,73,56,24,43,43,13,30,54,7,13,11,71,49,69,49,36,73,60,85,142,51,37,73,29,20,69,40,57,142,,,01:28:00,01:28:00,,,,,,,L397,E687
580,2016,Australian Open,GS,2016-01-18T00:00:00,2016-01-31T00:00:00,Hard,128,19703000,A$,MS117,R128,03:06:00,,F,5,PC11,"2-6,3-6,6-3,7-5,6-1",G. Pella,S. Darcis,,,ARG,BEL,2-6,3-6,6-3,7-5,6-1,03:06:00,A,G. Pella,S. Darcis,ARG,BEL,,,242,/en/stats/leaderboard?page=serve,9,8,67,108,161,67,72,108,40,21,53,65,13,20,23,235,/en/stats/leaderboard?page=serve,7,7,53,64,121,73,47,64,46,26,57,20,2,10,22,58,93,161,40,48,121,50,141,282,60,73,121,42,68,161,50,141,282,,,03:06:00,03:06:00,,,,,,,PC11,D632
580,2016,Australian Open,GS,2016-01-18T00:00:00,2016-01-31T00:00:00,Hard,128,19703000,A$,MS118,R128,02:22:00,,F,4,G710,"6-2,4-6,6-1,6-4",M. Granollers,M. Ebden,,,ESP,AUS,6-2,4-6,6-1,6-4,,02:22:00,A,M. Granollers,M. Ebden,ESP,AUS,,,279,/en/stats/leaderboard?page=serve,1,5,61,54,89,72,39,54,66,23,35,64,7,11,17,207,/en/stats/leaderboard?page=serve,5,7,55,63,115,52,33,63,48,25,52,53,10,19,18,70,62,89,50,57,115,58,119,204,50,58,115,30,27,89,42,85,204,,,02:22:00,02:22:00,,,,,,,G710,E690
580,2016,Australian Open,GS,2016-01-18T00:00:00,2016-01-31T00:00:00,Hard,128,19703000,A$,MS119,R128,01:45:00,,F,3,I186,"6-3,7-6(9),6-3",J. Isner,J. Janowicz,,,USA,POL,6-3,7-6(9),6-3,,,01:45:00,A,J. Isner,J. Janowicz,USA,POL,,,378,/en/stats/leaderboard?page=serve,0,37,78,64,82,91,58,64,72,13,18,0,0,0,16,282,/en/stats/leaderboard?page=serve,4,10,64,61,95,74,45,61,53,18,34,50,2,4,14,87,71,82,34,32,95,58,103,177,66,63,95,13,11,82,42,74,177,,,01:45:00,01:45:00,,,9,7,,,I186,J397
580,2016,Australian Open,GS,2016-01-18T00:00:00,2016-01-31T00:00:00,Hard,128,19703000,A$,MS120,R128,02:59:00,,F,4,TA46,"6-7(4),6-4,6-4,6-4",B. Tomic,D. Istomin,,,AUS,UZB,6-7(4),6-4,6-4,6-4,,02:59:00,A,B. Tomic,D. Istomin,AUS,UZB,,,306,/en/stats/leaderboard?page=serve,0,16,69,95,138,79,75,95,47,20,43,93,13,14,21,291,/en/stats/leaderboard?page=serve,1,23,66,81,122,74,60,81,49,20,41,60,6,10,21,69,95,138,34,42,122,53,137,260,66,80,122,31,43,138,47,123,260,,,02:59:00,02:59:00,4,7,,,,,TA46,I165
580,2016,Australian Open,GS,2016-01-18T00:00:00,2016-01-31T00:00:00,Hard,128,19703000,A$,MS121,R128,03:39:00,,F,4,BA98,"7-6(8),7-6(7),6-7(2),7-6(7)",S. Bolelli,B. Baker,,,ITA,USA,7-6(8),7-6(7),6-7(2),7-6(7),,03:39:00,A,S. Bolelli,B. Baker,ITA,USA,,,320,/en/stats/leaderboard?page=serve,0,26,66,104,157,80,83,104,57,30,53,67,4,6,24,293,/en/stats/leaderboard?page=serve,7,15,67,107,160,82,88,107,45,24,53,67,4,6,24,72,113,157,30,48,160,51,161,317,70,112,160,28,44,157,49,156,317,2,7,03:39:00,03:39:00,8,6,7,3,7,5,BA98,BA23
580,2016,Australian Open,GS,2016-01-18T00:00:00,2016-01-31T00:00:00,Hard,128,19703000,A$,MS122,R128,02:44:00,,F,4,MH30,"3-6,5-7,7-6(7),5-0",J. Millman,D. Schwartzman,,,AUS,ARG,3-6,5-7,7-6(7),5-0,,02:44:00,A,J. Millman,D. Schwartzman,AUS,ARG,,,253,/en/stats/leaderboard?page=serve,1,7,66,79,119,61,48,79,50,20,40,55,6,11,17,256,/en/stats/leaderboard?page=serve,3,10,51,60,118,68,41,60,53,31,58,56,5,9,18,57,68,119,39,46,118,48,114,237,61,72,118,43,51,119,52,123,237,7,2,02:44:00,02:44:00,,,,,,,MH30,SM37
580,2016,Australian Open,GS,2016-01-18T00:00:00,2016-01-31T00:00:00,Hard,128,19703000,A$,MS123,R128,03:59:00,,F,4,MA30,"7-6(8),7-6(9),6-7(5),7-6(7)",G. Muller,F. Fognini,,,LUX,ITA,7-6(8),7-6(9),6-7(5),7-6(7),,03:59:00,A,G. Muller,F. Fognini,LUX,ITA,,,325,/en/stats/leaderboard?page=serve,8,37,61,101,166,88,89,101,52,34,65,80,4,5,24,294,/en/stats/leaderboard?page=serve,11,20,60,117,195,72,84,117,58,45,78,92,11,12,24,74,123,166,34,66,195,52,189,361,66,129,195,26,43,166,48,172,361,5,7,03:59:00,03:59:00,8,6,9,7,7,1,MA30,F510
580,2016,Australian Open,GS,2016-01-18T00:00:00,2016-01-31T00:00:00,Hard,128,19703000,A$,MS124,R128,02:07:00,,F,3,SH90,"6-3,6-4,6-3",J. Sousa,M. Kukushkin,,,POR,KAZ,6-3,6-4,6-3,,,02:07:00,A,J. Sousa,M. Kukushkin,POR,KAZ,,,286,/en/stats/leaderboard?page=serve,1,13,63,55,87,76,42,55,50,16,32,50,2,4,14,217,/en/stats/leaderboard?page=serve,3,5,52,62,120,65,40,62,41,24,58,74,17,23,14,67,58,87,47,56,120,55,114,207,53,64,120,33,29,87,45,93,207,,,02:07:00,02:07:00,,,,,,,SH90,K926
580,2016,Australian Open,GS,2016-01-18T00:00:00,2016-01-31T00:00:00,Hard,128,19703000,A$,MS125,R128,02:16:00,,F,4,G725,"6-4,1-6,6-3,6-2",S. Giraldo,D. Young,,,COL,USA,6-4,1-6,6-3,6-2,,02:16:00,A,S. Giraldo,D. Young,COL,USA,,,262,/en/stats/leaderboard?page=serve,1,7,51,49,97,71,35,49,58,28,48,33,2,6,17,235,/en/stats/leaderboard?page=serve,4,6,57,62,108,66,41,62,46,21,46,60,9,15,17,65,63,97,43,46,108,53,109,205,57,62,108,35,34,97,47,96,205,,,02:16:00,02:16:00,,,,,,,G725,Y124
580,2016,Australian Open,GS,2016-01-18T00:00:00,2016-01-31T00:00:00,Hard,128,19703000,A$,MS126,R128,02:38:00,,F,4,G940,"7-6(8),6-4,3-6,6-3",S. Groth,A. Mannarino,,,AUS,FRA,7-6(8),6-4,3-6,6-3,,02:38:00,A,S. Groth,A. Mannarino,AUS,FRA,,,286,/en/stats/leaderboard?page=serve,5,27,65,79,121,76,60,79,43,18,42,33,2,6,20,254,/en/stats/leaderboard?page=serve,4,8,57,66,116,68,45,66,50,25,50,29,2,7,20,64,78,121,40,46,116,52,124,237,60,70,116,36,43,121,48,113,237,,,02:38:00,02:38:00,8,6,,,,,G940,ME82
580,2016,Australian Open,GS,2016-01-18T00:00:00,2016-01-31T00:00:00,Hard,128,19703000,A$,MS127,R128,02:08:00,,F,3,MC10,"6-1,6-2,6-3",A. Murray,A. Zverev,,,GBR,GER,6-1,6-2,6-3,,,02:08:00,A,A. Murray,A. Zverev,GBR,GER,,,301,/en/stats/leaderboard?page=serve,2,3,59,45,76,80,36,45,61,19,31,100,6,6,12,209,/en/stats/leaderboard?page=serve,6,5,66,60,91,62,37,60,32,10,31,54,7,13,12,72,55,76,48,44,91,59,99,167,52,47,91,28,21,76,41,68,167,,,02:08:00,02:08:00,,,,,,,MC10,Z355
