event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,winner_flag,player_winner,player_loser,country_winner,country_loser,seed_winner,seed_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,settime_tot_winner,settime_tot_loser,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set2_winner,tiebreak_set2_loser,tiebreak_set3_winner,tiebreak_set3_loser,player_id_winner,player_id_loser
403,2022,ATP Masters 1000 Miami,1000,2022-03-23T00:00:00,2022-04-03T00:00:00,Hard,96,8584055,$,MS001,F,01:53:00,,F,2,A0E2,"7-5,6-4",C. Alcaraz,C. Ruud,,,ESP,NOR,7-5,6-4,,,,01:53:00,A,C. Alcaraz,C. Ruud,ESP,NOR,,,276,/en/stats/leaderboard?page=serve,2,6,71,48,68,75,36,48,45,9,20,75,6,8,11,237,/en/stats/leaderboard?page=serve,3,5,59,43,73,60,26,43,53,16,30,56,5,9,11,66,45,68,42,31,73,54,76,141,58,42,73,34,23,68,46,65,141,01:53:00,01:53:00,,,,,,,A0E2,RH16
403,2022,ATP Masters 1000 Miami,1000,2022-03-23T00:00:00,2022-04-03T00:00:00,Hard,96,8584055,$,MS002,SF,02:03:00,,F,2,A0E2,"7-6(7),7-6(7)",C. Alcaraz,H. Hurkacz,,,ESP,POL,7-6(7),7-6(7),,,,02:03:00,A,C. Alcaraz,H. Hurkacz,ESP,POL,,,323,/en/stats/leaderboard?page=serve,0,3,72,58,81,78,45,58,70,16,23,100,3,3,12,305,/en/stats/leaderboard?page=serve,0,13,66,57,86,81,46,57,45,13,29,100,3,3,12,75,61,81,31,27,86,53,88,167,69,59,86,25,20,81,47,79,167,02:03:00,02:03:00,7,5,7,2,,,A0E2,HB71
403,2022,ATP Masters 1000 Miami,1000,2022-03-23T00:00:00,2022-04-03T00:00:00,Hard,96,8584055,$,MS003,SF,01:34:00,,F,2,RH16,"6-4,6-1",C. Ruud,F. Cerundolo,,,NOR,ARG,6-4,6-1,,,,01:34:00,A,C. Ruud,F. Cerundolo,NOR,ARG,,,269,/en/stats/leaderboard?page=serve,3,6,61,37,61,84,31,37,33,8,24,80,4,5,9,202,/en/stats/leaderboard?page=serve,5,1,58,33,57,52,17,33,46,11,24,50,4,8,8,64,39,61,51,29,57,58,68,118,49,28,57,36,22,61,42,50,118,01:34:00,01:34:00,,,,,,,RH16,C0AU
403,2022,ATP Masters 1000 Miami,1000,2022-03-23T00:00:00,2022-04-03T00:00:00,Hard,96,8584055,$,MS004,QF,02:04:00,,F,2,HB71,"7-6(9),6-3",H. Hurkacz,D. Medvedev,,,POL,RUS,7-6(9),6-3,,,,02:04:00,A,H. Hurkacz,D. Medvedev,POL,RUS,,,300,/en/stats/leaderboard?page=serve,2,5,72,46,64,74,34,46,61,11,18,75,3,4,10,238,/en/stats/leaderboard?page=serve,6,2,52,49,94,69,34,49,49,22,45,79,11,14,11,70,45,64,40,38,94,53,83,158,60,56,94,30,19,64,47,75,158,02:04:00,02:04:00,9,7,,,,,HB71,MM58
403,2022,ATP Masters 1000 Miami,1000,2022-03-23T00:00:00,2022-04-03T00:00:00,Hard,96,8584055,$,MS005,QF,02:23:00,,F,3,A0E2,"6-7(5),6-3,7-6(7)",C. Alcaraz,M. Kecmanovic,,,ESP,SRB,6-7(5),6-3,7-6(7),,,02:23:00,A,C. Alcaraz,M. Kecmanovic,ESP,SRB,,,301,/en/stats/leaderboard?page=serve,3,5,75,79,106,78,62,79,52,14,27,50,1,2,17,298,/en/stats/leaderboard?page=serve,0,2,67,64,95,77,49,64,65,20,31,0,0,2,16,72,76,106,27,26,95,51,102,201,73,69,95,28,30,106,49,99,201,02:23:00,02:23:00,5,7,,,7,5,A0E2,KI95
403,2022,ATP Masters 1000 Miami,1000,2022-03-23T00:00:00,2022-04-03T00:00:00,Hard,96,8584055,$,MS006,QF,00:22:00,,F,1,C0AU,4-1,F. Cerundolo,J. Sinner,,,ARG,ITA,4-1,,,,,00:22:00,A,F. Cerundolo,J. Sinner,ARG,ITA,,,309,/en/stats/leaderboard?page=serve,2,3,75,15,20,73,11,15,60,3,5,100,1,1,3,207,/en/stats/leaderboard?page=serve,0,1,46,6,13,67,4,6,43,3,7,0,0,1,2,70,14,20,46,6,13,61,20,33,54,7,13,30,6,20,39,13,33,00:22:00,00:22:00,,,,,,,C0AU,S0AG
403,2022,ATP Masters 1000 Miami,1000,2022-03-23T00:00:00,2022-04-03T00:00:00,Hard,96,8584055,$,MS007,QF,01:39:00,,F,3,RH16,"6-3,1-6,6-3",C. Ruud,A. Zverev,,,NOR,GER,6-3,1-6,6-3,,,01:39:00,A,C. Ruud,A. Zverev,NOR,GER,,,307,/en/stats/leaderboard?page=serve,0,6,75,47,63,79,37,47,63,10,16,50,2,4,13,294,/en/stats/leaderboard?page=serve,1,10,67,44,66,80,35,44,55,12,22,60,3,5,12,75,47,63,29,19,66,51,66,129,71,47,66,25,16,63,49,63,129,01:39:00,01:39:00,,,,,,,RH16,Z355
403,2022,ATP Masters 1000 Miami,1000,2022-03-23T00:00:00,2022-04-03T00:00:00,Hard,96,8584055,$,MS008,R16,01:19:00,,F,2,MM58,"7-5,6-1",D. Medvedev,J. Brooksby,,,RUS,USA,7-5,6-1,,,,01:19:00,A,D. Medvedev,J. Brooksby,RUS,USA,,,287,/en/stats/leaderboard?page=serve,4,8,69,40,58,85,34,40,39,7,18,67,2,3,10,227,/en/stats/leaderboard?page=serve,1,0,72,33,46,55,18,33,46,6,13,0,0,4,9,71,41,58,48,22,46,61,63,104,52,24,46,29,17,58,39,41,104,01:19:00,01:19:00,,,,,,,MM58,B0CD
403,2022,ATP Masters 1000 Miami,1000,2022-03-23T00:00:00,2022-04-03T00:00:00,Hard,96,8584055,$,MS009,R16,01:30:00,,F,2,HB71,"7-6(7),6-2",H. Hurkacz,L. Harris,,,POL,RSA,7-6(7),6-2,,,,01:30:00,A,H. Hurkacz,L. Harris,POL,RSA,,,299,/en/stats/leaderboard?page=serve,1,9,65,39,60,79,31,39,57,12,21,75,3,4,10,240,/en/stats/leaderboard?page=serve,0,6,59,38,64,63,24,38,42,11,26,25,1,4,10,72,43,60,45,29,64,58,72,124,55,35,64,28,17,60,42,52,124,01:30:00,01:30:00,7,3,,,,,HB71,HG86
403,2022,ATP Masters 1000 Miami,1000,2022-03-23T00:00:00,2022-04-03T00:00:00,Hard,96,8584055,$,MS010,R16,01:50:00,,F,2,A0E2,"7-5,6-3",C. Alcaraz,S. Tsitsipas,,,ESP,GRE,7-5,6-3,,,,01:50:00,A,C. Alcaraz,S. Tsitsipas,ESP,GRE,,,277,/en/stats/leaderboard?page=serve,2,1,69,50,72,74,37,50,45,10,22,88,7,8,10,228,/en/stats/leaderboard?page=serve,1,5,59,46,78,74,34,46,28,9,32,64,7,11,11,65,47,72,45,35,78,55,82,150,55,43,78,35,25,72,45,68,150,01:50:00,01:50:00,,,,,,,A0E2,TE51
