event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,winner_flag,tiebreak_set2_winner,tiebreak_set2_loser,tiebreak_set3_winner,tiebreak_set3_loser,tiebreak_set4_winner,tiebreak_set4_loser,tiebreak_set1_winner,tiebreak_set1_loser,player_winner,player_loser,player_id_winner,player_id_loser,country_winner,country_loser,seed_winner,seed_loser
540,1999,Wimbledon,GS,1999-06-21T00:00:00,1999-07-04T00:00:00,Grass,128,5614685,$,MS001,F,01:55:00,,F,3,S402,"6-3,6-4,7-5",P. Sampras,A. Agassi,,,USA,USA,6-3,6-4,7-5,,,01:55:00,306,/en/stats/leaderboard?page=serve,5,16,67,76,114,89,68,76,39,15,38,100,4,4,16,245,/en/stats/leaderboard?page=serve,6,5,45,49,109,76,37,49,45,27,60,67,6,9,15,73,83,114,41,45,109,57,128,223,59,64,109,27,31,114,43,95,223,A,,,,,,,,,P. Sampras,A. Agassi,S402,A092,USA,USA,,
540,1999,Wimbledon,GS,1999-06-21T00:00:00,1999-07-04T00:00:00,Grass,128,5614685,$,MS002,SF,02:48:00,,F,4,S402,"3-6,6-4,6-3,6-4",P. Sampras,T. Henman,,,USA,GBR,3-6,6-4,6-3,6-4,,02:48:00,274,/en/stats/leaderboard?page=serve,10,13,52,74,141,82,61,74,48,32,67,71,5,7,19,229,/en/stats/leaderboard?page=serve,11,2,49,72,148,72,52,72,39,30,76,64,7,11,19,66,93,141,45,66,148,55,159,289,55,82,148,34,48,141,45,130,289,A,,,,,,,,,P. Sampras,T. Henman,S402,H336,USA,GBR,,
540,1999,Wimbledon,GS,1999-06-21T00:00:00,1999-07-04T00:00:00,Grass,128,5614685,$,MS003,SF,02:04:00,,F,3,A092,"7-5,7-6(7),6-2",A. Agassi,P. Rafter,,,USA,AUS,7-5,7-6(7),6-2,,,02:04:00,314,/en/stats/leaderboard?page=serve,3,7,62,61,99,87,53,61,61,23,38,100,2,2,16,281,/en/stats/leaderboard?page=serve,2,9,67,84,125,67,56,84,59,24,41,73,8,11,16,77,76,99,36,45,125,54,121,224,64,80,125,23,23,99,46,103,224,A,7,5,,,,,,,A. Agassi,P. Rafter,A092,R255,USA,AUS,,
540,1999,Wimbledon,GS,1999-06-21T00:00:00,1999-07-04T00:00:00,Grass,128,5614685,$,MS004,QF,00:52:00,,F,2,S402,"4-6,2-1",P. Sampras,M. Philippoussis,,,USA,AUS,4-6,2-1,,,,00:52:00,272,/en/stats/leaderboard?page=serve,3,7,51,26,51,92,24,26,40,10,25,75,3,4,7,305,/en/stats/leaderboard?page=serve,2,7,66,31,47,84,26,31,50,8,16,100,4,4,7,67,34,51,28,13,47,48,47,98,72,34,47,33,17,51,52,51,98,A,,,,,,,,,P. Sampras,M. Philippoussis,S402,P338,USA,AUS,,
540,1999,Wimbledon,GS,1999-06-21T00:00:00,1999-07-04T00:00:00,Grass,128,5614685,$,MS007,QF,03:32:00,,F,4,R255,"6-3,6-7(5),7-6(7),7-6(7)",P. Rafter,T. Martin,,,AUS,USA,6-3,6-7(5),7-6(7),7-6(7),,03:32:00,271,/en/stats/leaderboard?page=serve,9,10,57,103,182,76,78,103,51,40,79,81,13,16,23,259,/en/stats/leaderboard?page=serve,10,13,58,115,198,81,93,115,36,30,83,69,9,13,22,65,118,182,38,75,198,51,193,380,62,123,198,35,64,182,49,187,380,A,5,7,7,5,7,3,,,P. Rafter,T. Martin,R255,M442,AUS,USA,,
540,1999,Wimbledon,GS,1999-06-21T00:00:00,1999-07-04T00:00:00,Grass,128,5614685,$,MS008,R16,01:20:00,,F,3,S402,"6-3,6-4,6-2",P. Sampras,D. Nestor,,,USA,CAN,6-3,6-4,6-2,,,01:20:00,336,/en/stats/leaderboard?page=serve,3,20,65,62,95,90,56,62,64,21,33,100,1,1,14,225,/en/stats/leaderboard?page=serve,9,4,51,44,87,80,35,44,30,13,43,20,1,5,13,81,77,95,45,39,87,64,116,182,55,48,87,19,18,95,36,66,182,A,,,,,,,,,P. Sampras,D. Nestor,S402,N210,USA,CAN,,
540,1999,Wimbledon,GS,1999-06-21T00:00:00,1999-07-04T00:00:00,Grass,128,5614685,$,MS009,R16,02:19:00,,F,4,P338,"2-6,7-6(7),6-3,6-1",M. Philippoussis,G. Rusedski,,,AUS,GBR,2-6,7-6(7),6-3,6-1,,02:19:00,291,/en/stats/leaderboard?page=serve,11,25,56,85,151,85,72,85,48,32,66,67,4,6,18,245,/en/stats/leaderboard?page=serve,13,10,44,61,138,89,54,61,38,29,77,50,4,8,18,69,104,151,40,55,138,55,159,289,60,83,138,31,47,151,45,130,289,A,7,4,,,,,,,M. Philippoussis,G. Rusedski,P338,R237,AUS,GBR,,
540,1999,Wimbledon,GS,1999-06-21T00:00:00,1999-07-04T00:00:00,Grass,128,5614685,$,MS010,R16,03:57:00,,F,5,P226,"6-4,5-7,7-6(7),4-6,6-3",C. Pioline,K. Kucera,,,FRA,SVK,6-4,5-7,7-6(7),4-6,6-3,03:57:00,232,/en/stats/leaderboard?page=serve,21,9,48,113,233,81,92,113,34,41,120,71,12,17,27,276,/en/stats/leaderboard?page=serve,8,19,54,97,178,78,76,97,53,43,81,55,6,11,26,57,133,233,33,59,178,47,192,411,67,119,178,43,100,233,53,219,411,A,,,7,5,,,,,C. Pioline,K. Kucera,P226,K237,FRA,SVK,,
540,1999,Wimbledon,GS,1999-06-21T00:00:00,1999-07-04T00:00:00,Grass,128,5614685,$,MS011,R16,04:30:00,,F,5,H336,"4-6,7-5,7-5,6-7(5),9-7",T. Henman,J. Courier,,,GBR,USA,4-6,7-5,7-5,6-7(5),9-7,04:30:00,268,/en/stats/leaderboard?page=serve,10,12,56,93,166,83,77,93,41,30,73,67,6,9,23,264,/en/stats/leaderboard?page=serve,8,8,60,97,162,71,69,97,51,33,65,69,9,13,23,64,107,166,37,60,162,51,167,328,63,102,162,36,59,166,49,161,328,A,,,,,5,7,,,T. Henman,J. Courier,H336,C243,GBR,USA,,
540,1999,Wimbledon,GS,1999-06-21T00:00:00,1999-07-04T00:00:00,Grass,128,5614685,$,MS012,R16,02:05:00,,F,4,K293,"7-5,6-4,5-7,6-3",G. Kuerten,L. Manta,,,BRA,SUI,7-5,6-4,5-7,6-3,,02:05:00,256,/en/stats/leaderboard?page=serve,13,15,53,83,156,83,69,83,38,28,73,67,8,12,21,231,/en/stats/leaderboard?page=serve,17,16,51,83,164,82,68,83,31,25,81,22,2,9,22,62,97,156,43,71,164,53,168,320,57,93,164,38,59,156,48,152,320,A,,,,,,,,,G. Kuerten,L. Manta,K293,M551,BRA,SUI,,
