event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set2_winner,tiebreak_set2_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,winner_flag,tiebreak_set3_winner,tiebreak_set3_loser,player_winner,player_loser,player_id_winner,player_id_loser,country_winner,country_loser,seed_winner,seed_loser
315,2004,Newport,WS,2004-07-05T00:00:00,2004-07-11T00:00:00,Grass,32,355000,$,MS001,F,01:48:00,,F,2,R237,"7-6(7),7-6(7)",G. Rusedski,A. Popp,,,GBR,GER,7-6(7),7-6(7),,,,01:48:00,7,5,7,2,299,/en/stats/leaderboard?page=serve,9,11,55,48,87,88,42,48,54,21,39,100,4,4,12,309,/en/stats/leaderboard?page=serve,1,4,64,56,87,71,40,56,71,22,31,100,3,3,12,72,63,87,29,25,87,51,88,174,71,62,87,28,24,87,49,86,174,A,,,G. Rusedski,A. Popp,R237,P395,GBR,GER,,
315,2004,Newport,WS,2004-07-05T00:00:00,2004-07-11T00:00:00,Grass,32,355000,$,MS002,SF,01:23:00,,F,2,P395,"6-4,7-6(7)",A. Popp,C. Saulnier,,,GER,FRA,6-4,7-6(7),,,,01:23:00,,,7,5,280,/en/stats/leaderboard?page=serve,2,5,71,53,75,66,35,53,59,13,22,75,6,8,11,281,/en/stats/leaderboard?page=serve,1,2,75,47,63,64,30,47,69,11,16,50,3,6,11,64,48,75,35,22,63,51,70,138,65,41,63,36,27,75,49,68,138,A,,,A. Popp,C. Saulnier,P395,S681,GER,FRA,,
315,2004,Newport,WS,2004-07-05T00:00:00,2004-07-11T00:00:00,Grass,32,355000,$,MS003,SF,01:35:00,,F,2,R237,"7-5,7-6(12)",G. Rusedski,A. Dupuis,,,GBR,FRA,7-5,7-6(12),,,,01:35:00,,,12,10,318,/en/stats/leaderboard?page=serve,7,13,70,52,74,87,45,52,55,12,22,0,0,0,12,313,/en/stats/leaderboard?page=serve,0,6,75,59,79,71,42,59,70,14,20,67,2,3,12,77,57,74,29,23,79,52,80,153,71,56,79,23,17,74,48,73,153,A,,,G. Rusedski,A. Dupuis,R237,D272,GBR,FRA,,
315,2004,Newport,WS,2004-07-05T00:00:00,2004-07-11T00:00:00,Grass,32,355000,$,MS004,QF,00:57:00,,F,2,P395,"6-2,6-2",A. Popp,V. Spadea,,,GER,USA,6-2,6-2,,,,00:57:00,,,,,316,/en/stats/leaderboard?page=serve,2,1,70,35,50,74,26,35,73,11,15,100,2,2,8,203,/en/stats/leaderboard?page=serve,4,0,56,29,52,66,19,29,35,8,23,20,1,5,8,74,37,50,48,25,52,61,62,102,52,27,52,26,13,50,39,40,102,A,,,A. Popp,V. Spadea,P395,S544,GER,USA,,
315,2004,Newport,WS,2004-07-05T00:00:00,2004-07-11T00:00:00,Grass,32,355000,$,MS005,QF,00:59:00,,F,2,S681,"6-1,7-5",C. Saulnier,J. Melzer,,,FRA,AUT,6-1,7-5,,,,00:59:00,,,,,279,/en/stats/leaderboard?page=serve,1,14,74,40,54,83,33,40,29,4,14,0,0,2,10,189,/en/stats/leaderboard?page=serve,4,4,44,24,54,71,17,24,30,9,30,44,4,9,9,69,37,54,52,28,54,60,65,108,48,26,54,31,17,54,40,43,108,A,,,C. Saulnier,J. Melzer,S681,M762,FRA,AUT,,
315,2004,Newport,WS,2004-07-05T00:00:00,2004-07-11T00:00:00,Grass,32,355000,$,MS006,QF,01:21:00,,F,2,R237,"7-6(7),7-5",G. Rusedski,J. Morrison,,,GBR,USA,7-6(7),7-5,,,,01:21:00,7,5,,,299,/en/stats/leaderboard?page=serve,2,9,65,45,69,78,35,45,58,14,24,0,0,1,12,273,/en/stats/leaderboard?page=serve,4,8,68,53,78,74,39,53,44,11,25,33,1,3,12,71,49,69,36,28,78,52,77,147,64,50,78,29,20,69,48,70,147,A,,,G. Rusedski,J. Morrison,R237,M805,GBR,USA,,
315,2004,Newport,WS,2004-07-05T00:00:00,2004-07-11T00:00:00,Grass,32,355000,$,MS007,QF,01:50:00,,F,3,D272,"6-4,2-6,6-3",A. Dupuis,A. Bogomolov Jr.,,,FRA,RUS,6-4,2-6,6-3,,,01:50:00,,,,,270,/en/stats/leaderboard?page=serve,1,7,61,43,71,70,30,43,57,16,28,0,0,3,13,249,/en/stats/leaderboard?page=serve,2,3,75,77,102,62,48,77,40,10,25,67,8,12,14,65,46,71,43,44,102,52,90,173,57,58,102,35,25,71,48,83,173,A,,,A. Dupuis,A. Bogomolov Jr.,D272,B842,FRA,RUS,,
315,2004,Newport,WS,2004-07-05T00:00:00,2004-07-11T00:00:00,Grass,32,355000,$,MS008,R16,01:29:00,,F,2,S544,"6-1,7-6(7)",V. Spadea,B. Vahaly,,,USA,USA,6-1,7-6(7),,,,01:29:00,,,7,5,250,/en/stats/leaderboard?page=serve,4,5,55,49,89,69,34,49,45,18,40,71,5,7,10,203,/en/stats/leaderboard?page=serve,7,0,56,32,57,59,19,32,40,10,25,20,1,5,9,58,52,89,49,28,57,55,80,146,51,29,57,42,37,89,45,66,146,A,,,V. Spadea,B. Vahaly,S544,V303,USA,USA,,
315,2004,Newport,WS,2004-07-05T00:00:00,2004-07-11T00:00:00,Grass,32,355000,$,MS009,R16,00:51:00,,F,2,P395,"6-1,6-3",A. Popp,G. Weiner,,,GER,USA,6-1,6-3,,,,00:51:00,,,,,318,/en/stats/leaderboard?page=serve,1,3,64,27,42,85,23,27,67,10,15,100,1,1,8,202,/en/stats/leaderboard?page=serve,6,3,54,25,46,72,18,25,29,6,21,20,1,5,8,79,33,42,48,22,46,63,55,88,52,24,46,21,9,42,38,33,88,A,,,A. Popp,G. Weiner,P395,W217,GER,USA,,
315,2004,Newport,WS,2004-07-05T00:00:00,2004-07-11T00:00:00,Grass,32,355000,$,MS010,R16,00:59:00,,F,2,M762,"6-3,6-1",J. Melzer,N. Mahut,,,AUT,FRA,6-3,6-1,,,,00:59:00,,,,,286,/en/stats/leaderboard?page=serve,2,2,55,23,42,70,16,23,74,14,19,75,3,4,8,177,/en/stats/leaderboard?page=serve,5,2,55,34,62,59,20,34,29,8,28,38,3,8,8,71,30,42,55,34,62,62,64,104,45,28,62,29,12,42,38,40,104,A,,,J. Melzer,N. Mahut,M762,M873,AUT,FRA,,
