event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,player_a,player_b,player_a_id,player_b_id,country_a,country_b,seed_a,seed_b,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,serverating_set1_winner,serveratinglink_set1_winner,doublefaults_set1_winner,aces_set1_winner,firstserve_percent_set1_winner,firstserve_dividend_set1_winner,firstserve_divisor_set1_winner,firstservepointswon_percent_set1_winner,firstservepointswon_dividend_set1_winner,firstservepointswon_divisor_set1_winner,secondservepointswon_percent_set1_winner,secondservepointswon_dividend_set1_winner,secondservepointswon_divisor_set1_winner,breakpointssaved_percent_set1_winner,breakpointssaved_dividend_set1_winner,breakpointssaved_divisor_set1_winner,servicegamesplayed_set1_winner,serverating_set1_loser,serveratinglink_set1_loser,doublefaults_set1_loser,aces_set1_loser,firstserve_percent_set1_loser,firstserve_dividend_set1_loser,firstserve_divisor_set1_loser,firstservepointswon_percent_set1_loser,firstservepointswon_dividend_set1_loser,firstservepointswon_divisor_set1_loser,secondservepointswon_percent_set1_loser,secondservepointswon_dividend_set1_loser,secondservepointswon_divisor_set1_loser,breakpointssaved_percent_set1_loser,breakpointssaved_dividend_set1_loser,breakpointssaved_divisor_set1_loser,servicegamesplayed_set1_loser,returnrating_set1_winner,returnratinglink_set1_winner,firstservereturnpointswon_percent_set1_winner,firstservereturnpointswon_dividend_set1_winner,firstservereturnpointswon_divisor_set1_winner,secondservereturnpointswon_percent_set1_winner,secondservereturnpointswon_dividend_set1_winner,secondservereturnpointswon_divisor_set1_winner,breakpointsconverted_percent_set1_winner,breakpointsconverted_dividend_set1_winner,breakpointsconverted_divisor_set1_winner,returngamesplayed_set1_winner,returnrating_set1_loser,returnratinglink_set1_loser,firstservereturnpointswon_percent_set1_loser,firstservereturnpointswon_dividend_set1_loser,firstservereturnpointswon_divisor_set1_loser,secondservereturnpointswon_percent_set1_loser,secondservereturnpointswon_dividend_set1_loser,secondservereturnpointswon_divisor_set1_loser,breakpointsconverted_percent_set1_loser,breakpointsconverted_dividend_set1_loser,breakpointsconverted_divisor_set1_loser,returngamesplayed_set1_loser,totalservicepointswon_percent_set1_winner,totalservicepointswon_dividend_set1_winner,totalservicepointswon_divisor_set1_winner,totalreturnpointswon_percent_set1_winner,totalreturnpointswon_dividend_set1_winner,totalreturnpointswon_divisor_set1_winner,totalpointswon_percent_set1_winner,totalpointswon_dividend_set1_winner,totalpointswon_divisor_set1_winner,totalservicepointswon_percent_set1_loser,totalservicepointswon_dividend_set1_loser,totalservicepointswon_divisor_set1_loser,totalreturnpointswon_percent_set1_loser,totalreturnpointswon_dividend_set1_loser,totalreturnpointswon_divisor_set1_loser,totalpointswon_percent_set1_loser,totalpointswon_dividend_set1_loser,totalpointswon_divisor_set1_loser,tiebreak_set1_loser,serverating_set2_winner,serveratinglink_set2_winner,doublefaults_set2_winner,aces_set2_winner,firstserve_percent_set2_winner,firstserve_dividend_set2_winner,firstserve_divisor_set2_winner,firstservepointswon_percent_set2_winner,firstservepointswon_dividend_set2_winner,firstservepointswon_divisor_set2_winner,secondservepointswon_percent_set2_winner,secondservepointswon_dividend_set2_winner,secondservepointswon_divisor_set2_winner,breakpointssaved_percent_set2_winner,breakpointssaved_dividend_set2_winner,breakpointssaved_divisor_set2_winner,servicegamesplayed_set2_winner,serverating_set2_loser,serveratinglink_set2_loser,doublefaults_set2_loser,aces_set2_loser,firstserve_percent_set2_loser,firstserve_dividend_set2_loser,firstserve_divisor_set2_loser,firstservepointswon_percent_set2_loser,firstservepointswon_dividend_set2_loser,firstservepointswon_divisor_set2_loser,secondservepointswon_percent_set2_loser,secondservepointswon_dividend_set2_loser,secondservepointswon_divisor_set2_loser,breakpointssaved_percent_set2_loser,breakpointssaved_dividend_set2_loser,breakpointssaved_divisor_set2_loser,servicegamesplayed_set2_loser,returnrating_set2_winner,returnratinglink_set2_winner,firstservereturnpointswon_percent_set2_winner,firstservereturnpointswon_dividend_set2_winner,firstservereturnpointswon_divisor_set2_winner,secondservereturnpointswon_percent_set2_winner,secondservereturnpointswon_dividend_set2_winner,secondservereturnpointswon_divisor_set2_winner,breakpointsconverted_percent_set2_winner,breakpointsconverted_dividend_set2_winner,breakpointsconverted_divisor_set2_winner,returngamesplayed_set2_winner,returnrating_set2_loser,returnratinglink_set2_loser,firstservereturnpointswon_percent_set2_loser,firstservereturnpointswon_dividend_set2_loser,firstservereturnpointswon_divisor_set2_loser,secondservereturnpointswon_percent_set2_loser,secondservereturnpointswon_dividend_set2_loser,secondservereturnpointswon_divisor_set2_loser,breakpointsconverted_percent_set2_loser,breakpointsconverted_dividend_set2_loser,breakpointsconverted_divisor_set2_loser,returngamesplayed_set2_loser,totalservicepointswon_percent_set2_winner,totalservicepointswon_dividend_set2_winner,totalservicepointswon_divisor_set2_winner,totalreturnpointswon_percent_set2_winner,totalreturnpointswon_dividend_set2_winner,totalreturnpointswon_divisor_set2_winner,totalpointswon_percent_set2_winner,totalpointswon_dividend_set2_winner,totalpointswon_divisor_set2_winner,totalservicepointswon_percent_set2_loser,totalservicepointswon_dividend_set2_loser,totalservicepointswon_divisor_set2_loser,totalreturnpointswon_percent_set2_loser,totalreturnpointswon_dividend_set2_loser,totalreturnpointswon_divisor_set2_loser,totalpointswon_percent_set2_loser,totalpointswon_dividend_set2_loser,totalpointswon_divisor_set2_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,winner_flag,tiebreak_set2_loser,serverating_set3_winner,serveratinglink_set3_winner,doublefaults_set3_winner,aces_set3_winner,firstserve_percent_set3_winner,firstserve_dividend_set3_winner,firstserve_divisor_set3_winner,firstservepointswon_percent_set3_winner,firstservepointswon_dividend_set3_winner,firstservepointswon_divisor_set3_winner,secondservepointswon_percent_set3_winner,secondservepointswon_dividend_set3_winner,secondservepointswon_divisor_set3_winner,breakpointssaved_percent_set3_winner,breakpointssaved_dividend_set3_winner,breakpointssaved_divisor_set3_winner,servicegamesplayed_set3_winner,serverating_set3_loser,serveratinglink_set3_loser,doublefaults_set3_loser,aces_set3_loser,firstserve_percent_set3_loser,firstserve_dividend_set3_loser,firstserve_divisor_set3_loser,firstservepointswon_percent_set3_loser,firstservepointswon_dividend_set3_loser,firstservepointswon_divisor_set3_loser,secondservepointswon_percent_set3_loser,secondservepointswon_dividend_set3_loser,secondservepointswon_divisor_set3_loser,breakpointssaved_percent_set3_loser,breakpointssaved_dividend_set3_loser,breakpointssaved_divisor_set3_loser,servicegamesplayed_set3_loser,returnrating_set3_winner,returnratinglink_set3_winner,firstservereturnpointswon_percent_set3_winner,firstservereturnpointswon_dividend_set3_winner,firstservereturnpointswon_divisor_set3_winner,secondservereturnpointswon_percent_set3_winner,secondservereturnpointswon_dividend_set3_winner,secondservereturnpointswon_divisor_set3_winner,breakpointsconverted_percent_set3_winner,breakpointsconverted_dividend_set3_winner,breakpointsconverted_divisor_set3_winner,returngamesplayed_set3_winner,returnrating_set3_loser,returnratinglink_set3_loser,firstservereturnpointswon_percent_set3_loser,firstservereturnpointswon_dividend_set3_loser,firstservereturnpointswon_divisor_set3_loser,secondservereturnpointswon_percent_set3_loser,secondservereturnpointswon_dividend_set3_loser,secondservereturnpointswon_divisor_set3_loser,breakpointsconverted_percent_set3_loser,breakpointsconverted_dividend_set3_loser,breakpointsconverted_divisor_set3_loser,returngamesplayed_set3_loser,totalservicepointswon_percent_set3_winner,totalservicepointswon_dividend_set3_winner,totalservicepointswon_divisor_set3_winner,totalreturnpointswon_percent_set3_winner,totalreturnpointswon_dividend_set3_winner,totalreturnpointswon_divisor_set3_winner,totalpointswon_percent_set3_winner,totalpointswon_dividend_set3_winner,totalpointswon_divisor_set3_winner,totalservicepointswon_percent_set3_loser,totalservicepointswon_dividend_set3_loser,totalservicepointswon_divisor_set3_loser,totalreturnpointswon_percent_set3_loser,totalreturnpointswon_dividend_set3_loser,totalreturnpointswon_divisor_set3_loser,totalpointswon_percent_set3_loser,totalpointswon_dividend_set3_loser,totalpointswon_divisor_set3_loser,tiebreak_set3_loser
2989,2026,Monza,CH,2026-04-06T00:00:00,2026-04-12T00:00:00,Clay,32,203900,,MS001,Final,02:09:13,"Game Set and Match Raphael Collignon. 
 Raphael Collignon wins the match  7-6(2) 6-3 .",F,3,C0JP,R. Collignon,D. Prizmic,C0JP,P0HW,BEL,CRO,1,7,"Game Set and Match Raphael Collignon. 
 Raphael Collignon wins the match  7-6(2) 6-3 .",R. Collignon,D. Prizmic,1,7,BEL,CRO,7-6(2),6-3,,,,02:09:13,346,/en/stats/leaderboard?page=serve,0,6,74,26,35,77,20,26,89,8,9,100,1,1,6,279,/en/stats/leaderboard?page=serve,1,0,57,29,51,59,17,29,64,14,22,100,3,3,6,77,/en/stats/leaderboard?page=return,41,12,29,36,8,22,0,0,3,6,34,/en/stats/leaderboard?page=return,23,6,26,11,1,9,0,0,1,6,80,28,35,39,20,51,56,48,86,61,31,51,20,7,35,44,38,86,2.0,297,/en/stats/leaderboard?page=serve,3,3,66,21,32,76,16,21,55,6,11,100,2,2,5,256,/en/stats/leaderboard?page=serve,0,0,61,14,23,64,9,14,56,5,9,50,1,2,4,155,/en/stats/leaderboard?page=return,36,5,14,44,4,9,50,1,2,4,69,/en/stats/leaderboard?page=return,24,5,21,45,5,11,0,0,2,5,69,22,32,39,9,23,56,31,55,61,14,23,31,10,32,44,24,55,323,/en/stats/leaderboard?page=serve,3,9,70,47,67,77,36,47,70,14,20,100,3,3,11,268,/en/stats/leaderboard?page=serve,1,0,58,43,74,60,26,43,61,19,31,80,4,5,10,75,50,67,39,29,74,56,79,141,61,45,74,25,17,67,44,62,141,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2989,2026,Monza,CH,2026-04-06T00:00:00,2026-04-12T00:00:00,Clay,32,203900,,MS002,Semifinals,01:21:12,"Game Set and Match Raphael Collignon. 
 Raphael Collignon wins the match  6-1  6-4 .",F,3,C0JP,R. Collignon,M. Landaluce,C0JP,L0IL,BEL,ESP,1,4,"Game Set and Match Raphael Collignon. 
 Raphael Collignon wins the match  6-1  6-4 .",R. Collignon,M. Landaluce,1,4,BEL,ESP,6-1,6-4,,,,01:21:12,326,/en/stats/leaderboard?page=serve,0,3,70,14,20,86,12,14,67,4,6,0,0,0,4,197,/en/stats/leaderboard?page=serve,0,1,61,17,28,47,8,17,55,6,11,50,2,4,3,214,/en/stats/leaderboard?page=return,53,9,17,45,5,11,50,2,4,3,47,/en/stats/leaderboard?page=return,14,2,14,33,2,6,0,0,0,4,80,16,20,50,14,28,63,30,48,50,14,28,20,4,20,38,18,48,,307,/en/stats/leaderboard?page=serve,2,2,70,21,30,81,17,21,56,5,9,100,1,1,5,279,/en/stats/leaderboard?page=serve,0,0,76,25,33,60,15,25,63,5,8,0,0,1,5,198,/en/stats/leaderboard?page=return,40,10,25,38,3,8,100,1,1,5,63,/en/stats/leaderboard?page=return,19,4,21,44,4,9,0,0,1,5,73,22,30,39,13,33,56,35,63,61,20,33,27,8,30,44,28,63,316,/en/stats/leaderboard?page=serve,2,5,70,35,50,83,29,35,60,9,15,100,1,1,9,245,/en/stats/leaderboard?page=serve,0,1,69,42,61,55,23,42,58,11,19,40,2,5,8,76,38,50,44,27,61,59,65,111,56,34,61,24,12,50,41,46,111,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2989,2026,Monza,CH,2026-04-06T00:00:00,2026-04-12T00:00:00,Clay,32,203900,,MS003,Semifinals,01:58:16,"Game Set and Match Dino Prizmic. 
 Dino Prizmic wins the match  7-6(1) 6-4 .",F,3,P0HW,M. Bellucci,D. Prizmic,B0GG,P0HW,ITA,CRO,3,7,"Game Set and Match Dino Prizmic. 
 Dino Prizmic wins the match  7-6(1) 6-4 .",D. Prizmic,M. Bellucci,7,3,CRO,ITA,6-7(1),4-6,,,,01:58:16,259,/en/stats/leaderboard?page=serve,1,4,71,29,41,69,20,29,50,6,12,67,4,6,6,234,/en/stats/leaderboard?page=serve,0,3,57,20,35,75,15,20,33,5,15,50,2,4,6,175,/en/stats/leaderboard?page=return,25,5,20,67,10,15,50,2,4,6,147,/en/stats/leaderboard?page=return,31,9,29,50,6,12,33,2,6,6,63,26,41,43,15,35,54,41,76,57,20,35,37,15,41,46,35,76,1.0,308,/en/stats/leaderboard?page=serve,0,4,59,16,27,81,13,16,64,7,11,0,0,0,5,273,/en/stats/leaderboard?page=serve,0,1,68,19,28,68,13,19,56,5,9,50,1,2,5,146,/en/stats/leaderboard?page=return,32,6,19,44,4,9,50,1,2,5,55,/en/stats/leaderboard?page=return,19,3,16,36,4,11,0,0,0,5,74,20,27,36,10,28,55,30,55,64,18,28,26,7,27,45,25,55,284,/en/stats/leaderboard?page=serve,1,8,66,45,68,73,33,45,57,13,23,67,4,6,11,252,/en/stats/leaderboard?page=serve,0,4,62,39,63,72,28,39,42,10,24,50,3,6,11,68,46,68,40,25,63,54,71,131,60,38,63,32,22,68,46,60,131,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2989,2026,Monza,CH,2026-04-06T00:00:00,2026-04-12T00:00:00,Clay,32,203900,,MS004,Quarterfinals,01:15:03,"Game Set and Match Raphael Collignon. 
 Raphael Collignon wins the match  6-4  6-0 .",F,3,C0JP,R. Collignon,L. Van Assche,C0JP,V0DZ,BEL,FRA,1,6,"Game Set and Match Raphael Collignon. 
 Raphael Collignon wins the match  6-4  6-0 .",R. Collignon,L. Van Assche,1,6,BEL,FRA,6-4,6-0,,,,01:15:03,256,/en/stats/leaderboard?page=serve,5,4,56,18,32,78,14,18,43,6,14,67,2,3,5,223,/en/stats/leaderboard?page=serve,2,1,53,17,32,71,12,17,40,6,15,0,0,2,5,229,/en/stats/leaderboard?page=return,29,5,17,60,9,15,100,2,2,5,132,/en/stats/leaderboard?page=return,22,4,18,57,8,14,33,1,3,5,63,20,32,44,14,32,53,34,64,56,18,32,38,12,32,47,30,64,,313,/en/stats/leaderboard?page=serve,1,0,73,11,15,91,10,11,50,2,4,0,0,0,3,115,/en/stats/leaderboard?page=serve,0,1,78,14,18,36,5,14,0,0,4,25,1,4,3,339,/en/stats/leaderboard?page=return,64,9,14,100,4,4,75,3,4,3,59,/en/stats/leaderboard?page=return,9,1,11,50,2,4,0,0,0,3,80,12,15,72,13,18,76,25,33,28,5,18,20,3,15,24,8,33,274,/en/stats/leaderboard?page=serve,6,4,62,29,47,83,24,29,44,8,18,67,2,3,8,186,/en/stats/leaderboard?page=serve,2,2,62,31,50,55,17,31,32,6,19,17,1,6,8,68,32,47,54,27,50,61,59,97,46,23,50,32,15,47,39,38,97,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2989,2026,Monza,CH,2026-04-06T00:00:00,2026-04-12T00:00:00,Clay,32,203900,,MS005,Quarterfinals,01:34:07,"Game Set and Match Martin Landaluce. 
 Martin Landaluce wins the match  6-3  6-2 .",F,3,L0IL,M. Landaluce,H. Gaston,L0IL,G09O,ESP,FRA,4,8,"Game Set and Match Martin Landaluce. 
 Martin Landaluce wins the match  6-3  6-2 .",M. Landaluce,H. Gaston,4,8,ESP,FRA,6-3,6-2,,,,01:34:07,303,/en/stats/leaderboard?page=serve,1,1,64,21,33,81,17,21,58,7,12,100,3,3,5,247,/en/stats/leaderboard?page=serve,1,1,42,10,24,80,8,10,50,7,14,0,0,1,4,195,/en/stats/leaderboard?page=return,20,2,10,50,7,14,100,1,1,4,61,/en/stats/leaderboard?page=return,19,4,21,42,5,12,0,0,3,5,73,24,33,38,9,24,58,33,57,63,15,24,27,9,33,42,24,57,,303,/en/stats/leaderboard?page=serve,2,0,52,11,21,73,8,11,80,8,10,0,0,0,4,199,/en/stats/leaderboard?page=serve,2,0,52,22,42,59,13,22,40,8,20,60,3,5,4,191,/en/stats/leaderboard?page=return,41,9,22,60,12,20,40,2,5,4,47,/en/stats/leaderboard?page=return,27,3,11,20,2,10,0,0,0,4,76,16,21,50,21,42,59,37,63,50,21,42,24,5,21,41,26,63,303,/en/stats/leaderboard?page=serve,3,1,59,32,54,78,25,32,68,15,22,100,3,3,9,218,/en/stats/leaderboard?page=serve,3,1,48,32,66,66,21,32,44,15,34,50,3,6,8,74,40,54,45,30,66,58,70,120,55,36,66,26,14,54,42,50,120,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2989,2026,Monza,CH,2026-04-06T00:00:00,2026-04-12T00:00:00,Clay,32,203900,,MS006,Quarterfinals,02:41:02,"Game Set and Match Mattia Bellucci. 
 Mattia Bellucci wins the match  7-6(5) 7-6(5).",F,3,B0GG,S. Travaglia,M. Bellucci,TA12,B0GG,ITA,ITA,,3,"Game Set and Match Mattia Bellucci. 
 Mattia Bellucci wins the match  7-6(5) 7-6(5).",M. Bellucci,S. Travaglia,3,,ITA,ITA,6-7(5),6-7(5),,,,02:41:02,253,/en/stats/leaderboard?page=serve,2,1,69,35,51,71,25,35,31,5,16,75,3,4,6,272,/en/stats/leaderboard?page=serve,1,5,78,39,50,62,24,39,45,5,11,67,2,3,6,142,/en/stats/leaderboard?page=return,38,15,39,55,6,11,33,1,3,6,139,/en/stats/leaderboard?page=return,29,10,35,69,11,16,25,1,4,6,59,30,51,42,21,50,50,51,101,58,29,50,41,21,51,50,50,101,5.0,254,/en/stats/leaderboard?page=serve,1,2,43,20,46,65,13,20,62,16,26,80,4,5,6,267,/en/stats/leaderboard?page=serve,0,4,64,29,45,66,19,29,50,8,16,0,0,1,6,200,/en/stats/leaderboard?page=return,34,10,29,50,8,16,100,1,1,6,109,/en/stats/leaderboard?page=return,35,7,20,38,10,26,20,1,5,6,63,29,46,40,18,45,52,47,91,60,27,45,37,17,46,48,44,91,259,/en/stats/leaderboard?page=serve,3,3,57,55,97,69,38,55,50,21,42,78,7,9,12,274,/en/stats/leaderboard?page=serve,1,9,72,68,95,63,43,68,48,13,27,50,2,4,12,61,59,97,41,39,95,51,98,192,59,56,95,39,38,97,49,94,192,B,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2989,2026,Monza,CH,2026-04-06T00:00:00,2026-04-12T00:00:00,Clay,32,203900,,MS007,Quarterfinals,01:18:10,"Game Set and Match Dino Prizmic. 
 Dino Prizmic wins the match  6-3  6-2 .",F,3,P0HW,D. Prizmic,V. Royer,P0HW,R0EB,CRO,FRA,7,2,"Game Set and Match Dino Prizmic. 
 Dino Prizmic wins the match  6-3  6-2 .",D. Prizmic,V. Royer,7,2,CRO,FRA,6-3,6-2,,,,01:18:10,318,/en/stats/leaderboard?page=serve,0,2,50,12,24,83,10,12,83,10,12,0,0,0,5,242,/en/stats/leaderboard?page=serve,0,2,57,16,28,75,12,16,33,4,12,75,3,4,4,142,/en/stats/leaderboard?page=return,25,4,16,67,8,12,25,1,4,4,34,/en/stats/leaderboard?page=return,17,2,12,17,2,12,0,0,0,5,83,20,24,43,12,28,62,32,52,57,16,28,17,4,24,38,20,52,,336,/en/stats/leaderboard?page=serve,0,0,80,16,20,81,13,16,75,3,4,0,0,0,4,203,/en/stats/leaderboard?page=serve,0,0,64,14,22,64,9,14,25,2,8,0,0,2,4,261,/en/stats/leaderboard?page=return,36,5,14,75,6,8,100,2,2,4,44,/en/stats/leaderboard?page=return,19,3,16,25,1,4,0,0,0,4,80,16,20,50,11,22,64,27,42,50,11,22,20,4,20,36,15,42,329,/en/stats/leaderboard?page=serve,0,2,64,28,44,82,23,28,81,13,16,0,0,0,9,224,/en/stats/leaderboard?page=serve,0,2,60,30,50,70,21,30,30,6,20,50,3,6,8,82,36,44,46,23,50,63,59,94,54,27,50,18,8,44,37,35,94,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2989,2026,Monza,CH,2026-04-06T00:00:00,2026-04-12T00:00:00,Clay,32,203900,,MS008,Round of 16,01:27:51,"Game Set and Match Raphael Collignon. 
 Raphael Collignon wins the match  6-2  7-6(1).",F,3,C0JP,R. Collignon,R. Bertola,C0JP,BU70,BEL,SUI,1,,"Game Set and Match Raphael Collignon. 
 Raphael Collignon wins the match  6-2  7-6(1).",R. Collignon,R. Bertola,1,,BEL,SUI,6-2,7-6(1),,,,01:27:51,316,/en/stats/leaderboard?page=serve,0,1,55,11,20,82,9,11,78,7,9,0,0,0,4,205,/en/stats/leaderboard?page=serve,1,1,57,16,28,56,9,16,42,5,12,67,4,6,4,185,/en/stats/leaderboard?page=return,44,7,16,58,7,12,33,2,6,4,40,/en/stats/leaderboard?page=return,18,2,11,22,2,9,0,0,0,4,80,16,20,50,14,28,63,30,48,50,14,28,20,4,20,38,18,48,,320,/en/stats/leaderboard?page=serve,0,1,68,25,37,76,19,25,75,9,12,0,0,0,6,280,/en/stats/leaderboard?page=serve,3,0,58,23,40,78,18,23,47,8,17,0,0,0,6,75,/en/stats/leaderboard?page=return,22,5,23,53,9,17,0,0,0,6,49,/en/stats/leaderboard?page=return,24,6,25,25,3,12,0,0,0,6,76,28,37,35,14,40,55,42,77,65,26,40,24,9,37,45,35,77,319,/en/stats/leaderboard?page=serve,0,2,63,36,57,78,28,36,76,16,21,0,0,0,10,248,/en/stats/leaderboard?page=serve,4,1,57,39,68,69,27,39,45,13,29,67,4,6,10,77,44,57,41,28,68,58,72,125,59,40,68,23,13,57,42,53,125,A,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2989,2026,Monza,CH,2026-04-06T00:00:00,2026-04-12T00:00:00,Clay,32,203900,,MS009,Round of 16,01:56:44,"Game Set and Match Luca Van Assche. 
 Luca Van Assche wins the match  6-3  7-5 .",F,3,V0DZ,R. Sakamoto,L. Van Assche,S0UV,V0DZ,JPN,FRA,,6,"Game Set and Match Luca Van Assche. 
 Luca Van Assche wins the match  6-3  7-5 .",L. Van Assche,R. Sakamoto,6,,FRA,JPN,3-6,5-7,,,,01:56:44,294,/en/stats/leaderboard?page=serve,1,1,58,14,24,86,12,14,50,5,10,100,1,1,4,224,/en/stats/leaderboard?page=serve,0,1,60,21,35,67,14,21,36,5,14,0,0,2,5,237,/en/stats/leaderboard?page=return,33,7,21,64,9,14,100,2,2,5,64,/en/stats/leaderboard?page=return,14,2,14,50,5,10,0,0,1,4,71,17,24,46,16,35,56,33,59,54,19,35,29,7,24,44,26,59,,261,/en/stats/leaderboard?page=serve,2,1,57,25,44,64,16,25,58,11,19,50,1,2,6,233,/en/stats/leaderboard?page=serve,2,1,59,26,44,65,17,26,44,8,18,67,4,6,6,157,/en/stats/leaderboard?page=return,35,9,26,56,10,18,33,2,6,6,144,/en/stats/leaderboard?page=return,36,9,25,42,8,19,50,1,2,6,61,27,44,43,19,44,52,46,88,57,25,44,39,17,44,48,42,88,273,/en/stats/leaderboard?page=serve,3,2,57,39,68,72,28,39,55,16,29,67,2,3,10,229,/en/stats/leaderboard?page=serve,2,2,59,47,79,66,31,47,41,13,32,50,4,8,11,65,44,68,44,35,79,54,79,147,56,44,79,35,24,68,46,68,147,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2989,2026,Monza,CH,2026-04-06T00:00:00,2026-04-12T00:00:00,Clay,32,203900,,MS010,Round of 16,01:32:12,"Game Set and Match Martin Landaluce. 
 Martin Landaluce wins the match  6-4  6-4 .",F,3,L0IL,M. Landaluce,M. Cecchinato,L0IL,CF01,ESP,ITA,4,,"Game Set and Match Martin Landaluce. 
 Martin Landaluce wins the match  6-4  6-4 .",M. Landaluce,M. Cecchinato,4,,ESP,ITA,6-4,6-4,,,,01:32:12,266,/en/stats/leaderboard?page=serve,0,1,63,22,35,68,15,22,54,7,13,50,1,2,5,214,/en/stats/leaderboard?page=serve,0,0,57,13,23,77,10,13,20,2,10,0,0,2,5,243,/en/stats/leaderboard?page=return,23,3,13,80,8,10,100,2,2,5,148,/en/stats/leaderboard?page=return,32,7,22,46,6,13,50,1,2,5,63,22,35,48,11,23,57,33,58,52,12,23,37,13,35,43,25,58,,262,/en/stats/leaderboard?page=serve,1,3,75,24,32,67,16,24,38,3,8,67,2,3,5,211,/en/stats/leaderboard?page=serve,2,0,53,18,34,56,10,18,44,7,16,67,4,6,5,173,/en/stats/leaderboard?page=return,44,8,18,56,9,16,33,2,6,5,149,/en/stats/leaderboard?page=return,33,8,24,63,5,8,33,1,3,5,59,19,32,50,17,34,55,36,66,50,17,34,41,13,32,45,30,66,267,/en/stats/leaderboard?page=serve,1,4,69,46,67,67,31,46,48,10,21,60,3,5,10,212,/en/stats/leaderboard?page=serve,2,0,54,31,57,65,20,31,35,9,26,50,4,8,10,61,41,67,49,28,57,56,69,124,51,29,57,39,26,67,44,55,124,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
