event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,winner_flag,player_winner,player_loser,country_winner,country_loser,seed_winner,seed_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,settime_tot_winner,settime_tot_loser,tiebreak_set3_winner,tiebreak_set3_loser,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set2_winner,tiebreak_set2_loser,tiebreak_set4_winner,tiebreak_set4_loser,tiebreak_set5_winner,tiebreak_set5_loser,player_id_winner,player_id_loser
560,2014,US Open,GS,2014-08-25T00:00:00,2014-09-08T00:00:00,Hard,128,17851868,$,MS001,F,01:54:00,,F,3,C977,"6-3,6-3,6-3",M. Cilic,K. Nishikori,,,CRO,JPN,6-3,6-3,6-3,,,01:54:00,A,M. Cilic,K. Nishikori,CRO,JPN,,,300,/en/stats/leaderboard?page=serve,3,18,52,45,86,80,36,45,61,25,41,89,8,9,14,228,/en/stats/leaderboard?page=serve,1,2,52,39,75,56,22,39,58,21,36,55,6,11,13,71,61,86,43,32,75,58,93,161,57,43,75,29,25,86,42,68,161,01:54:00,01:54:00,,,,,,,,,,,C977,N552
560,2014,US Open,GS,2014-08-25T00:00:00,2014-09-08T00:00:00,Hard,128,17851868,$,MS002,SF,02:52:00,,F,4,N552,"6-4,1-6,7-6(7),6-3",K. Nishikori,N. Djokovic,,,JPN,SRB,6-4,1-6,7-6(7),6-3,,02:52:00,A,K. Nishikori,N. Djokovic,JPN,SRB,,,253,/en/stats/leaderboard?page=serve,4,5,58,73,125,67,49,73,50,26,52,69,9,13,18,262,/en/stats/leaderboard?page=serve,4,15,59,66,112,80,53,66,37,17,46,29,2,7,20,60,75,125,38,42,112,49,117,237,63,70,112,40,50,125,51,120,237,02:52:00,02:52:00,7,4,,,,,,,,,N552,D643
560,2014,US Open,GS,2014-08-25T00:00:00,2014-09-08T00:00:00,Hard,128,17851868,$,MS003,SF,01:45:00,,F,3,C977,"6-3,6-4,6-4",M. Cilic,R. Federer,,,CRO,SUI,6-3,6-4,6-4,,,01:45:00,A,M. Cilic,R. Federer,CRO,SUI,,,304,/en/stats/leaderboard?page=serve,1,13,56,45,81,87,39,45,56,20,36,50,1,2,15,263,/en/stats/leaderboard?page=serve,1,12,62,52,84,69,36,52,50,16,32,50,4,8,14,73,59,81,38,32,84,55,91,165,62,52,84,27,22,81,45,74,165,01:45:00,01:45:00,,,,,,,,,,,C977,F324
560,2014,US Open,GS,2014-08-25T00:00:00,2014-09-08T00:00:00,Hard,128,17851868,$,MS004,QF,03:32:00,,F,4,D643,"7-6(7),6-7(1),6-2,6-4",N. Djokovic,A. Murray,,,SRB,GBR,7-6(7),6-7(1),6-2,6-4,,03:32:00,A,N. Djokovic,A. Murray,SRB,GBR,,,267,/en/stats/leaderboard?page=serve,3,8,63,96,152,67,64,96,52,29,56,75,12,16,21,239,/en/stats/leaderboard?page=serve,4,9,56,75,133,64,48,75,48,28,58,30,3,10,21,61,93,152,43,57,133,53,150,285,57,76,133,39,59,152,47,135,285,03:32:00,03:32:00,,,7,1,1,7,,,,,D643,MC10
560,2014,US Open,GS,2014-08-25T00:00:00,2014-09-08T00:00:00,Hard,128,17851868,$,MS005,QF,04:15:00,,F,5,N552,"3-6,7-5,7-6(9),6-7(5),6-4",K. Nishikori,S. Wawrinka,,,JPN,SUI,3-6,7-5,7-6(9),6-7(5),6-4,04:15:00,A,K. Nishikori,S. Wawrinka,JPN,SUI,,,278,/en/stats/leaderboard?page=serve,6,3,59,108,184,76,82,108,54,41,76,80,8,10,27,290,/en/stats/leaderboard?page=serve,8,18,56,97,174,84,81,97,51,39,77,70,7,10,28,67,123,184,31,54,174,49,177,358,69,120,174,33,61,184,51,181,358,04:15:00,04:15:00,9,7,,,,,5,7,,,N552,W367
560,2014,US Open,GS,2014-08-25T00:00:00,2014-09-08T00:00:00,Hard,128,17851868,$,MS006,QF,02:12:00,,F,3,C977,"6-2,6-4,7-6(7)",M. Cilic,T. Berdych,,,CRO,CZE,6-2,6-4,7-6(7),,,02:12:00,A,M. Cilic,T. Berdych,CRO,CZE,,,292,/en/stats/leaderboard?page=serve,5,19,63,57,90,84,48,57,45,15,33,50,2,4,15,228,/en/stats/leaderboard?page=serve,5,4,50,46,92,72,33,46,41,19,46,38,3,8,15,70,63,90,43,40,92,57,103,182,57,52,92,30,27,90,43,79,182,02:12:00,02:12:00,7,4,,,,,,,,,C977,BA47
560,2014,US Open,GS,2014-08-25T00:00:00,2014-09-08T00:00:00,Hard,128,17851868,$,MS007,QF,03:20:00,,F,5,F324,"4-6,3-6,6-4,7-5,6-2",R. Federer,G. Monfils,,,SUI,FRA,4-6,3-6,6-4,7-5,6-2,03:20:00,A,R. Federer,G. Monfils,SUI,FRA,,,273,/en/stats/leaderboard?page=serve,2,5,57,86,151,76,65,86,57,37,65,67,10,15,25,251,/en/stats/leaderboard?page=serve,9,6,63,99,157,66,65,99,50,29,58,54,7,13,24,68,102,151,40,63,157,54,165,308,60,94,157,32,49,151,46,143,308,03:20:00,03:20:00,,,,,,,,,,,F324,MC65
560,2014,US Open,GS,2014-08-25T00:00:00,2014-09-08T00:00:00,Hard,128,17851868,$,MS008,R16,02:03:00,,F,3,D643,"6-1,7-5,6-4",N. Djokovic,P. Kohlschreiber,,,SRB,GER,6-1,7-5,6-4,,,02:03:00,A,N. Djokovic,P. Kohlschreiber,SRB,GER,,,317,/en/stats/leaderboard?page=serve,0,6,65,55,85,76,42,55,70,21,30,100,2,2,15,245,/en/stats/leaderboard?page=serve,3,6,52,44,85,73,32,44,46,19,41,56,5,9,14,74,63,85,40,34,85,57,97,170,60,51,85,26,22,85,43,73,170,02:03:00,02:03:00,,,,,,,,,,,D643,K435
560,2014,US Open,GS,2014-08-25T00:00:00,2014-09-08T00:00:00,Hard,128,17851868,$,MS009,R16,02:35:00,,F,3,MC10,"7-5,7-5,6-4",A. Murray,J. Tsonga,,,GBR,FRA,7-5,7-5,6-4,,,02:35:00,A,A. Murray,J. Tsonga,GBR,FRA,,,287,/en/stats/leaderboard?page=serve,3,11,49,49,99,84,41,49,58,29,50,60,3,5,17,244,/en/stats/leaderboard?page=serve,6,5,59,67,113,64,43,67,52,24,46,62,8,13,17,71,70,99,41,46,113,55,116,212,59,67,113,29,29,99,45,96,212,02:35:00,02:35:00,,,,,,,,,,,MC10,T786
560,2014,US Open,GS,2014-08-25T00:00:00,2014-09-08T00:00:00,Hard,128,17851868,$,MS010,R16,03:01:00,,F,4,W367,"7-5,4-6,7-6(9),6-2",S. Wawrinka,T. Robredo,,,SUI,ESP,7-5,4-6,7-6(9),6-2,,03:01:00,A,S. Wawrinka,T. Robredo,SUI,ESP,,,294,/en/stats/leaderboard?page=serve,6,18,55,73,133,79,58,73,58,35,60,75,6,8,21,275,/en/stats/leaderboard?page=serve,2,4,64,77,120,69,53,77,60,26,43,33,2,6,21,70,93,133,34,41,120,53,134,253,66,79,120,30,40,133,47,119,253,03:01:00,03:01:00,9,7,,,,,,,,,W367,R419
