event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,winner_flag,player_winner,player_loser,country_winner,country_loser,seed_winner,seed_loser,tiebreak_set2_winner,tiebreak_set2_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set3_winner,tiebreak_set3_loser,player_id_winner,player_id_loser
500,2010,Halle,250,2010-06-07T00:00:00,2010-06-13T00:00:00,Grass,32,663750,€,MS001,F,02:22:00,,F,3,H432,"3-6,7-6(7),6-4",L. Hewitt,R. Federer,,,AUS,SUI,3-6,7-6(7),6-4,,,02:22:00,A,L. Hewitt,R. Federer,AUS,SUI,,,7.0,4.0,279,/en/stats/leaderboard?page=serve,3,6,62,61,99,75,46,61,53,20,38,80,8,10,15,274,/en/stats/leaderboard?page=serve,1,13,60,75,125,69,52,75,46,23,50,78,7,9,16,67,66,99,40,50,125,52,116,224,60,75,125,33,33,99,48,108,224,,,,,H432,F324
500,2010,Halle,250,2010-06-07T00:00:00,2010-06-13T00:00:00,Grass,32,663750,€,MS002,SF,01:32:00,,F,2,F324,"7-6(7),6-4",R. Federer,P. Petzschner,,,SUI,GER,7-6(7),6-4,,,,01:32:00,A,R. Federer,P. Petzschner,SUI,GER,,,,,273,/en/stats/leaderboard?page=serve,1,6,60,45,75,67,30,45,60,18,30,71,5,7,11,245,/en/stats/leaderboard?page=serve,2,7,44,31,71,81,25,31,43,17,40,57,4,7,11,64,48,75,41,29,71,53,77,146,59,42,71,36,27,75,47,69,146,7.0,3.0,,,F324,P624
500,2010,Halle,250,2010-06-07T00:00:00,2010-06-13T00:00:00,Grass,32,663750,€,MS003,SF,02:24:00,,F,3,H432,"6-7(4),7-6(7),6-2",L. Hewitt,B. Becker,,,AUS,GER,6-7(4),7-6(7),6-2,,,02:24:00,A,L. Hewitt,B. Becker,AUS,GER,,,7.0,3.0,310,/en/stats/leaderboard?page=serve,0,13,61,61,100,79,48,61,64,25,39,80,4,5,16,287,/en/stats/leaderboard?page=serve,2,20,62,73,118,73,53,73,53,24,45,70,7,10,16,73,73,100,35,41,118,52,114,218,65,77,118,27,27,100,48,104,218,4.0,7.0,,,H432,B896
500,2010,Halle,250,2010-06-07T00:00:00,2010-06-13T00:00:00,Grass,32,663750,€,MS004,QF,01:08:00,,F,2,F324,"7-5,6-3",R. Federer,P. Kohlschreiber,,,SUI,GER,7-5,6-3,,,,01:08:00,A,R. Federer,P. Kohlschreiber,SUI,GER,,,,,335,/en/stats/leaderboard?page=serve,1,12,71,39,55,90,35,39,63,10,16,100,1,1,11,271,/en/stats/leaderboard?page=serve,0,3,57,32,56,81,26,32,50,12,24,0,0,2,10,82,45,55,32,18,56,57,63,111,68,38,56,18,10,55,43,48,111,,,,,F324,K435
500,2010,Halle,250,2010-06-07T00:00:00,2010-06-13T00:00:00,Grass,32,663750,€,MS005,QF,01:15:00,,F,2,P624,"6-4,6-3",P. Petzschner,L. Lacko,,,GER,SVK,6-4,6-3,,,,01:15:00,A,P. Petzschner,L. Lacko,GER,SVK,,,,,268,/en/stats/leaderboard?page=serve,3,8,54,34,63,76,26,34,45,13,29,80,4,5,9,238,/en/stats/leaderboard?page=serve,1,3,63,38,60,68,26,38,45,10,22,43,3,7,10,62,39,63,40,24,60,51,63,123,60,36,60,38,24,63,49,60,123,,,,,P624,L797
500,2010,Halle,250,2010-06-07T00:00:00,2010-06-13T00:00:00,Grass,32,663750,€,MS006,QF,01:25:00,,F,2,H432,"7-6(7),6-1",L. Hewitt,A. Beck,,,AUS,GER,7-6(7),6-1,,,,01:25:00,A,L. Hewitt,A. Beck,AUS,GER,,,,,292,/en/stats/leaderboard?page=serve,3,13,63,40,64,83,33,40,46,11,24,80,4,5,10,228,/en/stats/leaderboard?page=serve,6,4,50,30,60,67,20,30,47,14,30,50,3,6,9,69,44,64,43,26,60,56,70,124,57,34,60,31,20,64,44,54,124,7.0,,,,H432,BA86
500,2010,Halle,250,2010-06-07T00:00:00,2010-06-13T00:00:00,Grass,32,663750,€,MS007,QF,01:13:00,,F,2,B896,"7-6(7),6-0",B. Becker,M. Zverev,,,GER,GER,7-6(7),6-0,,,,01:13:00,A,B. Becker,M. Zverev,GER,GER,,,,,321,/en/stats/leaderboard?page=serve,2,10,64,30,47,90,27,30,71,12,17,50,1,2,9,216,/en/stats/leaderboard?page=serve,5,0,65,44,68,59,26,44,42,10,24,56,5,9,9,83,39,47,47,32,68,62,71,115,53,36,68,17,8,47,38,44,115,7.0,4.0,,,B896,Z168
500,2010,Halle,250,2010-06-07T00:00:00,2010-06-13T00:00:00,Grass,32,663750,€,MS008,R16,00:52:00,,F,2,F324,"6-1,6-2",R. Federer,A. Falla,,,SUI,COL,6-1,6-2,,,,00:52:00,A,R. Federer,A. Falla,SUI,COL,,,,,320,/en/stats/leaderboard?page=serve,1,6,68,30,44,90,27,30,57,8,14,100,2,2,8,203,/en/stats/leaderboard?page=serve,0,4,63,31,49,61,19,31,33,6,18,60,6,10,7,80,35,44,49,24,49,63,59,93,51,25,49,20,9,44,37,34,93,,,,,F324,F444
500,2010,Halle,250,2010-06-07T00:00:00,2010-06-13T00:00:00,Grass,32,663750,€,MS009,R16,01:27:00,,F,2,K435,"6-4,7-5",P. Kohlschreiber,M. Chiudinelli,,,GER,SUI,6-4,7-5,,,,01:27:00,A,P. Kohlschreiber,M. Chiudinelli,GER,SUI,,,,,303,/en/stats/leaderboard?page=serve,2,13,62,38,61,79,30,38,61,14,23,80,4,5,11,251,/en/stats/leaderboard?page=serve,2,6,63,40,64,70,28,40,42,10,24,25,1,4,11,72,44,61,41,26,64,56,70,125,59,38,64,28,17,61,44,55,125,,,,,K435,C582
500,2010,Halle,250,2010-06-07T00:00:00,2010-06-13T00:00:00,Grass,32,663750,€,MS010,R16,01:50:00,,F,3,L797,"2-6,6-4,6-3",L. Lacko,D. Meffert,,,SVK,GER,2-6,6-4,6-3,,,01:50:00,A,L. Lacko,D. Meffert,SVK,GER,,,,,282,/en/stats/leaderboard?page=serve,1,11,63,50,79,72,36,50,59,17,29,67,6,9,14,260,/en/stats/leaderboard?page=serve,1,9,57,48,84,69,33,48,50,18,36,67,6,9,13,67,53,79,39,33,84,53,86,163,61,51,84,33,26,79,47,77,163,,,,,L797,M836
