event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,winner_flag,player_winner,player_loser,country_winner,country_loser,seed_winner,seed_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set2_winner,tiebreak_set2_loser,settime_tot_winner,settime_tot_loser,tiebreak_set3_winner,tiebreak_set3_loser,tiebreak_set5_winner,tiebreak_set5_loser,tiebreak_set4_winner,tiebreak_set4_loser,player_id_winner,player_id_loser
7696,2017,Next Gen ATP Finals,XXI,2017-11-07T00:00:00,2017-11-11T00:00:00,Hard,8,1275000,$,MS001,F,01:58:00,,F,4,CH27,"3-4(5),4-3(7),4-2,4-2",H. Chung,A. Rublev,,,KOR,RUS,3-4(5),4-3(7),4-2,4-2,,01:58:00,A,H. Chung,A. Rublev,KOR,RUS,,,266,/en/stats/leaderboard?page=serve,3,1,70,56,80,77,43,56,38,9,24,78,7,9,12,223,/en/stats/leaderboard?page=serve,4,0,48,40,83,60,24,40,53,23,43,60,6,10,12,65,52,80,43,36,83,54,88,163,57,47,83,35,28,80,46,75,163,5,7,7,2,01:58:00,01:58:00,,,,,,,CH27,RE44
7696,2017,Next Gen ATP Finals,XXI,2017-11-07T00:00:00,2017-11-11T00:00:00,Hard,8,1275000,$,MS002,SF,01:51:00,,F,5,CH27,"4-1,4-1,3-4(4),1-4,4-0",H. Chung,D. Medvedev,,,KOR,RUS,4-1,4-1,3-4(4),1-4,4-0,01:51:00,A,H. Chung,D. Medvedev,KOR,RUS,,,236,/en/stats/leaderboard?page=serve,6,1,58,45,78,69,31,45,39,13,33,77,10,13,12,197,/en/stats/leaderboard?page=serve,5,3,57,45,79,64,29,45,32,11,34,36,4,11,13,56,44,78,49,39,79,53,83,157,51,40,79,44,34,78,47,74,157,,,,,01:51:00,01:51:00,4,7,,,,,CH27,MM58
7696,2017,Next Gen ATP Finals,XXI,2017-11-07T00:00:00,2017-11-11T00:00:00,Hard,8,1275000,$,MS003,SF,01:02:00,,F,3,RE44,"4-1,4-3(8),4-1",A. Rublev,B. Coric,,,RUS,CRO,4-1,4-3(8),4-1,,,01:02:00,A,A. Rublev,B. Coric,RUS,CRO,,,315,/en/stats/leaderboard?page=serve,1,6,70,37,53,84,31,37,56,9,16,100,1,1,9,235,/en/stats/leaderboard?page=serve,1,3,67,33,49,70,23,33,25,4,16,33,1,3,7,75,40,53,45,22,49,61,62,102,55,27,49,25,13,53,39,40,102,,,8,6,01:02:00,01:02:00,,,,,,,RE44,CG80
7696,2017,Next Gen ATP Finals,XXI,2017-11-07T00:00:00,2017-11-11T00:00:00,Hard,8,1275000,$,MS008,RR,02:02:00,,F,5,RE44,"4-1,3-4(8),4-3(7),0-4,4-3(7)",A. Rublev,D. Shapovalov,,,RUS,CAN,4-1,3-4(8),4-3(7),0-4,4-3(7),02:02:00,A,A. Rublev,D. Shapovalov,RUS,CAN,,,259,/en/stats/leaderboard?page=serve,6,2,68,73,107,67,49,73,50,17,34,77,10,13,14,281,/en/stats/leaderboard?page=serve,3,8,63,52,83,81,42,52,48,15,31,0,0,2,13,62,66,107,31,26,83,48,92,190,69,57,83,38,41,107,52,98,190,,,8,10,02:02:00,02:02:00,7,2,7,3,,,RE44,SU55
7696,2017,Next Gen ATP Finals,XXI,2017-11-07T00:00:00,2017-11-11T00:00:00,Hard,8,1275000,$,MS009,RR,01:08:00,,F,3,CH27,"4-0,4-1,4-3(7)",H. Chung,A. Rublev,,,KOR,RUS,4-0,4-1,4-3(7),,,01:08:00,A,H. Chung,A. Rublev,KOR,RUS,,,251,/en/stats/leaderboard?page=serve,2,3,54,28,52,71,20,28,50,12,24,78,7,9,8,163,/en/stats/leaderboard?page=serve,3,0,62,29,47,48,14,29,28,5,18,29,2,7,7,62,32,52,60,28,47,61,60,99,40,19,47,38,20,52,39,39,99,,,,,01:08:00,01:08:00,7,1,,,,,CH27,RE44
7696,2017,Next Gen ATP Finals,XXI,2017-11-07T00:00:00,2017-11-11T00:00:00,Hard,8,1275000,$,MS010,RR,01:46:00,,F,5,RE44,"1-4,4-0,4-3(7),0-4,4-3(7)",A. Rublev,G. Quinzi,,,RUS,ITA,1-4,4-0,4-3(7),0-4,4-3(7),01:46:00,A,A. Rublev,G. Quinzi,RUS,ITA,,,276,/en/stats/leaderboard?page=serve,1,6,60,43,72,70,30,43,66,19,29,67,6,9,12,265,/en/stats/leaderboard?page=serve,3,5,57,49,86,71,35,49,51,19,37,82,9,11,13,68,49,72,37,32,86,51,81,158,63,54,86,32,23,72,49,77,158,,,,,01:46:00,01:46:00,7,3,7,3,,,RE44,Q948
7696,2017,Next Gen ATP Finals,XXI,2017-11-07T00:00:00,2017-11-11T00:00:00,Hard,8,1275000,$,MS011,RR,01:36:00,,F,4,CH27,"1-4,4-3(7),4-3(7),4-1",H. Chung,D. Shapovalov,,,KOR,CAN,1-4,4-3(7),4-3(7),4-1,,01:36:00,A,H. Chung,D. Shapovalov,KOR,CAN,,,298,/en/stats/leaderboard?page=serve,1,0,67,47,70,77,36,47,65,15,23,83,5,6,11,270,/en/stats/leaderboard?page=serve,5,12,55,42,76,83,35,42,35,12,34,86,6,7,11,73,51,70,38,29,76,55,80,146,62,47,76,27,19,70,45,66,146,,,7,5,01:36:00,01:36:00,7,4,,,,,CH27,SU55
7696,2017,Next Gen ATP Finals,XXI,2017-11-07T00:00:00,2017-11-11T00:00:00,Hard,8,1275000,$,MS012,RR,01:29:00,,F,4,SU55,"4-1,4-1,3-4(5),4-3(7)",D. Shapovalov,G. Quinzi,,,CAN,ITA,4-1,4-1,3-4(5),4-3(7),,01:29:00,A,D. Shapovalov,G. Quinzi,CAN,ITA,,,294,/en/stats/leaderboard?page=serve,3,10,57,39,69,87,34,39,53,16,30,67,2,3,11,243,/en/stats/leaderboard?page=serve,1,0,63,44,70,68,30,44,50,13,26,64,7,11,11,72,50,69,39,27,70,55,77,139,61,43,70,28,19,69,45,62,139,,,,,01:29:00,01:29:00,5,7,,,7,5,SU55,Q948
7696,2017,Next Gen ATP Finals,XXI,2017-11-07T00:00:00,2017-11-11T00:00:00,Hard,8,1275000,$,MS013,RR,02:07:00,,F,5,CH27,"1-4,4-1,4-2,3-4(6),4-3(7)",H. Chung,G. Quinzi,,,KOR,ITA,1-4,4-1,4-2,3-4(6),4-3(7),02:07:00,A,H. Chung,G. Quinzi,KOR,ITA,,,274,/en/stats/leaderboard?page=serve,5,2,60,53,88,83,44,53,49,17,35,71,5,7,14,271,/en/stats/leaderboard?page=serve,0,6,69,64,93,66,42,64,52,15,29,75,9,12,14,69,61,88,39,36,93,54,97,181,61,57,93,31,27,88,46,84,181,,,,,02:07:00,02:07:00,,,7,3,6,8,CH27,Q948
