event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,winner_flag,doublefaults_isstatbetter_tot_loser,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set2_winner,tiebreak_set2_loser,doublefaults_isstatbetter_tot_winner,tiebreak_set3_winner,tiebreak_set3_loser,player_winner,player_loser,player_id_winner,player_id_loser,country_winner,country_loser,seed_winner,seed_loser
325,1996,Palermo,GP,1996-09-23T00:00:00,1996-09-29T00:00:00,Clay,32,303000,$,MS011,R16,01:17:00,,F,2,V166,"6-4,6-4",A. Voinea,D. Nargiso,,,ROU,ITA,6-4,6-4,,,,01:17:00,278,/en/stats/leaderboard?page=serve,2,5,69,38,55,79,30,38,47,8,17,50,2,4,10,221,/en/stats/leaderboard?page=serve,7,4,61,46,76,50,23,46,53,16,30,67,8,12,10,69,38,55,49,37,76,57,75,131,51,39,76,31,17,55,43,56,131,A,,,,,,,,,A. Voinea,D. Nargiso,V166,N109,ROU,ITA,,
325,1996,Palermo,GP,1996-09-23T00:00:00,1996-09-29T00:00:00,Clay,32,303000,$,MS012,R16,02:26:00,,F,3,C252,"4-6,7-6(7),6-3",F. Clavet,F. Meligeni,,,ESP,BRA,4-6,7-6(7),6-3,,,02:26:00,239,/en/stats/leaderboard?page=serve,4,2,59,65,110,65,42,65,49,22,45,38,3,8,16,231,/en/stats/leaderboard?page=serve,7,2,62,67,108,69,46,67,39,16,41,64,9,14,15,58,64,110,43,46,108,50,110,218,57,62,108,42,46,110,50,108,218,A,,,,7,5,,,,F. Clavet,F. Meligeni,C252,M443,ESP,BRA,,
325,1996,Palermo,GP,1996-09-23T00:00:00,1996-09-29T00:00:00,Clay,32,303000,$,MS013,R16,01:13:00,,F,2,A203,"6-2,6-3",K. Alami,C. Moya,,,MAR,ESP,6-2,6-3,,,,01:13:00,277,/en/stats/leaderboard?page=serve,2,4,60,38,63,63,24,38,64,16,25,83,5,6,9,222,/en/stats/leaderboard?page=serve,1,1,77,48,62,52,25,48,43,6,14,67,8,12,8,63,40,63,50,31,62,57,71,125,50,31,62,37,23,63,43,54,125,A,,,,,,,,,K. Alami,C. Moya,A203,M605,MAR,ESP,,
325,1996,Palermo,GP,1996-09-23T00:00:00,1996-09-29T00:00:00,Clay,32,303000,$,MS014,R16,01:59:00,,F,3,B429,"7-5,2-6,6-2",J. Burillo,M. Filippini,,,ESP,URU,7-5,2-6,6-2,,,01:59:00,239,/en/stats/leaderboard?page=serve,5,6,57,51,90,69,35,51,41,16,39,56,5,9,14,239,/en/stats/leaderboard?page=serve,,3,67,58,86,62,36,58,43,12,28,50,5,10,14,57,51,90,44,38,86,51,89,176,56,48,86,43,39,90,49,87,176,A,False,,,,,,,,J. Burillo,M. Filippini,B429,F165,ESP,URU,,
325,1996,Palermo,GP,1996-09-23T00:00:00,1996-09-29T00:00:00,Clay,32,303000,$,MS015,R16,01:24:00,,F,2,M543,"7-5,6-2",M. Martelli,A. Berasategui,,,ITA,ESP,7-5,6-2,,,,01:24:00,264,/en/stats/leaderboard?page=serve,3,4,50,40,80,73,29,40,50,20,40,90,9,10,10,237,/en/stats/leaderboard?page=serve,3,1,66,35,53,57,20,35,56,10,18,50,4,8,10,61,49,80,43,23,53,54,72,133,57,30,53,39,31,80,46,61,133,A,,,,,,,,,M. Martelli,A. Berasategui,M543,B428,ITA,ESP,,
325,1996,Palermo,GP,1996-09-23T00:00:00,1996-09-29T00:00:00,Clay,32,303000,$,MS016,R32,01:56:00,,F,2,M535,"7-6(7),6-4",F. Mantilla,B. Karbacher,,,ESP,GER,7-6(7),6-4,,,,01:56:00,272,/en/stats/leaderboard?page=serve,2,1,76,60,79,67,40,60,58,11,19,63,5,8,11,229,/en/stats/leaderboard?page=serve,5,6,61,60,99,60,36,60,44,17,39,76,13,17,11,65,51,79,46,46,99,54,97,178,54,53,99,35,28,79,46,81,178,A,,7,4,,,,,,F. Mantilla,B. Karbacher,M535,K190,ESP,GER,,
325,1996,Palermo,GP,1996-09-23T00:00:00,1996-09-29T00:00:00,Clay,32,303000,$,MS017,R32,01:31:00,,F,2,V167,"7-5,6-3",J. Van Herck,G. Blanco,,,BEL,ESP,7-5,6-3,,,,01:31:00,277,/en/stats/leaderboard?page=serve,2,4,57,37,65,70,26,37,68,19,28,,0,,10,255,/en/stats/leaderboard?page=serve,2,1,72,55,76,64,35,55,48,10,21,79,11,14,11,69,45,65,41,31,76,54,76,141,59,45,76,31,20,65,46,65,141,A,,,,,,,,,J. Van Herck,G. Blanco,V167,B518,BEL,ESP,,
325,1996,Palermo,GP,1996-09-23T00:00:00,1996-09-29T00:00:00,Clay,32,303000,$,MS018,R32,02:03:00,,F,3,A226,"3-6,6-3,6-3",H. Arazi,J. Golmard,,,MAR,FRA,3-6,6-3,6-3,,,02:03:00,274,/en/stats/leaderboard?page=serve,3,6,57,47,82,70,33,47,60,21,35,71,5,7,13,230,/en/stats/leaderboard?page=serve,9,2,54,55,102,65,36,55,47,22,47,75,12,16,14,66,54,82,43,44,102,53,98,184,57,58,102,34,28,82,47,86,184,A,,,,,,,,,H. Arazi,J. Golmard,A226,G319,MAR,FRA,,
325,1996,Palermo,GP,1996-09-23T00:00:00,1996-09-29T00:00:00,Clay,32,303000,$,MS019,R32,01:13:00,,F,2,G247,"6-1,6-2",H. Gumy,I. Truyol,,,ARG,ESP,6-1,6-2,,,,01:13:00,233,/en/stats/leaderboard?page=serve,,2,66,37,56,70,26,37,58,11,19,,0,,8,200,/en/stats/leaderboard?page=serve,1,1,71,29,41,62,18,29,25,3,12,43,3,7,7,66,37,56,49,20,41,59,57,97,51,21,41,34,19,56,41,40,97,A,,,,,,False,,,H. Gumy,I. Truyol,G247,T206,ARG,ESP,,
325,1996,Palermo,GP,1996-09-23T00:00:00,1996-09-29T00:00:00,Clay,32,303000,$,MS020,R32,01:35:00,,F,3,C344,"2-6,6-2,6-2",A. Corretja,H. Davids,,,ESP,NED,2-6,6-2,6-2,,,01:35:00,279,/en/stats/leaderboard?page=serve,,2,62,41,66,76,31,41,56,14,25,33,1,3,12,233,/en/stats/leaderboard?page=serve,2,3,50,38,76,61,23,38,55,21,38,67,8,12,12,68,45,66,42,32,76,54,77,142,58,44,76,32,21,66,46,65,142,A,,,,,,False,,,A. Corretja,H. Davids,C344,D170,ESP,NED,,
325,1996,Palermo,GP,1996-09-23T00:00:00,1996-09-29T00:00:00,Clay,32,303000,$,MS021,R32,02:03:00,,F,3,C179,"4-6,6-4,6-4",C. Costa,E. Sanchez,,,ESP,ESP,4-6,6-4,6-4,,,02:03:00,254,/en/stats/leaderboard?page=serve,3,2,64,50,78,68,34,50,50,14,28,33,2,6,15,240,/en/stats/leaderboard?page=serve,,2,65,66,101,67,44,66,40,14,35,58,7,12,15,62,48,78,43,43,101,51,91,179,57,58,101,38,30,78,49,88,179,A,False,,,,,,,,C. Costa,E. Sanchez,C179,S014,ESP,ESP,,
325,1996,Palermo,GP,1996-09-23T00:00:00,1996-09-29T00:00:00,Clay,32,303000,$,MS022,R32,02:57:00,,F,3,N109,"6-4,6-7(6),7-6(11)",D. Nargiso,R. Carretero,,,ITA,ESP,6-4,6-7(6),7-6(11),,,02:57:00,251,/en/stats/leaderboard?page=serve,6,8,68,86,126,77,66,86,28,11,40,67,8,12,17,242,/en/stats/leaderboard?page=serve,7,1,72,84,117,73,61,84,33,11,33,44,4,9,17,61,77,126,38,45,117,50,122,243,62,72,117,39,49,126,50,121,243,A,,,,6,8,,11,9,D. Nargiso,R. Carretero,N109,C383,ITA,ESP,,
325,1996,Palermo,GP,1996-09-23T00:00:00,1996-09-29T00:00:00,Clay,32,303000,$,MS023,R32,01:22:00,,F,2,V166,"6-2,7-6(7)",A. Voinea,J. Sanchez,,,ROU,ESP,6-2,7-6(7),,,,01:22:00,288,/en/stats/leaderboard?page=serve,3,0,70,45,64,73,33,45,58,11,19,75,3,4,10,236,/en/stats/leaderboard?page=serve,3,1,60,45,75,58,26,45,50,15,30,63,5,8,10,69,44,64,45,34,75,56,78,139,55,41,75,31,20,64,44,61,139,A,,,,7,1,,,,A. Voinea,J. Sanchez,V166,S015,ROU,ESP,,
325,1996,Palermo,GP,1996-09-23T00:00:00,1996-09-29T00:00:00,Clay,32,303000,$,MS024,R32,01:45:00,,F,2,C252,"6-4,7-6(7)",F. Clavet,G. Perez-Roldan,,,ESP,ARG,6-4,7-6(7),,,,01:45:00,253,/en/stats/leaderboard?page=serve,,3,70,64,92,69,44,64,39,11,28,79,11,14,11,249,/en/stats/leaderboard?page=serve,,1,69,53,77,58,31,53,58,14,24,50,4,8,11,60,55,92,42,32,77,51,87,169,58,45,77,40,37,92,49,82,169,A,False,,,7,5,False,,,F. Clavet,G. Perez-Roldan,C252,P190,ESP,ARG,,
325,1996,Palermo,GP,1996-09-23T00:00:00,1996-09-29T00:00:00,Clay,32,303000,$,MS025,R32,01:14:00,,F,2,M443,"6-2,6-2",F. Meligeni,M. Zabaleta,,,BRA,ARG,6-2,6-2,,,,01:14:00,219,/en/stats/leaderboard?page=serve,2,5,61,40,66,80,32,40,38,10,26,,0,,8,229,/en/stats/leaderboard?page=serve,1,0,81,43,53,49,21,43,50,5,10,56,5,9,8,64,42,66,51,27,53,58,69,119,49,26,53,36,24,66,42,50,119,A,,,,,,,,,F. Meligeni,M. Zabaleta,M443,Z073,BRA,ARG,,
325,1996,Palermo,GP,1996-09-23T00:00:00,1996-09-29T00:00:00,Clay,32,303000,$,MS026,R32,01:03:00,,F,2,A203,"6-3,6-1",K. Alami,O. Camporese,,,MAR,ITA,6-3,6-1,,,,01:03:00,207,/en/stats/leaderboard?page=serve,1,3,61,27,44,85,23,27,59,10,17,0,0,,8,214,/en/stats/leaderboard?page=serve,2,4,61,35,57,69,24,35,32,7,22,60,6,10,8,75,33,44,46,26,57,58,59,101,54,31,57,25,11,44,42,42,101,A,,,,,,,,,K. Alami,O. Camporese,A203,C009,MAR,ITA,,
325,1996,Palermo,GP,1996-09-23T00:00:00,1996-09-29T00:00:00,Clay,32,303000,$,MS027,R32,01:25:00,,F,2,M605,"6-3,7-6(9)",C. Moya,R. Fromberg,,,ESP,AUS,6-3,7-6(9),,,,01:25:00,286,/en/stats/leaderboard?page=serve,1,0,76,56,74,71,40,56,50,9,18,80,4,5,11,256,/en/stats/leaderboard?page=serve,4,5,61,39,64,82,32,39,32,8,25,0,0,2,10,66,49,74,38,24,64,53,73,138,63,40,64,34,25,74,47,65,138,A,,,,9,7,,,,C. Moya,R. Fromberg,M605,F164,ESP,AUS,,
325,1996,Palermo,GP,1996-09-23T00:00:00,1996-09-29T00:00:00,Clay,32,303000,$,MS028,R32,01:10:00,,F,2,B429,"6-3,6-3",J. Burillo,T. Carbonell,,,ESP,ESP,6-3,6-3,,,,01:10:00,281,/en/stats/leaderboard?page=serve,1,7,56,32,57,75,24,32,56,14,25,88,7,8,9,232,/en/stats/leaderboard?page=serve,2,1,78,46,59,54,25,46,46,6,13,50,4,8,9,67,38,57,47,28,59,57,66,116,53,31,59,33,19,57,43,50,116,A,,,,,,,,,J. Burillo,T. Carbonell,B429,C216,ESP,ESP,,
325,1996,Palermo,GP,1996-09-23T00:00:00,1996-09-29T00:00:00,Clay,32,303000,$,MS029,R32,01:49:00,,F,3,F165,"1-6,6-1,6-2",M. Filippini,M. Ondruska,,,URU,RSA,1-6,6-1,6-2,,,01:49:00,261,/en/stats/leaderboard?page=serve,1,0,76,52,68,54,28,52,69,11,16,60,6,10,11,202,/en/stats/leaderboard?page=serve,5,0,64,51,80,53,27,51,45,13,29,60,9,15,11,57,39,68,50,40,80,53,79,148,50,40,80,43,29,68,47,69,148,A,,,,,,,,,M. Filippini,M. Ondruska,F165,O098,URU,RSA,,
325,1996,Palermo,GP,1996-09-23T00:00:00,1996-09-29T00:00:00,Clay,32,303000,$,MS030,R32,01:29:00,,F,2,M543,"7-6(7),6-3",M. Martelli,C. Auffray,,,ITA,FRA,7-6(7),6-3,,,,01:29:00,232,/en/stats/leaderboard?page=serve,3,5,57,39,68,82,32,39,28,8,29,33,2,6,11,191,/en/stats/leaderboard?page=serve,2,0,42,30,71,57,17,30,44,18,41,67,10,15,10,59,40,68,51,36,71,55,76,139,49,35,71,41,28,68,45,63,139,A,,7,1,,,,,,M. Martelli,C. Auffray,M543,A270,ITA,FRA,,
325,1996,Palermo,GP,1996-09-23T00:00:00,1996-09-29T00:00:00,Clay,32,303000,$,MS031,R32,00:32:00,,F,1,B428,3-5,A. Berasategui,K. Goossens,,,ESP,BEL,3-5,,,,,00:32:00,249,/en/stats/leaderboard?page=serve,3,1,64,21,33,62,13,21,50,6,12,67,2,3,4,260,/en/stats/leaderboard?page=serve,5,6,44,12,27,75,9,12,60,9,15,,0,,5,58,19,33,33,9,27,47,28,60,67,18,27,42,14,33,53,32,60,A,,,,,,,,,A. Berasategui,K. Goossens,B428,G285,ESP,BEL,,
