event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,winner_flag,doublefaults_isstatbetter_tot_winner,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set3_winner,tiebreak_set3_loser,tiebreak_set2_winner,tiebreak_set2_loser,doublefaults_isstatbetter_tot_loser,player_winner,player_loser,player_id_winner,player_id_loser,country_winner,country_loser,seed_winner,seed_loser
308,1996,Munich,GP,1996-04-29T00:00:00,1996-05-05T00:00:00,Clay,32,400000,$,MS012,R16,01:21:00,,F,2,D198,"6-2,7-5",S. Dosedel,G. Schaller,,,CZE,AUT,6-2,7-5,,,,01:21:00,266,/en/stats/leaderboard?page=serve,1,1,67,39,58,72,28,39,47,9,19,60,3,5,10,216,/en/stats/leaderboard?page=serve,,0,74,39,53,56,22,39,36,5,14,29,2,7,10,64,37,58,49,26,53,57,63,111,51,27,53,36,21,58,43,48,111,A,,,,,,,,False,S. Dosedel,G. Schaller,D198,S315,CZE,AUT,,
308,1996,Munich,GP,1996-04-29T00:00:00,1996-05-05T00:00:00,Clay,32,400000,$,MS013,R16,01:48:00,,F,3,G247,"6-2,1-6,6-3",H. Gumy,M. Goellner,,,ARG,GER,6-2,1-6,6-3,,,01:48:00,227,/en/stats/leaderboard?page=serve,6,3,62,49,79,69,34,49,33,10,30,60,6,10,12,231,/en/stats/leaderboard?page=serve,1,7,62,50,81,66,33,50,39,12,31,58,7,12,12,56,44,79,44,36,81,50,80,160,56,45,81,44,35,79,50,80,160,A,,,,,,,,,H. Gumy,M. Goellner,G247,G252,ARG,GER,,
308,1996,Munich,GP,1996-04-29T00:00:00,1996-05-05T00:00:00,Clay,32,400000,$,MS014,R16,01:27:00,,F,2,K190,"6-4,6-2",B. Karbacher,S. Edberg,,,GER,SWE,6-4,6-2,,,,01:27:00,247,/en/stats/leaderboard?page=serve,1,4,51,36,70,69,25,36,47,16,34,78,7,9,9,190,/en/stats/leaderboard?page=serve,3,1,48,31,64,61,19,31,39,13,33,64,9,14,9,59,41,70,50,32,64,54,73,134,50,32,64,41,29,70,46,61,134,A,,,,,,,,,B. Karbacher,S. Edberg,K190,E004,GER,SWE,,
308,1996,Munich,GP,1996-04-29T00:00:00,1996-05-05T00:00:00,Clay,32,400000,$,MS015,R16,01:58:00,,F,3,B028,"7-5,4-6,6-3",B. Becker,J. Burillo,,,GER,ESP,7-5,4-6,6-3,,,01:58:00,258,/en/stats/leaderboard?page=serve,5,10,57,49,86,80,39,49,43,16,37,43,3,7,15,232,/en/stats/leaderboard?page=serve,6,5,59,62,105,61,38,62,51,22,43,70,14,20,16,64,55,86,43,45,105,52,100,191,57,60,105,36,31,86,48,91,191,A,,,,,,,,,B. Becker,J. Burillo,B028,B429,GER,ESP,,
308,1996,Munich,GP,1996-04-29T00:00:00,1996-05-05T00:00:00,Clay,32,400000,$,MS016,R32,01:05:00,,F,2,M099,"6-1,6-1",T. Muster,S. Pescosolido,,,AUT,ITA,6-1,6-1,,,,01:05:00,253,/en/stats/leaderboard?page=serve,,2,64,30,47,83,25,30,47,8,17,,0,,7,160,/en/stats/leaderboard?page=serve,5,4,50,30,60,53,16,30,30,9,30,55,6,11,7,70,33,47,58,35,60,64,68,107,42,25,60,30,14,47,36,39,107,A,False,,,,,,,,T. Muster,S. Pescosolido,M099,P235,AUT,ITA,,
308,1996,Munich,GP,1996-04-29T00:00:00,1996-05-05T00:00:00,Clay,32,400000,$,MS017,R32,01:13:00,,F,2,D249,"6-0,7-5",H. Dreekmann,A. Corretja,,,GER,ESP,6-0,7-5,,,,01:13:00,278,/en/stats/leaderboard?page=serve,3,0,63,30,48,80,24,30,50,9,18,0,0,1,9,210,/en/stats/leaderboard?page=serve,2,0,71,42,59,50,21,42,47,8,17,38,3,8,9,69,33,48,51,30,59,59,63,107,49,29,59,31,15,48,41,44,107,A,,,,,,,,,H. Dreekmann,A. Corretja,D249,C344,GER,ESP,,
308,1996,Munich,GP,1996-04-29T00:00:00,1996-05-05T00:00:00,Clay,32,400000,$,MS018,R32,01:17:00,,F,2,K148,"6-1,6-2",P. Korda,M. Ondruska,,,CZE,RSA,6-1,6-2,,,,01:17:00,257,/en/stats/leaderboard?page=serve,2,0,48,23,48,70,16,23,56,14,25,83,5,6,7,168,/en/stats/leaderboard?page=serve,2,0,58,38,65,50,19,38,37,10,27,57,8,14,8,63,30,48,55,36,65,58,66,113,45,29,65,38,18,48,42,47,113,A,,,,,,,,,P. Korda,M. Ondruska,K148,O098,CZE,RSA,,
308,1996,Munich,GP,1996-04-29T00:00:00,1996-05-05T00:00:00,Clay,32,400000,$,MS019,R32,01:22:00,,F,2,P338,"6-4,7-5",M. Philippoussis,N. Kiefer,,,AUS,GER,6-4,7-5,,,,01:22:00,251,/en/stats/leaderboard?page=serve,8,17,56,37,66,76,28,37,38,11,29,0,0,3,11,217,/en/stats/leaderboard?page=serve,1,2,56,37,66,65,24,37,41,12,29,29,2,7,11,59,39,66,45,30,66,52,69,132,55,36,66,41,27,66,48,63,132,A,,,,,,,,,M. Philippoussis,N. Kiefer,P338,K316,AUS,GER,,
308,1996,Munich,GP,1996-04-29T00:00:00,1996-05-05T00:00:00,Clay,32,400000,$,MS020,R32,00:59:00,,F,2,I034,"6-1,6-4",G. Ivanisevic,T. Johansson,,,CRO,SWE,6-1,6-4,,,,00:59:00,288,/en/stats/leaderboard?page=serve,2,9,50,28,56,82,23,28,61,17,28,,0,,9,224,/en/stats/leaderboard?page=serve,2,1,51,22,43,64,14,22,48,10,21,40,2,5,8,71,40,56,44,19,43,60,59,99,56,24,43,29,16,56,40,40,99,A,,,,,,,,,G. Ivanisevic,T. Johansson,I034,J129,CRO,SWE,,
308,1996,Munich,GP,1996-04-29T00:00:00,1996-05-05T00:00:00,Clay,32,400000,$,MS021,R32,01:31:00,,F,2,C383,"7-5,6-4",R. Carretero,D. Prinosil,,,ESP,GER,7-5,6-4,,,,01:31:00,256,/en/stats/leaderboard?page=serve,,0,80,57,71,56,32,57,57,8,14,56,5,9,11,193,/en/stats/leaderboard?page=serve,,4,47,35,75,57,20,35,40,16,40,45,5,11,11,56,40,71,52,39,75,54,79,146,48,36,75,44,31,71,46,67,146,A,False,,,,,,,False,R. Carretero,D. Prinosil,C383,P273,ESP,GER,,
308,1996,Munich,GP,1996-04-29T00:00:00,1996-05-05T00:00:00,Clay,32,400000,$,MS022,R32,01:11:00,,F,2,C216,"6-4,4-3",T. Carbonell,G. Solves,,,ESP,FRA,6-4,4-3,,,,01:11:00,281,/en/stats/leaderboard?page=serve,1,0,63,35,56,74,26,35,57,12,21,83,5,6,9,241,/en/stats/leaderboard?page=serve,,1,70,46,66,54,25,46,50,10,20,70,7,10,9,68,38,56,47,31,66,57,69,122,53,35,66,32,18,56,43,53,122,A,,,,,,,,False,T. Carbonell,G. Solves,C216,S523,ESP,FRA,,
308,1996,Munich,GP,1996-04-29T00:00:00,1996-05-05T00:00:00,Clay,32,400000,$,MS023,R32,01:14:00,,F,2,M605,"6-2,6-3",C. Moya,M. Washington,,,ESP,USA,6-2,6-3,,,,01:14:00,231,/en/stats/leaderboard?page=serve,1,1,59,30,51,67,20,30,43,9,21,73,8,11,8,154,/en/stats/leaderboard?page=serve,4,2,57,39,69,54,21,39,23,7,30,46,6,13,9,57,29,51,59,41,69,58,70,120,41,28,69,43,22,51,42,50,120,A,,,,,,,,,C. Moya,M. Washington,M605,W124,ESP,USA,,
308,1996,Munich,GP,1996-04-29T00:00:00,1996-05-05T00:00:00,Clay,32,400000,$,MS024,R32,01:37:00,,F,3,S315,"3-6,6-0,6-4",G. Schaller,C. Steeb,,,AUT,GER,3-6,6-0,6-4,,,01:37:00,293,/en/stats/leaderboard?page=serve,,0,89,71,80,61,43,71,67,6,9,57,4,7,13,222,/en/stats/leaderboard?page=serve,1,8,54,43,79,56,24,43,47,17,36,44,4,9,12,61,49,80,48,38,79,55,87,159,52,41,79,39,31,80,45,72,159,A,False,,,,,,,,G. Schaller,C. Steeb,S315,S080,AUT,GER,,
308,1996,Munich,GP,1996-04-29T00:00:00,1996-05-05T00:00:00,Clay,32,400000,$,MS025,R32,00:36:00,,F,2,D198,"6-1,6-0",S. Dosedel,O. Camporese,,,CZE,ITA,6-1,6-0,,,,00:36:00,228,/en/stats/leaderboard?page=serve,,5,68,23,34,91,21,23,64,7,11,0,0,,7,155,/en/stats/leaderboard?page=serve,1,0,61,23,38,39,9,23,40,6,15,58,7,12,6,82,28,34,61,23,38,71,51,72,39,15,38,18,6,34,29,21,72,A,False,,,,,,,,S. Dosedel,O. Camporese,D198,C009,CZE,ITA,,
308,1996,Munich,GP,1996-04-29T00:00:00,1996-05-05T00:00:00,Clay,32,400000,$,MS026,R32,01:12:00,,F,2,G247,"6-2,6-4",H. Gumy,M. Larsson,,,ARG,SWE,6-2,6-4,,,,01:12:00,279,/en/stats/leaderboard?page=serve,,3,62,32,52,78,25,32,70,14,20,,0,,9,223,/en/stats/leaderboard?page=serve,1,2,55,32,58,66,21,32,35,9,26,63,5,8,9,75,39,52,48,28,58,61,67,110,52,30,58,25,13,52,39,43,110,A,False,,,,,,,,H. Gumy,M. Larsson,G247,L206,ARG,SWE,,
308,1996,Munich,GP,1996-04-29T00:00:00,1996-05-05T00:00:00,Clay,32,400000,$,MS027,R32,01:15:00,,F,2,G252,"6-3,6-4",M. Goellner,W. Ferreira,,,GER,RSA,6-3,6-4,,,,01:15:00,281,/en/stats/leaderboard?page=serve,1,3,50,28,56,75,21,28,64,18,28,50,1,2,10,236,/en/stats/leaderboard?page=serve,1,4,61,40,66,60,24,40,46,12,26,70,7,10,9,70,39,56,45,30,66,57,69,122,55,36,66,30,17,56,43,53,122,A,,,,,,,,,M. Goellner,W. Ferreira,G252,F196,GER,RSA,,
308,1996,Munich,GP,1996-04-29T00:00:00,1996-05-05T00:00:00,Clay,32,400000,$,MS028,R32,01:28:00,,F,2,K190,"7-5,6-3",B. Karbacher,A. Gaudenzi,,,GER,ITA,7-5,6-3,,,,01:28:00,279,/en/stats/leaderboard?page=serve,1,7,56,45,80,67,30,45,60,21,35,91,10,11,11,253,/en/stats/leaderboard?page=serve,2,0,79,45,57,64,29,45,42,5,12,0,0,3,10,64,51,80,40,23,57,54,74,137,60,34,57,36,29,80,46,63,137,A,,,,,,,,,B. Karbacher,A. Gaudenzi,K190,G254,GER,ITA,,
308,1996,Munich,GP,1996-04-29T00:00:00,1996-05-05T00:00:00,Clay,32,400000,$,MS029,R32,01:02:00,,F,2,E004,"6-3,6-2",S. Edberg,A. Berasategui,,,SWE,ESP,6-3,6-2,,,,01:02:00,293,/en/stats/leaderboard?page=serve,1,4,69,38,55,63,24,38,71,12,17,88,7,8,8,225,/en/stats/leaderboard?page=serve,1,1,84,53,63,47,25,53,50,5,10,44,4,9,9,65,36,55,52,33,63,58,69,118,48,30,63,35,19,55,42,49,118,A,,,,,,,,,S. Edberg,A. Berasategui,E004,B428,SWE,ESP,,
308,1996,Munich,GP,1996-04-29T00:00:00,1996-05-05T00:00:00,Clay,32,400000,$,MS030,R32,01:13:00,,F,2,B429,"6-3,7-5",J. Burillo,A. Voinea,,,ESP,ROU,6-3,7-5,,,,01:13:00,271,/en/stats/leaderboard?page=serve,1,7,58,35,60,71,25,35,56,14,25,33,1,3,10,215,/en/stats/leaderboard?page=serve,,3,53,36,68,61,22,36,44,14,32,29,2,7,11,65,39,60,47,32,68,55,71,128,53,36,68,35,21,60,45,57,128,A,,,,,,,,False,J. Burillo,A. Voinea,B429,V166,ESP,ROU,,
308,1996,Munich,GP,1996-04-29T00:00:00,1996-05-05T00:00:00,Clay,32,400000,$,MS031,R32,01:20:00,,F,2,B028,"6-4,6-4",B. Becker,F. Roig,,,GER,ESP,6-4,6-4,,,,01:20:00,279,/en/stats/leaderboard?page=serve,4,5,52,31,60,81,25,31,55,16,29,80,4,5,10,243,/en/stats/leaderboard?page=serve,1,3,44,26,59,85,22,26,42,14,33,57,4,7,10,68,41,60,39,23,59,54,64,119,61,36,59,32,19,60,46,55,119,A,,,,,,,,,B. Becker,F. Roig,B028,R177,GER,ESP,,
