event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,tiebreak_set2_winner,tiebreak_set2_loser,tiebreak_set3_winner,tiebreak_set3_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,winner_flag,tiebreak_set1_winner,tiebreak_set1_loser,player_winner,player_loser,player_id_winner,player_id_loser,country_winner,country_loser,seed_winner,seed_loser
410,2000,ATP Masters 1000 Monte-Carlo,1000,2000-04-17T00:00:00,2000-04-23T00:00:00,Clay,64,2450000,$,MS001,F,02:40:00,,F,3,P226,"6-4,7-6(7),7-6(8)",C. Pioline,D. Hrbaty,,,FRA,SVK,6-4,7-6(7),7-6(8),,,02:40:00,7,3,8,6,266,/en/stats/leaderboard?page=serve,5,12,48,61,127,79,48,61,50,33,66,70,7,10,17,239,/en/stats/leaderboard?page=serve,7,7,50,57,113,74,42,57,39,22,56,50,4,8,17,64,81,127,43,49,113,54,130,240,57,64,113,36,46,127,46,110,240,A,,,C. Pioline,D. Hrbaty,P226,H377,FRA,SVK,,
410,2000,ATP Masters 1000 Monte-Carlo,1000,2000-04-17T00:00:00,2000-04-23T00:00:00,Clay,64,2450000,$,MS002,SF,02:19:00,,F,3,H377,"4-6,7-5,6-2",D. Hrbaty,G. Gaudio,,,SVK,ARG,4-6,7-5,6-2,,,02:19:00,,,,,249,/en/stats/leaderboard?page=serve,3,4,61,66,109,65,43,66,49,21,43,64,7,11,15,232,/en/stats/leaderboard?page=serve,4,3,71,64,90,64,41,64,38,10,26,40,4,10,15,59,64,109,43,39,90,52,103,199,57,51,90,41,45,109,48,96,199,A,,,D. Hrbaty,G. Gaudio,H377,G374,SVK,ARG,,
410,2000,ATP Masters 1000 Monte-Carlo,1000,2000-04-17T00:00:00,2000-04-23T00:00:00,Clay,64,2450000,$,MS003,SF,01:08:00,,F,2,P226,"6-3,6-1",C. Pioline,K. Alami,,,FRA,MAR,6-3,6-1,,,,01:08:00,,,,,306,/en/stats/leaderboard?page=serve,1,1,66,31,47,77,24,31,63,10,16,100,3,3,8,206,/en/stats/leaderboard?page=serve,0,0,57,30,53,60,18,30,39,9,23,60,6,10,8,72,34,47,49,26,53,60,60,100,51,27,53,28,13,47,40,40,100,A,,,C. Pioline,K. Alami,P226,A203,FRA,MAR,,
410,2000,ATP Masters 1000 Monte-Carlo,1000,2000-04-17T00:00:00,2000-04-23T00:00:00,Clay,64,2450000,$,MS004,QF,02:05:00,,F,3,H377,"3-6,6-3,6-4",D. Hrbaty,A. Corretja,,,SVK,ESP,3-6,6-3,6-4,,,02:05:00,,,,,253,/en/stats/leaderboard?page=serve,3,6,59,55,93,67,37,55,53,20,38,71,10,14,14,226,/en/stats/leaderboard?page=serve,3,9,41,33,80,70,23,33,45,21,47,44,4,9,14,61,57,93,45,36,80,54,93,173,55,44,80,39,36,93,46,80,173,A,,,D. Hrbaty,A. Corretja,H377,C344,SVK,ESP,,
410,2000,ATP Masters 1000 Monte-Carlo,1000,2000-04-17T00:00:00,2000-04-23T00:00:00,Clay,64,2450000,$,MS005,QF,01:22:00,,F,2,G374,"6-4,6-2",G. Gaudio,J. Ferrero,,,ARG,ESP,6-4,6-2,,,,01:22:00,,,,,309,/en/stats/leaderboard?page=serve,1,1,71,40,56,75,30,40,63,10,16,100,2,2,9,236,/en/stats/leaderboard?page=serve,4,2,67,45,67,60,27,45,45,10,22,63,5,8,9,71,40,56,45,30,67,57,70,123,55,37,67,29,16,56,43,53,123,A,,,G. Gaudio,J. Ferrero,G374,F316,ARG,ESP,,
410,2000,ATP Masters 1000 Monte-Carlo,1000,2000-04-17T00:00:00,2000-04-23T00:00:00,Clay,64,2450000,$,MS006,QF,01:29:00,,F,2,A203,"6-4,7-5",K. Alami,A. Costa,,,MAR,ESP,6-4,7-5,,,,01:29:00,,,,,248,/en/stats/leaderboard?page=serve,3,1,64,44,69,70,31,44,44,11,25,40,2,5,11,225,/en/stats/leaderboard?page=serve,0,2,71,44,62,59,26,44,39,7,18,50,5,10,11,61,42,69,47,29,62,54,71,131,53,33,62,39,27,69,46,60,131,A,,,K. Alami,A. Costa,A203,C378,MAR,ESP,,
410,2000,ATP Masters 1000 Monte-Carlo,1000,2000-04-17T00:00:00,2000-04-23T00:00:00,Clay,64,2450000,$,MS007,QF,01:30:00,,F,2,P226,"6-2,6-4",C. Pioline,K. Kucera,,,FRA,SVK,6-2,6-4,,,,01:30:00,,,,,303,/en/stats/leaderboard?page=serve,0,2,55,32,58,69,22,32,77,20,26,100,2,2,9,232,/en/stats/leaderboard?page=serve,3,4,55,35,64,69,24,35,41,12,29,50,3,6,9,72,42,58,44,28,64,57,70,122,56,36,64,28,16,58,43,52,122,A,,,C. Pioline,K. Kucera,P226,K237,FRA,SVK,,
410,2000,ATP Masters 1000 Monte-Carlo,1000,2000-04-17T00:00:00,2000-04-23T00:00:00,Clay,64,2450000,$,MS008,R16,01:31:00,,F,2,H377,"6-4,7-5",D. Hrbaty,A. Clement,,,SVK,FRA,6-4,7-5,,,,01:31:00,,,,,232,/en/stats/leaderboard?page=serve,4,4,63,44,70,64,28,44,42,11,26,60,6,10,11,202,/en/stats/leaderboard?page=serve,5,3,63,44,70,50,22,44,46,12,26,25,2,8,11,56,39,70,51,36,70,54,75,140,49,34,70,44,31,70,46,65,140,A,,,D. Hrbaty,A. Clement,H377,C487,SVK,FRA,,
410,2000,ATP Masters 1000 Monte-Carlo,1000,2000-04-17T00:00:00,2000-04-23T00:00:00,Clay,64,2450000,$,MS009,R16,01:14:00,,F,2,C344,"6-3,6-3",A. Corretja,J. Chela,,,ESP,ARG,6-3,6-3,,,,01:14:00,,,,,288,/en/stats/leaderboard?page=serve,1,2,35,15,43,93,14,15,71,20,28,0,0,1,9,211,/en/stats/leaderboard?page=serve,3,0,52,30,58,50,15,30,57,16,28,50,4,8,9,79,34,43,47,27,58,60,61,101,53,31,58,21,9,43,40,40,101,A,,,A. Corretja,J. Chela,C344,C514,ESP,ARG,,
410,2000,ATP Masters 1000 Monte-Carlo,1000,2000-04-17T00:00:00,2000-04-23T00:00:00,Clay,64,2450000,$,MS010,R16,01:26:00,,F,2,F316,"6-2,6-4",J. Ferrero,F. Squillari,,,ESP,ARG,6-2,6-4,,,,01:26:00,,,,,262,/en/stats/leaderboard?page=serve,1,2,55,26,47,77,20,26,52,11,21,33,1,3,9,194,/en/stats/leaderboard?page=serve,4,2,61,37,61,62,23,37,29,7,24,64,9,14,9,66,31,47,51,31,61,57,62,108,49,30,61,34,16,47,43,46,108,A,,,J. Ferrero,F. Squillari,F316,S568,ESP,ARG,,
