event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,winner_flag,player_winner,player_loser,country_winner,country_loser,seed_winner,seed_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,settime_tot_winner,settime_tot_loser,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set2_winner,tiebreak_set2_loser,tiebreak_set3_winner,tiebreak_set3_loser,player_id_winner,player_id_loser
6120,2012,Nice,250,2012-05-20T00:00:00,2012-05-26T00:00:00,Clay,28,398250,€,MS001,F,01:10:00,,F,2,A479,"6-3,6-2",N. Almagro,B. Baker,,,ESP,USA,6-3,6-2,,,,01:10:00,A,N. Almagro,B. Baker,ESP,USA,,,311,/en/stats/leaderboard?page=serve,1,11,70,33,47,88,29,33,43,6,14,100,1,1,8,223,/en/stats/leaderboard?page=serve,3,4,74,48,65,58,28,48,35,6,17,56,5,9,9,74,35,47,48,31,65,59,66,112,52,34,65,26,12,47,41,46,112,01:10:00,01:10:00,,,,,,,A479,BA23
6120,2012,Nice,250,2012-05-20T00:00:00,2012-05-26T00:00:00,Clay,28,398250,€,MS002,SF,02:32:00,,F,3,BA23,"6-7(5),6-4,6-2",B. Baker,N. Davydenko,,,USA,RUS,6-7(5),6-4,6-2,,,02:32:00,A,B. Baker,N. Davydenko,USA,RUS,,,237,/en/stats/leaderboard?page=serve,2,7,62,72,116,61,44,72,43,19,44,64,9,14,15,202,/en/stats/leaderboard?page=serve,5,1,70,69,98,52,36,69,38,11,29,43,6,14,15,54,63,116,52,51,98,53,114,214,48,47,98,46,53,116,47,100,214,02:32:00,02:32:00,5,7,,,,,BA23,D402
6120,2012,Nice,250,2012-05-20T00:00:00,2012-05-26T00:00:00,Clay,28,398250,€,MS003,SF,01:08:00,,F,2,A479,"6-1,6-3",N. Almagro,G. Simon,,,ESP,FRA,6-1,6-3,,,,01:08:00,A,N. Almagro,G. Simon,ESP,FRA,,,291,/en/stats/leaderboard?page=serve,1,8,49,27,55,81,22,27,54,15,28,100,4,4,8,206,/en/stats/leaderboard?page=serve,1,1,54,27,50,67,18,27,35,8,23,56,5,9,8,67,37,55,48,24,50,58,61,105,52,26,50,33,18,55,42,44,105,01:08:00,01:08:00,,,,,,,A479,SD32
6120,2012,Nice,250,2012-05-20T00:00:00,2012-05-26T00:00:00,Clay,28,398250,€,MS004,QF,01:41:00,,F,2,D402,"6-4,7-6(7)",N. Davydenko,J. Isner,,,RUS,USA,6-4,7-6(7),,,,01:41:00,A,N. Davydenko,J. Isner,RUS,USA,,,308,/en/stats/leaderboard?page=serve,1,0,83,64,77,80,51,64,46,6,13,100,3,3,11,288,/en/stats/leaderboard?page=serve,2,13,65,55,84,67,37,55,55,16,29,86,6,7,11,74,57,77,37,31,84,55,88,161,63,53,84,26,20,77,45,73,161,01:41:00,01:41:00,,,7,4,,,D402,I186
6120,2012,Nice,250,2012-05-20T00:00:00,2012-05-26T00:00:00,Clay,28,398250,€,MS005,QF,02:16:00,,F,3,BA23,"4-6,6-3,7-6(7)",B. Baker,M. Kukushkin,,,USA,KAZ,4-6,6-3,7-6(7),,,02:16:00,A,B. Baker,M. Kukushkin,USA,KAZ,,,258,/en/stats/leaderboard?page=serve,2,2,61,66,108,65,43,66,57,24,42,60,6,10,16,260,/en/stats/leaderboard?page=serve,1,6,63,59,93,69,41,59,50,17,34,33,2,6,15,62,67,108,38,35,93,51,102,201,62,58,93,38,41,108,49,99,201,02:16:00,02:16:00,,,,,7,4,BA23,K926
6120,2012,Nice,250,2012-05-20T00:00:00,2012-05-26T00:00:00,Clay,28,398250,€,MS006,QF,01:23:00,,F,2,A479,"6-4,6-4",N. Almagro,S. Darcis,,,ESP,BEL,6-4,6-4,,,,01:23:00,A,N. Almagro,S. Darcis,ESP,BEL,,,319,/en/stats/leaderboard?page=serve,3,13,59,32,54,91,29,32,59,13,22,100,1,1,10,256,/en/stats/leaderboard?page=serve,0,5,51,37,73,70,26,37,50,18,36,60,3,5,10,78,42,54,40,29,73,56,71,127,60,44,73,22,12,54,44,56,127,01:23:00,01:23:00,,,,,,,A479,D632
6120,2012,Nice,250,2012-05-20T00:00:00,2012-05-26T00:00:00,Clay,28,398250,€,MS007,QF,01:31:00,,F,2,SD32,"7-5,6-0",G. Simon,T. Bellucci,,,FRA,BRA,7-5,6-0,,,,01:31:00,A,G. Simon,T. Bellucci,FRA,BRA,,,304,/en/stats/leaderboard?page=serve,0,1,49,23,47,87,20,23,67,16,24,0,0,0,9,207,/en/stats/leaderboard?page=serve,2,1,43,29,68,66,19,29,44,17,39,50,4,8,9,77,36,47,47,32,68,59,68,115,53,36,68,23,11,47,41,47,115,01:31:00,01:31:00,,,,,,,SD32,BD20
6120,2012,Nice,250,2012-05-20T00:00:00,2012-05-26T00:00:00,Clay,28,398250,€,MS008,R16,01:32:00,,F,2,I186,"7-6(7),7-6(7)",J. Isner,X. Malisse,,,USA,BEL,7-6(7),7-6(7),,,,01:32:00,A,J. Isner,X. Malisse,USA,BEL,,,334,/en/stats/leaderboard?page=serve,0,13,75,54,72,85,46,54,61,11,18,0,0,0,12,314,/en/stats/leaderboard?page=serve,2,7,64,49,76,78,38,49,67,18,27,0,0,0,12,79,57,72,26,20,76,52,77,148,74,56,76,21,15,72,48,71,148,01:32:00,01:32:00,7,3,7,5,,,I186,M680
6120,2012,Nice,250,2012-05-20T00:00:00,2012-05-26T00:00:00,Clay,28,398250,€,MS009,R16,02:03:00,,F,3,D402,"6-4,1-6,6-3",N. Davydenko,D. Istomin,,,RUS,UZB,6-4,1-6,6-3,,,02:03:00,A,N. Davydenko,D. Istomin,RUS,UZB,,,262,/en/stats/leaderboard?page=serve,0,0,85,66,78,58,38,66,58,7,12,44,4,9,13,226,/en/stats/leaderboard?page=serve,0,0,54,44,82,61,27,44,50,19,38,17,1,6,13,58,45,78,44,36,82,51,81,160,56,46,82,42,33,78,49,79,160,02:03:00,02:03:00,,,,,,,D402,I165
6120,2012,Nice,250,2012-05-20T00:00:00,2012-05-26T00:00:00,Clay,28,398250,€,MS010,R16,01:32:00,,F,2,BA23,"6-3,7-6(11)",B. Baker,G. Monfils,,,USA,FRA,6-3,7-6(11),,,,01:32:00,A,B. Baker,G. Monfils,USA,FRA,,,282,/en/stats/leaderboard?page=serve,2,4,69,48,70,75,36,48,55,12,22,60,3,5,11,238,/en/stats/leaderboard?page=serve,3,6,56,49,88,71,35,49,38,15,39,81,13,16,10,69,48,70,43,38,88,54,86,158,57,50,88,31,22,70,46,72,158,01:32:00,01:32:00,,,11,9,,,BA23,MC65
