event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,winner_flag,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set2_winner,tiebreak_set2_loser,player_winner,player_loser,player_id_winner,player_id_loser,country_winner,country_loser,seed_winner,seed_loser
7308,2001,Adelaide,WS,2001-01-01T00:00:00,2001-01-07T00:00:00,Hard,32,350000,$,MS001,F,01:23:00,,F,2,H355,"6-3,6-1",T. Haas,N. Massu,,,GER,CHI,6-3,6-1,,,,01:23:00,303,/en/stats/leaderboard?page=serve,4,10,52,25,48,84,21,25,61,14,23,0,0,0,8,188,/en/stats/leaderboard?page=serve,6,1,37,23,62,57,13,23,49,19,39,67,8,12,8,73,35,48,48,30,62,59,65,110,52,32,62,27,13,48,41,45,110,A,,,,,T. Haas,N. Massu,H355,M655,GER,CHI,,
7308,2001,Adelaide,WS,2001-01-01T00:00:00,2001-01-07T00:00:00,Hard,32,350000,$,MS002,SF,01:30:00,,F,2,H355,"7-6(7),6-4",T. Haas,J. Stoltenberg,,,GER,AUS,7-6(7),6-4,,,,01:30:00,292,/en/stats/leaderboard?page=serve,4,2,58,38,65,79,30,38,67,18,27,80,4,5,11,265,/en/stats/leaderboard?page=serve,3,2,57,40,70,75,30,40,53,16,30,60,3,5,11,74,48,65,34,24,70,53,72,135,66,46,70,26,17,65,47,63,135,A,7,3,,,T. Haas,J. Stoltenberg,H355,S331,GER,AUS,,
7308,2001,Adelaide,WS,2001-01-01T00:00:00,2001-01-07T00:00:00,Hard,32,350000,$,MS003,SF,02:16:00,,F,3,M655,"3-6,7-5,6-2",N. Massu,T. Henman,,,CHI,GBR,3-6,7-5,6-2,,,02:16:00,269,/en/stats/leaderboard?page=serve,7,10,44,35,80,86,30,35,51,23,45,67,4,6,14,247,/en/stats/leaderboard?page=serve,3,6,61,58,95,72,42,58,38,14,37,43,3,7,15,66,53,80,41,39,95,53,92,175,59,56,95,34,27,80,47,83,175,A,,,,,N. Massu,T. Henman,M655,H336,CHI,GBR,,
7308,2001,Adelaide,WS,2001-01-01T00:00:00,2001-01-07T00:00:00,Hard,32,350000,$,MS004,QF,01:37:00,,F,3,H355,"6-4,0-6,6-1",T. Haas,L. Hewitt,,,GER,AUS,6-4,0-6,6-1,,,01:37:00,253,/en/stats/leaderboard?page=serve,3,6,52,38,73,74,28,38,49,17,35,63,5,8,12,259,/en/stats/leaderboard?page=serve,3,3,56,33,59,58,19,33,73,19,26,0,0,3,11,62,45,73,36,21,59,50,66,132,64,38,59,38,28,73,50,66,132,A,,,,,T. Haas,L. Hewitt,H355,H432,GER,AUS,,
7308,2001,Adelaide,WS,2001-01-01T00:00:00,2001-01-07T00:00:00,Hard,32,350000,$,MS005,QF,01:08:00,,F,2,S331,"6-3,6-4",J. Stoltenberg,A. Martin,,,AUS,ESP,6-3,6-4,,,,01:08:00,313,/en/stats/leaderboard?page=serve,1,2,57,31,54,77,24,31,78,18,23,0,0,0,10,251,/en/stats/leaderboard?page=serve,5,2,57,30,53,63,19,30,57,13,23,33,1,3,9,78,42,54,40,21,53,59,63,107,60,32,53,22,12,54,41,44,107,A,,,,,J. Stoltenberg,A. Martin,S331,M590,AUS,ESP,,
7308,2001,Adelaide,WS,2001-01-01T00:00:00,2001-01-07T00:00:00,Hard,32,350000,$,MS006,QF,02:38:00,,F,3,M655,"6-7(5),7-6(7),6-2",N. Massu,I. Ljubicic,,,CHI,CRO,6-7(5),7-6(7),6-2,,,02:38:00,278,/en/stats/leaderboard?page=serve,1,5,54,53,99,83,44,53,50,23,46,33,1,3,16,267,/en/stats/leaderboard?page=serve,3,22,55,61,111,80,49,61,38,19,50,43,3,7,16,68,67,99,39,43,111,52,110,210,61,68,111,32,32,99,48,100,210,A,5,7,7,5,N. Massu,I. Ljubicic,M655,L360,CHI,CRO,,
7308,2001,Adelaide,WS,2001-01-01T00:00:00,2001-01-07T00:00:00,Hard,32,350000,$,MS007,QF,02:35:00,,F,3,H336,"7-6(7),6-7(4),6-3",T. Henman,T. Johansson,,,GBR,SWE,7-6(7),6-7(4),6-3,,,02:35:00,277,/en/stats/leaderboard?page=serve,3,8,63,66,105,73,48,66,54,21,39,25,1,4,17,249,/en/stats/leaderboard?page=serve,1,2,56,63,113,65,41,63,52,26,50,64,7,11,16,66,69,105,41,46,113,53,115,218,59,67,113,34,36,105,47,103,218,A,7,2,4,7,T. Henman,T. Johansson,H336,J129,GBR,SWE,,
7308,2001,Adelaide,WS,2001-01-01T00:00:00,2001-01-07T00:00:00,Hard,32,350000,$,MS008,R16,02:19:00,,F,3,H432,"6-7(5),6-4,6-0",L. Hewitt,B. Phau,,,AUS,GER,6-7(5),6-4,6-0,,,02:19:00,261,/en/stats/leaderboard?page=serve,7,11,42,42,101,86,36,42,44,26,59,78,7,9,14,209,/en/stats/leaderboard?page=serve,5,4,41,40,98,78,31,40,34,20,58,54,7,13,14,61,62,101,48,47,98,55,109,199,52,51,98,39,39,101,45,90,199,A,5,7,,,L. Hewitt,B. Phau,H432,P436,AUS,GER,,
7308,2001,Adelaide,WS,2001-01-01T00:00:00,2001-01-07T00:00:00,Hard,32,350000,$,MS009,R16,01:16:00,,F,2,H355,"7-5,6-3",T. Haas,X. Malisse,,,GER,BEL,7-5,6-3,,,,01:16:00,278,/en/stats/leaderboard?page=serve,4,3,53,31,59,90,28,31,46,13,28,0,0,1,11,237,/en/stats/leaderboard?page=serve,3,1,58,37,64,59,22,37,52,14,27,63,5,8,10,69,41,59,44,28,64,56,69,123,56,36,64,31,18,59,44,54,123,A,,,,,T. Haas,X. Malisse,H355,M680,GER,BEL,,
7308,2001,Adelaide,WS,2001-01-01T00:00:00,2001-01-07T00:00:00,Hard,32,350000,$,MS010,R16,01:04:00,,F,2,S331,"6-2,6-2",J. Stoltenberg,P. Goldstein,,,AUS,USA,6-2,6-2,,,,01:04:00,323,/en/stats/leaderboard?page=serve,0,8,51,20,39,80,16,20,84,16,19,0,0,0,8,208,/en/stats/leaderboard?page=serve,0,0,67,41,61,56,23,41,35,7,20,50,4,8,8,82,32,39,51,31,61,63,63,100,49,30,61,18,7,39,37,37,100,A,,,,,J. Stoltenberg,P. Goldstein,S331,G333,AUS,USA,,
7308,2001,Adelaide,WS,2001-01-01T00:00:00,2001-01-07T00:00:00,Hard,32,350000,$,MS011,R16,02:14:00,,F,3,M590,"3-6,7-6(7),7-5",A. Martin,C. Rochus,,,ESP,BEL,3-6,7-6(7),7-5,,,02:14:00,238,/en/stats/leaderboard?page=serve,7,4,56,59,106,66,39,59,51,24,47,64,9,14,16,245,/en/stats/leaderboard?page=serve,4,4,55,55,100,69,38,55,51,23,45,58,7,12,17,59,63,106,39,39,100,50,102,206,61,61,100,41,43,106,50,104,206,A,,,7,5,A. Martin,C. Rochus,M590,R336,ESP,BEL,,
7308,2001,Adelaide,WS,2001-01-01T00:00:00,2001-01-07T00:00:00,Hard,32,350000,$,MS012,R16,02:01:00,,F,3,L360,"3-6,7-5,6-4",I. Ljubicic,A. Pavel,,,CRO,ROU,3-6,7-5,6-4,,,02:01:00,268,/en/stats/leaderboard?page=serve,4,14,45,44,98,84,37,44,48,26,54,63,5,8,16,256,/en/stats/leaderboard?page=serve,5,2,43,36,84,86,31,36,50,24,48,57,4,7,15,64,63,98,35,29,84,51,92,182,65,55,84,36,35,98,49,90,182,A,,,,,I. Ljubicic,A. Pavel,L360,P280,CRO,ROU,,
7308,2001,Adelaide,WS,2001-01-01T00:00:00,2001-01-07T00:00:00,Hard,32,350000,$,MS013,R16,01:07:00,,F,2,M655,"6-2,6-2",N. Massu,A. Clement,,,CHI,FRA,6-2,6-2,,,,01:07:00,313,/en/stats/leaderboard?page=serve,0,4,52,22,42,82,18,22,75,15,20,100,1,1,8,212,/en/stats/leaderboard?page=serve,2,1,60,25,42,56,14,25,47,8,17,20,1,5,8,79,33,42,48,20,42,63,53,84,52,22,42,21,9,42,37,31,84,A,,,,,N. Massu,A. Clement,M655,C487,CHI,FRA,,
7308,2001,Adelaide,WS,2001-01-01T00:00:00,2001-01-07T00:00:00,Hard,32,350000,$,MS014,R16,01:32:00,,F,2,J129,"7-5,6-3",T. Johansson,C. Vinck,,,SWE,GER,7-5,6-3,,,,01:32:00,259,/en/stats/leaderboard?page=serve,2,6,54,38,70,71,27,38,50,16,32,75,6,8,10,211,/en/stats/leaderboard?page=serve,5,1,60,49,81,51,25,49,50,16,32,62,8,13,11,61,43,70,49,40,81,55,83,151,51,41,81,39,27,70,45,68,151,A,,,,,T. Johansson,C. Vinck,J129,V175,SWE,GER,,
7308,2001,Adelaide,WS,2001-01-01T00:00:00,2001-01-07T00:00:00,Hard,32,350000,$,MS015,R16,01:07:00,,F,2,H336,"6-1,6-4",T. Henman,J. Tarango,,,GBR,USA,6-1,6-4,,,,01:07:00,300,/en/stats/leaderboard?page=serve,2,4,73,36,49,75,27,36,62,8,13,50,1,2,9,212,/en/stats/leaderboard?page=serve,0,1,57,30,53,47,14,30,57,13,23,33,2,6,8,71,35,49,49,26,53,60,61,102,51,27,53,29,14,49,40,41,102,A,,,,,T. Henman,J. Tarango,H336,T136,GBR,USA,,
