event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,winner_flag,tiebreak_set2_winner,tiebreak_set2_loser,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set3_winner,tiebreak_set3_loser,doublefaults_isstatbetter_tot_winner,doublefaults_isstatbetter_tot_loser,player_winner,player_loser,player_id_winner,player_id_loser,country_winner,country_loser,seed_winner,seed_loser
316,1998,Bastad,WS,1998-07-06T00:00:00,1998-07-12T00:00:00,Clay,32,315000,$,MS001,F,01:02:00,,F,2,G182,"6-2,6-3",M. Gustafsson,A. Medvedev,,,SWE,UKR,6-2,6-3,,,,01:02:00,280,/en/stats/leaderboard?page=serve,4,2,65,35,54,71,25,35,58,11,19,67,2,3,9,212,/en/stats/leaderboard?page=serve,3,4,62,37,60,51,19,37,48,11,23,50,4,8,8,67,36,54,50,30,60,58,66,114,50,30,60,33,18,54,42,48,114,A,,,,,,,,,M. Gustafsson,A. Medvedev,G182,M475,SWE,UKR,,
316,1998,Bastad,WS,1998-07-06T00:00:00,1998-07-12T00:00:00,Clay,32,315000,$,MS002,SF,02:23:00,,F,3,G182,"6-3,4-6,7-5",M. Gustafsson,T. Johansson,,,SWE,SWE,6-3,4-6,7-5,,,02:23:00,238,/en/stats/leaderboard?page=serve,4,4,59,60,101,65,39,60,46,19,41,58,7,12,16,230,/en/stats/leaderboard?page=serve,2,10,59,65,111,60,39,65,43,20,46,54,7,13,15,57,58,101,47,52,111,52,110,212,53,59,111,43,43,101,48,102,212,A,,,,,,,,,M. Gustafsson,T. Johansson,G182,J129,SWE,SWE,,
316,1998,Bastad,WS,1998-07-06T00:00:00,1998-07-12T00:00:00,Clay,32,315000,$,MS003,SF,01:18:00,,F,2,M475,"6-3,7-6(7)",A. Medvedev,D. Hrbaty,,,UKR,SVK,6-3,7-6(7),,,,01:18:00,278,/en/stats/leaderboard?page=serve,4,4,62,49,79,63,31,49,63,19,30,83,5,6,10,236,/en/stats/leaderboard?page=serve,4,3,50,33,66,70,23,33,45,15,33,25,1,4,11,63,50,79,42,28,66,54,78,145,58,38,66,37,29,79,46,67,145,A,7,2,,,,,,,A. Medvedev,D. Hrbaty,M475,H377,UKR,SVK,,
316,1998,Bastad,WS,1998-07-06T00:00:00,1998-07-12T00:00:00,Clay,32,315000,$,MS004,QF,01:17:00,,F,2,G182,"6-7(7),1-0",M. Gustafsson,J. Golmard,,,SWE,FRA,6-7(7),1-0,,,,01:17:00,265,/en/stats/leaderboard?page=serve,1,1,49,20,41,60,12,20,71,15,21,75,3,4,7,258,/en/stats/leaderboard?page=serve,2,0,70,39,56,54,21,39,65,11,17,67,4,6,7,66,27,41,43,24,56,53,51,97,57,32,56,34,14,41,47,46,97,A,,,7,9,,,,,M. Gustafsson,J. Golmard,G182,G319,SWE,FRA,,
316,1998,Bastad,WS,1998-07-06T00:00:00,1998-07-12T00:00:00,Clay,32,315000,$,MS006,QF,01:10:00,,F,2,M475,"6-3,6-4",A. Medvedev,A. Gaudenzi,,,UKR,ITA,6-3,6-4,,,,01:10:00,266,/en/stats/leaderboard?page=serve,2,3,59,34,58,59,20,34,67,16,24,0,0,2,10,226,/en/stats/leaderboard?page=serve,1,2,62,33,53,58,19,33,50,10,20,0,0,4,9,62,36,58,45,24,53,54,60,111,55,29,53,38,22,58,46,51,111,A,,,,,,,,,A. Medvedev,A. Gaudenzi,M475,G254,UKR,ITA,,
316,1998,Bastad,WS,1998-07-06T00:00:00,1998-07-12T00:00:00,Clay,32,315000,$,MS007,QF,01:36:00,,F,3,H377,"3-6,6-4,6-4",D. Hrbaty,J. Novak,,,SVK,CZE,3-6,6-4,6-4,,,01:36:00,215,/en/stats/leaderboard?page=serve,3,6,51,47,92,66,31,47,42,19,45,36,4,11,15,198,/en/stats/leaderboard?page=serve,2,1,56,46,82,54,25,46,39,14,36,30,3,10,14,54,50,92,52,43,82,53,93,174,48,39,82,46,42,92,47,81,174,A,,,,,,,,,D. Hrbaty,J. Novak,H377,N254,SVK,CZE,,
316,1998,Bastad,WS,1998-07-06T00:00:00,1998-07-12T00:00:00,Clay,32,315000,$,MS008,R16,01:29:00,,F,3,G182,"2-6,6-1,6-2",M. Gustafsson,M. Hipfl,,,SWE,AUT,2-6,6-1,6-2,,,01:29:00,259,/en/stats/leaderboard?page=serve,6,2,65,55,85,75,41,55,40,12,30,83,10,12,12,253,/en/stats/leaderboard?page=serve,1,3,72,48,67,58,28,48,58,11,19,43,3,7,11,62,53,85,42,28,67,53,81,152,58,39,67,38,32,85,47,71,152,A,,,,,,,,,M. Gustafsson,M. Hipfl,G182,H364,SWE,AUT,,
316,1998,Bastad,WS,1998-07-06T00:00:00,1998-07-12T00:00:00,Clay,32,315000,$,MS009,R16,01:18:00,,F,2,G319,"6-2,6-4",J. Golmard,C. Costa,,,FRA,ESP,6-2,6-4,,,,01:18:00,224,/en/stats/leaderboard?page=serve,7,2,43,27,63,70,19,27,50,18,36,63,5,8,9,169,/en/stats/leaderboard?page=serve,1,1,46,25,54,56,14,25,34,10,29,14,1,7,9,59,37,63,56,30,54,57,67,117,44,24,54,41,26,63,43,50,117,A,,,,,,,,,J. Golmard,C. Costa,G319,C179,FRA,ESP,,
316,1998,Bastad,WS,1998-07-06T00:00:00,1998-07-12T00:00:00,Clay,32,315000,$,MS010,R16,02:02:00,,F,3,A203,"1-6,7-6(7),6-4",K. Alami,F. Vicente,,,MAR,ESP,1-6,7-6(7),6-4,,,02:02:00,216,/en/stats/leaderboard?page=serve,5,1,58,66,113,64,42,66,38,18,47,65,11,17,15,264,/en/stats/leaderboard?page=serve,1,4,68,69,102,55,38,69,67,22,33,64,7,11,14,53,60,113,41,42,102,47,102,215,59,60,102,47,53,113,53,113,215,A,7,3,,,,,,,K. Alami,F. Vicente,A203,V195,MAR,ESP,,
316,1998,Bastad,WS,1998-07-06T00:00:00,1998-07-12T00:00:00,Clay,32,315000,$,MS011,R16,02:26:00,,F,3,J129,"6-7(5),6-3,7-6(7)",T. Johansson,D. Sanguinetti,,,SWE,ITA,6-7(5),6-3,7-6(7),,,02:26:00,251,/en/stats/leaderboard?page=serve,3,8,47,53,112,60,32,53,64,38,59,20,1,5,16,239,/en/stats/leaderboard?page=serve,5,8,50,53,107,70,37,53,52,28,54,45,5,11,17,63,70,112,39,42,107,51,112,219,61,65,107,38,42,112,49,107,219,A,,,5,7,7,5,,,T. Johansson,D. Sanguinetti,J129,S480,SWE,ITA,,
