event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,winner_flag,player_winner,player_loser,country_winner,country_loser,seed_winner,seed_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set3_winner,tiebreak_set3_loser,tiebreak_set2_winner,tiebreak_set2_loser,player_id_winner,player_id_loser
2276,2009,Zagreb,250,2009-02-02T00:00:00,2009-02-08T00:00:00,Hard,32,398250,€,MS001,F,01:31:00,,F,2,C977,"6-3,6-4",M. Cilic,M. Ancic,,,CRO,CRO,6-3,6-4,,,,01:31:00,A,M. Cilic,M. Ancic,CRO,CRO,,,252,/en/stats/leaderboard?page=serve,2,5,42,29,69,62,18,29,65,26,40,83,10,12,10,227,/en/stats/leaderboard?page=serve,1,4,63,34,54,56,19,34,50,10,20,33,2,6,9,64,44,69,46,25,54,56,69,123,54,29,54,36,25,69,44,54,123,,,,,,,C977,A385
2276,2009,Zagreb,250,2009-02-02T00:00:00,2009-02-08T00:00:00,Hard,32,398250,€,MS002,SF,03:07:00,,F,3,A385,"6-7(4),6-3,7-6(11)",M. Ancic,J. Hernych,,,CRO,CZE,6-7(4),6-3,7-6(11),,,03:07:00,A,M. Ancic,J. Hernych,CRO,CZE,,,277,/en/stats/leaderboard?page=serve,0,12,68,84,124,80,67,84,35,14,40,73,8,11,17,259,/en/stats/leaderboard?page=serve,4,4,70,83,118,65,54,83,49,17,35,43,3,7,16,65,81,124,40,47,118,53,128,242,60,71,118,35,43,124,47,114,242,4,7,11,9,,,A385,H442
2276,2009,Zagreb,250,2009-02-02T00:00:00,2009-02-08T00:00:00,Hard,32,398250,€,MS003,SF,01:26:00,,F,2,C977,"6-2,7-5",M. Cilic,V. Troicki,,,CRO,SRB,6-2,7-5,,,,01:26:00,A,M. Cilic,V. Troicki,CRO,SRB,,,328,/en/stats/leaderboard?page=serve,1,6,53,25,47,88,22,25,82,18,22,0,0,0,10,247,/en/stats/leaderboard?page=serve,1,3,65,52,80,60,31,52,50,14,28,70,7,10,10,85,40,47,44,35,80,59,75,127,56,45,80,15,7,47,41,52,127,,,,,,,C977,T840
2276,2009,Zagreb,250,2009-02-02T00:00:00,2009-02-08T00:00:00,Hard,32,398250,€,MS004,QF,01:23:00,,F,2,A385,"6-1,6-3",M. Ancic,I. Dodig,,,CRO,CRO,6-1,6-3,,,,01:23:00,A,M. Ancic,I. Dodig,CRO,CRO,,,330,/en/stats/leaderboard?page=serve,0,6,73,33,45,76,25,33,75,9,12,100,2,2,8,208,/en/stats/leaderboard?page=serve,4,5,55,31,56,58,18,31,44,11,25,43,3,7,8,76,34,45,48,27,56,60,61,101,52,29,56,24,11,45,40,40,101,,,,,,,A385,D646
2276,2009,Zagreb,250,2009-02-02T00:00:00,2009-02-08T00:00:00,Hard,32,398250,€,MS005,QF,00:35:00,,F,1,H442,5-4,J. Hernych,M. Zverev,,,CZE,GER,5-4,,,,,00:35:00,A,J. Hernych,M. Zverev,CZE,GER,,,340,/en/stats/leaderboard?page=serve,0,0,74,14,19,86,12,14,80,4,5,0,0,0,4,251,/en/stats/leaderboard?page=serve,0,1,48,16,33,63,10,16,59,10,17,80,4,5,5,84,16,19,39,13,33,56,29,52,61,20,33,16,3,19,44,23,52,,,,,,,H442,Z168
2276,2009,Zagreb,250,2009-02-02T00:00:00,2009-02-08T00:00:00,Hard,32,398250,€,MS006,QF,01:07:00,,F,2,T840,"6-3,6-2",V. Troicki,S. Stakhovsky,,,SRB,UKR,6-3,6-2,,,,01:07:00,A,V. Troicki,S. Stakhovsky,SRB,UKR,,,306,/en/stats/leaderboard?page=serve,1,5,69,35,51,77,27,35,56,9,16,100,3,3,8,225,/en/stats/leaderboard?page=serve,0,3,72,47,65,62,29,47,33,6,18,50,4,8,9,71,36,51,46,30,65,57,66,116,54,35,65,29,15,51,43,50,116,,,,,,,T840,SC77
2276,2009,Zagreb,250,2009-02-02T00:00:00,2009-02-08T00:00:00,Hard,32,398250,€,MS007,QF,01:38:00,,F,2,C977,"6-2,7-6(8)",M. Cilic,A. Veic,,,CRO,CRO,6-2,7-6(8),,,,01:38:00,A,M. Cilic,A. Veic,CRO,CRO,,,283,/en/stats/leaderboard?page=serve,1,4,48,31,64,84,26,31,58,19,33,0,0,1,10,236,/en/stats/leaderboard?page=serve,4,3,54,42,78,69,29,42,44,16,36,77,10,13,10,70,45,64,42,33,78,55,78,142,58,45,78,30,19,64,45,64,142,,,,,8,6,C977,V564
2276,2009,Zagreb,250,2009-02-02T00:00:00,2009-02-08T00:00:00,Hard,32,398250,€,MS008,R16,01:45:00,,F,2,D646,"7-6(7),6-4",I. Dodig,E. Gulbis,,,CRO,LAT,7-6(7),6-4,,,,01:45:00,A,I. Dodig,E. Gulbis,CRO,LAT,,,286,/en/stats/leaderboard?page=serve,1,8,58,43,74,70,30,43,61,19,31,75,3,4,11,259,/en/stats/leaderboard?page=serve,6,9,59,47,80,68,32,47,48,16,33,60,3,5,11,66,49,74,40,32,80,53,81,154,60,48,80,34,25,74,47,73,154,7,3,,,,,D646,G858
2276,2009,Zagreb,250,2009-02-02T00:00:00,2009-02-08T00:00:00,Hard,32,398250,€,MS009,R16,01:08:00,,F,2,A385,"6-1,6-1",M. Ancic,T. Gabashvili,,,CRO,RUS,6-1,6-1,,,,01:08:00,A,M. Ancic,T. Gabashvili,CRO,RUS,,,297,/en/stats/leaderboard?page=serve,2,6,43,18,42,83,15,18,67,16,24,0,0,0,7,162,/en/stats/leaderboard?page=serve,5,3,56,28,50,57,16,28,23,5,22,44,4,9,7,74,31,42,58,29,50,65,60,92,42,21,50,26,11,42,35,32,92,,,,,,,A385,G681
2276,2009,Zagreb,250,2009-02-02T00:00:00,2009-02-08T00:00:00,Hard,32,398250,€,MS010,R16,02:21:00,,F,3,H442,"6-7(7),6-4,6-2",J. Hernych,P. Mathieu,,,CZE,FRA,6-7(7),6-4,6-2,,,02:21:00,A,J. Hernych,P. Mathieu,CZE,FRA,,,289,/en/stats/leaderboard?page=serve,4,2,62,60,97,77,46,60,59,22,37,83,5,6,15,250,/en/stats/leaderboard?page=serve,0,3,50,52,103,73,38,52,51,26,51,50,4,8,15,70,68,97,38,39,103,54,107,200,62,64,103,30,29,97,47,93,200,7,9,,,,,H442,M850
