event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,winner_flag,tiebreak_set1_winner,tiebreak_set1_loser,doublefaults_isstatbetter_tot_winner,tiebreak_set3_winner,tiebreak_set3_loser,doublefaults_isstatbetter_tot_loser,tiebreak_set2_winner,tiebreak_set2_loser,player_winner,player_loser,player_id_winner,player_id_loser,country_winner,country_loser,seed_winner,seed_loser
741,1998,Nottingham,WS,1998-06-15T00:00:00,1998-06-21T00:00:00,Grass,32,315000,$,MS011,R16,01:38:00,,F,3,S321,"4-6,6-1,6-4",B. Steven,M. Woodforde,,,NZL,AUS,4-6,6-1,6-4,,,01:38:00,306,/en/stats/leaderboard?page=serve,3,3,69,55,80,73,40,55,72,18,25,67,2,3,14,259,/en/stats/leaderboard?page=serve,3,6,58,43,74,74,32,43,48,15,31,50,3,6,13,73,58,80,36,27,74,55,85,154,64,47,74,28,22,80,45,69,154,A,,,,,,,,,B. Steven,M. Woodforde,S321,W035,NZL,AUS,,
741,1998,Nottingham,WS,1998-06-15T00:00:00,1998-06-21T00:00:00,Grass,32,315000,$,MS012,R16,01:03:00,,F,2,G319,"6-1,6-3",J. Golmard,W. Black,,,FRA,ZIM,6-1,6-3,,,,01:03:00,288,/en/stats/leaderboard?page=serve,1,4,53,23,43,65,15,23,80,16,20,50,1,2,8,169,/en/stats/leaderboard?page=serve,1,7,50,21,42,52,11,21,24,5,21,17,1,6,8,72,31,43,62,26,42,67,57,85,38,16,42,28,12,43,33,28,85,A,,,,,,,,,J. Golmard,W. Black,G319,B499,FRA,ZIM,,
741,1998,Nottingham,WS,1998-06-15T00:00:00,1998-06-21T00:00:00,Grass,32,315000,$,MS013,R16,00:50:00,,F,2,D270,"6-3,1-1",S. Draper,C. Pioline,,,AUS,FRA,6-3,1-1,,,,00:50:00,206,/en/stats/leaderboard?page=serve,2,4,55,18,33,89,16,18,60,9,15,0,0,,7,237,/en/stats/leaderboard?page=serve,3,5,53,19,36,63,12,19,53,9,17,50,2,4,6,76,25,33,42,15,36,58,40,69,58,21,36,24,8,33,42,29,69,A,,,,,,,,,S. Draper,C. Pioline,D270,P226,AUS,FRA,,
741,1998,Nottingham,WS,1998-06-15T00:00:00,1998-06-21T00:00:00,Grass,32,315000,$,MS014,R16,01:46:00,,F,3,P273,"7-6(7),3-6,7-6(7)",D. Prinosil,D. Nestor,,,GER,CAN,7-6(7),3-6,7-6(7),,,01:46:00,246,/en/stats/leaderboard?page=serve,10,13,47,51,108,82,42,51,46,26,57,38,3,8,16,247,/en/stats/leaderboard?page=serve,7,7,65,72,110,67,48,72,39,15,38,43,3,7,17,63,68,108,43,47,110,53,115,218,57,63,110,37,40,108,47,103,218,A,7,4,,7,2,,,,D. Prinosil,D. Nestor,P273,N210,GER,CAN,,
741,1998,Nottingham,WS,1998-06-15T00:00:00,1998-06-21T00:00:00,Grass,32,315000,$,MS015,R16,01:10:00,,F,2,B446,"6-2,6-3",J. Bjorkman,G. Stafford,,,SWE,RSA,6-2,6-3,,,,01:10:00,283,/en/stats/leaderboard?page=serve,2,5,66,38,58,66,25,38,60,12,20,50,1,2,9,197,/en/stats/leaderboard?page=serve,3,3,52,29,56,62,18,29,33,9,27,50,4,8,8,64,37,58,52,29,56,58,66,114,48,27,56,36,21,58,42,48,114,A,,,,,,,,,J. Bjorkman,G. Stafford,B446,S406,SWE,RSA,,
741,1998,Nottingham,WS,1998-06-15T00:00:00,1998-06-21T00:00:00,Grass,32,315000,$,MS016,R32,01:37:00,,F,3,P045,"3-6,6-4,6-0",G. Pozzi,M. Rios,,,ITA,CHI,3-6,6-4,6-0,,,01:37:00,269,/en/stats/leaderboard?page=serve,8,11,62,57,92,74,42,57,46,16,35,86,12,14,13,243,/en/stats/leaderboard?page=serve,,2,61,60,98,53,32,60,61,23,38,73,11,15,12,63,58,92,44,43,98,53,101,190,56,55,98,37,34,92,47,89,190,A,,,,,,False,,,G. Pozzi,M. Rios,P045,R286,ITA,CHI,,
741,1998,Nottingham,WS,1998-06-15T00:00:00,1998-06-21T00:00:00,Grass,32,315000,$,MS017,R32,00:59:00,,F,2,B429,"6-2,6-2",J. Burillo,C. Wilkinson,,,ESP,GBR,6-2,6-2,,,,00:59:00,225,/en/stats/leaderboard?page=serve,,7,50,19,38,100,19,19,68,13,19,0,0,,8,201,/en/stats/leaderboard?page=serve,3,3,56,32,57,63,20,32,32,8,25,64,7,11,8,84,32,38,51,29,57,64,61,95,49,28,57,,0,,,0,,A,,,False,,,,,,J. Burillo,C. Wilkinson,B429,W150,ESP,GBR,,
741,1998,Nottingham,WS,1998-06-15T00:00:00,1998-06-21T00:00:00,Grass,32,315000,$,MS018,R32,00:58:00,,F,2,C433,"6-1,6-4",G. Canas,M. Lee,,,ARG,GBR,6-1,6-4,,,,00:58:00,285,/en/stats/leaderboard?page=serve,2,3,53,23,43,74,17,23,70,14,20,0,0,1,8,188,/en/stats/leaderboard?page=serve,4,4,57,34,60,56,19,34,31,8,26,44,4,9,9,72,31,43,55,33,60,62,64,103,45,27,60,28,12,43,38,39,103,A,,,,,,,,,G. Canas,M. Lee,C433,L333,ARG,GBR,,
741,1998,Nottingham,WS,1998-06-15T00:00:00,1998-06-21T00:00:00,Grass,32,315000,$,MS019,R32,00:45:00,,F,2,B397,"6-0,6-2",B. Black,N. Lapentti,,,ZIM,ECU,6-0,6-2,,,,00:45:00,213,/en/stats/leaderboard?page=serve,2,3,61,25,41,76,19,25,75,12,16,0,0,,7,165,/en/stats/leaderboard?page=serve,4,4,53,26,49,58,15,26,26,6,23,44,4,9,7,76,31,41,57,28,49,66,59,90,43,21,49,24,10,41,34,31,90,A,,,,,,,,,B. Black,N. Lapentti,B397,L290,ZIM,ECU,,
741,1998,Nottingham,WS,1998-06-15T00:00:00,1998-06-21T00:00:00,Grass,32,315000,$,MS020,R32,02:24:00,,F,3,S545,"6-3,6-7(7),7-6(7)",S. Sargsian,F. Mantilla,,,ARM,ESP,6-3,6-7(7),7-6(7),,,02:24:00,278,/en/stats/leaderboard?page=serve,6,9,58,64,111,80,51,64,49,23,47,50,2,4,17,259,/en/stats/leaderboard?page=serve,3,3,61,78,127,68,53,78,49,24,49,73,8,11,16,67,74,111,39,50,127,52,124,238,61,77,127,33,37,111,48,114,238,A,,,,7,3,,7,9,S. Sargsian,F. Mantilla,S545,M535,ARM,ESP,,
741,1998,Nottingham,WS,1998-06-15T00:00:00,1998-06-21T00:00:00,Grass,32,315000,$,MS021,R32,01:01:00,,F,2,R016,"6-4,6-3",R. Reneberg,B. Cowan,,,USA,GBR,6-4,6-3,,,,01:01:00,293,/en/stats/leaderboard?page=serve,3,10,57,32,56,78,25,32,71,17,24,,0,,10,258,/en/stats/leaderboard?page=serve,3,8,51,26,51,85,22,26,40,10,25,50,2,4,9,75,42,56,37,19,51,57,61,107,63,32,51,25,14,56,43,46,107,A,,,,,,,,,R. Reneberg,B. Cowan,R016,C387,USA,GBR,,
741,1998,Nottingham,WS,1998-06-15T00:00:00,1998-06-21T00:00:00,Grass,32,315000,$,MS022,R32,01:29:00,,F,3,W035,"6-1,4-6,6-1",M. Woodforde,A. Clement,,,AUS,FRA,6-1,4-6,6-1,,,01:29:00,269,/en/stats/leaderboard?page=serve,6,5,58,44,76,73,32,44,56,18,32,50,2,4,12,200,/en/stats/leaderboard?page=serve,4,4,54,38,71,63,24,38,33,11,33,25,2,8,12,66,50,76,51,36,71,59,86,147,49,35,71,34,26,76,41,61,147,A,,,,,,,,,M. Woodforde,A. Clement,W035,C487,AUS,FRA,,
741,1998,Nottingham,WS,1998-06-15T00:00:00,1998-06-21T00:00:00,Grass,32,315000,$,MS023,R32,01:19:00,,F,2,S321,"7-6(7),6-3",B. Steven,R. Delgado,,,NZL,PAR,7-6(7),6-3,,,,01:19:00,279,/en/stats/leaderboard?page=serve,2,5,59,34,58,74,25,34,63,15,24,33,1,3,10,235,/en/stats/leaderboard?page=serve,3,5,58,49,84,63,31,49,49,17,35,60,6,10,11,69,40,58,43,36,84,54,76,142,57,48,84,31,18,58,46,66,142,A,7,5,,,,,,,B. Steven,R. Delgado,S321,D316,NZL,PAR,,
741,1998,Nottingham,WS,1998-06-15T00:00:00,1998-06-21T00:00:00,Grass,32,315000,$,MS024,R32,01:44:00,,F,2,B499,"7-6(7),7-6(7)",W. Black,T. Woodbridge,,,ZIM,AUS,7-6(7),7-6(7),,,,01:44:00,229,/en/stats/leaderboard?page=serve,3,0,61,55,90,62,34,55,51,18,35,50,5,10,12,218,/en/stats/leaderboard?page=serve,7,3,62,53,86,60,32,53,42,14,33,29,2,7,12,58,52,90,47,40,86,52,92,176,53,46,86,42,38,90,48,84,176,A,7,2,,,,,7,3,W. Black,T. Woodbridge,B499,W136,ZIM,AUS,,
741,1998,Nottingham,WS,1998-06-15T00:00:00,1998-06-21T00:00:00,Grass,32,315000,$,MS025,R32,01:15:00,,F,2,G319,"6-2,7-6(7)",J. Golmard,M. Larsson,,,FRA,SWE,6-2,7-6(7),,,,01:15:00,281,/en/stats/leaderboard?page=serve,4,5,55,35,64,86,30,35,59,17,29,,0,,10,259,/en/stats/leaderboard?page=serve,4,5,59,41,69,73,30,41,46,13,28,71,5,7,10,73,47,64,38,26,69,55,73,133,62,43,69,27,17,64,45,60,133,A,,,,,,,7,4,J. Golmard,M. Larsson,G319,L206,FRA,SWE,,
741,1998,Nottingham,WS,1998-06-15T00:00:00,1998-06-21T00:00:00,Grass,32,315000,$,MS026,R32,02:16:00,,F,3,D270,"6-3,4-6,7-6(7)",S. Draper,J. Gimelstob,,,AUS,USA,6-3,4-6,7-6(7),,,02:16:00,253,/en/stats/leaderboard?page=serve,,5,54,65,120,63,41,65,56,31,55,71,10,14,16,252,/en/stats/leaderboard?page=serve,3,9,60,62,103,76,47,62,37,15,41,56,5,9,15,60,72,120,40,41,103,51,113,223,60,62,103,40,48,120,49,110,223,A,,,False,7,4,,,,S. Draper,J. Gimelstob,D270,G354,AUS,USA,,
741,1998,Nottingham,WS,1998-06-15T00:00:00,1998-06-21T00:00:00,Grass,32,315000,$,MS027,R32,00:50:00,,F,2,P226,"6-4,6-4",C. Pioline,T. Nydahl,,,FRA,SWE,6-4,6-4,,,,00:50:00,202,/en/stats/leaderboard?page=serve,4,5,57,33,58,76,25,33,68,17,25,0,0,,10,277,/en/stats/leaderboard?page=serve,1,4,75,42,56,69,29,42,50,7,14,50,2,4,10,72,42,58,36,20,56,54,62,114,64,36,56,28,16,58,46,52,114,A,,,,,,,,,C. Pioline,T. Nydahl,P226,N099,FRA,SWE,,
741,1998,Nottingham,WS,1998-06-15T00:00:00,1998-06-21T00:00:00,Grass,32,315000,$,MS028,R32,00:52:00,,F,2,P273,"6-2,6-4",D. Prinosil,H. Arazi,,,GER,MAR,6-2,6-4,,,,00:52:00,264,/en/stats/leaderboard?page=serve,10,10,49,30,61,87,26,30,58,18,31,,0,,10,263,/en/stats/leaderboard?page=serve,4,5,54,26,48,81,21,26,50,11,22,33,1,3,9,72,44,61,33,16,48,55,60,109,67,32,48,28,17,61,45,49,109,A,,,,,,,,,D. Prinosil,H. Arazi,P273,A226,GER,MAR,,
741,1998,Nottingham,WS,1998-06-15T00:00:00,1998-06-21T00:00:00,Grass,32,315000,$,MS029,R32,01:15:00,,F,2,N210,"7-5,6-3",D. Nestor,G. Bastl,,,CAN,SUI,7-5,6-3,,,,01:15:00,267,/en/stats/leaderboard?page=serve,6,7,65,35,54,74,26,35,47,9,19,60,3,5,10,223,/en/stats/leaderboard?page=serve,3,5,68,50,73,64,32,50,35,8,23,55,6,11,11,65,35,54,45,33,73,54,68,127,55,40,73,35,19,54,46,59,127,A,,,,,,,,,D. Nestor,G. Bastl,N210,B503,CAN,SUI,,
741,1998,Nottingham,WS,1998-06-15T00:00:00,1998-06-21T00:00:00,Grass,32,315000,$,MS030,R32,01:57:00,,F,3,S406,"6-4,4-6,7-5",G. Stafford,L. Tieleman,,,RSA,ITA,6-4,4-6,7-5,,,01:57:00,271,/en/stats/leaderboard?page=serve,4,12,65,62,96,61,38,62,62,21,34,71,10,14,16,235,/en/stats/leaderboard?page=serve,11,10,55,61,111,67,41,61,46,23,50,69,11,16,16,61,59,96,42,47,111,51,106,207,58,64,111,39,37,96,49,101,207,A,,,,,,,,,G. Stafford,L. Tieleman,S406,T168,RSA,ITA,,
741,1998,Nottingham,WS,1998-06-15T00:00:00,1998-06-21T00:00:00,Grass,32,315000,$,MS031,R32,01:03:00,,F,2,B446,"6-4,6-4",J. Bjorkman,M. Goellner,,,SWE,GER,6-4,6-4,,,,01:03:00,304,/en/stats/leaderboard?page=serve,1,7,56,31,55,81,25,31,71,17,24,,0,,10,261,/en/stats/leaderboard?page=serve,7,8,55,35,64,91,32,35,34,10,29,60,3,5,10,76,42,55,34,22,64,54,64,119,66,42,64,24,13,55,46,55,119,A,,,,,,,,,J. Bjorkman,M. Goellner,B446,G252,SWE,GER,,
